Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
-0.5142,-0.0501,3.2223,-0.1433,3.1216,1.5288,0.7735,2.0629,1.3911,0.5248,3.0877,3.33,1.1288,1.7369,2.0124,0.959,1 
0.202,-1.3719,2.7316,0.6951,2.7245,2.2903,1.2571,2.162,2.5346,2.0021,0.4675,2.7517,0.8711,3.6768,2.67,1.1623,1 
-1.5971,-1.1974,1.6539,1.8411,3.0167,0.0233,1.8077,1.2265,2.7413,3.7336,1.3264,1.5707,1.0524,3.7946,2.1646,2.2614,1 
-0.09,0.001,1.5221,4.4046,0.7672,4.4214,2.8101,2.0596,3.106,3.3707,2.7714,2.0557,0.7647,2.3055,2.0329,1.4388,1 
1.6154,-0.9974,2.4443,2.3063,2.2262,-0.1366,1.4182,2.049,1.3925,1.8639,0.7665,3.9204,2.7475,1.666,1.372,0.0025,1 
-0.1392,-0.9828,1.2253,2.1833,1.8644,1.2143,3.4103,2.4374,2.5539,2.5239,1.7625,3.7622,1.1862,1.3209,0.8034,3.2375,1 
-1.0751,-1.1838,0.6826,2.5616,2.7776,1.3683,1.5649,2.5769,1.4794,1.8446,1.3556,1.8159,1.7279,1.905,2.1662,-0.0384,1 
0.5392,-0.7759,1.7005,3.2907,0.2749,2.6963,2.6227,2.5759,3.8513,2.5412,1.8366,2.3694,3.6441,2.6384,2.2325,1.7205,1 
-0.2173,0.4856,1.9011,1.6406,2.7279,0.6366,3.2982,2.3152,1.0329,0.2919,2.7226,0.8739,1.9497,1.8379,0.3911,1.9079,1 
0.1823,-0.5637,2.3501,2.0413,3.5119,2.6291,3.5499,3.732,0.804,3.505,2.2452,1.4583,2.7553,1.8985,1.838,1.1013,1 
0.4878,0.2056,1.3049,1.5235,2.7985,2.2519,0.9194,4.0543,1.5301,1.0437,2.4832,2.1368,2.3002,2.1701,1.0438,3.3424,1 
-1.6807,2.0595,2.0776,3.6717,2.2145,2.5773,2.448,3.1816,1.4232,1.0631,3.4755,4.1476,2.2963,-0.1821,3.2893,2.6893,1 
-0.0794,-0.8004,2.157,1.9037,2.0807,2.4837,1.162,1.7518,3.1954,2.4399,1.7902,2.0104,2.8347,1.8645,2.1065,1.7148,1 
-0.1486,0.2499,1.9956,1.4457,1.2447,3.9095,2.3873,2.0036,0.4733,3.3819,-0.2764,3.5869,0.6843,2.2199,0.8372,1.8978,1 
1.2664,0.6742,1.7819,1.7851,1.0085,1.4794,5.342,1.1529,0.5116,1.6486,3.3013,0.3358,1.1786,2.5076,2.8089,0.6935,1 
0.1866,-0.8412,4.0586,3.1302,3.8451,1.8034,0.6563,2.8155,0.7937,2.1052,3.0695,2.2849,1.5717,1.9225,0.4757,3.5618,1 
-1.4869,0.4863,1.2631,0.9524,1.1518,1.1721,1.7512,0.7466,3.5626,2.881,1.137,1.4821,1.0598,1.636,3.1545,2.1124,1 
0.0263,1.1718,2.1514,3.6186,2.3331,1.9248,4.37,1.7494,2.3425,0.9048,2.2536,2.4644,2.7663,2.2903,2.1769,1.01,1 
0.6161,0.7798,0.5022,2.5823,3.0668,1.5548,0.2158,2.1396,0.1825,0.7811,2.2836,2.0491,1.0873,0.8915,1.6333,0.6665,1 
1.2933,-0.5757,2.5322,1.7702,1.3522,2.0344,1.4077,-0.0537,1.9821,0.9023,0.3234,3.0658,3.1511,2.3682,1.5021,2.7543,1 
-1.2677,0.1042,2.3446,2.5721,2.172,2.1079,1.7666,2.1995,2.8544,1.1831,1.5868,3.1033,0.8346,2.3744,2.3738,1.9297,1 
0.2341,-0.3851,2.3241,1.7685,1.9384,2.0899,2.5862,1.7254,1.2933,3.1345,0.987,1.1956,2.8282,0.9851,0.9101,1.7085,1 
0.2411,0.2898,1.9458,1.659,1.6836,1.7655,1.3971,1.4923,1.8749,1.7868,1.5402,1.9983,1.455,1.5761,1.4185,3.1723,1 
-0.6636,0.3126,1.5171,1.8888,3.9835,2.4053,2.4053,1.9424,2.9686,2.3353,3.0049,0.8225,1.7362,1.7331,2.2068,0.2415,1 
-0.7273,-1.2497,3.0355,2.0254,1.8292,0.866,2.0146,2.2501,3.8536,1.9873,1.8872,2.4521,-0.1891,1.3226,1.0613,2.1288,1 
-1.0051,1.2935,3.0259,3.1921,2.4003,1.7867,0.8397,1.5037,2.6016,-0.2528,1.7142,1.3653,2.3052,1.7885,1.3632,2.7211,1 
-0.2991,1.0611,3.1676,1.3996,2.8534,1.4804,3.4667,2.444,2.5179,2.7511,3.7801,1.9007,2.5273,1.9824,-0.0004,2.0631,1 
-0.1032,-0.4401,0.1452,2.2701,2.6613,2.1657,1.5537,1.4885,1.7785,1.1173,3.2494,1.9263,4.0797,2.6703,2.3499,0.736,1 
-0.6968,0.0381,2.9838,1.7532,2.14,2.2353,2.7562,2.9994,1.3375,0.5785,2.732,2.3429,2.5835,3.0146,3.2074,0.8813,1 
-0.5771,-0.4735,0.4936,1.3658,2.732,3.4256,2.9113,2.4721,2.9198,1.3254,0.8129,1.5834,1.8536,2.8049,1.955,2.1657,1 
0.937,-1.9992,2.351,1.7119,0.5835,0.7106,2.1002,1.1132,2.4889,1.2864,3.3822,-0.4164,2.2287,2.3409,2.0272,1.0871,1 
-0.4706,0.3495,0.9715,3.0429,2.9933,-0.0176,2.9947,1.5065,0.5464,3.67,2.9586,-0.003,1.5209,1.8464,3.4996,2.8922,1 
-1.6954,-0.45,2.5244,2.4642,2.4467,2.2119,2.4237,2.0759,1.7452,1.0647,1.6137,2.0086,2.0976,0.5621,2.567,2.9306,1 
-0.1063,-1.6273,1.4584,1.4256,3.3158,1.4025,2.7412,2.3528,2.2084,1.8387,0.6738,4.583,1.9087,1.6541,1.318,0.9523,1 
0.1161,0.2255,2.3499,0.78,1.1594,0.956,1.5941,1.6311,3.9178,2.3038,1.4425,0.8908,0.2581,2.7698,2.2268,2.1173,1 
0.6842,-0.8333,2.154,3.6098,0.5814,1.0216,-0.0938,2.1275,0.0423,0.8686,2.9558,0.183,2.8703,3.3504,0.7029,1.2073,1 
1.0083,1.6546,3.1316,2.1592,3.4028,2.6657,2.7034,3.1956,1.716,1.7603,2.2805,1.3621,2.2284,4.7121,1.7156,1.9377,1 
0.315,-0.8421,2.6811,1.556,1.0221,1.7434,3.2234,0.639,2.5171,2.2946,3.981,2.8787,1.6796,2.3826,2.4082,2.5236,1 
-0.7315,-0.471,2.4828,3.3345,1.1236,2.1399,2.683,2.122,2.6855,2.3167,2.6794,0.6167,1.9768,0.8843,2.2078,2.6424,1 
0.8995,0.809,1.8686,3.1465,2.9112,2.7675,2.0743,-0.2525,1.4567,2.746,3.3261,3.8864,1.9778,3.6368,2.2378,2.127,1 
-0.3127,-0.7502,1.4056,1.9965,0.4799,1.7088,1.751,1.7242,1.5937,2.5237,1.4914,0.2942,3.7312,1.4065,3.2851,1.7828,1 
0.6209,-0.7501,3.7836,2.0445,0.971,0.7885,1.5012,1.3208,3.7776,3.4903,0.3926,4.3364,3.5734,1.8237,1.7108,2.7068,1 
-0.9487,1.351,-0.1056,3.6765,0.2102,2.1888,2.0826,0.4264,1.538,2.3686,3.2405,2.1894,1.7899,1.7716,2.7686,2.1782,1 
0.5177,-0.3923,1.6415,2.8733,2.6695,2.5378,2.4517,0.6879,3.0881,0.2536,0.2532,2.811,3.1606,0.9957,3.3378,3.1756,1 
1.5897,-0.0199,0.8234,1.6825,0.495,2.8035,2.3816,2.5753,1.7527,1.2141,1.1893,2.3984,0.4406,1.5701,0.9301,1.9733,1 
-0.1939,-1.3405,1.733,1.3638,3.0511,0.9069,2.0729,3.1397,0.5929,2.0979,1.8718,1.9985,2.6854,2.0978,2.1989,1.1063,1 
1.4887,0.0309,0.9322,2.1776,3.7427,1.476,1.9399,0.9859,0.0074,1.5592,2.072,0.991,2.1838,2.6645,2.8797,2.4401,1 
-0.6151,1.7149,3.717,2.6678,-1.1099,2.9565,2.6656,1.6285,0.9469,1.8947,2.9106,2.3484,1.2599,1.8292,3.4284,2.3665,1 
-1.3688,0.3374,1.4366,2.1734,2.6138,-0.2693,2.2529,3.4035,-0.4199,1.7449,1.2582,2.6284,2.9905,2.1176,2.1429,0.4951,1 
1.2599,-0.6367,2.9977,0.8944,2.3449,2.1516,1.0327,3.0944,2.3559,1.4239,0.3917,3.2465,1.9104,2.4591,4.9692,3.5768,1 
-1.2451,0.2778,1.4417,1.2293,1.3921,2.0566,1.9664,2.7282,2.9203,2.7115,1.0305,1.5623,1.2989,2.2679,3.5519,2.5633,1 
0.2162,-0.2271,2.2862,-0.6609,1.0976,3.2775,1.5745,1.977,0.379,2.1947,3.3566,3.6835,1.5998,0.9805,1.4987,0.4509,1 
0.9336,-1.2846,2.4627,2.2418,1.2596,2.296,2.2184,2.5565,2.1156,1.0678,2.3007,0.9497,1.8685,3.056,2.2544,1.6979,1 
-1.1083,0.0259,2.6908,2.1259,1.1172,0.6282,2.7199,2.0738,0.9583,2.8855,0.4294,1.6704,1.1666,0.8822,2.2802,1.4934,1 
1.6199,-1.811,2.8115,2.4991,2.9835,0.4884,1.9024,1.884,1.3867,2.4535,0.4938,2.1451,1.8356,2.9024,3.2216,3.7877,1 
-0.3773,-0.3421,2.6097,2.9351,3.8494,2.9106,1.7111,0.3275,3.3512,1.4047,1.1285,2.1832,2.8098,1.7652,0.9371,1.8334,1 
0.7513,0.4179,2.0119,1.3946,2.7889,2.269,3.5657,1.6443,2.1911,2.274,0.6896,1.417,2.0382,2.6684,2.744,3.6483,1 
-0.8834,1.4168,1.8018,1.8583,1.88,2.4603,2.2361,2.8063,2.1252,2.9729,2.426,2.4791,2.3393,-0.6722,3.421,2.7048,1 
2.2623,-0.2432,2.5579,1.4495,1.6477,2.7053,1.3499,1.9723,3.4374,-0.4203,1.4909,2.395,2.9572,0.4316,0.511,1.6232,1 
0.4792,-0.586,1.1195,3.1543,2.5648,2.0628,1.7949,2.4384,2.434,1.319,2.8302,2.7754,1.5131,1.4402,1.4003,3.6144,1 
2.0961,-1.1008,2.6723,1.9832,1.0345,3.0286,3.5357,1.0965,3.567,1.6321,1.8229,2.3086,2.683,2.7099,1.9907,0.9988,1 
-0.9227,-0.0905,4.1534,2.0153,2.8936,0.5638,2.3124,3.1911,0.9521,2.1843,2.9373,-1.909,0.8541,4.8594,1.388,2.8026,1 
0.3516,-0.8795,2.7181,2.3702,2.4374,0.8934,2.3104,2.366,2.5103,3.5354,2.6283,3.064,3.2293,1.1594,1.6982,2.7154,1 
-0.4843,0.2357,4.6224,1.9908,2.3668,3.0343,1.8118,3.9836,3.4558,1.693,1.8721,1.4992,2.9931,1.1477,2.2083,0.3844,1 
-0.2465,-1.5948,2.764,2.5171,1.1633,2.1028,1.1597,2.0097,1.7132,1.4753,2.3427,2.8473,1.9228,1.0159,0.6136,1.9516,1 
-1.2461,2.3144,1.1452,4.0212,2.2461,4.6237,2.6945,1.6535,2.897,2.8357,1.6893,1.8029,1.3644,2.6721,3.1708,2.2379,1 
-0.2324,-0.7878,2.3361,2.1012,3.2345,2.1199,2.4511,3.3379,3.6513,1.2009,1.3539,2.0012,1.6446,3.9662,3.4293,0.5158,1 
1.7728,1.6021,3.6941,1.1727,0.8746,2.3071,0.3426,2.9458,1.9541,1.9533,1.6737,0.0977,0.9907,1.5679,2.9692,1.5361,1 
1.9485,-0.9507,2.7262,0.4466,0.5648,2.5193,0.9924,0.4039,1.2894,1.6926,3.4302,1.4424,2.1703,2.3167,2.0723,2.4835,1 
-0.5692,0.4244,3.066,0.8352,3.5445,3.0026,4.0247,2.7767,3.6497,2.3956,1.4515,0.2219,3.1368,1.4214,0.3228,1.2266,1 
-1.1593,-0.2005,1.3768,2.255,0.9124,-0.0828,3.4157,4.9552,3.723,1.9327,1.9806,2.9978,0.9826,3.0993,1.8849,0.7349,1 
-1.2075,-1.5959,1.6207,2.5159,1.6232,3.2874,2.204,1.2853,0.2863,1.441,1.9327,0.3869,1.2526,1.6263,0.8524,0.2507,1 
2.1382,-0.2814,3.8382,1.7621,2.6589,2.6852,1.9325,2.2523,2.1947,1.4635,1.2802,2.341,-0.6593,3.5217,3.4193,1.8284,1 
0.9976,-0.5746,3.0666,1.6772,3.2568,1.2315,1.9559,2.0985,1.3123,1.8411,1.6319,2.5026,1.7998,0.0312,2.112,2.0968,1 
-1.0459,0.6061,1.9282,0.8002,1.6822,2.9312,1.2016,2.4558,2.4482,2.6956,1.3586,1.9471,2.2094,1.5114,3.8831,2.6768,1 
-1.086,0.3728,2.4806,2.0859,1.9386,1.4927,2.0388,1.8359,3.3053,1.6868,0.7047,2.9684,1.8035,0.9467,2.4933,-0.4729,1 
0.6166,-1.2988,1.2543,2.8832,0.9011,1.1722,-0.2952,2.4141,2.1491,2.9816,1.84,0.6192,3.058,1.5371,0.7141,2.4919,1 
-0.0671,1.4297,1.2602,1.3742,0.9836,2.2163,1.2458,2.6852,3.1231,1.1206,2.3912,1.0183,2.001,2.8702,1.659,0.7758,1 
-0.2745,-2.2298,1.8486,3.302,1.1947,2.7222,2.4614,1.1348,2.8506,0.5921,2.08,0.8903,1.8803,3.6321,3.0485,2.4623,1 
1.2281,0.2882,1.4519,3.8321,0.2236,3.8966,3.4356,2.5422,0.6469,1.1395,3.0329,1.7977,1.4726,1.5672,-0.2349,1.7294,1 
-1.2036,1.159,1.3061,0.6862,1.3656,1.1209,1.2747,2.7885,2.5074,2.9033,1.5515,1.842,1.1578,1.5,2.3514,2.0669,1 
1.375,1.5783,1.8268,2.4219,2.229,1.0736,2.8213,2.838,1.2138,1.4568,2.5635,0.4437,2.4642,1.9758,1.2749,2.4255,1 
0.4652,0.2785,1.8015,1.068,2.2599,2.5025,1.7055,2.5912,2.5481,1.0931,1.8179,3.2078,3.2991,3.0052,3.1098,2.8135,1 
-1.4111,2.1898,3.165,3.3109,2.0197,2.2867,-0.0373,0.8596,2.303,1.0323,1.5299,0.9266,1.8552,1.448,0.92,2.0552,1 
-1.2955,-0.1351,3.1475,0.4995,1.3866,2.694,1.5462,-0.2053,2.6955,0.6635,1.6562,2.5719,0.7509,1.1007,2.8063,2.1169,1 
1.5085,0.1412,1.7564,1.3295,3.0251,3.1926,0.551,5.2102,1.2499,1.3131,1.9076,2.5642,1.2966,-0.3554,3.1163,1.7316,1 
1.4199,0.6201,1.779,2.9715,2.4644,3.3494,1.2512,1.7261,1.2465,2.7891,1.1671,0.5292,0.6818,3.3454,2.6694,2.702,1 
0.4738,-0.5648,-0.1978,3.2297,0.6661,2.1489,1.4896,3.1048,2.38,1.7179,2.5068,2.3607,2.7073,2.2906,2.7038,2.0689,1 
1.2001,0.0231,3.7708,0.4399,2.8603,2.9983,3.3968,0.8252,2.7932,2.8359,2.0697,1.4317,0.1487,2.8324,2.0561,3.0797,1 
2.0989,0.1778,1.4576,2.0818,1.5178,1.7787,4.3053,1.4969,2.5074,2.1521,2.7606,1.2773,0.4982,1.4049,0.5776,1.0505,1 
0.5779,-1.9786,0.7878,2.8826,-0.1032,2.7111,0.7979,1.4441,2.0498,2.3887,2.9748,2.1945,2.5704,1.9052,1.8096,1.8091,1 
0.6362,-0.3804,1.97,2.7322,1.9858,2.216,3.1939,1.6947,2.0714,2.9863,2.367,2.533,1.5043,1.7646,1.7448,1.9051,1 
-0.6594,0.8444,2.7358,1.2591,2.464,2.4457,1.574,1.9941,0.6172,3.7221,2.7326,0.6422,1.4282,1.0666,2.1937,3.459,1 
-0.7563,-0.4952,1.2363,2.5685,2.1892,0.4497,1.4914,2.6534,2.6503,2.1752,2.0708,2.2025,3.2759,2.9218,2.9665,1.5625,1 
3.2904,0.2737,2.725,1.8653,0.4785,3.0172,2.9282,0.8963,1.9625,1.116,1.574,1.2358,0.489,1.6905,2.6718,0.4584,1 
0.5119,0.9522,2.2891,1.8604,0.5984,3.9085,-0.1932,2.697,1.6757,1.7822,2.112,1.5748,0.2654,0.7686,2.4267,2.4025,1 
-1.791,-0.4698,1.7634,2.6662,2.0789,1.1344,1.8135,2.7845,0.9308,2.0514,2.2136,2.4215,1.9958,2.8305,1.7616,2.3917,1 
-1.0717,-0.504,2.2771,1.6617,3.4008,1.3542,1.1462,2.8493,3.2718,1.9326,3.0412,3.9132,3.3101,3.8214,2.1815,3.4371,1 
0.927,1.4149,1.1243,1.8064,2.3918,2.9251,1.9543,-0.4072,2.2223,1.2944,1.0271,2.1157,0.8432,0.4965,2.4043,1.8855,1 
0.6266,-0.7762,1.1613,1.0556,2.934,2.1524,1.2052,2.5957,-0.5709,2.2956,1.7771,2.5604,2.7467,2.9166,1.4907,0.6907,1 
-1.0286,-1.7636,2.4947,1.9673,0.5061,2.278,1.3523,1.8261,2.3547,2.2814,2.497,1.8066,1.7273,1.0678,1.3398,2.487,1 
-1.4847,0.9136,1.8665,2.1813,1.5719,1.1846,1.1772,3.1498,3.6559,2.5518,2.925,3.9117,2.6749,2.4702,0.359,1.4839,1 
-0.1137,-1.3578,2.8688,1.2675,2.8475,2.7106,3.8187,3.3711,2.8559,1.3769,2.941,0.4459,2.7428,1.5604,1.8687,2.8752,1 
0.9183,-0.167,4.9075,3.692,1.4625,2.2766,0.6874,1.8151,3.268,1.6263,3.4007,-0.049,2.0758,1.1947,2.1536,2.0883,1 
0.8482,-1.4621,1.4501,0.7076,1.9865,2.6566,0.0461,4.0928,1.2719,2.7538,3.3668,2.2044,1.7127,1.2557,2.6157,3.0209,1 
0.3785,-0.6192,1.3543,2.4026,2.581,1.498,1.9897,0.5928,1.7646,2.0717,1.6184,1.2473,1.9061,1.7163,-0.0707,2.759,1 
1.8917,0.3112,1.7161,2.447,1.6378,1.4951,1.5264,3.1996,2.0016,3.1487,1.3126,3.5879,1.223,2.3617,-0.7593,0.8061,1 
0.7947,0.3823,0.3753,-0.3458,2.4972,0.9567,2.6143,3.021,1.5717,3.6193,3.2792,2.4789,2.309,3.3314,3.2258,2.5008,1 
0.0285,-0.9614,0.7414,1.7711,2.7484,2.2464,3.4394,-0.0475,1.3516,3.452,3.2795,1.9508,2.7431,2.5291,2.2223,2.114,1 
-1.1236,-0.5467,4.0751,1.1437,-0.4624,1.2365,2.4002,1.0204,3.3421,2.4175,0.0889,0.7909,2.773,1.9421,2.1988,1.5349,1 
1.9618,-0.2644,2.535,3.1692,0.1511,-0.0849,2.0205,1.8567,1.2791,2.6361,2.2419,1.2225,0.1115,1.3854,0.204,2.7548,1 
0.0109,-0.7453,4.0112,3.0806,0.4942,1.4826,2.2602,2.871,1.8087,2.1447,1.7127,2.714,0.3037,2.4473,2.026,1.6288,1 
2.3286,-1.2058,1.3196,2.7618,0.7556,2.8757,0.992,1.5484,1.9428,2.3411,0.323,1.0814,1.1561,2.2592,1.8816,3.7145,1 
1.4532,-0.7706,1.1742,1.0484,2.1653,2.8662,2.6752,1.241,3.4233,2.2629,1.4302,1.8933,2.2891,1.8288,0.6214,3.4305,1 
-0.2389,0.2221,2.6654,0.1047,0.9435,1.6669,1.7296,2.5109,1.0565,1.5804,2.9831,2.3278,1.0728,1.7349,3.0045,2.1244,1 
-0.4643,-0.0133,1.952,2.3481,1.2704,1.2423,2.9577,0.9142,2.1385,0.2703,1.6751,1.8275,-0.087,0.9989,2.2971,0.7804,1 
-1.222,-0.5603,2.7209,1.4861,3.5294,0.9964,2.4683,0.7645,1.7101,1.6528,2.1894,0.4989,1.8464,1.6506,2.3232,0.824,1 
0.4876,1.2722,4.0783,1.8273,3.8043,1.527,2.1074,1.8994,3.2609,2.3921,4.4904,-0.7637,2.38,2.6898,2.4061,1.7372,1 
-0.0318,-0.3242,0.8487,2.3604,2.1737,1.7016,1.5158,0.9724,3.7226,2.6689,2.0151,2.9642,1.4363,1.2394,2.904,2.9421,1 
-2.1843,-0.0865,1.6543,2.8977,1.278,2.7214,1.3725,2.1172,3.0362,3.9477,1.3901,2.5091,2.4941,1.3695,3.1251,2.8789,1 
-1.0947,-1.6184,3.1197,1.9363,1.5963,2.4999,1.5996,1.279,3.9976,2.1238,0.7757,0.6499,1.2907,2.1433,2.6382,1.9624,1 
-1.3889,0.5628,1.6671,3.5335,0.9758,3.5441,1.1528,2.1149,0.906,2.6762,1.4498,1.9859,2.4089,0.8509,2.2836,1.3016,1 
0.812,-0.4379,2.4695,2.6461,0.901,1.2637,0.8206,1.1047,1.7349,1.8019,1.5432,0.8101,3.9053,1.4882,3.2136,1.9093,1 
-0.6078,-0.8521,1.6993,1.1299,2.6667,4.0113,2.518,2.5588,3.0113,2.1014,1.481,2.3998,3.6647,1.7189,4.1213,3.7333,1 
0.0973,0.1302,1.8259,3.8395,3.7066,2.6004,1.7309,3.2145,-0.7575,1.815,1.4433,0.07,1.9,1.9217,1.0956,2.302,1 
1.0254,-0.402,0.3345,1.7757,1.2349,4.3093,3.0762,1.9628,2.5188,2.3565,1.0204,4.2145,2.0923,0.1695,1.7729,0.0429,1 
-0.3733,-1.2408,2.3287,2.3181,2.9707,0.2555,2.6149,1.6348,1.946,0.4945,3.1513,1.4121,1.8423,2.2297,2.3532,0.8805,1 
0.9936,-0.9401,1.7785,0.7256,2.7914,2.1787,2.8324,2.3219,1.1522,1.4118,1.3568,1.6185,3.3112,1.6282,2.7578,2.0708,1 
-1.0968,0.1039,2.1243,1.5495,1.938,1.5452,3.0645,3.0438,2.1554,3.6972,2.0623,2.3919,1.5596,0.7535,1.0709,1.4194,1 
-0.0074,0.363,0.9811,0.8428,2.0934,2.1248,3.2201,0.9062,1.262,3.1276,-0.1588,1.3645,1.6314,1.6625,0.9407,1.6746,1 
0.5449,0.2887,3.1422,2.5372,3.0738,2.0304,0.7697,2.1295,2.6771,2.7502,1.2858,1.5193,1.0175,1.05,3.1889,2.0292,1 
-0.3374,0.1839,3.1707,2.8437,4.0386,0.8072,1.8787,-0.3904,2.6445,1.5826,1.4741,0.7323,1.2808,1.3745,0.246,0.9589,1 
-0.3347,0.2339,1.3492,2.1832,1.4998,0.9412,1.0062,3.5769,2.8076,1.595,5.3667,1.1272,1.814,3.5523,2.5572,2.2424,1 
1.0169,-0.3869,2.0274,2.0118,0.9883,2.258,3.3779,2.2286,1.6822,2.1362,-0.1296,2.9414,1.9252,1.9241,1.2521,2.073,1 
-0.7423,1.0681,4.1454,1.7086,1.5407,1.5542,2.463,3.1873,0.974,2.0924,1.1339,0.9206,1.5323,1.3359,2.9083,4.7065,1 
0.4108,0.3127,1.3927,0.8797,1.0435,2.1487,-0.439,3.494,3.1496,1.45,1.2661,3.2903,1.5177,2.9665,1.9246,2.6545,1 
0.5254,2.9301,3.711,4.5348,3.11,2.0283,3.2325,2.7472,2.6659,2.8427,1.7463,3.5503,1.6164,2.0977,1.6052,0.6578,1 
0.5371,-0.8248,2.1686,2.4431,1.6619,3.0346,2.0094,2.2369,3.0837,0.9251,3.0828,2.695,1.8175,1.8716,3.9158,1.4509,1 
1.6636,-0.8042,2.8073,-0.162,3.6101,2.9661,0.2158,2.7011,4.6183,3.6298,0.9123,1.2216,4.1472,0.2582,2.8629,2.5394,1 
-0.1578,-1.0682,0.8861,2.1899,1.5201,3.1075,1.5505,2.1736,4.5966,1.5468,1.6951,4.1475,0.8916,2.1891,2.0065,2.068,1 
1.0102,-0.7791,2.0382,2.1042,2.111,2.9574,2.1965,3.0803,0.4425,1.9151,2.1589,1.4334,2.0254,2.5496,4.753,1.0797,1 
0.1358,-0.6935,0.7951,3.8196,3.4588,1.1141,0.409,0.6556,3.5308,3.0521,1.8148,1.132,2.7768,2.6155,3.1023,2.6443,1 
1.3029,0.2079,2.4159,1.8796,1.7526,2.9384,1.2556,1.174,4.1304,3.0964,1.2559,1.7903,1.1681,0.6102,0.4079,2.2099,1 
0.0141,-0.2183,2.9914,2.3708,1.3292,1.5389,1.8035,1.8363,1.8922,1.1102,2.6027,1.2374,1.2317,2.9144,0.5903,1.9584,1 
0.6027,-0.585,2.86,2.2693,2.3463,1.9899,1.3806,1.2456,2.0885,2.5059,2.4153,2.9228,3.4869,0.3202,2.4112,1.2442,1 
0.1857,0.3487,1.8959,1.7493,1.5324,1.9647,1.8944,2.831,0.5019,1.5468,1.7288,2.4232,1.0345,2.7889,0.0533,2.3394,1 
