Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
-0.0423,-0.0902,0.7217,1.7495,3.3539,1.8794,2.4571,2.077,1.0208,1.8127,1.7668,1.7586,1.9705,1.6448,0.2512,5.0324,2.4201,2.1929,1 
1.5953,-2.5055,2.3328,2.2079,1.362,3.6733,2.7526,2.038,2.4454,0.3083,1.944,2.5695,1.4971,1.9826,2.7919,1.5108,1.5937,3.8448,1 
1.0218,-1.2227,2.4908,2.0863,2.986,1.6098,2.7231,-0.3068,0.7077,2.3304,2.0776,1.2684,2.7359,0.9579,2.0087,1.2847,2.2555,0.4151,1 
-1.173,-0.9562,1.7888,2.3179,0.6364,1.2576,0.4996,1.5295,3.1633,2.4858,3.9491,2.6538,3.3314,1.1204,1.1389,4.0358,-0.2689,1.8788,1 
-0.5202,-0.123,3.4258,1.4225,2.7512,1.5067,1.0156,1.1783,-0.0187,0.6632,3.5109,1.4641,1.8935,1.442,1.9774,2.3367,3.3131,2.6344,1 
0.3251,0.4173,1.1849,2.4184,-0.3999,4.3473,1.7068,1.73,2.4448,1.8492,2.6931,3.5939,0.8556,3.4078,1.3781,3.8886,0.0439,3.3229,1 
-0.2066,-0.6081,2.1383,1.6012,2.4679,2.2593,3.8633,2.1682,1.958,3.3813,0.8739,1.0222,1.4431,1.4763,0.9851,1.8669,3.8145,2.251,1 
-0.4002,-1.1017,1.3075,1.0021,2.339,3.7663,0.2602,2.8001,3.2176,3.6955,0.9966,3.3684,1.8282,1.404,2.0493,0.1511,3.2795,1.2197,1 
-0.8877,-0.5929,2.2333,1.8157,1.4378,2.5627,0.1011,1.37,2.5453,3.037,2.4128,1.9702,2.0359,2.8858,1.453,1.7405,0.4076,2.3398,1 
-0.3553,1.2914,1.3798,1.5945,2.4818,1.4718,2.4306,2.4168,1.5682,3.633,3.7715,2.8667,2.1957,1.0278,0.9521,1.2215,2.3363,2.34,1 
1.1229,-0.6239,4.7698,2.7693,1.6437,1.9712,0.3932,2.1287,1.8397,0.8462,2.0597,2.1016,0.1461,2.7661,0.4866,2.3529,1.1193,2.6635,1 
0.6867,0.3369,3.7832,3.2799,2.9033,2.2033,3.122,0.1719,1.5003,3.7164,2.7912,1.8788,2.2012,2.023,2.0193,4.1456,1.031,2.0933,1 
0.6035,-1.6424,3.5853,3.1278,2.5989,1.2191,2.1075,2.6554,1.7792,2.02,1.0305,3.7417,1.35,2.3053,2.9339,2.731,2.7411,2.6441,1 
0.6186,-0.6204,2.149,1.3138,1.6475,3.0422,1.9977,1.0567,2.1557,1.2792,1.7788,0.5458,0.6349,0.8599,2.4385,2.27,2.8367,1.9008,1 
0.1276,0.2463,0.3839,3.099,0.6881,3.113,1.9284,0.2775,2.0215,0.0868,2.8668,5.9747,1.0883,2.1317,4.3133,3.2799,1.3917,2.3399,1 
0.5196,0.0133,1.2446,1.9539,1.4298,1.4701,1.7759,3.0602,1.4439,0.6827,2.4756,3.8087,1.5721,3.4306,2.4248,0.3306,2.5554,3.783,1 
0.6959,1.0455,1.8864,0.4096,0.4668,1.9342,1.0699,1.5473,2.2373,-1.1617,0.9223,0.41,2.9795,2.9056,0.1867,0.759,1.374,2.4595,1 
-1.576,-1.3014,1.9813,1.2626,2.3993,3.1346,-0.1099,1.4743,2.3682,1.065,2.213,3.8234,2.292,3.3509,3.3317,2.0212,1.63,0.0653,1 
-0.075,0.8025,1.6069,1.2108,2.3505,2.4395,2.4326,2.4978,2.9088,2.1383,1.9064,1.5543,0.5613,3.0182,1.225,1.3894,1.5967,0.7288,1 
-1.2347,0.3389,3.6022,2.1437,2.7904,1.1293,3.0887,3.9633,1.6782,1.0219,2.6299,2.9686,3.0703,0.8479,0.0852,1.6091,1.7453,2.3969,1 
0.3586,-0.6643,1.3894,0.6255,2.4814,2.4874,1.3421,1.5464,3.8616,2.3014,3.27,2.1817,2.5688,1.5381,3.2095,1.3939,2.0848,1.6507,1 
1.3214,-0.7835,0.0127,0.8861,3.1315,2.5569,1.4401,1.4451,-0.0535,1.5911,0.4672,2.8382,3.8379,1.3725,2.8547,1.5833,1.852,3.2306,1 
0.5328,1.4604,3.4581,2.3426,3.7473,2.5584,3.3721,0.4193,2.1108,1.1595,1.9326,3.4751,3.4875,1.6868,3.3459,3.0718,1.7993,3.8409,1 
0.5066,-0.0539,3.3152,3.3516,2.2246,1.3786,2.2656,0.919,1.7947,2.3612,1.9581,1.7519,2.2671,0.9459,3.0898,2.3505,1.4231,2.022,1 
-1.5904,1.315,1.9388,0.1366,3.1171,2.4752,-0.0877,3.8411,1.4311,0.894,1.3461,-0.6169,1.9343,1.556,4.0681,3.1231,2.6554,1.8988,1 
1.12,0.32,1.8816,1.2212,1.7867,-0.6585,2.5533,2.0152,1.2696,1.3566,3.3476,1.9715,1.7982,0.2333,2.683,1.5815,0.6384,0.4107,1 
1.0707,0.3685,2.6194,2.2123,4.2398,3.9474,3.0181,-0.2009,1.4507,2.2854,1.7909,1.7653,2.8535,1.7259,1.3063,1.3505,-1.0196,0.6746,1 
-0.3813,2.8619,-0.543,2.547,2.4186,1.1919,0.9677,1.5957,0.2724,0.2564,2.9024,2.1455,1.7497,0.5968,1.4589,1.8304,3.1027,-0.0194,1 
-0.0431,0.5639,3.412,2.3942,1.7404,0.8138,2.8116,2.7154,3.2535,1.2721,4.1746,1.7092,1.5692,3.1793,3.0612,4.0638,0.961,1.2231,1 
1.579,1.4302,2.1305,2.6707,0.2933,3.2657,1.5153,0.2096,1.5581,1.2146,1.842,2.5685,2.3965,2.4702,1.3191,1.576,1.8545,2.9138,1 
1.3011,-0.0387,0.4506,0.9981,1.2996,3.4337,1.2201,3.5421,1.8975,1.468,1.4463,0.3204,0.6239,0.7879,2.9419,3.6925,1.9022,3.386,1 
-1.1002,2.0991,0.8496,2.8894,1.4035,1.725,1.5686,1.2492,2.4203,0.6446,0.7906,2.1077,2.7535,1.5641,0.107,2.8773,3.3847,2.3859,1 
-0.4044,-0.7915,0.877,1.8581,2.7564,-0.0962,2.5835,3.6698,3.1163,1.4659,3.2196,2.9284,3.206,2.763,0.4235,1.9597,1.1744,1.6274,1 
0.2942,-0.7264,2.406,2.0652,1.6936,2.946,2.3053,2.8816,1.4224,2.2901,2.3441,2.5323,1.6343,4.2703,1.0337,2.0374,4.4216,1.2574,1 
0.7665,1.017,3.1506,0.1735,1.4055,3.0978,2.3205,0.882,0.6843,1.3642,1.2695,0.8653,2.7563,4.5152,1.8222,2.048,2.8693,2.2347,1 
0.0376,-0.3409,1.4724,4.4362,1.6621,1.937,2.0792,1.4516,1.7686,1.7766,1.4275,2.3842,0.6234,1.3937,1.3429,1.7233,3.9882,4.6238,1 
-0.3765,0.224,1.8,4.3272,3.1916,2.533,1.0146,1.4758,0.9682,1.3613,3.8261,2.5299,1.7438,2.945,2.1185,1.8425,1.8456,2.2704,1 
1.8248,-1.2883,2.5401,2.0199,1.0193,1.6414,2.5126,1.9142,2.0114,2.4429,0.3738,3.468,2.5529,3.4366,4.0255,4.0835,1.445,0.7804,1 
-0.483,1.2788,3.2482,0.5659,0.6961,2.7133,2.9782,-0.0089,2.8865,1.7753,1.355,1.9166,2.6204,3.0212,2.6212,1.7935,2.3045,1.5466,1 
-0.4686,0.1258,3.6708,3.0634,2.5606,1.1061,1.6567,2.7967,2.6639,1.6517,2.3937,0.8142,1.6621,4.009,2.1641,1.024,2.0,1.6488,1 
-1.2066,0.241,2.0505,1.7589,1.134,2.077,1.9258,1.8102,1.5194,0.8639,1.3574,2.2257,2.0573,1.4677,2.9275,1.7776,1.9414,1.2638,1 
0.7861,1.609,0.649,-0.4208,2.4966,3.2069,3.0362,1.0035,2.59,4.2651,2.8462,1.9674,1.8211,1.6822,1.148,1.7168,1.923,3.1336,1 
0.1306,-0.0196,0.1047,0.8092,1.7435,3.0894,1.1647,1.8746,3.0904,1.7947,3.9517,1.7128,1.8863,1.5787,2.4415,1.1461,2.2049,1.0561,1 
0.0441,0.7333,1.8546,3.204,3.4164,1.2208,-0.112,1.8272,1.3518,3.5768,1.1374,1.209,2.412,1.7651,2.1698,3.4299,1.0752,3.1322,1 
-2.3444,1.1209,2.4211,0.8348,1.4195,3.8977,2.1939,1.4179,0.4319,3.3582,1.9376,2.3954,1.8828,3.4368,1.7709,2.2157,2.7611,1.3611,1 
0.3501,0.1251,3.7481,2.9521,0.8915,1.8096,2.3733,1.7053,2.3372,0.6818,0.4792,2.9645,1.2895,2.4423,2.9953,3.6749,1.915,1.4719,1 
-0.8615,-0.0711,1.4117,1.967,1.2181,1.9582,4.1888,3.8578,0.2359,1.2621,1.777,2.6305,2.1055,2.2956,2.2368,2.036,2.055,2.3234,1 
-0.2176,-0.5853,2.2323,1.8085,4.0233,3.679,2.7809,2.8728,3.5089,2.2025,1.4843,3.5313,1.5588,2.9971,1.569,1.4079,3.339,2.2996,1 
0.6403,0.0761,3.0319,2.3481,2.5361,3.1567,2.313,1.3511,1.8954,1.0111,2.6201,3.6049,3.0093,1.7325,1.6567,2.8298,0.034,2.0488,1 
-0.2825,0.5171,1.8507,1.6963,0.3255,-0.5311,3.4396,2.9831,0.9506,2.9616,1.1893,1.3945,3.1667,1.5926,2.8086,1.2545,2.5189,2.4401,1 
0.03,-0.1474,1.9775,1.046,1.7458,1.444,0.813,2.9269,2.501,5.1319,1.6562,2.3304,0.6358,0.7512,3.085,0.5779,1.7909,2.9821,1 
-1.0567,-0.971,2.2349,1.6198,2.7865,0.9028,2.0175,2.6586,1.3517,2.7437,1.437,2.3432,3.0361,2.0995,2.9809,2.8818,1.0564,1.9254,1 
-0.2593,-0.4009,2.5184,1.3597,3.0708,3.5065,3.0909,2.6348,1.8958,2.21,2.5746,2.1015,2.9147,1.3308,2.6927,2.1763,1.425,1.6985,1 
1.2041,0.7363,1.681,2.5674,-0.6289,0.8332,1.5476,0.7241,-0.0517,1.3573,1.2225,2.4604,2.7519,3.5651,1.664,2.631,2.4894,1.4969,1 
-0.2545,-0.232,2.0228,2.0779,1.7124,3.3393,1.8851,1.8558,2.5747,1.6646,0.5916,2.3782,0.117,1.4323,1.5322,3.0655,1.6098,2.1454,1 
0.1139,1.7259,3.2063,1.7402,1.5229,3.01,2.4498,1.7674,1.6799,2.8745,1.6323,1.2766,4.1362,1.3805,1.1963,0.6649,1.2359,2.0608,1 
0.9087,-0.2305,-0.039,1.5063,1.712,3.4303,0.7164,3.9898,0.6331,0.2541,2.1383,1.8707,2.8636,1.6388,2.5379,2.8013,1.8004,3.8955,1 
0.5979,-0.0826,1.5487,2.5892,2.5505,-0.5508,1.9229,2.9087,3.0742,3.1096,1.0936,2.2608,1.727,1.451,0.5857,2.365,1.9047,3.5334,1 
-2.5163,-0.2818,3.6012,3.0209,2.4255,2.247,3.452,2.8746,3.091,2.2524,1.338,1.6077,1.2659,2.2287,1.8569,2.6834,2.5235,2.2764,1 
-0.1109,1.0345,1.964,1.7045,2.2952,2.309,1.5112,3.3085,2.4303,0.9256,-0.2334,1.788,2.6905,4.0696,1.4516,1.3845,2.2463,2.9136,1 
0.6038,-1.5422,1.5128,2.5325,1.9953,1.1764,0.8311,1.5434,2.7212,1.1433,4.2116,3.3567,1.9443,1.0511,1.6313,2.533,2.5851,0.8693,1 
0.5455,-0.8589,3.1723,-0.2269,2.1293,2.0994,1.9816,0.5157,2.0904,0.1805,2.8567,1.7481,0.2439,1.367,3.1865,3.2983,2.7121,2.7436,1 
0.1955,0.5898,1.7,1.6494,2.6122,0.8998,0.5449,2.2825,0.0942,1.9196,2.5725,2.4535,3.1943,3.261,0.211,2.414,2.1701,2.8801,1 
-0.8549,0.3355,2.593,1.6981,1.9807,3.2539,2.8082,3.7686,1.9166,2.0498,3.2245,2.1902,3.5646,1.4559,1.0306,2.9374,1.4877,2.1273,1 
-0.3913,0.0098,0.9421,2.0197,1.1183,2.5507,1.3021,2.8363,1.1191,2.3176,2.7533,4.0756,2.1965,0.7728,1.2146,2.9671,1.546,2.9275,1 
-0.0927,-1.0117,1.207,1.4544,1.2667,2.336,2.6366,1.7406,-0.8519,1.5947,2.3633,2.1798,2.9263,1.4854,2.5718,2.3256,0.5246,-0.3684,1 
