Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Class
-0.7049,0.6674,2.3846,2.7808,3.4395,1.2698,0.198,1.3182,0.9024,2.9403,2.8484,0.7993,1.7271,1.6142,0 
-0.2251,0.0918,1.6276,1.4002,1.8985,2.9072,1.4506,0.3449,1.0055,2.7567,1.616,1.2292,2.8408,1.8814,0 
1.6182,-1.2314,2.9715,1.8129,2.1483,1.6767,3.0821,2.0082,1.5543,4.1582,3.4143,2.9243,1.463,2.709,0 
2.5034,-1.3602,2.4517,2.3348,3.1269,1.5875,1.1891,1.7091,1.1528,2.1993,3.0101,2.0976,3.6019,2.221,0 
1.3657,-0.8537,1.1839,2.6274,2.9854,0.8312,0.7165,3.6481,1.8329,1.5378,2.7204,1.8399,1.0391,2.1805,0 
2.3067,-1.0268,1.425,1.5099,2.3276,3.1462,2.5904,0.0647,1.9137,5.0483,0.4472,2.3578,1.8023,2.5981,0 
0.126,0.0527,4.0029,1.8666,2.2161,3.1946,1.9413,2.025,3.2678,2.3667,4.4806,3.2347,0.7513,1.607,0 
-0.0051,-0.7722,2.7241,3.4231,2.3526,0.0078,1.9383,2.635,0.7878,2.9194,2.2545,1.5128,3.8575,1.3785,0 
-0.2956,-1.0303,1.0602,1.5529,0.349,3.1654,2.6711,2.4981,2.0034,0.3235,3.4584,1.5038,0.3429,2.5368,0 
-0.2945,0.8554,1.3887,2.8124,2.7253,2.1166,4.3408,2.841,2.6427,2.1122,4.1033,-0.1527,1.5846,1.6136,0 
0.5338,1.534,1.5208,3.2709,2.6942,1.9136,1.853,2.2603,1.1691,0.4387,-0.4658,1.6388,0.7181,3.2302,0 
0.1042,-0.1197,3.529,1.7362,1.6873,1.7228,1.2146,1.2198,1.4566,1.2689,2.3743,1.5613,1.9804,3.0846,0 
1.4993,-0.266,3.3995,2.7008,2.2876,3.0911,3.4127,3.1996,1.9618,2.6643,1.6529,3.0252,2.7851,2.496,0 
-0.8738,-0.1371,1.2359,1.9995,3.2556,3.0999,0.9935,0.017,1.8262,1.0373,3.0043,0.9325,1.3942,1.0501,0 
0.6697,0.6417,1.6529,2.5986,1.8164,1.1329,2.7437,1.805,2.1968,1.0125,1.9586,1.4819,0.3915,-0.3829,0 
-1.3897,-0.5109,-0.2936,5.0347,3.0783,1.961,1.2652,2.5321,2.2239,2.7266,1.8354,2.2272,3.0231,2.2233,0 
-0.3477,-1.1669,1.5658,1.0654,5.3198,2.9727,1.8442,2.4407,1.9113,1.3034,1.4533,0.4004,0.7018,3.8098,0 
0.274,-0.1149,0.4431,1.415,2.5043,2.2758,1.0931,2.1725,1.8774,1.8814,3.3807,0.2968,1.8436,2.8267,0 
-1.4417,1.2105,2.7039,2.6806,2.4231,2.8396,1.8179,3.0464,2.2423,3.5722,0.8632,1.1535,1.6094,3.1104,0 
0.7402,2.0332,1.9695,2.2599,2.2656,2.5044,2.813,3.1425,3.8348,3.064,3.9074,1.4502,1.3386,2.1518,0 
1.052,-1.2165,0.4832,1.3859,0.6245,1.3768,0.5659,3.8291,0.9031,1.6517,1.0899,2.6286,2.4252,3.8561,0 
0.8261,0.1612,2.199,2.2365,0.7472,1.1037,2.7132,4.3043,1.4965,2.3999,1.9081,1.7388,0.0938,1.8724,0 
0.713,-0.2617,2.1098,3.018,2.9483,2.7523,2.1537,2.2266,2.8524,2.5013,2.2191,1.1933,2.0394,1.3451,0 
-1.8624,1.5071,1.8743,3.4209,1.9181,1.3899,0.9262,0.8913,4.3461,2.8861,3.893,0.761,2.8349,2.2737,0 
1.6975,-0.1101,3.2274,2.6074,2.8363,1.7206,0.9809,2.1851,2.6305,0.4852,3.4132,2.4708,1.2424,2.8075,0 
0.0317,-0.4193,1.451,2.2274,0.1604,2.0736,0.9439,1.7979,2.0058,3.1387,2.9883,1.9619,2.0167,3.1283,0 
0.2061,0.3504,1.6531,2.3164,0.5309,2.4606,3.6539,3.2186,2.781,0.3437,1.9882,1.3711,1.224,0.5873,0 
-1.1905,0.2433,1.5849,2.3087,3.3849,3.4509,1.4997,3.6848,3.2399,2.4285,2.7021,1.7916,0.7491,2.5032,0 
-1.102,0.9105,2.3017,1.3901,1.7297,2.8902,1.0986,2.1033,2.8653,2.6259,2.2426,1.3623,2.0837,1.3258,0 
-1.1511,-0.2183,1.3148,1.5545,4.1612,0.9894,3.3178,1.0471,3.5802,3.7001,2.4387,0.7894,1.7398,1.1046,0 
-0.1704,1.9041,2.4767,2.3442,3.0015,1.0547,2.1624,1.3444,1.8945,1.5163,1.0122,1.2528,2.8102,2.6183,0 
0.9392,0.5911,2.0155,2.6068,1.8565,3.3731,2.4321,3.2881,2.6837,2.1434,2.9765,1.013,3.4902,3.0747,0 
0.181,0.2261,1.359,1.0842,1.9635,1.1125,2.2538,2.8243,3.5513,1.1339,0.5231,0.6442,1.1323,1.1176,0 
1.9193,-0.1736,3.3543,1.4647,1.9205,2.7027,1.8975,0.8271,1.7251,0.2747,2.3634,2.2136,2.7781,2.5657,0 
2.2057,-0.7866,0.4022,0.8039,0.1549,1.34,2.5805,0.7894,3.8125,2.8129,2.1805,1.6912,0.7301,1.9599,0 
-0.9674,-1.2846,1.4436,1.4092,2.0099,0.6508,0.8621,2.8644,3.0859,2.6062,3.7041,4.0708,3.1107,3.1255,0 
-2.1271,0.1858,2.1287,2.7005,2.3594,-0.3773,1.4382,2.5867,1.0717,2.3772,1.9988,0.7506,2.1739,1.1516,0 
-0.2414,-1.3649,1.9545,1.306,3.3472,3.6652,1.7992,0.5613,2.0718,1.4607,2.0607,2.2258,2.0327,1.7866,0 
0.9284,-0.4701,2.2579,2.38,3.2103,3.238,2.3021,1.2759,2.1076,1.6078,1.296,1.9284,3.2538,2.1638,0 
0.8377,1.1515,1.0784,3.3609,1.186,4.4692,2.3627,1.3008,2.2984,1.6774,1.1871,2.3629,2.6999,1.8621,0 
1.4294,1.5514,3.8091,1.7014,2.2038,3.1043,1.6385,1.3401,3.0613,1.8055,2.175,2.6475,0.9802,2.4559,0 
0.4128,-0.459,3.0876,3.7042,0.1684,0.4129,0.6963,1.2115,2.156,3.4798,1.5117,1.1722,3.8023,2.8361,0 
-0.6031,0.6184,1.057,2.1367,0.4944,2.5381,1.6765,1.957,1.0755,3.0576,3.519,2.1703,4.1562,0.1925,0 
-0.6336,-2.3269,2.0684,2.7627,0.614,1.6989,2.9594,2.0582,1.8561,2.8035,0.1985,1.7415,2.6586,4.9987,0 
-0.1827,1.2617,1.6288,1.2841,2.9432,2.2757,2.0283,1.6138,1.4432,1.0342,2.1017,1.2765,0.2987,2.4765,0 
0.9513,-0.647,1.8146,2.3309,0.247,1.14,3.0593,1.5388,2.6819,2.1878,4.057,1.4863,0.6939,2.0253,0 
0.9277,0.5341,1.4757,2.1533,1.3081,1.6755,1.907,0.0822,1.2153,2.0332,2.8522,2.0616,2.1269,2.2639,0 
-1.9511,0.8292,1.8339,0.5918,2.4186,3.0516,0.9366,1.8098,1.3157,2.5006,1.0367,0.6053,2.2509,1.5294,0 
1.5487,1.2197,0.8938,-0.1588,2.4653,1.2078,1.9758,1.6041,1.499,1.3702,1.2675,2.4698,3.0136,4.2888,0 
-0.3279,-0.6416,2.1383,0.3004,3.3214,1.7866,2.3882,0.7382,3.8691,1.3563,1.629,0.6922,1.0672,1.337,0 
0.1678,-1.7045,2.7272,2.8079,2.1419,2.4887,2.9291,2.4823,-0.0722,1.6152,2.7782,2.4343,1.4523,2.0436,0 
2.0864,-1.5085,1.6301,2.21,2.3095,3.056,0.8856,0.7686,1.8429,2.752,0.1244,2.0546,-0.4484,1.0062,0 
-1.2622,0.5268,3.8308,1.3488,0.2662,0.3587,2.3052,2.1739,2.9012,3.5657,2.6532,3.1849,3.9198,0.3361,0 
-0.7226,0.647,2.5614,4.2356,1.4357,1.4418,2.8868,0.1098,3.1401,3.0612,1.6756,0.6304,1.6762,2.413,0 
0.1637,1.6439,1.568,3.3255,1.4898,1.9686,1.3381,0.1178,-0.4793,0.3104,3.0636,2.4432,2.3142,1.8138,0 
0.5465,1.6978,2.9491,2.4632,2.4347,1.3099,2.8566,1.9668,3.3634,1.3186,2.944,1.5997,1.3137,1.3987,0 
-0.6967,1.3634,2.1603,1.9536,0.8538,0.904,1.0127,2.3826,2.0174,2.588,2.3024,2.4814,1.3481,3.4058,0 
0.0906,-1.5081,5.3305,2.1354,3.5418,1.7486,2.4118,1.8803,2.3424,3.5538,3.1631,2.6257,2.9712,3.7321,0 
1.2445,0.7092,3.7327,2.3525,-0.219,2.2438,1.6901,2.7983,1.2514,1.5758,2.9525,1.6321,4.583,3.6837,0 
-0.6624,-0.3,2.254,3.1942,1.7937,2.7447,2.4134,2.5936,1.3773,2.8336,3.6343,2.2521,1.311,1.7259,0 
0.7515,-1.2336,0.3113,1.089,3.48,2.0325,1.493,3.6469,1.3935,2.373,-0.5347,3.1536,1.7801,1.5845,0 
-0.9791,0.844,1.5516,1.9963,2.3068,1.6176,1.6463,1.1306,2.5313,2.4521,2.942,0.3137,3.1689,2.4904,0 
-0.281,1.3059,2.9961,3.0509,3.4997,-0.0915,1.0671,2.4297,1.2969,-0.1442,2.0585,1.533,3.3486,2.0577,0 
-0.4966,-1.0364,2.8416,2.8563,2.2164,2.1151,2.1533,2.9731,1.6231,1.9141,2.7451,0.3385,0.8344,2.0917,0 
0.2346,1.1313,1.9093,2.365,2.0664,2.6864,1.3641,1.5429,3.0988,3.0371,0.968,1.7698,1.5973,2.9065,0 
-0.6393,-0.2638,2.6427,1.3278,1.3156,2.7284,1.7457,1.7137,3.168,1.7,0.5174,1.2665,1.7112,1.4437,0 
-0.49,0.7245,1.6206,0.8317,1.1768,0.8932,2.0093,2.7691,1.1464,2.9249,3.6063,1.1676,3.0518,0.9884,0 
0.7277,-1.0186,4.2983,2.4755,2.2736,0.9964,1.4592,1.1828,2.0776,0.1288,0.9867,3.1774,1.5043,2.301,0 
0.1271,-0.5242,1.6164,1.9321,2.4424,1.9767,3.0916,4.1216,2.8008,1.2688,1.422,2.3206,1.3348,2.4094,0 
1.4172,1.2325,2.1748,1.5528,1.4474,3.7118,3.8737,3.1342,2.1467,1.9586,2.8554,1.1196,2.2549,3.1118,0 
-0.1743,-0.0446,0.5588,1.8104,2.4264,1.055,2.4278,2.9825,1.1006,0.2295,2.4542,2.6386,0.9008,1.879,0 
0.0243,0.7542,1.2361,3.3311,1.3404,2.3327,1.9426,2.3652,1.882,3.5305,0.6427,2.2098,2.537,2.2061,0 
-1.1381,-0.973,3.2807,2.4308,2.337,0.9349,1.6115,0.7201,1.1468,1.1885,3.5335,0.942,1.0693,1.1058,0 
0.6933,-1.4119,0.59,1.5309,3.1134,1.4184,2.5123,1.4132,1.6555,4.2961,2.3793,3.0153,2.8864,2.1604,0 
1.1834,-0.296,3.0857,2.0626,2.8494,1.7179,2.9296,3.2656,3.3676,2.6689,1.4654,3.548,1.2903,1.2829,0 
-0.0072,0.2636,1.9349,0.6906,1.341,0.8179,1.8383,1.7584,3.2873,2.1731,2.8858,1.097,1.7775,0.4904,0 
-1.0127,-2.5081,0.258,2.5358,1.5763,2.5354,0.8607,2.2338,2.8682,2.9253,1.3549,0.523,2.5418,2.1513,0 
0.0604,-0.2605,4.1459,1.5851,2.0697,1.8147,1.5586,1.3111,1.3091,1.1816,1.0839,2.1059,1.1568,1.6891,0 
-1.6417,1.1844,2.8165,2.3627,2.0256,2.9579,1.8064,1.9306,0.929,3.6926,3.2299,1.9917,2.5481,2.3128,0 
-0.3118,0.587,2.8212,3.1274,3.3865,1.7819,2.0119,3.4522,2.173,1.6421,0.4515,2.3759,2.1666,2.7229,0 
-0.9436,1.0368,2.8674,0.2032,3.0252,1.6247,0.4577,1.7853,1.5635,2.5727,0.0021,1.7872,1.7065,2.897,0 
-1.3506,-1.2071,2.8334,-0.1546,3.013,2.5923,0.9857,1.1822,2.2976,2.0765,0.7404,2.4467,0.9902,3.728,0 
0.204,1.0015,1.8654,1.7915,1.0404,3.0112,2.1714,2.5675,2.1237,4.2472,2.448,3.2977,2.3951,0.9615,0 
-1.03,-0.8624,2.5977,1.4983,1.7413,0.9783,1.5811,0.9384,1.8814,2.8883,1.4862,3.5207,2.6695,2.2273,0 
-0.1477,0.4813,1.9694,1.8878,1.8949,0.9524,4.0566,4.1813,3.6739,2.1946,3.6634,2.602,1.5343,2.8015,0 
1.1604,-0.6464,1.4683,1.5402,0.9766,2.177,1.556,1.8605,1.6689,1.5105,4.1573,2.4534,2.1803,1.6986,0 
-0.1281,1.7195,3.1993,3.8805,3.6238,-0.2089,1.8736,1.3529,2.0831,1.1116,1.7949,3.2319,0.8661,1.853,0 
0.006,-2.312,2.6487,3.2942,2.2779,1.5228,2.265,2.235,2.6935,1.6282,2.5147,4.5315,2.9208,1.2403,0 
-1.0405,0.9506,1.0088,2.5624,1.4505,1.7252,1.8031,0.8121,0.9633,1.0208,1.528,1.0844,3.0306,0.2738,0 
1.8718,1.3783,1.9728,1.6975,1.692,3.0033,3.0829,2.0175,1.0374,1.9013,4.694,1.3007,2.0532,2.6268,0 
-2.3245,-1.2587,4.4618,1.9148,3.4194,1.1079,3.7333,1.5631,1.1445,1.2215,2.1853,1.3515,3.3361,3.4721,0 
0.2343,0.8313,2.9807,-0.2968,0.0091,-0.8099,2.2454,1.2876,2.4703,1.6122,3.736,1.2206,3.0955,1.8593,0 
-0.9675,0.6445,2.1086,1.2921,1.9752,0.7437,2.3813,3.4579,0.7585,1.4949,2.8962,1.6461,1.788,1.0233,0 
0.5461,-0.295,2.3536,1.3219,2.4475,3.2046,2.3921,0.2808,0.819,3.0479,0.9821,2.019,1.3185,2.545,0 
-1.8718,0.4027,2.5805,1.0442,2.3998,1.6627,3.0308,2.1653,3.6264,2.7364,0.9494,2.7255,2.7192,3.8937,0 
-0.634,0.4691,3.3866,1.2425,2.5967,1.9553,2.4539,2.0403,1.9423,1.926,0.6517,4.1945,2.0551,1.2558,0 
0.8473,-0.27,1.0746,1.9179,2.9496,2.7914,0.906,1.7165,0.1902,2.0474,2.0975,1.6357,-0.3529,2.6045,0 
0.488,1.5015,3.4402,2.5381,2.1333,2.185,1.991,1.6018,0.917,1.09,1.4584,2.84,3.0739,2.2816,0 
-0.4212,-1.1818,2.1929,1.1398,3.2458,3.0745,2.3577,1.3825,1.9819,2.9355,2.4229,2.9119,0.8484,1.546,0 
-0.6576,-2.0323,1.6712,1.3994,2.5336,0.9112,0.4055,1.0236,0.6634,0.379,1.6626,3.2199,0.5217,0.7922,0 
-0.2202,-0.1734,3.4511,2.3811,0.0562,3.1376,0.66,1.8929,3.8974,2.0142,2.2073,1.427,0.9249,4.7419,0 
-2.584,0.9572,3.029,3.108,1.0356,2.4423,1.5818,2.0906,1.362,2.3493,2.7402,0.433,2.1003,0.4742,0 
-1.6296,1.1865,2.7738,3.2172,1.0455,3.7944,1.7191,2.3327,2.2809,2.7543,3.6121,0.0841,3.223,1.0769,0 
-0.283,-1.5144,1.8313,1.7569,4.016,0.3325,0.2866,1.9454,1.6524,1.4668,1.7578,0.6688,1.5874,2.3371,0 
0.2281,1.2688,4.2171,3.6573,1.8113,1.5568,2.5948,1.3859,1.2418,2.2487,3.3289,2.9862,1.5882,0.7156,0 
-0.6128,-0.334,4.1223,1.7947,2.283,2.0914,4.0223,1.713,2.7944,1.144,1.0444,2.2211,0.7737,3.0695,0 
-0.2692,1.8991,2.3717,2.2212,2.218,1.46,2.9208,2.1956,2.7529,2.2955,2.4414,1.3603,1.2412,0.9002,0 
0.181,-0.5838,1.7755,2.2885,0.4778,2.251,0.6015,0.8963,1.6192,0.7657,0.8591,2.7194,2.1992,1.1647,0 
-1.1941,-0.188,2.3557,0.111,1.8013,1.6022,1.128,0.8802,3.0593,1.1813,2.3345,1.6089,2.3282,1.2196,0 
0.033,0.4162,1.7441,3.204,2.0472,1.2763,1.9894,2.1419,1.2765,4.3327,1.8789,2.191,1.7775,1.2414,0 
-0.8569,-0.0988,1.4459,-0.2322,2.5914,1.9685,2.8595,0.0537,1.1869,2.4869,-0.0311,2.6146,0.8691,2.5496,0 
-0.2284,0.4017,2.6382,1.5697,2.2421,0.8469,1.4359,2.0578,2.6926,2.75,1.2811,0.8088,0.4545,0.9114,0 
1.642,-0.03,4.2778,2.3413,1.1996,2.1433,3.1412,2.4241,0.6256,1.4177,0.6133,2.1335,1.6675,1.3223,0 
-0.4562,0.5351,4.0858,1.091,2.5946,3.3847,0.462,1.3091,1.309,1.4591,2.3916,2.8955,0.5557,2.9861,0 
0.4301,-2.4312,0.7473,1.4742,1.0624,1.143,1.0128,1.0508,4.0647,2.3862,0.155,1.4423,2.5717,1.3516,0 
0.4407,0.755,3.0671,1.3089,2.6556,1.2803,3.208,3.579,2.4467,1.9386,3.0002,0.4326,3.4961,2.258,0 
-2.1475,-0.3822,3.8633,1.8865,3.6568,1.7704,2.7131,2.6207,1.7904,1.422,1.1892,0.1317,2.329,1.6177,0 
-1.3362,-1.3289,1.6196,2.6414,2.1073,2.6385,3.2192,1.477,1.4887,2.679,2.0406,0.7466,1.6309,1.1201,0 
0.0589,-0.9941,1.9954,2.6122,1.2843,2.7065,1.5444,1.145,2.844,0.6585,1.9363,2.2267,1.037,1.0365,0 
-0.1275,-1.118,1.2301,0.9608,1.7751,1.6413,1.8421,1.5921,1.1192,1.799,2.1283,2.178,1.2102,0.2798,0 
-0.2489,2.3371,0.3866,0.3309,2.2595,-0.2388,1.759,-0.2428,1.1499,1.5826,2.5287,0.11,2.5297,1.4624,0 
-0.0492,-0.1235,2.7865,2.0981,2.553,2.4815,1.7673,3.342,-0.7007,1.157,0.9628,2.091,1.2161,0.8006,0 
-1.3988,0.6903,1.3144,2.9611,0.851,2.0085,4.5387,0.942,2.8859,2.1557,3.0688,1.0367,0.4317,2.9578,0 
-0.945,0.8259,2.6813,3.7155,0.3086,2.8935,2.0338,1.0998,2.2787,2.6324,2.4834,2.5315,2.697,1.6526,0 
0.7371,-0.9038,0.1532,2.4033,2.2102,1.8197,1.6867,2.3521,0.8273,1.2274,2.5348,0.7213,1.628,1.321,0 
0.7874,-1.0984,2.4066,2.0499,4.6413,0.6306,2.6221,2.2689,1.6458,2.5602,1.2064,2.8031,3.005,3.5483,0 
-0.0528,0.1266,0.8895,3.6875,1.544,1.7231,1.4988,1.9831,2.8664,1.2906,1.695,4.7125,1.6841,2.235,0 
-0.3288,0.9483,0.7204,1.4047,0.4526,1.8435,1.6121,2.7258,1.9536,1.1067,1.6063,1.2392,3.111,1.0285,0 
-0.9184,-0.6111,4.0523,1.5573,2.4472,0.7887,1.613,3.1891,3.9403,0.8583,3.2182,1.3618,2.7474,2.4813,0 
0.2968,-0.5595,1.5514,2.3032,2.2065,0.6068,1.1022,1.8234,2.3164,1.6864,0.8058,2.5105,2.8133,2.6865,0 
0.0656,-0.4335,3.3645,3.3002,1.218,0.9825,3.0788,1.3596,0.969,0.9666,2.7302,2.4006,2.1886,2.4215,0 
0.9628,0.7923,2.0165,0.0789,2.5879,2.8827,2.0106,2.1253,1.3221,1.0679,1.0138,2.9728,-0.582,1.3068,0 
-0.8558,-0.8871,1.91,1.5793,3.0224,2.7259,3.2291,0.8552,0.1799,1.9254,3.2477,0.6606,1.3699,2.3239,0 
-1.4342,0.5704,2.5724,1.4107,1.0382,3.4024,2.4626,1.8682,3.2509,2.0393,2.6992,3.0004,0.7589,-0.3836,0 
-0.3703,-0.627,0.4347,2.7699,2.3697,2.8088,2.4536,1.1983,1.2473,1.71,0.9212,0.5752,2.9112,1.3088,0 
-1.0676,-0.4418,1.1152,1.5059,2.0926,1.8037,2.7891,2.1889,1.3427,-0.2727,3.0032,1.0556,1.5493,3.1022,0 
1.3874,0.5097,2.4353,1.5389,3.4374,2.7639,2.1554,1.0974,2.5325,1.3257,1.9632,1.8519,1.559,2.3254,0 
0.3341,-0.0648,1.112,3.0506,2.3032,2.2674,3.8439,2.1186,2.5695,1.3215,1.497,1.5234,-1.4156,0.2525,0 
0.2009,1.6231,3.4275,2.0367,2.7744,2.5462,2.8447,1.8973,1.8589,1.7273,-0.2681,1.9148,3.0431,1.1259,0 
-0.1573,0.6814,1.4391,3.1739,2.6498,2.5142,2.5074,1.7892,1.6498,0.8638,2.4467,1.588,-0.0894,1.3661,0 
1.377,0.3924,-0.7422,0.4663,0.7121,1.2667,1.9053,2.2821,2.4335,1.9785,1.8715,1.7747,2.8547,0.6861,0 
-0.6145,-2.096,0.7694,2.3367,2.4723,3.4906,0.7674,3.8325,1.5562,2.6669,2.8144,1.8497,2.5079,1.4882,0 
-1.1162,-0.9729,1.0466,2.8602,0.6774,2.7109,1.7561,1.9852,3.1048,3.3362,1.2861,1.3365,1.0536,2.5163,0 
-0.3031,1.7609,2.8101,2.0095,1.8535,2.517,1.7933,1.8809,1.5499,1.3911,3.6313,0.7437,1.4513,2.2824,0 
-0.7884,0.2214,0.4874,1.8482,1.9447,2.0316,0.6958,2.2451,2.1439,3.0306,2.8105,1.121,1.3994,2.4856,0 
-0.5455,-0.4555,2.8303,1.6378,1.241,2.1573,1.0939,1.0258,2.2184,1.5408,2.9279,0.9551,2.1362,0.7406,0 
-0.6932,0.3721,4.0747,1.445,3.9352,1.862,2.307,1.4925,0.0186,2.6885,2.0644,2.1758,2.6029,1.202,0 
-0.3973,-0.2294,1.6079,2.1126,0.6516,3.2231,1.0839,3.3266,3.0874,2.0865,1.328,3.2503,2.4763,2.5841,0 
-0.2266,1.1233,3.2295,2.8771,2.5384,2.1794,1.5512,2.0883,2.6796,2.3668,1.6431,1.6338,2.0456,2.6414,0 
-0.5474,-0.5916,-0.0094,2.5675,2.5621,2.6365,1.6114,2.5465,2.1087,2.9615,1.5275,2.735,-0.3597,2.0996,0 
-1.6546,0.5744,1.3476,1.0263,1.3207,2.0782,4.0122,2.7622,2.9724,0.8268,4.5487,2.1535,0.9342,1.6567,0 
-0.1676,-0.5698,3.3544,1.3892,0.5011,1.9561,2.9314,2.1027,1.0879,3.1559,1.909,2.2376,1.105,2.029,0 
-2.059,0.9327,0.4659,2.1235,1.9747,1.4958,0.2724,2.8335,2.3374,2.4306,1.8268,2.5966,5.0203,1.6923,0 
1.6799,-1.0147,2.4257,0.5322,2.1216,2.1653,1.4456,1.491,2.1798,0.6229,1.6094,1.7359,1.0763,1.8135,0 
