Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
0.3996,10.7539,1.7532,2.0688,2.3226,1.5658,3.0325,1.8057,2.5941,1.8009,1 
2.2909,10.2797,2.25,1.0257,2.4359,1.681,2.6305,-0.1525,0.5349,2.3634,1 
3.8629,10.8351,1.3175,0.3079,2.7427,1.9194,2.5907,2.1153,2.0296,4.9586,1 
1.9939,9.8408,1.8786,1.4165,2.9901,1.6462,2.6359,2.2846,3.219,2.4202,1 
0.7866,8.6735,3.4084,1.3913,0.6794,1.3304,3.2646,0.5798,1.1335,1.3332,1 
0.7488,8.8157,0.4819,1.5388,1.6451,1.3175,0.3463,3.2533,0.6709,2.278,1 
0.9252,10.6683,2.9558,1.1224,0.0763,2.6958,3.8758,2.4157,2.1605,2.8198,1 
2.7651,9.171,1.3408,2.6111,1.856,3.3166,1.2957,2.7506,2.3426,1.8736,1 
3.1759,10.6801,0.995,2.6402,3.375,1.8696,1.7513,1.3304,1.9864,2.6862,1 
1.1823,8.6536,1.6243,0.6203,2.5232,1.5733,0.2446,1.6514,1.8074,2.4491,1 
1.8546,11.8687,1.4813,1.9376,1.8971,1.7174,2.1424,2.5412,3.3401,0.4307,1 
1.4897,9.5522,2.9379,1.6433,0.1048,2.0877,1.9663,2.1798,0.9598,3.719,1 
1.6761,9.8117,1.1,1.069,0.7773,1.6067,1.0424,4.0565,0.1115,0.8717,1 
1.5986,10.6735,1.5862,2.676,1.0132,2.0593,3.744,1.0323,2.4196,2.2069,1 
-0.2515,9.411,3.1312,2.1351,0.7877,2.6908,1.5209,2.3601,2.3769,0.8813,1 
2.7898,8.9925,0.6942,1.1172,1.6539,2.1094,1.2274,2.7448,2.2515,1.3052,1 
2.889,11.1611,1.9013,1.785,0.2262,1.5925,1.7085,2.2454,1.8316,2.244,1 
3.5341,9.4701,1.509,0.6908,1.9913,2.9768,0.2489,1.3341,2.0359,2.8501,1 
2.3829,10.3255,1.7757,2.4819,3.0143,0.291,2.7285,1.9012,1.47,-0.4431,1 
0.6196,11.6981,1.3115,0.9152,1.5436,1.2549,2.1244,3.517,1.4134,2.1543,1 
0.8528,11.5202,2.189,0.9182,2.9043,3.2,2.1615,0.3606,3.7852,2.3101,1 
3.1705,9.4491,1.6014,2.1105,3.1134,2.143,0.7432,2.262,3.6295,2.0658,1 
2.1294,8.7375,0.597,1.3623,1.6735,2.1041,2.166,3.6019,2.0587,3.0644,1 
1.9607,11.4489,0.1296,1.4013,2.983,1.8284,2.9315,2.3851,2.9459,2.6131,1 
2.6736,11.4925,2.9865,2.9938,2.0204,1.4181,1.3404,2.7509,-0.4385,0.6928,1 
1.0367,9.7524,-0.6314,3.2587,2.6002,3.9846,3.0622,3.0304,4.2507,1.429,1 
0.4965,9.7676,1.175,1.7432,0.9498,2.5679,2.513,1.9731,2.3116,1.8579,1 
2.752,10.0696,1.7346,2.9296,3.2608,3.3375,1.0097,1.4656,0.2985,1.7614,1 
2.4161,9.8672,3.9309,1.5942,0.9115,2.5685,2.1499,2.5496,2.3038,2.2438,1 
-0.1223,9.2739,1.4097,1.652,1.5516,2.4128,2.6009,0.8684,2.6868,2.5858,1 
2.4658,8.5821,2.4406,2.0826,2.9609,3.7844,3.5881,2.1126,1.9981,2.6319,1 
0.885,8.5493,1.5275,3.2206,1.6689,3.5026,-0.7881,0.4128,1.8763,2.8882,1 
1.9304,9.9043,1.8783,0.2371,3.1581,1.3172,3.0895,1.9295,3.0682,2.3433,1 
1.8933,10.2263,0.527,2.006,3.716,3.3082,1.015,2.5057,2.248,2.8172,1 
2.0942,9.7665,3.3306,2.2164,3.2555,2.9744,1.6755,1.833,3.9298,2.1915,1 
1.2414,8.8,2.9741,2.1603,1.2079,2.6746,2.1597,0.3395,2.5887,3.3332,1 
4.5599,10.0349,2.2326,3.6066,2.1687,2.2753,1.3694,0.6056,2.9127,0.7264,1 
3.1407,9.2118,2.2652,1.6277,3.1746,2.3008,3.9591,0.9163,2.4139,2.0473,1 
2.2799,11.5959,2.5853,0.8525,2.5335,1.5844,1.5266,3.0459,1.3977,1.6203,1 
2.0324,10.9462,2.5816,1.7656,1.7278,0.8399,1.2402,1.3456,1.8507,3.9868,1 
1.3245,9.7042,-0.0524,2.6006,0.4226,1.0934,3.0423,-0.1049,2.0959,2.8009,1 
3.5254,9.0799,1.376,3.8044,1.9749,1.2637,1.2825,1.0274,1.5603,3.0882,1 
2.8878,8.8257,2.2146,1.5978,2.7824,1.8436,2.3715,1.8414,-0.1871,2.047,1 
0.7283,10.7471,1.3202,1.395,1.9911,2.5778,1.8303,3.6422,3.6488,3.7155,1 
1.7657,8.518,3.2201,1.5837,2.0382,2.6283,0.3956,3.6291,2.875,2.3523,1 
2.8909,10.557,2.1168,1.6922,1.2609,2.2872,2.3612,3.0832,2.2007,1.1468,1 
0.4238,9.8724,1.9725,1.9019,0.4695,3.0745,3.0726,1.1767,2.806,2.9528,1 
2.0384,9.0515,3.6134,2.3809,1.749,2.7728,3.6222,1.5028,2.6914,3.9432,1 
0.8834,9.4507,1.4021,1.8417,1.79,2.3008,1.1796,1.3773,2.3013,2.1549,1 
2.8741,10.4094,2.7718,0.857,1.6166,3.8484,2.3921,2.7474,2.2727,2.4253,1 
1.7691,13.5716,1.6038,1.9617,-0.4248,3.1063,1.4477,1.9392,1.472,1.8613,1 
1.7158,9.957,1.9472,1.8458,1.8321,3.3085,2.8814,2.8874,1.2676,3.2568,1 
3.1316,9.4466,3.5239,1.3168,0.158,3.1015,1.8805,2.9769,1.2458,0.7382,1 
3.2319,8.5927,0.439,0.0744,-0.7945,0.9609,-0.1694,1.9644,-0.2364,0.9057,1 
4.3321,10.3451,2.0528,0.3792,1.7544,2.0481,0.3948,2.1262,3.1912,1.6517,1 
1.8028,7.9579,0.6008,3.0577,1.3384,1.0703,1.3074,1.9425,0.8416,2.1265,1 
0.64,10.774,0.9429,3.3203,1.99,1.1544,2.9115,0.6255,1.4529,1.9999,1 
1.8788,7.9914,1.0794,2.1682,0.6801,3.2664,2.4952,1.4858,1.7797,3.8616,1 
2.936,10.3802,0.5845,3.6296,3.0524,1.8516,1.4503,1.8121,0.7981,1.5292,1 
2.7632,8.1924,1.6859,2.1138,2.1036,0.8211,0.8178,3.0892,0.7755,3.0087,1 
1.5176,11.0798,1.5789,0.8335,2.8566,1.9826,3.4486,2.8922,1.7706,1.5503,1 
2.0234,10.1902,1.1183,2.8419,1.6026,1.577,1.4593,2.231,1.3079,2.135,1 
4.7666,9.9464,1.566,0.3323,2.0502,0.8908,1.6244,2.1516,0.269,2.1575,1 
2.3045,8.7029,1.6077,0.1693,3.5755,2.3306,1.8204,1.8366,3.1314,1.9058,1 
2.3308,11.5186,1.6538,0.9074,1.1755,3.4287,2.0914,1.4977,2.9736,2.998,1 
1.5244,9.0281,0.4295,0.2061,1.735,1.1068,3.8585,2.0585,0.0579,3.4187,1 
2.1617,10.705,2.682,2.2966,2.5233,2.2388,0.8936,2.3667,3.0239,1.7899,1 
2.5513,10.4196,3.8157,1.7472,1.708,1.8831,1.8976,-0.2726,1.3574,2.2999,1 
1.9917,9.2007,1.3352,1.6444,1.1984,1.4869,1.4606,2.8954,3.0164,2.9336,1 
2.4267,9.2917,2.9598,1.6857,2.0231,3.3382,2.084,2.2473,0.5872,2.487,1 
1.02,11.0119,1.8154,-0.2362,1.642,1.772,2.4855,2.6705,1.6722,3.0129,1 
-1.1671,9.286,0.8876,0.7458,2.9597,2.8292,1.2242,3.1781,2.1015,1.5783,1 
1.3071,9.2217,2.4728,2.6502,2.2385,-0.0502,2.2964,2.5654,1.3308,2.0433,1 
0.1361,8.77,1.6758,1.6902,2.3517,0.8131,1.6588,1.5102,2.528,3.421,1 
3.7209,8.4316,1.952,0.8875,1.9353,2.4229,2.0815,1.951,3.483,2.721,1 
1.7273,10.0242,2.8709,2.6098,1.5749,0.2248,0.8153,2.146,0.2135,1.8476,1 
1.5464,10.9993,0.682,0.0682,1.5804,2.6348,3.0699,1.0907,2.4703,0.8886,1 
1.2512,10.5676,2.7182,1.0006,2.4749,0.1315,1.7973,0.8658,1.1923,0.7239,1 
2.5536,10.5539,1.3088,2.3756,2.2613,1.8715,4.1582,1.1591,2.0143,1.6176,1 
1.6282,10.1594,1.7056,1.1396,2.1242,3.1823,2.9428,2.203,1.2646,2.1864,1 
3.0846,11.1912,2.3597,1.6356,1.7972,2.772,2.6863,0.2423,2.6586,2.7113,1 
1.1128,9.235,1.2428,1.3197,0.5833,2.3131,1.2143,1.9296,1.5024,2.2552,1 
0.9894,10.2453,2.3898,2.8276,3.9678,-0.0921,2.3203,1.2908,0.0749,2.8416,1 
3.3322,9.6084,2.2109,1.9359,2.4342,2.8805,2.3449,2.3458,3.2597,1.8353,1 
2.9231,9.178,3.6071,2.7378,1.5962,-0.1145,1.9997,0.8182,2.2996,3.4512,1 
2.1601,9.822,2.3422,2.2857,-0.3629,2.2409,2.6203,1.7407,2.9786,1.8723,1 
2.767,12.2731,1.9036,0.0579,1.6634,0.2741,2.6112,3.3094,2.6959,2.3203,1 
1.3551,11.5756,2.7533,2.2845,2.2049,2.1116,2.4522,1.3867,3.5252,2.1523,1 
2.6001,9.5664,2.3749,-0.2818,0.8817,1.9686,0.6775,4.4394,0.3319,2.3459,1 
3.6558,10.4813,1.6898,1.4479,2.6733,1.1997,1.8805,2.6912,1.6921,2.0875,1 
1.6959,9.0302,3.1892,3.3931,1.6833,1.7344,1.8221,2.5388,1.0947,1.9115,1 
2.263,10.642,-0.7808,2.4034,2.3458,3.0077,1.4737,1.4816,3.2025,0.4368,1 
3.6291,12.5559,2.4775,2.8141,0.5104,1.3054,3.0579,2.3618,1.8186,2.2329,1 
2.507,9.7069,1.9711,1.9637,0.9477,2.3236,3.8036,3.732,0.5236,2.5706,1 
2.6755,9.5895,1.0358,0.6792,1.5553,2.35,1.8419,1.3891,0.7508,2.3507,1 
3.0665,9.0731,2.4484,0.1205,1.3425,2.7296,0.8822,1.3956,3.418,1.2672,1 
1.1461,10.5758,3.9547,1.7603,2.7687,3.3458,2.3256,1.7301,1.1237,0.5748,1 
3.1117,10.181,3.3328,2.9889,1.383,0.8131,2.4127,1.3675,2.3767,1.2688,1 
1.1388,9.859,2.9341,2.3065,3.1784,0.7664,0.9429,1.9108,4.1657,2.6743,1 
0.9334,9.9239,2.2207,1.4313,2.6133,1.8436,1.7007,3.2603,0.2903,1.0382,1 
1.1827,9.1523,1.2712,2.4885,3.0965,2.916,0.9804,1.8926,2.4523,2.24,1 
3.3057,9.3247,2.1563,1.6068,2.2511,0.9211,1.0711,1.2699,1.4363,3.5479,1 
3.1754,9.7874,2.1729,0.4056,1.8207,2.1596,3.1457,2.3268,2.4329,2.2978,1 
2.269,8.6032,1.5832,3.4349,2.8239,2.4942,2.0667,2.6594,1.0551,0.4199,1 
1.6179,10.5379,2.1078,3.014,2.3515,2.0448,3.3275,3.1324,1.9019,0.897,1 
1.0926,9.8385,1.6332,3.6578,0.3199,1.9357,0.9338,2.1168,2.3823,1.5951,1 
2.5305,9.8014,1.8206,1.5821,2.6508,2.1385,3.5732,3.27,2.5538,-0.1594,1 
0.5157,10.9863,1.5244,2.2348,1.3695,2.5179,2.958,0.7904,1.1864,0.3363,1 
2.2334,8.3347,1.6339,2.5196,4.0581,2.3684,3.2529,2.2592,2.3092,1.7891,1 
1.6167,11.1744,2.3747,2.3363,1.3918,1.655,4.0675,1.9325,3.3262,1.4797,1 
2.8015,10.2898,1.5963,2.6486,0.4566,2.5746,2.7869,2.2731,3.3109,1.9319,1 
1.8509,10.355,2.8677,2.5698,1.7734,1.0048,2.6635,1.2104,1.1817,1.3454,1 
2.0577,9.2037,0.8643,1.3412,1.8167,2.4543,2.0673,0.9195,2.2287,2.3228,1 
1.545,9.2038,1.2034,1.4682,4.2142,1.1109,2.266,1.2859,1.494,1.2939,1 
2.8012,10.3791,1.8707,2.5029,2.7435,1.1493,2.5473,1.2824,2.8379,2.7402,1 
2.4037,9.7901,1.4739,1.7364,2.7692,1.3177,2.0497,0.2524,2.2604,0.9645,1 
0.6819,10.5187,2.2103,1.5566,1.6979,4.271,1.8059,1.7988,2.6523,2.0872,1 
2.9874,10.2774,2.7611,2.4433,2.6453,1.9573,2.2225,1.729,2.6042,0.654,1 
2.7261,10.998,2.7418,1.8959,2.5052,1.2234,2.8371,0.9008,2.5937,2.5327,1 
2.4067,9.5529,2.7602,0.1627,2.7772,2.1914,3.051,2.2,3.8382,1.0582,1 
2.6094,9.114,1.8736,2.7424,2.6254,4.0795,1.6486,3.286,1.7457,1.2991,1 
0.377,10.1627,1.4787,2.8475,1.4716,1.5234,2.3547,3.7212,0.9114,3.0176,1 
2.8741,9.7791,2.6754,1.7157,4.3714,1.8879,2.0804,1.6742,0.3065,1.7368,1 
2.232,11.5009,2.492,1.8106,2.0599,2.3273,1.621,2.6822,3.6251,1.6369,1 
3.2075,10.8763,2.5372,2.1119,2.3378,1.7826,3.8369,1.2816,3.1349,3.5497,1 
1.6769,11.1658,2.144,2.0624,1.9254,0.3863,2.5479,3.4436,1.2953,2.8473,1 
1.9148,8.9073,2.9979,3.686,1.2057,2.2158,0.5603,1.958,2.4861,3.7529,1 
3.5576,11.6425,1.4729,1.7548,0.3357,1.2848,0.5482,2.3655,1.303,0.8986,1 
1.6446,8.8151,2.309,2.2844,1.6843,1.2693,0.6606,2.5554,2.2287,2.4643,1 
1.6936,9.7821,3.442,1.3994,1.6874,2.7439,2.3029,-0.0466,0.3121,1.3392,1 
2.9103,10.6717,2.5195,2.6277,1.0311,2.601,1.0787,2.9473,1.4894,2.2816,1 
0.1255,8.6511,3.0907,2.6917,0.7821,3.2856,0.9092,2.02,1.5199,1.0766,1 
3.1679,11.685,2.1783,3.526,1.7188,2.1083,2.1315,0.8433,2.4995,2.7097,1 
1.8265,8.3082,2.3677,0.485,1.1887,2.1314,1.2303,2.2537,1.7738,0.3695,1 
2.168,10.5866,3.0124,1.6334,1.9385,0.5049,3.9649,3.505,1.9682,1.8752,1 
-0.9302,11.0353,2.5629,2.8128,1.5948,1.5306,0.7646,2.778,3.2522,3.1239,1 
2.1873,9.6733,0.948,1.2982,2.4676,1.7154,3.6414,3.1524,1.3982,0.7843,1 
1.4516,11.0654,1.4761,2.546,1.4341,2.3432,2.5281,2.9858,3.4332,3.3102,1 
1.4698,9.853,0.8265,1.7643,2.0243,1.596,1.4964,3.0321,2.9075,2.3991,1 
0.7225,10.2009,1.6158,3.3157,0.1977,1.4412,1.4133,1.5334,2.9576,-0.3524,1 
1.7919,10.8507,2.9801,1.4509,1.3202,2.3462,2.151,2.0694,-1.8014,0.8728,1 
1.1368,10.643,0.5592,0.9534,1.8456,0.7124,2.6429,1.6086,3.8329,1.3703,1 
1.4237,10.8044,1.3447,3.5116,2.4829,1.6961,1.8392,4.8507,2.4887,2.1505,1 
1.8674,11.0372,0.4817,1.8188,-0.8337,1.4666,2.8479,3.3822,2.606,2.64,1 
0.2841,9.3216,3.4744,1.4761,1.864,1.1944,1.0662,1.5297,1.3389,2.9575,1 
2.2154,11.0189,0.6128,3.2255,2.0215,3.8393,1.9472,0.5066,3.2842,1.8635,1 
-0.1521,10.1452,2.2312,3.0761,-1.5875,3.1489,1.5254,3.9262,0.2817,2.5453,1 
2.4117,9.5779,1.2262,1.6263,1.6533,0.7466,2.993,0.9078,3.0232,0.2111,1 
1.8228,9.8377,1.9842,2.9563,1.7977,1.5421,1.8007,2.981,0.7944,0.9793,1 
0.0433,12.0272,0.8403,0.1146,1.1911,1.3875,3.4655,1.5351,2.2918,0.2092,1 
2.208,8.3512,1.6864,1.2401,2.0583,2.6344,0.6641,0.8636,2.1936,2.6873,1 
3.4174,9.5281,0.5085,2.1866,1.2054,1.0756,3.4082,2.6187,1.2719,1.9813,1 
1.9143,10.1651,1.5941,0.0999,1.0236,1.468,2.0281,0.9177,2.1863,1.6187,1 
1.2405,8.7297,2.4465,2.4242,2.8002,2.5493,2.6241,2.3821,0.2416,1.7209,1 
0.5676,11.3692,1.986,3.2698,0.9697,1.9081,2.2634,1.6691,2.1878,3.4822,1 
0.9681,7.3621,3.6006,1.2083,3.1225,2.6519,1.7833,2.3803,0.8595,2.0859,1 
2.594,9.2257,1.6197,2.3126,3.3233,1.9968,1.5693,1.8536,3.1602,1.3585,1 
1.6998,9.3677,1.7957,2.2137,3.0339,-0.1246,2.5555,1.1084,2.5931,3.2396,1 
2.9956,10.158,2.8345,1.0566,1.9322,3.5195,1.2107,2.1973,1.6308,1.8049,1 
2.4061,9.7305,1.9966,1.4954,0.175,2.1931,2.4395,3.3822,1.8681,0.6053,1 
1.246,10.5404,1.9155,2.2793,1.6469,3.8698,3.728,1.0684,2.909,2.3041,1 
2.0136,9.1403,3.6215,3.1653,0.5429,3.3835,1.9616,1.4022,1.0234,2.9448,1 
2.3999,9.1259,1.1889,1.6125,1.4875,2.5278,2.3787,1.3644,0.3425,0.666,1 
2.8701,9.0052,2.1111,0.2368,2.3971,3.9195,0.6719,2.5497,2.2725,2.9179,1 
1.8688,10.2728,2.182,2.5728,1.1609,2.1924,2.8103,3.168,2.4957,0.868,1 
0.4464,10.4086,0.9884,2.8443,1.7122,3.0116,4.1258,1.9377,1.884,3.0135,1 
3.0639,11.7016,2.1966,1.3671,2.0077,1.3764,2.2398,1.1318,2.902,2.6975,1 
2.139,10.0256,1.8036,3.3123,3.1874,2.1457,1.1434,0.8232,2.2876,1.3619,1 
2.4759,9.6133,2.7738,2.2074,2.9981,-0.2339,1.7729,4.2168,-0.5032,2.8427,1 
2.418,11.2857,1.8264,3.1904,3.2169,2.1968,0.836,2.913,1.0266,1.8626,1 
2.9469,11.0921,1.652,2.627,0.4575,1.5276,3.4689,3.3434,2.6692,1.8582,1 
2.8473,9.9768,2.1682,2.0884,1.2245,2.7259,0.9301,2.7758,1.0394,1.2779,1 
-0.8408,9.8439,2.1892,2.8271,3.3109,0.5098,2.9848,1.536,1.9279,1.8947,1 
1.5505,9.1101,2.2792,2.8111,0.7402,1.9805,1.371,3.0959,2.4936,3.5087,1 
0.4512,11.0342,2.1627,1.2748,2.4892,3.566,3.6046,2.8222,1.0084,2.3099,1 
2.3424,11.242,1.8351,2.0156,1.3465,2.6681,1.7846,2.186,1.5304,2.0472,1 
0.9196,10.1609,1.3974,2.6993,3.8475,2.8457,0.8801,1.6407,0.3903,2.0136,1 
0.2258,8.7986,3.0963,2.861,0.4796,1.5526,2.4635,2.3925,0.3728,2.26,1 
1.3921,11.1987,1.7998,2.3593,1.8909,2.6664,1.2319,2.6683,3.209,3.8356,1 
3.5838,9.4639,2.5771,2.8075,2.59,2.7535,2.4239,1.4547,2.2071,2.8468,1 
2.4616,8.9036,1.1224,1.5908,1.7952,2.1573,1.0229,2.795,0.1424,2.5287,1 
2.5065,10.6441,-1.067,0.6507,1.6473,2.1683,1.9186,1.1863,3.283,2.324,1 
1.6052,9.0124,2.0682,3.2587,2.0352,1.968,2.0663,2.1206,1.7668,1.0271,1 
3.529,10.6375,4.1171,2.4976,1.7687,1.0542,1.67,0.8471,4.0978,1.983,1 
2.7861,10.962,3.0809,4.5479,1.9046,1.8181,2.1645,2.7485,2.1789,1.7311,1 
1.2841,9.2257,2.2695,1.0011,0.186,2.1152,3.1626,2.6618,1.9821,2.403,1 
0.3529,9.3104,3.6781,3.1841,1.2884,3.7543,1.2821,1.1768,3.5359,3.3077,1 
1.4114,9.9509,1.6583,2.5041,3.5674,2.5322,1.8861,0.6537,2.778,0.7771,1 
1.8129,10.9582,2.8112,2.8387,2.6989,2.1459,2.3022,2.0921,2.4826,2.5352,1 
2.1333,10.5138,1.3152,1.693,2.2305,3.9235,2.529,1.8653,1.7798,2.7442,1 
1.9027,10.6374,2.5116,0.7539,2.4728,2.4656,2.7967,1.1629,3.0941,1.8332,1 
3.9883,11.7524,1.3919,0.6308,2.6972,1.18,3.1475,2.5299,0.5464,2.7821,1 
2.1373,10.4121,3.524,1.8701,2.758,1.4016,1.4262,1.7819,1.3796,2.5679,1 
0.6766,10.8295,1.2385,2.3777,0.8126,2.4777,3.084,2.0098,3.5487,1.8601,1 
2.4114,9.0745,2.4384,1.4319,1.2796,3.5801,0.7298,1.8852,2.7128,2.2341,1 
0.1527,10.6039,0.621,1.5567,1.7558,-0.92,1.8941,2.6659,1.8299,2.1849,1 
4.2618,11.1254,2.0594,4.587,1.3636,2.5197,0.4234,2.3983,1.8886,2.0608,1 
2.3705,10.28,0.9274,1.6167,2.0061,0.5708,2.8026,3.8829,2.3035,1.4723,1 
-0.3019,8.4791,2.3392,3.2624,1.7799,0.5128,1.129,1.4278,0.0675,1.6894,1 
2.8924,8.3182,1.4404,-0.0243,1.1809,1.852,3.0212,2.4557,0.8166,2.094,1 
1.6661,9.9871,1.8005,2.3134,2.1811,2.8664,2.1166,3.6899,2.5192,3.4783,1 
2.7203,9.3272,3.2429,3.1842,-0.8721,1.4516,3.4428,3.0544,0.5396,2.8588,1 
3.7272,10.6067,0.5241,1.2162,2.4005,1.7845,3.2777,2.7312,3.9632,3.0206,1 
2.5525,9.6857,3.4045,2.0055,0.9741,2.0482,1.9081,1.0065,2.8278,1.8596,1 
2.3956,9.2191,1.8353,2.7743,1.7532,1.6347,4.1843,2.3162,2.7333,2.7462,1 
2.097,10.5276,1.027,3.4482,3.2469,2.1902,2.0064,0.7604,3.0293,1.745,1 
2.6098,8.5593,2.6315,1.8247,2.0119,0.5822,2.6791,1.3875,1.953,2.8042,1 
1.9143,11.9862,1.1012,2.2405,2.4133,0.981,2.0874,1.8051,2.2258,2.4536,1 
3.3983,10.2882,2.5471,3.4993,0.4157,1.7388,2.0382,0.4444,2.0767,-0.3558,1 
2.7055,8.5217,0.7488,2.5243,0.3324,4.0538,2.1166,1.9029,3.2032,1.9203,1 
2.2406,9.8441,1.4982,2.3712,2.525,0.7269,1.1188,1.3406,1.9704,2.3457,1 
4.1561,10.275,1.8257,1.2851,2.9853,1.9881,2.3418,1.9993,2.5506,2.4787,1 
2.3738,10.0038,2.0934,2.3823,0.0758,1.9659,2.9808,1.5197,-0.0901,0.615,1 
2.0752,9.2792,2.1339,1.9815,1.5308,1.085,2.1955,2.0689,1.8761,2.8724,1 
2.2013,9.404,1.6414,1.9381,2.1232,3.3364,3.6881,1.5311,0.9806,1.4571,1 
2.4201,10.8328,1.5919,1.0858,2.3824,2.6236,3.0346,1.3623,2.3289,0.3683,1 
1.8943,10.7185,3.4837,2.3022,1.7582,0.594,2.2284,2.6318,3.0137,2.2432,1 
1.0445,10.5535,3.6899,1.7376,1.1976,1.6703,1.9868,1.4765,2.7063,2.4307,1 
1.6657,9.9802,0.4609,2.3213,0.6062,1.7227,1.5387,2.4666,1.5559,1.953,1 
3.4952,8.4306,2.1131,2.8642,1.3722,2.0209,0.6387,0.3912,2.7221,1.6729,1 
0.6873,9.5266,2.6044,2.5512,3.0477,1.496,1.3726,2.3309,3.0001,1.6254,1 
2.9582,9.6665,4.0375,0.2803,3.5348,0.5025,3.2232,2.0858,1.5467,1.0912,1 
1.0719,10.6818,2.4603,1.8116,1.9734,1.1287,1.8674,2.8858,1.0924,2.5211,1 
1.5386,8.4724,3.0617,0.6261,1.5352,3.0693,1.2128,2.9426,1.5515,1.9064,1 
3.8845,11.1358,2.0862,1.346,2.0269,3.6496,4.1721,1.3802,3.4442,0.4222,1 
2.5882,10.3744,3.0411,1.1676,2.146,0.1382,1.3699,1.983,2.1945,4.792,1 
1.4906,10.0209,0.848,0.1136,2.8984,2.9055,0.6246,0.3102,1.3641,3.667,1 
0.5119,10.6818,2.1314,1.6982,1.3954,2.245,1.6892,1.6007,1.7925,3.1116,1 
2.2128,10.069,3.3826,1.7319,3.4328,1.3242,2.5311,1.6769,1.9315,1.3568,1 
1.7046,9.2994,2.4029,1.1752,2.5366,4.3471,0.445,-0.3721,1.0118,2.7433,1 
1.2888,10.5775,2.9492,1.7489,2.8848,-0.2695,2.8345,2.7993,1.9006,3.0035,1 
3.441,11.9328,3.9412,2.0555,1.8588,1.9219,-0.6745,2.6982,4.3494,2.5658,1 
0.5785,9.0053,1.0616,3.6571,2.5024,2.6381,2.3535,0.8885,1.0561,2.6807,1 
2.0862,8.1419,2.786,3.4167,2.0064,1.684,3.3658,1.8043,1.3862,0.4615,1 
1.5088,11.867,3.1638,2.1194,1.9941,2.9896,2.1023,0.7361,2.1443,2.1755,1 
2.0129,10.2574,1.3071,2.1551,0.3967,1.0794,1.7561,2.6025,1.7027,2.4402,1 
3.0227,12.4202,1.7069,1.3563,2.0386,2.1984,2.5461,2.8126,1.7176,2.7269,1 
2.082,11.2274,1.7212,2.1403,2.2703,3.1325,1.9959,0.9634,0.3044,3.034,1 
2.6403,11.6619,2.0925,2.0866,2.1794,1.464,1.2962,2.4384,3.1808,2.6038,1 
1.519,10.4246,2.1765,1.4366,0.7775,1.1694,3.1955,2.2536,1.3909,2.0766,1 
2.6108,9.4599,1.235,0.2236,3.0885,2.5879,2.6694,2.5619,-0.0276,2.1096,1 
2.45,10.0707,-0.3513,1.8752,1.7427,3.0375,1.8961,1.4798,1.4792,2.7228,1 
2.6725,9.786,1.6011,-0.302,-0.0416,1.1645,1.8561,1.209,0.4859,1.9632,1 
