Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Class
2.6024,1.882,2.687,1.5067,1.7541,1.9825,2.6133,2.5493,2.4893,3.2217,1 
2.2341,3.0766,0.4138,2.2657,2.4331,4.1095,0.8306,1.5858,0.8164,2.4344,1 
2.5036,1.9735,1.9114,3.0772,2.5114,2.507,1.4507,2.021,2.6087,2.3533,1 
3.3289,1.9012,1.2978,2.065,1.8974,0.6842,3.3012,2.4115,1.0487,2.9479,1 
0.8622,1.4606,0.7633,4.5587,2.0331,2.3688,1.7369,1.4986,2.5676,2.2609,1 
2.0721,2.8942,1.6084,0.3115,2.5971,3.8255,0.1822,2.9488,2.7274,2.5632,1 
2.5899,0.9872,1.5504,0.2482,2.5734,3.2603,2.3192,3.0539,1.9773,0.6443,1 
-0.3238,2.5288,1.8823,2.1697,3.9318,3.0724,1.7916,3.2029,2.5839,1.1275,1 
1.679,1.22,0.9674,-1.2203,2.2688,2.7804,1.9496,1.768,2.2597,2.1346,1 
0.6712,2.8777,1.3432,1.5911,1.608,2.8449,3.4271,2.4967,1.3809,1.7139,1 
1.6959,1.9643,4.104,0.9305,2.2153,2.1401,1.1559,2.603,2.1405,4.5209,1 
2.2631,1.8124,2.9492,1.6659,3.5004,2.2242,-1.3816,3.3109,4.1923,2.4156,1 
2.921,1.6073,2.2896,2.6504,1.2714,2.5634,1.4382,2.5675,2.8388,1.7729,1 
2.9191,1.9999,1.3231,1.6898,2.0254,2.018,2.0022,2.6858,1.6945,0.7923,1 
1.8993,2.6358,1.7689,1.4814,0.0254,1.6743,1.8448,2.8375,2.5486,2.333,1 
0.9778,2.2549,3.3828,2.8697,2.2604,2.6381,1.2244,1.5456,2.7293,1.0913,1 
1.8236,1.2333,2.1156,0.8362,2.2548,1.2453,0.4917,2.4903,1.6204,3.3249,1 
1.6749,1.2139,1.8144,2.1098,1.0376,1.3761,1.9403,1.7615,3.1689,3.8431,1 
2.176,2.3091,0.3607,1.9975,2.9026,2.5562,1.5136,1.5892,2.8606,4.0055,1 
2.2893,0.4168,2.3497,2.7224,1.4948,3.3529,2.7303,2.5545,2.6933,1.6737,1 
2.4632,3.5277,2.7126,2.3021,3.0983,2.3811,2.9287,1.3695,0.5149,0.5121,1 
0.5476,1.5877,2.4775,3.3574,3.9551,2.4133,1.9236,1.8263,3.3451,0.4194,1 
1.2065,0.7151,0.8076,0.5978,2.2337,3.398,2.8031,1.3259,1.4073,2.2766,1 
0.8601,2.1434,2.7183,1.5242,3.3542,3.0431,-0.0797,1.2723,2.3365,3.1959,1 
2.2321,1.6421,2.4057,2.7573,1.415,1.6595,2.0981,1.4615,1.7813,1.4515,1 
2.1914,3.1955,-0.8007,2.3238,1.1793,1.8036,0.5159,3.2429,2.0343,2.6537,1 
-0.1705,2.0358,1.5545,1.5948,2.8126,1.1972,1.3708,2.0665,0.9728,2.9385,1 
2.0145,2.0469,0.9942,2.8628,1.8876,0.3303,2.1592,2.4569,2.4618,2.623,1 
3.3873,1.1925,1.9493,1.0125,2.0498,3.3564,1.3601,0.7596,3.2151,1.0851,1 
1.5757,2.413,2.167,2.2811,2.664,2.1902,1.7846,1.7703,-0.2098,1.6613,1 
3.0124,0.9069,2.41,1.5872,0.7719,1.0706,3.4378,0.9692,2.295,3.2282,1 
2.5203,1.5273,0.8133,1.9386,0.9946,0.5345,3.0545,1.5866,3.2741,4.1242,1 
2.7031,2.417,2.5629,2.4729,1.6753,2.5291,2.763,2.6671,1.3921,0.2521,1 
3.8885,3.1777,2.8408,2.4816,3.1038,2.7108,2.4819,2.3157,1.2109,2.369,1 
1.1993,2.282,1.1234,2.1638,2.6166,1.9572,2.9669,2.0081,0.9187,2.3328,1 
2.5145,1.4603,1.0766,0.5903,1.6333,2.0086,1.1443,2.7942,2.056,2.6779,1 
1.5836,1.8654,1.7161,1.7934,2.353,3.0102,2.7709,1.7687,2.6007,1.7617,1 
4.275,2.6612,2.6382,1.7921,3.1742,1.2054,1.607,1.6893,3.5356,1.1902,1 
1.7861,2.9221,2.7774,2.2316,0.1738,3.4934,1.9182,1.1999,3.5623,2.6445,1 
2.7538,1.4702,2.601,3.1532,0.4371,2.5585,2.7611,0.6014,2.1602,1.7886,1 
2.2828,1.3885,3.0157,2.9849,2.2979,2.5202,0.5899,1.0248,5.0815,0.6571,1 
0.228,1.6072,2.6031,3.031,1.8543,2.1661,1.7976,2.6421,2.6672,0.9777,1 
1.1302,2.6769,1.7872,2.0203,3.6561,3.709,1.2592,2.1624,1.9157,2.7511,1 
1.2,1.8042,0.4054,1.7656,1.2866,2.7635,1.844,2.8197,1.8674,0.7162,1 
0.9384,3.0144,2.5871,2.8699,1.3274,0.4764,1.5881,3.1926,1.2286,1.4427,1 
1.7681,3.2992,0.7759,2.2447,2.2675,2.5617,2.7906,1.8085,3.6231,3.1653,1 
2.3318,1.1922,2.2537,2.4094,2.0831,2.307,0.1037,3.1307,2.0248,1.1348,1 
2.4641,1.2803,2.7801,3.2134,1.7947,2.0134,0.6138,2.6094,1.4267,0.3393,1 
2.0165,-0.4011,2.0777,0.3114,-0.5634,0.7265,2.1497,2.0984,3.6079,1.1856,1 
2.3011,1.6678,2.3812,1.8438,3.3794,0.0069,3.4729,4.0592,2.5186,2.1668,1 
2.3181,0.5329,2.0199,1.8998,0.1184,2.1558,1.9421,2.4218,1.2882,2.024,1 
0.9818,2.5028,2.3453,4.3954,1.2217,2.5353,0.9619,2.5663,2.4673,2.1307,1 
3.2922,1.4123,3.2876,2.9224,0.1452,1.8811,4.3491,3.6926,2.2333,2.3923,1 
0.5099,1.2212,1.7295,2.6298,4.0066,2.9357,2.4908,3.6725,1.9141,3.0114,1 
-1.6278,1.1121,1.937,0.6098,2.8871,4.2364,-0.2573,1.9324,2.5623,3.7599,1 
0.6669,1.2469,2.1183,1.7113,1.9968,2.2643,3.4258,2.9961,2.9793,1.3825,1 
0.5417,2.3799,2.2682,0.2026,1.6726,1.7971,1.5701,1.9564,1.5858,1.6574,1 
1.0553,2.0711,1.612,4.0086,2.3955,1.3267,0.1572,2.6003,3.2726,1.3501,1 
2.6741,2.4557,2.4458,-0.3134,2.7973,1.4785,2.6034,3.1189,1.7858,1.1331,1 
2.7966,2.1604,2.7415,2.2873,1.0457,1.0098,1.7697,2.0253,2.7093,1.4614,1 
1.8157,2.9164,1.81,3.7,1.6738,0.2433,5.0346,1.1549,2.3654,-0.6958,1 
0.3742,2.3302,-0.0878,2.7069,3.1504,0.3547,2.226,0.2805,2.1705,0.8025,1 
1.0336,2.8338,3.4035,2.2025,2.2852,1.7632,1.5218,0.5587,2.0957,3.3241,1 
2.0309,1.0569,2.0489,1.9925,0.3072,2.3805,1.6683,4.0387,2.4619,2.9617,1 
3.1453,2.959,2.5342,1.7754,0.3744,3.4316,0.6898,1.5151,2.5142,2.1467,1 
2.4954,1.6071,2.255,0.8525,1.6143,1.9865,0.8177,1.5767,3.2059,2.5329,1 
1.2294,4.0921,2.1973,2.0458,2.8851,2.124,0.9565,1.4726,2.5897,1.951,1 
0.6435,1.4122,2.2408,0.9788,0.7645,1.07,2.0068,0.1858,2.1344,0.7924,1 
1.4878,2.7484,1.1317,2.5834,1.7726,2.0523,3.001,3.1097,1.2899,2.2055,1 
1.5624,2.8589,1.8559,2.3533,1.2902,4.8659,2.4273,3.1752,3.1569,1.9187,1 
2.1621,1.996,1.0203,2.6215,0.6654,2.9374,1.8867,4.7145,1.5316,3.6679,1 
0.2595,2.3784,1.0591,3.587,0.6181,1.6886,2.566,1.9754,1.3783,1.8377,1 
2.1147,0.6871,1.3434,3.4147,3.8021,-0.0351,-0.2679,2.5288,1.8972,3.0628,1 
1.0971,0.3175,3.0463,2.5292,1.7027,1.0093,2.5197,4.0764,1.4239,-0.1752,1 
2.0071,2.0902,1.6813,1.8082,2.9555,1.9591,1.8397,0.9035,1.0128,3.2218,1 
2.4956,0.7384,2.3682,2.1627,1.9585,1.717,2.0937,2.5063,2.7799,2.5084,1 
2.2079,1.7099,3.4198,2.7985,1.9684,1.4678,1.9374,1.7936,2.6438,3.2519,1 
1.8035,1.413,1.2093,2.0789,3.5259,0.753,2.3182,1.8289,1.1777,-0.1406,1 
3.0696,1.5919,2.055,0.7837,1.4066,1.5189,1.6543,1.7508,1.9906,2.2617,1 
0.8294,1.4862,3.0236,0.5496,2.3518,2.8411,2.1002,1.9747,2.5508,2.6111,1 
2.7744,1.9808,2.7719,0.0564,1.3334,1.164,3.3413,1.1182,0.7955,2.64,1 
3.3665,2.5224,2.8347,3.8875,2.0359,2.5283,2.1769,1.0234,2.8632,4.6089,1 
2.0063,1.9938,1.6962,4.116,1.2424,4.0617,2.48,0.9313,2.4837,0.8065,1 
1.8901,0.3087,0.9419,1.6292,2.447,2.489,4.0711,2.5191,4.2509,2.1221,1 
2.8405,-0.613,1.8393,0.294,1.0987,1.2541,3.3034,2.078,1.0072,-0.3283,1 
1.9064,0.0018,4.5335,-0.2886,2.5966,1.0052,1.7885,4.1168,1.4858,2.0471,1 
6.1921,3.2919,1.5188,1.6441,1.1905,1.6666,1.2864,2.4133,0.9228,0.3451,1 
7.3696,0.672,0.4685,2.4047,1.9629,0.2074,3.1726,1.8509,3.6323,1.0251,1 
6.6532,1.3284,0.4039,3.0722,1.0194,1.6936,2.9407,0.468,2.4557,2.179,1 
8.6672,2.4636,3.2076,2.9729,1.2573,2.3406,3.0603,2.0762,-0.0566,2.2687,1 
9.9869,0.3277,2.2638,1.0307,2.111,1.3236,2.5805,1.7265,0.1884,2.8934,1 
6.949,0.2756,1.9663,4.1302,1.5198,3.9633,3.1519,3.5151,1.58,1.7107,1 
7.0878,0.0799,2.3508,2.3314,1.2469,2.7624,0.7876,1.7333,2.164,3.8858,1 
10.0141,1.1389,2.164,0.8481,1.0556,3.0165,0.9263,1.4332,0.897,3.4484,1 
7.4485,0.7518,2.6978,0.669,1.7202,1.8185,2.5654,3.847,3.4495,0.993,1 
7.8032,1.9983,1.7364,2.487,2.1764,2.5369,3.2204,3.0246,3.4428,2.7178,1 
7.8561,3.7923,2.4309,3.8006,0.6273,2.2986,1.5862,2.7703,1.4583,1.8728,1 
7.8974,3.9091,1.3055,1.768,3.2121,0.299,2.6543,1.2948,2.1939,3.3331,1 
9.0631,3.4037,1.3751,2.8582,3.1201,2.8961,-0.2311,3.0209,3.6035,2.8041,1 
8.8263,0.7439,2.3624,1.6238,1.0271,1.4311,1.9101,2.9652,1.4905,1.8302,1 
9.3959,1.6115,2.4415,2.0559,2.2729,1.3485,1.5058,3.6873,1.5854,0.9475,1 
9.1345,2.6291,2.8723,0.5216,1.1686,1.9269,1.3096,0.8799,1.7988,2.3756,1 
6.2143,2.5936,2.7443,1.1813,1.8807,0.8217,3.0096,3.917,2.8555,2.404,1 
7.7258,0.3776,2.1941,1.4456,1.8778,2.6717,2.4724,1.4919,2.6756,3.4219,1 
8.9749,1.8419,1.3233,2.57,2.4531,1.0313,0.7888,0.9021,4.1634,2.6679,1 
8.4468,-0.4176,1.6945,2.2961,3.0188,2.3267,3.6986,2.0998,2.9548,1.4765,1 
10.5966,2.066,0.1691,0.9312,1.7382,1.244,1.6574,2.316,0.964,1.7068,1 
7.7236,1.9309,2.4733,3.1714,0.8599,0.9351,1.3885,0.5079,2.427,1.6974,1 
8.2797,1.3381,1.952,1.8712,3.1468,1.5701,2.6908,2.8828,1.2071,0.2365,1 
8.6394,0.1841,3.6877,3.9599,1.7644,0.779,2.0277,3.0554,2.3204,2.0052,1 
9.0784,2.6514,1.2744,2.9163,2.9214,1.5127,0.1125,2.7963,1.594,2.0316,1 
8.0855,3.1343,2.1584,1.2819,1.4837,3.2399,3.9895,1.4311,2.0792,1.5915,1 
7.4678,3.0752,0.6653,0.3442,2.7048,1.8499,1.2431,1.5006,2.0276,0.7229,1 
8.2605,0.4994,0.5238,1.4615,2.435,1.5097,1.8839,2.7011,3.8176,2.2515,1 
9.413,2.6478,1.3575,2.5002,2.8479,1.2369,2.2298,2.3117,3.3443,1.6153,1 
6.175,2.235,1.2108,2.7716,1.5444,2.6578,3.5845,3.0787,3.5304,1.8854,1 
8.2141,1.1486,-0.2289,1.2878,0.8419,2.7953,2.4276,1.7827,2.1436,2.0025,1 
7.182,2.388,1.5748,1.1506,1.7074,3.0732,1.1798,0.4769,1.1143,0.2033,1 
9.1621,1.3919,3.3103,1.7451,2.4138,0.697,2.4505,2.2187,0.99,0.9734,1 
8.3482,1.7657,2.2322,1.3022,1.4715,2.8872,1.9068,3.5329,1.483,2.2898,1 
7.9914,1.6121,2.8914,0.6084,2.5809,2.4563,2.6337,2.4444,2.7641,1.7051,1 
8.4047,3.4124,1.971,2.9798,3.5591,3.1827,2.2932,1.8302,3.8016,3.0036,1 
8.7633,1.8127,2.0425,1.0807,0.8035,1.9495,3.2143,2.2403,2.7496,1.5784,1 
7.3132,2.3273,1.5442,1.2633,5.1143,-0.2388,2.0554,2.756,3.267,3.2873,1 
8.4789,2.4574,2.662,0.9781,2.4212,3.0982,3.4584,1.2743,0.3061,1.5707,1 
8.4828,1.588,1.7879,2.0287,0.168,2.6934,0.1591,2.0387,0.1009,4.098,1 
7.9214,0.956,1.7208,3.1743,2.9373,0.3722,-0.0808,1.962,1.7707,3.1035,1 
10.1322,0.9052,2.0788,1.4674,0.2745,1.0657,3.1573,2.2264,2.5802,2.9489,1 
7.5108,1.8508,1.3815,2.4231,0.7863,2.1395,0.1421,2.6122,2.3071,2.4964,1 
7.3995,2.351,2.7032,1.3499,1.0048,2.2573,1.3064,0.1052,2.3148,1.905,1 
8.5702,2.0333,0.5688,2.1687,1.959,3.2945,3.3543,1.7333,2.6738,2.4379,1 
7.2403,1.1715,2.9468,0.1767,2.1637,2.2588,2.2322,3.3659,1.9624,2.3872,1 
7.8176,0.8167,2.3958,1.1847,1.5066,0.4862,2.2522,2.7069,2.9302,2.0099,1 
7.1618,1.1178,0.8171,1.5055,1.8018,1.0896,0.439,0.6888,2.0924,2.9865,1 
8.2048,2.6826,1.9904,0.6597,1.8194,2.0621,2.2533,1.8985,0.8465,1.7099,1 
8.5506,3.8729,2.1793,2.4761,1.5221,1.1639,3.3952,-0.1504,2.2265,2.81,1 
8.5076,2.9867,0.2511,1.9029,2.3424,1.8255,2.1573,2.0651,1.6873,1.7326,1 
8.1334,4.2889,1.0061,2.1342,1.6485,2.9714,0.7425,1.4338,0.1487,1.5806,1 
9.057,1.8877,1.8705,2.9592,1.5598,1.042,2.8423,1.7019,2.1795,2.6527,1 
7.4213,1.985,2.2711,1.7355,2.1266,3.1528,0.3808,2.1607,3.3426,0.522,1 
7.2654,2.5269,1.3608,1.287,2.0354,1.3269,0.3789,1.366,2.0044,2.4582,1 
7.1095,1.3936,1.6609,-0.3623,3.717,0.7173,2.4503,2.6662,2.9533,2.8566,1 
9.1498,2.06,2.9992,3.1609,0.8658,0.4531,2.4504,1.1191,1.9668,4.1311,1 
7.9035,1.8213,2.4879,2.4612,2.5472,4.4418,2.5708,2.5954,4.2519,3.6801,1 
9.3028,3.3875,2.1511,2.8662,1.7047,2.9017,1.0586,2.412,3.1596,2.2312,1 
8.5091,2.2859,1.5998,1.6085,1.2906,2.7051,2.8065,1.1509,2.996,3.2726,1 
7.6423,2.6617,0.8144,3.4169,2.3057,1.1666,2.0934,3.1955,3.4171,2.7576,1 
7.9455,1.514,1.8307,1.0689,3.2131,2.2045,1.0803,2.5848,0.7698,3.8292,1 
6.6144,0.3457,1.1043,1.4691,1.6727,3.4799,2.8682,2.2176,1.5079,3.0781,1 
6.0351,2.4029,1.6081,0.3589,2.1685,1.998,1.6434,1.0911,3.0368,1.463,1 
