Feature1,Feature2,Feature3,Feature4,Class
-0.1129,-1.0777,1.7236,2.7114,1 
-0.057,-0.3431,2.2152,3.4995,1 
-1.2477,-0.3171,2.2228,1.5743,1 
-1.6972,-0.737,2.9139,1.7303,1 
0.6111,-2.0409,2.1728,1.5816,1 
0.1597,-0.2497,3.9167,1.4594,1 
0.2017,-1.2426,0.2565,1.8776,1 
-1.5886,2.4557,0.5118,0.7576,1 
2.3589,-0.2909,-0.1254,2.4952,1 
2.1788,-1.2538,2.1563,1.5757,1 
1.39,0.1292,3.0932,2.6394,1 
0.7544,0.1189,-0.4113,1.7604,1 
0.073,-0.1317,0.1855,2.7748,1 
0.3371,-0.0551,-0.6189,1.7891,1 
0.5352,1.647,2.5719,-0.2643,1 
-0.1637,-0.4711,1.0252,1.5184,1 
1.5721,-0.3954,1.1627,0.9742,1 
0.2489,1.3165,1.6584,1.6483,1 
0.1218,-0.2858,2.7247,1.444,1 
-1.0265,-1.5048,0.7948,1.4466,1 
2.1262,0.3746,0.6491,0.9394,1 
1.0547,0.201,4.1881,2.0739,1 
-0.7335,0.6955,2.54,2.0865,1 
0.2273,-0.1467,1.6188,2.6823,1 
-1.6519,-0.1103,2.6498,3.174,1 
-0.2408,-1.7282,1.4371,1.324,1 
-0.3278,1.1367,2.8675,1.9324,1 
-0.8981,2.017,3.6279,0.697,1 
0.152,-0.6954,2.2189,2.5558,1 
-0.5257,0.5453,1.9998,2.6338,1 
-0.4554,-0.4649,2.9384,3.2172,1 
1.1439,0.7575,0.2037,1.6763,1 
1.4041,1.5168,0.3608,2.6117,1 
0.1154,0.1662,2.1884,2.7715,1 
-0.7786,1.9592,2.1208,2.8691,1 
0.2781,-1.3631,0.998,2.6746,1 
0.9302,0.0178,2.1215,1.9453,1 
1.5111,0.1222,3.0762,1.6155,1 
-1.6101,0.8895,1.8329,1.6271,1 
-3.0328,-1.8316,1.3422,2.4536,1 
0.7311,0.2607,2.3957,1.3359,1 
-0.4249,-0.898,1.4355,1.6773,1 
-0.2678,-0.0041,1.2696,2.8423,1 
-0.2783,0.6334,2.2812,2.3323,1 
0.7639,0.4328,1.9616,1.0679,1 
0.5989,-0.3462,3.228,1.8934,1 
-0.4647,-1.6278,2.8207,1.9539,1 
-1.314,-2.7046,0.3895,-0.1313,1 
-0.2812,-2.8105,2.8306,2.4971,1 
0.3884,-0.7916,0.2225,1.7435,1 
-0.7766,-1.7562,3.5395,1.4084,1 
2.314,1.0079,2.267,2.741,1 
0.762,0.8154,0.6883,3.6794,1 
0.2951,-0.9828,3.0491,1.1236,1 
0.2607,0.1705,2.1059,2.6439,1 
-0.1456,-1.7139,2.5656,1.0295,1 
0.4731,2.0133,1.4155,1.1669,1 
0.1757,0.2427,2.0715,3.6353,1 
-0.465,-0.0106,2.2602,1.8844,1 
-0.369,0.8753,2.6459,4.0246,1 
-0.7655,-0.024,2.2928,1.2661,1 
-0.9294,0.0145,1.8502,0.2231,1 
0.2815,1.029,1.3555,3.7302,1 
-0.0903,-0.2411,0.7754,1.1808,1 
-0.283,1.0682,1.8935,2.0834,1 
-1.3961,-1.486,0.443,1.9911,1 
-0.7455,1.0795,0.4155,1.8402,1 
-0.8437,-1.0615,2.767,1.2357,1 
0.0643,-1.2293,1.4037,1.8439,1 
-0.6445,-0.247,2.7186,2.9901,1 
-0.4904,-0.4102,2.4181,2.2355,1 
1.662,-0.5592,1.1427,0.0974,1 
-0.2123,-0.6608,2.7246,2.1189,1 
0.5298,0.6879,3.0093,2.8326,1 
-0.1088,-0.091,3.562,1.6855,1 
-1.0343,-0.2145,2.8515,1.8231,1 
-0.8394,-1.1137,3.4614,2.2933,1 
-1.7754,1.1752,1.8716,1.9184,1 
1.7553,-0.7341,3.1272,3.8625,1 
-0.4105,-0.7891,2.7485,2.2141,1 
1.6498,0.5339,3.1757,4.655,1 
-0.6398,0.6583,2.06,0.0892,1 
0.7517,-1.1908,0.0338,2.431,1 
0.172,-0.1889,2.4834,1.4568,1 
0.1274,0.3371,1.3735,2.3373,1 
0.9169,0.0699,3.1878,1.884,1 
-0.3322,-0.6753,1.7727,3.4899,1 
-0.4785,-0.7408,3.488,2.0786,1 
0.4959,-1.9519,2.3904,2.3302,1 
1.1869,0.3381,2.1466,2.9236,1 
1.0528,-1.6478,3.5689,2.3129,1 
-0.89,-0.7803,2.071,2.4528,1 
0.7896,-2.1119,2.0613,1.6111,1 
-0.4937,0.1917,0.4171,3.1543,1 
0.8374,-0.0473,1.2071,2.9316,1 
1.9715,0.5286,2.1354,2.9203,1 
-0.6968,0.1468,2.1278,0.7311,1 
2.5979,0.3913,2.0129,2.6295,1 
-0.7495,0.442,1.0644,1.326,1 
-1.0264,-0.6166,2.2089,1.5911,1 
-0.7056,-0.969,2.1851,1.119,1 
0.3409,-0.3171,3.5944,1.9545,1 
1.3229,-0.1059,3.9964,2.7646,1 
0.25,-1.8159,1.8152,2.3329,1 
-0.6191,0.7057,3.0366,1.633,1 
-0.4041,-0.037,2.4042,1.9799,1 
1.4562,0.0771,3.2606,2.8652,1 
1.3232,-0.5127,1.4625,3.481,1 
-2.0715,-0.1052,2.6667,2.7511,1 
-0.6311,-0.4774,2.1058,3.1095,1 
2.0141,1.611,0.0118,3.9378,1 
0.8068,0.3898,0.9019,3.2655,1 
-0.5309,-0.3532,1.5132,2.7247,1 
2.1353,0.3489,2.2642,1.6824,1 
1.7708,-0.6045,2.0912,2.1303,1 
-0.2051,-0.0393,1.9225,1.2773,1 
0.0926,1.2127,2.3042,2.6911,1 
-1.755,-0.7744,3.3295,3.036,1 
-1.7647,-0.0477,2.159,4.1685,1 
0.48,-0.6228,1.3025,2.5259,1 
2.4194,-0.6045,1.049,2.5613,1 
-1.5028,-1.9647,1.653,2.5973,1 
-0.0755,0.1836,2.2474,3.5995,1 
-1.228,0.0435,3.4887,1.911,1 
-0.7484,1.3658,2.5538,2.3627,1 
0.0405,-0.2288,1.9877,3.0934,1 
-0.4023,0.2471,1.2241,3.1183,1 
-0.479,-1.4316,1.1933,0.9335,1 
-0.4989,1.2703,2.9345,2.1535,1 
-0.863,-0.2034,2.5429,0.2611,1 
-0.5932,0.6693,0.9183,2.6805,1 
1.0554,0.648,1.9873,2.701,1 
-1.4356,-0.8969,3.4141,2.283,1 
1.3542,-1.2263,2.0306,1.4063,1 
-1.9792,-1.7382,0.192,1.0861,1 
1.4571,-1.1455,0.0663,3.4335,1 
0.9191,-0.8718,4.5105,2.1672,1 
-0.3179,1.1175,1.9049,2.6988,1 
-1.9216,-1.3253,3.6983,3.7652,1 
-1.0424,-0.6654,1.9211,2.1954,1 
-0.4562,2.3132,1.4581,1.8288,1 
0.6975,-0.0939,2.7334,1.6492,1 
0.3766,2.0475,1.1463,2.3171,1 
0.3948,-1.1867,2.6654,3.1386,1 
0.5837,0.1474,3.4969,0.1532,1 
-0.4089,-0.5837,3.1875,2.1111,1 
0.4792,-1.3093,3.286,0.6303,1 
-1.7729,0.222,2.5822,1.4325,1 
-0.7517,1.0154,2.4131,3.6896,1 
0.8814,-0.1961,1.6069,1.8889,1 
1.7061,-1.2725,3.419,1.779,1 
1.0884,0.292,0.3996,0.8055,1 
1.2025,0.6866,1.2229,3.3871,1 
2.1111,-2.4001,1.1453,2.2999,1 
-1.131,-0.9292,3.4669,-0.0522,1 
-0.4519,0.5914,4.5084,3.6994,1 
2.5003,1.2313,0.7335,1.9606,1 
-0.5416,0.1517,2.2668,1.9479,1 
1.5666,-0.0206,2.8953,1.2672,1 
1.0958,0.326,1.7678,3.0665,1 
-0.3534,-0.3254,2.0255,0.7987,1 
1.8391,0.9967,1.9621,2.7732,1 
0.9715,-0.1643,0.1417,0.6672,1 
1.1101,0.3564,3.0441,2.5036,1 
-0.5682,-0.6239,1.4969,1.3404,1 
1.8425,0.4179,1.2444,1.7856,1 
1.0154,1.0191,3.4411,2.5305,1 
0.1224,1.1078,2.2855,3.1577,1 
0.0183,-1.0305,1.703,1.6356,1 
-1.6612,1.7033,2.1712,1.2962,1 
-0.3594,-0.5366,0.2195,2.5611,1 
-0.7127,0.3525,1.4875,3.7628,1 
0.8266,-0.2069,3.048,1.7877,1 
-1.1054,-1.5719,2.3524,4.0441,1 
0.845,-0.3428,0.2972,3.1774,1 
0.3425,-2.288,3.8053,2.2854,1 
-0.4186,-0.71,1.2277,-0.6545,1 
0.7288,0.5104,1.5492,0.1842,1 
-0.87,0.0039,2.8673,0.452,1 
0.8815,-0.0152,1.1548,1.6865,1 
0.8969,-0.9629,0.4209,0.1268,1 
-0.0208,-1.1784,2.7216,0.633,1 
-0.8701,-0.1185,0.5766,2.2125,1 
0.3668,1.9318,1.5813,0.3086,1 
0.9916,0.5523,2.1727,1.7871,1 
-0.8101,0.1742,2.6191,1.6005,1 
0.5745,1.1597,2.8902,1.5394,1 
1.0983,0.2492,2.6725,2.7222,1 
-1.771,0.9843,0.0006,2.7114,1 
-1.0958,0.5433,1.4481,2.0651,1 
0.6026,0.1353,1.372,2.0957,1 
0.565,0.117,0.0051,2.4674,1 
1.2713,0.3501,2.5651,0.9439,1 
1.1203,1.2529,1.1443,2.2487,1 
1.4433,0.1164,0.4426,1.0183,1 
0.9295,0.1076,2.6858,2.8497,1 
-0.767,-0.48,3.7736,0.8297,1 
-0.3554,-0.8944,-0.449,0.1083,1 
0.6506,0.0034,3.8363,0.4039,1 
-0.1157,-0.0819,3.199,0.9837,1 
-0.5753,-0.8032,0.8819,3.4766,1 
0.221,0.6316,2.6672,0.175,1 
-0.3224,0.3403,2.3621,3.6044,1 
-0.134,0.4665,2.5869,2.1381,1 
-0.357,-1.0921,2.0988,1.4804,1 
-0.4938,1.0162,2.5435,1.4322,1 
0.3467,-0.5044,3.9256,1.92,1 
0.0282,1.377,0.3279,1.7596,1 
0.5121,-0.0351,2.1324,3.1799,1 
-0.6886,-1.6625,0.7158,2.4233,1 
-0.6072,0.5212,2.2125,-0.2231,1 
0.1547,1.4254,0.6661,2.3593,1 
0.5583,1.6808,1.268,2.0858,1 
-0.5958,0.1206,0.6053,2.7139,1 
0.2023,1.6319,2.8018,1.875,1 
-0.609,0.9498,1.5226,1.7534,1 
-1.7603,0.6432,2.9405,0.6284,1 
-0.2247,1.1563,1.2242,1.4949,1 
1.0176,0.5463,0.717,2.1916,1 
1.8153,-0.6498,3.7976,0.8302,1 
-0.8205,-1.0353,2.7088,2.281,1 
0.4147,2.1917,1.4678,2.1016,1 
0.2706,-0.6284,2.1898,1.7375,1 
-1.1163,0.3433,1.4546,3.2104,1 
0.2206,1.6066,0.139,2.0075,1 
1.2491,-0.9223,2.4432,2.6404,1 
-2.3532,0.2108,3.6292,2.8358,1 
-0.0113,-1.1431,3.2791,0.6873,1 
-0.262,0.4655,2.802,0.1029,1 
-0.5743,0.6047,2.6313,1.5449,1 
-1.1147,-0.4886,1.7133,1.2615,1 
1.461,0.5869,1.2621,-0.663,1 
-2.0739,-0.0455,2.6143,1.299,1 
1.7244,-0.686,3.5663,1.5584,1 
-0.1305,-0.2671,2.0878,0.3239,1 
0.0844,-0.0174,1.4202,-0.6786,1 
-2.2084,0.4096,3.0738,3.7973,1 
-0.3252,0.0036,2.9119,3.8071,1 
-1.4877,-0.3409,3.458,1.2894,1 
-1.2883,-1.0527,3.3657,0.808,1 
-0.1462,-3.2581,-0.0213,1.9461,1 
-0.9901,-0.6097,2.5638,3.3464,1 
-0.5195,0.0181,2.9227,3.3317,1 
1.9326,1.4221,1.4314,1.5264,1 
0.3269,-0.5741,1.328,3.0689,1 
1.0638,-0.2154,2.2452,0.4015,1 
-0.5742,0.5091,1.8585,3.7433,1 
-0.654,-0.7551,1.6438,0.6876,1 
-1.0029,-0.1139,1.5763,2.7782,1 
1.4294,-1.2088,2.6179,-0.0462,1 
0.0188,0.408,2.9901,2.2525,1 
-1.2428,-0.1902,1.5201,2.1319,1 
-0.7905,0.0737,1.8767,1.8831,1 
2.0027,-0.5723,1.1492,1.7788,1 
0.1621,-1.0909,2.4339,0.3752,1 
2.3602,2.179,2.5627,1.3552,1 
2.0578,1.4896,2.8608,2.6707,1 
-1.4182,1.025,2.1165,1.4942,1 
0.2314,-0.4346,1.431,2.0817,1 
1.6887,-0.4421,1.3226,2.1106,1 
1.0399,2.2119,1.6359,2.2267,1 
1.3364,0.3107,0.2138,2.2331,1 
-0.3599,1.4404,2.9776,1.828,1 
-0.45,1.5898,3.0873,0.6063,1 
-2.1556,-0.7128,1.8858,0.9283,1 
2.5476,0.9994,3.9847,2.4419,1 
-1.0155,-0.6005,2.6144,0.2579,1 
-0.4487,-0.4602,0.5666,0.678,1 
0.4921,-0.6488,1.0575,2.7414,1 
-0.6058,-0.1753,1.0262,0.6486,1 
-0.6526,0.3108,4.1268,2.1038,1 
0.2301,1.9908,1.6535,2.4352,1 
0.9663,-1.5649,2.4791,2.3878,1 
0.4342,0.9585,2.9811,1.8877,1 
-0.5021,-0.6436,2.7714,1.3631,1 
0.8094,-0.1908,0.426,2.3732,1 
-0.9917,-0.0911,1.7602,2.5911,1 
-1.2625,0.6999,2.5747,3.9691,1 
0.0129,1.9527,2.9246,2.8784,1 
0.8695,0.7205,2.1663,0.7381,1 
0.4824,-0.1993,1.5706,2.8496,1 
-0.9088,0.5794,1.6844,2.7096,1 
-1.2747,-0.7043,0.8053,1.4468,1 
1.3442,-0.4644,3.503,2.7788,1 
0.9589,-0.4143,2.2775,1.0669,1 
-1.1459,1.2547,2.6986,2.7865,1 
0.474,0.6507,3.2267,1.6589,1 
-1.1588,-0.4647,3.0253,1.0982,1 
0.4184,0.843,0.9455,1.4004,1 
-0.082,-0.6683,1.3635,0.932,1 
0.932,0.7752,0.1685,2.2531,1 
-0.5714,0.5855,1.3721,2.9325,1 
0.1343,1.4972,2.216,1.9723,1 
-0.5817,-0.0347,1.3398,2.2546,1 
0.6807,1.45,1.2283,2.2862,1 
0.1539,-0.7175,1.3598,1.4885,1 
0.2171,-0.1936,2.561,2.1076,1 
0.931,0.9686,1.202,1.7497,1 
-0.2637,-0.3524,1.5007,1.7564,1 
0.6611,0.6719,2.5628,2.5186,1 
-2.2597,0.8428,2.1135,1.0662,1 
0.0041,-0.7385,1.5293,1.5901,1 
-1.3878,0.1709,1.9119,2.2613,1 
1.1936,-0.0314,1.1404,2.941,1 
-1.6255,-0.3546,1.8004,2.6628,1 
1.4797,0.297,3.3276,2.1774,1 
-0.9579,0.2075,2.6562,1.9344,1 
0.0721,0.3296,2.0429,2.3716,1 
1.9154,-0.1965,2.5569,1.7388,1 
0.1906,-0.221,1.717,3.3998,1 
-0.0787,-2.3306,1.4041,0.3784,1 
-1.6455,0.3635,1.456,1.6337,1 
-0.6814,-0.6129,1.5455,2.7636,1 
1.2562,0.8742,1.9665,2.7039,1 
-0.7491,2.6385,1.8168,1.2077,1 
0.5909,-1.6042,0.0766,2.3864,1 
0.4707,0.2923,1.0543,2.5026,1 
0.5743,-1.2194,2.0538,3.1727,1 
0.7551,-1.1985,0.6309,1.9196,1 
-1.0382,1.1717,2.4204,4.0295,1 
0.1003,0.4669,2.8808,2.8113,1 
1.6343,0.3019,3.656,1.493,1 
-0.1358,-1.1217,1.7996,3.2134,1 
1.0538,1.1501,1.3455,3.5221,1 
-0.0058,-0.5553,3.2743,1.147,1 
1.3744,-0.4177,1.8882,1.0519,1 
-0.364,0.7824,0.924,1.3732,1 
1.0923,1.152,0.2628,1.8603,1 
-0.3717,-0.2393,2.2834,3.5157,1 
-0.0126,-0.7485,3.8353,2.6062,1 
-0.1203,1.9254,1.8659,2.3593,1 
0.7097,2.3727,1.8526,1.9037,1 
1.4969,-1.8727,3.7052,1.5976,1 
-1.1195,0.4378,2.9209,0.3601,1 
0.7769,-0.4785,2.6608,1.8697,1 
-0.0399,-1.7083,0.3095,2.4152,1 
0.627,-0.1297,0.8522,-1.0144,1 
0.7595,0.3375,3.6444,1.3517,1 
-0.9132,-1.9686,3.0786,3.5556,1 
0.638,0.4841,2.2781,1.8291,1 
1.1552,0.0953,3.1141,0.7329,1 
-0.4027,-1.0586,2.1408,2.022,1 
0.4537,0.7349,-0.388,3.0592,1 
-0.5135,1.3406,1.9054,0.9715,1 
-0.2181,-0.0705,1.768,1.1693,1 
0.3287,-0.6692,3.1918,2.1913,1 
0.4881,-0.0053,1.2208,0.9773,1 
-0.7029,1.2184,1.0843,2.1172,1 
-0.979,0.6852,2.0199,1.4146,1 
-0.7866,-0.0778,1.4967,0.2863,1 
-0.9323,-2.154,1.9641,0.9994,1 
-0.0111,2.8888,1.0382,2.2651,1 
0.3687,-0.1139,2.6194,2.7348,1 
-0.6131,0.0903,1.8429,1.9693,1 
1.4506,0.0772,0.8319,0.5391,1 
-0.6318,-0.3707,2.6945,1.8531,1 
0.0452,-1.7085,2.3759,2.675,1 
0.3076,0.9566,1.8481,0.8255,1 
0.0553,0.0513,2.6485,1.4681,1 
-0.1066,0.9509,2.4694,1.8947,1 
0.6196,1.3975,-0.2782,2.7719,1 
-2.084,-0.8692,2.6838,2.4538,1 
-0.9285,-0.8501,3.3032,1.6374,1 
-0.51,-0.1404,1.7238,4.2898,1 
0.221,-0.9933,1.5912,2.0868,1 
1.1902,0.3396,2.2095,2.6042,1 
-0.8553,-0.5637,2.5619,4.0555,1 
-0.9949,0.5891,1.3155,1.8606,1 
0.1813,-0.6579,0.8049,2.3593,1 
-0.2996,0.0043,1.4581,1.5509,1 
-1.107,-0.5977,2.523,2.6588,1 
6.3141,-1.4711,1.8882,3.0364,0 
8.661,0.8829,0.9167,1.1529,0 
8.1583,0.0991,2.5268,1.4683,0 
9.5235,-0.315,3.5259,3.064,0 
6.9656,-0.9811,1.9754,2.8064,0 
7.7975,0.6431,1.3809,1.7075,0 
9.2477,2.163,0.4624,2.016,0 
6.5113,-0.2202,2.9019,0.6523,0 
8.2721,0.2076,1.716,2.7901,0 
8.6989,0.9601,1.2468,1.4991,0 
8.1022,1.6362,0.6135,3.1487,0 
8.7746,1.4127,1.6575,1.7462,0 
7.6783,0.839,2.9348,1.0267,0 
9.3969,-1.592,1.8974,2.0059,0 
7.6302,0.561,3.8476,2.7938,0 
8.2206,0.2142,0.7181,2.53,0 
7.8419,-0.9237,3.2357,1.2963,0 
9.3726,-0.7345,1.9336,2.6493,0 
8.0334,0.326,0.3303,3.3218,0 
8.2527,0.2678,4.9461,3.1195,0 
8.9568,0.1565,0.3646,1.2327,0 
8.2642,0.8852,1.2991,3.5508,0 
8.0913,0.4003,1.6878,3.3238,0 
10.0794,0.6281,0.9178,1.1135,0 
8.9101,-0.1141,1.3038,3.0805,0 
8.7702,0.2595,0.1407,2.5339,0 
7.7262,-1.2682,3.487,1.1,0 
7.6053,0.5856,2.7367,-2.4026,0 
8.8455,1.1319,2.2462,0.9355,0 
8.771,2.2831,1.4736,0.8274,0 
9.1536,0.5303,0.5618,-0.0375,0 
8.294,-0.7782,2.0315,2.8751,0 
7.635,2.2678,0.8178,0.4153,0 
5.9108,-1.1377,2.2519,3.7998,0 
9.4686,0.7944,2.0541,2.0054,0 
9.3607,1.1529,1.7442,1.5881,0 
5.5761,0.7068,1.5514,0.8695,0 
9.4674,-1.5099,2.4489,0.1897,0 
7.6294,1.0709,2.9641,1.9911,0 
7.2381,0.8726,2.5512,2.247,0 
9.0264,-1.4429,0.5631,0.999,0 
8.1243,-0.2952,3.7851,2.3367,0 
8.2799,0.9635,0.4774,0.4376,0 
10.8485,0.0993,1.4232,1.2638,0 
7.1816,1.1025,3.0332,1.5923,0 
7.7902,1.4856,2.8127,1.2175,0 
8.1431,0.729,3.5964,2.7185,0 
8.251,-0.1801,3.044,2.8123,0 
8.4702,0.6076,2.385,2.6481,0 
6.4185,0.508,2.7581,0.1068,0 
9.1274,0.2266,2.3682,3.7305,0 
7.4691,-1.3116,2.0634,0.9254,0 
7.3159,0.3474,1.7821,1.4458,0 
7.9633,1.5649,2.1327,0.3959,0 
8.1722,-0.581,2.0045,2.3208,0 
6.9981,-0.6797,1.6364,1.9036,0 
8.7815,-0.797,0.6091,2.9618,0 
8.3742,-0.0843,2.7515,2.5117,0 
6.243,0.58,2.1849,1.4096,0 
8.8088,2.1141,1.2875,0.2956,0 
8.3572,-0.4369,2.0153,3.44,0 
6.7,-0.3573,2.0971,2.5845,0 
7.8529,0.0493,2.0508,1.5584,0 
6.8641,0.6608,0.0394,0.5836,0 
5.6578,2.4712,1.838,2.7217,0 
5.8568,0.2347,3.7279,1.1702,0 
6.4257,-0.5248,3.3163,1.2131,0 
8.5406,-1.5978,3.2994,1.7267,0 
6.9826,1.5248,0.5951,1.5647,0 
7.346,0.0903,2.1752,0.3467,0 
7.2528,0.681,0.2499,1.5329,0 
9.104,-0.1348,2.0664,1.9613,0 
8.2441,0.6593,0.3193,3.9337,0 
7.4804,0.0532,1.0594,1.9827,0 
8.4861,-0.7423,3.1205,2.0644,0 
8.6001,0.0694,0.0414,-0.2944,0 
8.2181,0.7811,1.0989,-0.6811,0 
7.8796,0.033,1.026,1.8927,0 
8.8091,-1.0383,2.767,1.2949,0 
5.5318,-0.0907,2.4976,1.9823,0 
7.2197,-1.4021,2.666,2.8033,0 
7.9666,-0.9554,0.9615,1.7402,0 
8.1267,-0.2147,2.2935,0.8549,0 
9.3026,-0.4052,1.7574,1.1399,0 
7.6226,1.9975,1.3432,2.0555,0 
6.8891,1.1872,0.4102,2.4079,0 
7.7796,0.1621,3.0519,0.1806,0 
8.0012,-1.0545,-0.079,0.7596,0 
6.8151,-1.2192,2.4118,2.3809,0 
6.9656,1.0938,2.33,1.5905,0 
7.2147,0.0906,0.1609,1.1687,0 
6.6817,1.6549,3.4152,1.7368,0 
