Feature1,Feature2,Feature3,Feature4,Class
3.6717,-1.1236,1.8575,0.6161,1 
4.881,1.6202,0.8914,3.212,1 
5.4111,-0.4652,2.7587,0.9287,1 
4.6635,0.5432,2.3545,0.1942,1 
4.8378,0.8748,1.8774,1.663,1 
4.014,-0.116,2.6344,1.8434,1 
5.2853,-0.738,2.7881,2.8788,1 
4.792,-1.7853,2.0424,1.6924,1 
7.4614,0.064,1.7563,1.3515,1 
6.2176,-0.7373,2.6554,2.4702,1 
5.3776,-1.3028,2.0521,3.7064,1 
4.7019,-0.8516,1.9394,2.3024,1 
4.8936,0.055,2.1208,2.953,1 
4.4954,-0.9758,3.1559,2.2085,1 
1.8086,2.1667,2.1935,1.5031,1 
1.0942,0.6331,1.705,2.3432,1 
1.5569,2.8333,0.0277,1.2255,1 
1.3242,1.228,2.0576,3.7335,1 
3.7789,1.8862,2.0424,3.7275,1 
3.0225,1.4599,1.3438,1.568,1 
0.1705,1.7698,2.4738,2.7999,1 
2.1611,2.9125,4.7117,1.7049,1 
2.5559,1.6505,2.7053,2.1941,1 
-0.3756,2.0951,1.2111,2.1885,1 
1.6787,1.5375,1.5261,1.5979,1 
0.2911,2.2943,1.8788,2.5522,1 
0.6513,3.2289,2.602,2.7027,1 
1.1279,0.7305,3.1802,2.724,1 
1.7276,3.4631,0.1618,0.5083,1 
4.1663,3.3643,1.4939,3.5495,1 
2.7024,2.1337,2.2045,1.0527,1 
1.3756,1.5683,1.9534,3.6636,1 
3.5327,2.1912,0.71,0.6398,1 
0.036,1.3013,0.8443,1.5708,1 
1.5755,2.0677,1.7125,2.1303,1 
1.6014,2.1306,1.8766,2.3439,1 
3.0508,1.1628,2.0871,3.5465,1 
1.6982,0.6657,1.25,1.8262,1 
4.1373,1.7975,1.9182,2.7866,1 
1.4148,2.3199,3.6133,3.2332,1 
1.4808,2.4944,2.5685,1.2094,1 
0.2607,4.5195,2.4936,2.1215,1 
2.6263,1.9599,2.4804,-0.083,1 
2.5077,0.9115,3.0024,3.319,1 
2.7458,1.803,1.5402,2.4475,1 
2.2343,3.1845,1.4258,2.4278,1 
3.1271,2.4315,1.4585,3.1739,1 
2.1455,1.5829,2.5955,1.2243,1 
1.7863,2.4155,2.1604,2.3272,1 
0.1561,1.6636,2.4838,3.0786,1 
2.2567,-0.1211,2.2086,3.1601,1 
1.8117,2.278,1.0876,1.7622,1 
2.81,1.4969,2.0919,1.7963,1 
1.098,4.39,0.8927,3.4027,1 
3.4853,2.6677,1.2319,2.5492,1 
3.5238,2.1804,0.3256,1.0996,1 
1.4566,1.4376,2.8215,1.2378,1 
1.9304,0.8665,0.9461,2.3441,1 
3.9359,0.9394,4.0421,2.4524,1 
1.625,0.0937,0.9433,2.195,1 
1.4926,2.4799,0.1979,1.498,1 
1.8761,1.9285,2.1295,1.4327,1 
2.3166,2.1729,2.6172,0.9404,1 
2.4267,0.3063,2.017,1.8473,1 
1.8506,1.729,1.7007,1.5212,1 
3.2622,1.2718,2.1606,2.4546,1 
2.3464,1.22,1.7612,2.732,1 
0.9685,-0.6518,1.4643,2.5076,1 
2.5849,2.9855,3.0434,1.6234,1 
1.9102,2.634,2.844,1.3031,1 
2.3623,2.1348,2.5179,1.7881,1 
2.9308,1.5534,2.7849,0.9563,1 
2.8957,0.4728,1.9201,0.7981,1 
1.0811,2.9545,0.8185,1.1968,1 
2.0937,1.3934,1.4352,3.0356,1 
3.4265,2.8308,3.4056,2.3535,1 
3.0493,1.5853,2.2793,2.5089,1 
3.0049,2.2593,0.8127,1.6338,1 
1.7016,1.3228,2.1255,0.8547,1 
3.317,0.6341,3.7167,1.5952,1 
4.8694,4.4896,0.8889,3.0916,1 
1.3666,1.9603,2.3101,2.3629,1 
0.5733,2.5455,1.8214,0.5027,1 
3.1363,2.495,2.018,1.5196,1 
2.0101,2.6216,2.4873,3.5115,1 
2.8029,2.2929,1.7376,3.4946,1 
0.9639,2.9209,2.6288,4.8485,1 
2.0364,2.0055,0.6775,1.4853,1 
2.3175,2.9597,0.9,2.0368,1 
3.1461,0.7483,4.7823,2.6687,1 
1.9892,1.6133,1.3518,2.3566,1 
2.6529,3.3611,3.1182,2.2075,1 
1.0922,3.0074,1.4457,2.6172,1 
1.9834,1.4249,2.6788,1.0994,1 
0.633,2.2804,0.8046,1.5886,1 
1.3789,3.2781,3.0001,2.2659,1 
1.0652,3.1861,2.2041,1.761,1 
-0.6,1.6449,1.7877,0.9317,1 
0.7431,0.4919,2.8726,1.261,1 
1.5676,0.4503,0.9496,1.7016,1 
0.9408,0.9207,3.377,1.6896,1 
1.6852,3.1982,0.9872,2.7753,1 
2.4083,3.3614,2.5412,-0.2167,1 
1.3029,2.8184,2.3747,2.0693,1 
2.477,2.9436,3.0942,2.4425,1 
0.1034,2.893,1.5146,1.774,1 
1.3005,1.6073,1.3994,2.7827,1 
2.0135,2.3118,1.3327,2.3801,1 
2.3133,3.148,1.4415,2.6728,1 
1.6144,1.9899,1.7496,2.0106,1 
1.7619,0.6106,1.323,2.7512,1 
3.3955,1.7526,2.2169,3.3465,1 
1.7258,1.381,3.1191,1.8276,1 
2.489,1.8508,1.887,2.32,1 
8.2613,1.9624,1.5501,2.2389,1 
7.6787,2.3357,1.3654,0.9416,1 
6.8098,0.8976,2.9462,3.0316,1 
8.3914,1.2258,1.8704,2.7414,1 
9.3166,-0.3816,0.5646,1.9353,1 
9.4974,3.351,1.2734,-0.3562,1 
8.9716,3.0488,1.7345,1.6324,1 
7.3442,2.5329,0.8499,2.7034,1 
6.9705,3.4485,2.6146,0.5815,1 
11.0058,2.8807,1.0831,2.3847,1 
7.7882,3.0836,2.4443,3.3075,1 
7.8254,4.2786,2.8886,1.5698,1 
9.2755,2.3229,2.5996,2.9111,1 
8.9388,2.0046,1.9765,3.9465,1 
7.6794,2.0721,3.4327,2.0419,1 
6.0202,1.3481,1.9845,2.2607,1 
8.8746,2.7095,3.4812,1.8071,1 
6.3481,3.066,1.0098,1.8154,1 
5.5231,2.0919,1.8875,0.6095,1 
7.0135,0.5102,3.2747,1.9396,1 
9.1274,1.7633,3.1657,1.8298,1 
7.0942,0.8788,2.2228,1.7428,1 
9.8862,2.5045,1.3573,2.3076,1 
7.4617,1.3036,1.8886,2.5707,1 
7.6995,1.4987,0.5935,0.153,1 
7.0513,1.9632,1.3222,2.4974,1 
6.7169,1.4418,0.214,-0.223,1 
6.1135,1.8764,2.6667,3.2298,1 
7.8269,2.6641,1.8612,2.6642,1 
8.8294,1.5657,0.8118,1.1303,1 
6.1654,3.1998,0.7946,2.2907,1 
8.9885,0.8146,1.9817,1.7472,1 
6.6557,0.556,0.635,2.9058,1 
7.3872,4.675,1.7809,1.6309,1 
8.9125,2.5386,1.772,1.3795,1 
7.496,3.3325,2.7178,2.3131,1 
7.9149,1.5964,1.5807,1.6468,1 
7.2307,0.8053,2.3969,2.9813,1 
7.2903,3.485,0.529,2.293,1 
7.5461,2.9968,1.1279,1.0482,1 
6.6747,2.4851,2.0718,0.569,1 
7.5043,3.6602,1.7965,2.3549,1 
8.4084,2.9583,2.3129,2.0554,1 
7.4008,0.9343,2.179,2.1817,1 
7.5337,3.3062,-0.3301,1.7222,1 
7.8051,0.9164,2.3197,2.2168,1 
8.861,3.0713,3.3449,2.6758,1 
8.9511,1.3066,2.14,3.0665,1 
9.0106,2.6319,1.8342,1.5401,1 
6.8452,3.0375,1.0721,1.9026,1 
7.7195,2.4465,1.7399,1.0389,1 
9.1165,2.6907,1.3693,1.3324,1 
6.7986,3.0863,2.5812,2.8734,1 
7.196,2.6007,3.8173,2.0654,1 
7.5077,-0.0167,2.3565,0.757,1 
9.7281,1.4573,3.3897,3.5088,1 
8.7258,2.0159,2.8278,2.8646,1 
7.922,0.7244,2.0889,2.6718,1 
10.7439,3.0532,2.4091,1.1834,1 
8.9446,1.919,0.713,3.2148,1 
7.8627,1.2783,0.9613,1.9015,1 
7.2599,1.6792,2.8001,2.7559,1 
8.0477,2.8621,1.6538,0.5122,1 
9.0089,1.8757,3.4918,4.3505,1 
7.8178,1.9172,-0.4151,2.3814,1 
7.4245,-0.1564,1.2992,3.0769,1 
9.0885,2.112,1.26,-0.7229,1 
8.6496,2.9937,0.8144,2.479,1 
7.6408,2.1485,2.6674,2.1721,1 
8.8403,1.224,0.6254,0.7027,1 
9.1553,1.7367,2.444,3.5417,1 
8.9573,0.943,1.1553,2.0904,1 
9.6459,0.8691,1.3057,3.2738,1 
6.8034,2.4527,3.0181,1.2554,1 
6.5057,2.5822,1.988,0.6593,1 
8.2538,2.3607,3.2067,1.6749,1 
6.6986,3.2083,1.066,1.7343,1 
8.3321,1.8622,1.9233,3.5415,1 
7.8671,1.7709,0.8827,0.5576,1 
7.4617,2.0755,2.1408,1.8403,1 
7.4339,3.6413,-0.2214,2.872,1 
7.9295,1.1309,3.6384,2.5026,1 
8.7762,1.8764,2.8616,1.567,1 
9.3718,1.7036,0.8748,1.7209,1 
8.2947,1.3545,3.3081,1.284,1 
8.4598,2.8579,2.9036,1.8941,1 
7.5088,2.7718,1.4624,1.6064,1 
7.2948,2.11,1.8259,0.6224,1 
9.3879,3.5114,0.8031,0.3897,1 
8.0552,1.7969,2.7116,2.8749,1 
7.6395,2.8752,3.0097,3.0635,1 
8.9898,0.5489,2.938,2.7663,1 
8.6036,3.4426,1.4643,2.2946,1 
5.3867,0.9363,2.0445,1.7077,1 
7.9146,1.6167,1.3864,1.6595,1 
7.7118,2.0408,2.7113,1.5038,1 
6.4625,1.4803,2.2763,0.9389,1 
7.8944,1.4441,0.7856,2.719,1 
7.1853,0.4674,1.1035,3.2027,1 
8.2123,2.295,1.3253,1.9118,1 
6.6681,4.9259,3.058,1.0797,0 
6.2997,4.3312,1.4902,1.0969,0 
4.87,1.7618,2.9732,1.9758,0 
4.5151,2.8907,1.441,3.0424,0 
3.2877,4.1361,1.5356,2.051,0 
6.4479,4.5931,1.2444,1.3728,0 
5.884,4.1627,-0.5028,2.4108,0 
5.7288,4.0291,1.7089,2.3143,0 
5.9972,7.4286,1.4214,1.7958,0 
3.1328,5.4434,2.4034,1.3092,0 
6.1723,2.4289,2.802,1.428,0 
6.5534,4.7012,3.015,1.882,0 
3.9361,5.1767,3.3476,1.2057,0 
3.7201,4.5568,1.9516,2.2344,0 
4.0163,5.093,0.7487,3.4816,0 
4.7727,3.9362,1.8238,-0.1727,0 
3.411,2.707,1.4526,1.9912,0 
4.5215,3.6406,2.6092,3.0387,0 
5.0988,2.8902,1.2456,3.0171,0 
3.2501,2.6494,2.0339,2.4244,0 
4.5706,3.7768,2.2316,1.1046,0 
3.9992,5.1694,2.7869,2.563,0 
3.7299,3.7152,2.2685,1.2495,0 
5.48,5.938,1.2958,1.7698,0 
4.9865,3.5094,2.1562,1.5975,0 
5.2789,3.9356,3.275,2.9125,0 
4.8136,4.0588,2.7895,2.9798,0 
2.3492,3.6937,1.2803,2.1174,0 
4.5376,3.0595,0.221,2.5294,0 
5.8314,3.7414,2.1673,1.4061,0 
4.4369,4.8828,2.3115,1.1557,0 
5.834,5.3919,2.4317,2.5777,0 
5.533,4.7148,1.7328,3.1984,0 
6.9712,3.7355,1.7073,0.4246,0 
5.439,3.8008,2.1593,3.3037,0 
5.0018,0.7255,2.6021,1.8201,0 
3.4944,4.2743,3.4686,3.1211,0 
6.7998,6.3517,2.7568,1.874,0 
5.9452,4.8543,0.2292,3.1984,0 
3.6907,5.3154,2.9231,2.164,0 
5.8541,2.6924,0.514,2.8707,0 
5.575,4.247,1.3981,1.5349,0 
5.1833,4.8267,0.6379,1.784,0 
5.2064,2.3589,0.3333,2.0346,0 
4.6708,4.9361,2.7266,2.6465,0 
5.3501,6.3827,2.5385,0.8999,0 
4.9239,5.6553,2.8925,2.4959,0 
6.75,4.3845,3.2029,1.6368,0 
5.4535,4.7405,1.1726,0.3449,0 
3.4945,3.0167,2.8667,1.6788,0 
5.1925,3.3783,1.8485,2.3494,0 
4.3021,3.7435,1.8103,1.3843,0 
4.6042,4.2593,-0.7216,3.3706,0 
7.0108,3.8241,1.0264,1.7301,0 
5.6123,4.5821,0.2236,2.1003,0 
4.7641,5.3274,1.0574,2.439,0 
4.1691,3.3123,1.7484,2.7045,0 
6.0007,2.6383,0.5622,1.0468,0 
5.835,3.1734,3.4462,-0.3874,0 
4.8724,3.9494,1.6729,2.0662,0 
6.4016,3.3054,1.7958,1.5691,0 
3.8586,5.2693,2.9972,1.7243,0 
5.0803,5.3604,1.0725,2.1975,0 
5.724,2.8235,1.4934,1.5387,0 
3.7137,3.7846,2.0389,1.2121,0 
6.1317,4.4617,2.6135,2.4534,0 
6.5098,3.8244,1.8378,0.2871,0 
5.7125,3.7755,2.0568,2.1962,0 
4.8141,5.2978,1.4886,0.8416,0 
4.7155,3.0743,1.7171,2.293,0 
5.3982,4.8887,4.4105,0.7966,0 
4.779,4.7185,1.6325,2.4899,0 
3.4958,4.0754,4.3179,1.653,0 
4.6909,4.9821,2.9832,3.8328,0 
6.6297,4.4681,4.1676,0.3672,0 
5.0168,5.3519,2.2305,2.3728,0 
5.9551,4.3291,2.236,2.3867,0 
4.4703,3.689,3.5013,0.9448,0 
4.9667,3.7602,2.6867,2.0276,0 
5.783,3.6171,2.4317,1.1897,0 
4.4,4.7308,3.0764,4.2796,0 
4.7147,4.5973,1.8459,1.6746,0 
3.7875,3.5676,1.3667,2.4373,0 
4.8298,4.2703,0.3482,1.6981,0 
4.315,3.4966,2.5856,2.3031,0 
4.311,1.9474,1.9428,1.0267,0 
4.2134,3.7455,1.8714,0.9322,0 
4.2926,5.1772,1.4775,2.762,0 
6.6003,3.4311,2.9731,1.1179,0 
5.2858,4.1239,1.9081,1.7026,0 
4.9687,3.3561,1.2871,3.6762,0 
4.4613,5.5013,1.4986,2.1199,0 
6.1414,4.8122,0.8686,1.4145,0 
3.8763,5.6374,1.9462,2.4844,0 
3.7389,5.2258,0.9705,3.1834,0 
4.5613,4.896,3.3735,1.641,0 
4.6502,3.1955,3.1093,2.7112,0 
4.3255,2.324,0.2926,1.5942,0 
3.612,3.3776,2.8405,4.1236,0 
4.2966,1.8263,1.8746,0.0073,0 
4.0678,3.7952,1.9418,2.3341,0 
6.0763,4.3552,0.5942,2.1923,0 
4.9337,2.9344,3.2575,1.5814,0 
4.1496,3.2969,1.7049,1.9766,0 
3.9357,4.2465,2.3307,1.6464,0 
5.128,4.6431,2.3822,1.0685,0 
4.9156,4.7816,2.9137,1.3301,0 
3.8147,4.1609,1.3495,1.9402,0 
4.7216,4.0452,1.7841,2.465,0 
7.417,2.5309,0.5165,2.0879,0 
5.2752,5.915,-0.2113,2.4601,0 
5.3777,4.4292,0.5323,2.4913,0 
6.1753,2.9528,3.7618,1.4958,0 
4.8779,4.3647,2.3069,0.552,0 
5.3674,5.166,3.2351,2.156,0 
5.9644,3.8389,2.7017,3.3151,0 
7.4781,4.2211,2.3183,1.0024,0 
4.3014,5.0708,3.2184,0.8477,0 
5.1838,3.8929,2.3889,2.9325,0 
5.0954,2.9254,2.0535,2.8964,0 
5.2632,3.9337,1.6007,1.2042,0 
5.734,3.7646,1.9174,1.1571,0 
6.4072,3.9672,1.4089,2.9252,0 
4.3014,6.1952,3.5853,2.1939,0 
4.5483,3.5736,2.0785,3.2122,0 
4.7788,4.4018,1.3329,2.8151,0 
4.2826,4.2043,1.2911,1.6443,0 
5.8751,5.217,2.106,4.6342,0 
5.1805,4.094,3.36,1.5829,0 
4.185,4.7058,1.5352,3.481,0 
5.6497,4.4397,2.6492,1.1698,0 
3.7958,3.156,1.526,0.0024,0 
4.1254,2.9764,0.6721,0.7285,0 
4.3015,4.9014,2.7741,2.7276,0 
8.1594,4.9443,3.1551,3.3183,0 
5.0738,4.5358,1.6822,2.5792,0 
2.5307,4.3519,2.2028,-1.5457,0 
6.0607,4.9808,0.5205,0.0901,0 
5.8842,3.2347,0.3573,0.6518,0 
4.2475,5.7263,1.9759,1.6784,0 
5.0617,4.517,0.9705,3.7959,0 
4.7557,3.3909,1.593,1.9309,0 
3.9981,5.2208,0.6246,4.0206,0 
6.7837,2.094,3.224,3.7318,0 
4.508,5.3377,1.8397,3.2288,0 
4.5498,3.8389,2.2221,0.8904,0 
5.2622,3.7124,1.4162,1.6492,0 
4.3821,3.3193,0.9611,2.7597,0 
5.6283,4.5433,2.2171,1.7126,0 
3.8989,4.8317,2.7429,1.2817,0 
6.6284,2.7352,3.1831,0.86,0 
4.778,1.8767,2.3709,2.2369,0 
3.7349,3.4878,1.4816,3.2769,0 
5.5061,3.7197,3.0343,1.2297,0 
5.7537,4.3353,1.484,0.0519,0 
5.2697,3.2887,2.4664,2.2271,0 
2.8165,4.0202,1.8262,3.5442,0 
3.9102,2.1187,0.3952,3.2483,0 
4.1917,7.7273,0.9207,1.6351,0 
4.2372,3.207,2.9563,1.6508,0 
6.1356,5.6664,2.3723,2.3166,0 
5.9894,4.2432,3.9034,1.5489,0 
5.5652,3.0159,2.4631,2.0706,0 
4.3739,3.523,2.6061,2.1367,0 
7.5206,3.7984,0.7499,2.3471,0 
5.895,3.6187,2.2896,1.2668,0 
4.0464,5.2088,1.2859,0.9827,0 
3.8334,3.6549,4.3574,2.0522,0 
5.1744,3.4392,1.7183,2.361,0 
4.3453,5.1002,2.587,1.123,0 
4.3452,4.3082,2.8364,1.7588,0 
4.4445,3.2593,1.5566,2.1107,0 
5.6817,2.3679,1.4543,2.1213,0 
4.9322,4.6823,2.9994,1.9942,0 
4.9918,4.4225,0.411,1.8138,0 
5.48,4.2252,1.9812,1.6267,0 
5.6328,3.9925,1.7396,2.4012,0 
4.3056,5.0059,2.7836,2.0193,0 
4.1924,3.7805,2.2744,1.1146,0 
4.2867,3.7703,2.0393,2.5729,0 
6.6674,3.3374,3.751,1.4962,0 
4.4358,4.7321,1.3188,1.4207,0 
5.5232,2.9937,2.5044,2.4618,0 
4.9745,1.8543,3.8159,1.5588,0 
6.343,3.3685,0.9305,4.4868,0 
3.615,5.256,1.7554,1.8305,0 
4.7023,4.5241,1.3974,3.6015,0 
3.2521,3.5442,2.5833,3.2201,0 
6.0511,3.2432,1.4698,1.8258,0 
4.3887,3.1393,4.0448,3.5954,0 
3.7937,4.4756,2.2766,1.5538,0 
4.0193,5.9226,2.9978,2.873,0 
5.0817,3.1973,2.9948,0.6461,0 
3.7049,4.0428,1.5475,1.8294,0 
4.6444,2.2516,0.51,1.572,0 
4.3733,4.0638,1.7148,1.5373,0 
4.208,4.1856,3.0872,3.5821,0 
4.352,5.3435,1.7058,2.5355,0 
4.9752,5.2097,1.3152,2.5552,0 
4.8371,1.8189,0.757,1.5455,0 
3.5621,3.2726,3.1698,2.3098,0 
4.413,6.6218,2.0286,2.3579,0 
4.261,4.7112,1.0228,2.5524,0 
4.6403,3.6045,2.0649,3.3643,0 
3.5759,3.9062,1.9634,2.8815,0 
3.7834,4.3385,2.3379,1.9478,0 
5.453,3.5896,4.3401,2.0858,0 
5.2503,4.2129,2.281,2.4473,0 
5.9755,3.5093,3.9029,-0.0099,0 
5.4863,3.9387,1.3361,0.7321,0 
4.5293,3.9218,1.0818,1.294,0 
3.1982,3.9981,1.9247,2.2981,0 
4.3426,4.5347,1.0902,2.9246,0 
5.3057,4.8187,2.3007,3.0876,0 
5.0554,3.8788,1.2986,2.4239,0 
4.2154,3.7452,1.9066,2.6733,0 
4.645,5.2677,1.7639,2.2173,0 
4.299,3.8718,3.704,0.985,0 
6.0115,3.4938,3.162,2.5012,0 
5.7259,4.2691,0.7182,2.8473,0 
4.4589,2.7158,1.7528,1.2884,0 
5.7832,4.7107,2.1127,3.2319,0 
5.9186,3.4908,2.5399,2.1737,0 
5.2012,3.1747,2.2951,1.2128,0 
3.4922,3.6459,1.7178,1.657,0 
6.555,5.4771,3.1366,2.6254,0 
5.2972,2.9852,4.164,1.9029,0 
5.8458,5.5523,1.907,1.6439,0 
5.5233,2.1144,1.2468,1.8185,0 
6.2493,4.8461,1.6502,2.4454,0 
4.1399,4.9208,0.4862,1.9703,0 
6.0781,4.2268,2.0995,3.7845,0 
4.1959,3.1789,0.7408,0.8883,0 
4.0172,5.3621,0.5627,1.9652,0 
3.6771,4.3877,0.8253,2.6685,0 
4.6511,2.6009,0.7117,0.9016,0 
6.8352,4.3464,2.0105,2.4094,0 
5.9746,3.9042,2.6146,1.8263,0 
6.1277,3.1164,2.0845,2.8128,0 
3.9773,4.7606,1.7098,2.2146,0 
3.5904,3.8325,1.4584,2.2284,0 
3.4435,5.2786,0.3903,2.9281,0 
4.2441,2.5555,1.4261,1.2521,0 
6.8262,4.571,2.4398,2.492,0 
3.1201,4.8162,1.2937,1.849,0 
3.7895,2.9224,1.1627,1.0091,0 
5.7751,3.3617,1.4329,0.5362,0 
4.7705,2.3515,1.1164,1.6437,0 
4.4222,5.2056,1.3236,1.4396,0 
4.6099,4.2921,0.8809,3.6906,0 
5.4372,4.5071,2.494,1.8899,0 
5.9774,3.2239,0.8772,0.8929,0 
5.3022,3.7747,3.1487,1.7596,0 
4.9412,4.3986,1.1528,0.635,0 
5.2895,4.2723,4.3639,0.7743,0 
5.879,2.9467,1.4211,2.843,0 
4.1376,5.985,2.6725,4.0907,0 
4.8616,4.0098,3.9228,1.5599,0 
4.5251,4.0354,1.9439,2.1543,0 
4.9215,4.2252,1.8668,1.6189,0 
5.6866,3.9904,3.7484,1.9324,0 
4.4984,4.4863,1.9767,3.9058,0 
6.3185,4.1081,4.3264,0.6856,0 
5.2839,5.1857,2.3953,0.8784,0 
4.7507,4.5724,0.3538,3.1888,0 
6.1361,3.827,2.2453,0.9882,0 
5.7636,4.1036,1.8973,1.6208,0 
4.0324,4.1022,3.1162,2.4323,0 
4.2868,5.3309,2.4605,1.8964,0 
5.0709,5.0541,1.2572,2.2314,0 
4.5092,4.149,1.3421,0.8136,0 
3.0146,3.0412,2.9803,2.1437,0 
5.9804,3.5039,1.9459,2.2893,0 
4.5232,4.1802,1.4369,2.0747,0 
6.5986,4.4992,0.4744,1.5512,0 
4.3849,4.5506,3.1439,1.9686,0 
4.9943,5.1022,1.7335,1.0556,0 
4.7055,5.7295,0.9183,0.8,0 
3.9075,5.3179,2.3382,1.5894,0 
4.0404,4.0566,3.1175,1.8053,0 
3.3309,7.1356,2.3068,1.2328,0 
5.2991,4.1626,1.2528,1.6415,0 
4.2285,1.9254,1.9447,1.9915,0 
4.9748,3.8147,1.0611,2.0616,0 
4.7398,3.3892,2.622,0.9757,0 
6.673,3.7587,1.8561,2.381,0 
6.3106,2.9647,3.0496,1.1996,0 
5.5863,5.0435,1.6651,1.9005,0 
4.6509,3.8278,1.8498,3.5485,0 
4.0349,3.798,3.5354,1.2686,0 
4.3003,4.5309,1.2417,0.0555,0 
5.2582,3.9876,0.631,2.1984,0 
4.2058,4.1045,0.4156,2.6131,0 
4.1481,5.4988,2.9606,2.4189,0 
6.649,4.623,0.6734,2.1771,0 
4.9236,4.2427,3.9784,2.6778,0 
5.4615,5.2391,2.9748,0.6861,0 
4.184,3.4107,3.1983,4.0382,0 
5.5514,3.4017,1.5823,1.112,0 
6.7177,2.3599,0.3257,1.2596,0 
5.1533,4.987,1.4444,3.2251,0 
4.5791,3.4168,2.459,2.2205,0 
6.068,4.1524,4.0789,2.3245,0 
4.9382,4.156,3.6041,0.965,0 
4.8441,2.7702,0.8351,2.2409,0 
5.341,6.354,1.579,1.673,0 
4.5982,2.7174,0.3585,2.6128,0 
4.8813,3.065,2.7918,2.6829,0 
4.9578,3.1571,2.2161,3.5328,0 
5.6206,3.7596,2.0754,0.8933,0 
2.5788,6.092,2.1016,1.6791,0 
5.505,5.5187,1.5211,2.2012,0 
3.5877,3.2846,1.798,0.9182,0 
5.3221,4.8682,1.7959,1.72,0 
