Feature1,Feature2,Feature3,Feature4,Class
-0.2458,0.2077,3.0782,1.6927,1 
-1.3648,-0.112,3.8093,2.8988,1 
-0.9827,1.1389,1.88,2.9217,1 
-0.6786,1.7433,1.1036,3.4186,1 
-0.2807,1.0582,1.6736,1.6359,1 
0.946,-0.9639,1.574,2.0951,1 
-0.2335,1.5893,2.5635,3.0413,1 
-0.5931,-0.9102,1.6543,0.1009,1 
-0.2415,-0.1838,1.9294,1.322,1 
1.6644,-0.6973,2.3013,-0.1208,1 
-1.231,0.5366,2.9981,2.521,1 
-0.5031,-0.1813,0.9003,2.0258,1 
-0.7545,2.3039,2.0816,2.9012,1 
0.5119,0.5436,2.9027,2.7219,1 
1.3485,0.8914,2.9477,2.915,1 
0.7705,0.1727,3.4359,0.4679,1 
0.6563,-0.9288,3.1205,2.3598,1 
-0.1726,0.0666,3.12,3.6083,1 
-0.2316,-1.0125,1.7362,0.9362,1 
0.3875,-0.1754,3.0785,1.0759,1 
-0.3246,-1.2309,1.4905,3.1696,1 
1.0123,-1.2074,2.805,1.5578,1 
-2.4726,0.8552,3.4843,1.625,1 
-0.669,-0.6851,0.1213,2.1976,1 
0.5002,0.1309,2.4469,0.5116,1 
0.4167,0.3068,2.597,3.2423,1 
0.4953,-0.786,1.8109,1.1352,1 
-0.9483,-0.4169,1.3456,3.3693,1 
0.3478,-0.1949,1.5859,4.3554,1 
-0.8442,0.6801,2.3602,0.8073,1 
1.118,-1.3436,1.8119,1.0774,1 
0.1331,0.2057,-1.0724,2.4444,1 
-1.2793,-0.9879,1.1503,0.6875,1 
0.5042,0.6379,2.1599,2.3042,1 
-0.96,1.6414,2.1744,0.237,1 
1.4889,-1.0124,1.9376,1.1888,1 
-0.4279,-0.4906,0.4507,1.4672,1 
1.0746,0.4527,1.7188,2.4746,1 
-1.2441,0.9746,0.7062,2.5013,1 
1.2135,0.3576,2.6101,2.7078,1 
-1.0212,1.4516,1.3993,3.4697,1 
-0.8823,0.7699,1.8876,1.3081,1 
-0.4162,1.1749,0.9929,2.4393,1 
-0.8345,0.3374,3.1732,2.6158,1 
-0.0188,-1.3843,1.0334,2.6787,1 
0.9646,0.8689,2.5811,1.3337,1 
0.1106,0.7012,0.8768,2.1149,1 
1.0022,1.0676,1.6815,1.3973,1 
-1.5099,0.3886,1.2964,2.2088,1 
1.3487,-2.4552,3.0007,3.197,1 
-0.7939,1.0834,3.917,1.0274,1 
-1.9626,1.3899,2.0212,0.7059,1 
2.3334,2.4333,2.1763,2.454,1 
1.5645,-1.7889,3.8896,2.9052,1 
3.7537,0.0346,2.4093,2.827,1 
0.7695,0.3267,1.638,2.395,1 
1.4026,0.7965,1.641,1.965,1 
-0.2015,0.5481,3.3017,2.2634,1 
-0.1659,0.3968,0.8464,0.6223,1 
1.4763,1.1556,2.9974,1.287,1 
-0.9555,-0.0689,1.5475,2.4754,1 
0.0055,-1.0659,1.4462,3.1901,1 
-0.7024,0.5554,1.7128,3.1091,1 
0.3644,-0.2273,1.7831,3.21,1 
0.1568,-0.5324,2.4358,0.899,1 
0.0263,-0.8764,1.9778,2.2671,1 
-1.0054,0.3135,3.4683,1.122,1 
1.0027,-0.3958,4.5093,2.4384,1 
-1.0112,-0.6067,3.3967,2.6084,1 
-0.3394,-1.1056,1.0246,1.7033,1 
1.5093,-0.2495,2.7348,2.6882,1 
-1.2329,-0.161,3.1222,-0.7309,1 
0.1923,1.5042,0.3248,2.6881,1 
0.157,0.6039,3.6003,0.7671,1 
-0.2987,-1.2731,3.6017,1.698,1 
-0.539,0.8594,1.5695,1.9317,1 
0.4705,0.9425,3.9722,1.626,1 
-1.4808,-0.4614,1.6429,0.5889,1 
-1.0235,-0.1786,1.5453,1.5871,1 
0.9108,-0.3002,2.3215,2.143,1 
-0.8978,0.3278,3.3516,2.2807,1 
-0.1116,-1.8708,2.8893,1.8037,1 
-0.6567,0.5474,2.16,3.9722,1 
-0.2486,-0.2935,3.3813,2.3591,1 
0.4442,-0.2947,2.0657,2.8242,1 
0.3529,1.4812,2.3847,2.0023,1 
0.106,-0.2408,2.3138,2.6864,1 
0.5475,-0.002,1.4189,1.8455,1 
0.8807,0.342,0.7502,2.0706,1 
0.0655,-0.0537,2.3573,2.8051,1 
-2.2677,0.4895,0.5715,2.5918,1 
1.1855,1.1546,2.825,1.3142,1 
-2.3911,0.62,1.7859,1.0174,1 
1.8155,0.8203,0.9064,1.9621,1 
-1.0578,-0.35,4.1892,1.793,1 
0.2091,-1.4244,1.47,0.1903,1 
-0.2876,0.1706,1.7949,1.3501,1 
0.5461,1.0405,2.3842,2.8472,1 
0.4844,-1.5568,2.7986,1.3435,1 
0.5643,0.1326,3.9199,0.4243,1 
-2.3765,-0.8008,2.1279,1.4334,1 
0.7684,-1.5538,1.7153,2.2942,1 
0.1406,-0.6182,2.0226,3.7835,1 
0.7745,-0.1343,2.4974,1.9621,1 
-1.0298,0.5133,2.2555,0.2996,1 
-0.3738,-0.5588,-0.4503,2.2092,1 
0.253,0.4306,2.15,2.3173,1 
1.3033,-0.0977,3.1159,3.0961,1 
0.7662,0.04,1.4658,1.9385,1 
-0.8646,1.695,2.2556,3.1018,1 
-0.9472,0.4226,1.886,1.5164,1 
0.9828,0.9532,3.3547,2.1702,1 
0.4986,-0.5705,2.3356,0.0157,1 
-0.3701,0.9523,0.0521,1.5405,1 
1.2307,-1.0113,1.5741,1.1142,1 
0.2257,-0.8077,1.7859,3.7172,1 
-0.9205,-1.8684,1.7493,1.6413,1 
-0.9906,-0.0716,2.0138,2.7939,1 
0.2469,0.2271,2.7764,2.8505,1 
-1.0694,0.265,2.8914,1.8938,1 
0.1768,0.3973,2.005,2.8832,1 
0.1916,-0.8201,1.0042,3.5939,1 
0.1728,-1.8341,2.6741,1.8779,1 
0.3317,0.1024,1.9899,2.5727,1 
0.4098,-0.3117,0.6723,1.1866,1 
-1.5803,-0.2867,0.262,0.5148,1 
0.3728,-0.1535,1.6766,1.4605,1 
1.6887,-1.3862,0.414,1.396,1 
1.5084,-0.306,3.6824,2.3949,1 
0.6728,1.9488,2.1153,1.3798,1 
0.1416,-1.5316,2.9449,1.2818,1 
0.5144,-0.2577,1.5193,3.671,1 
0.5248,-1.3871,2.3742,0.3272,1 
-0.9,-1.0239,1.2921,1.2578,1 
-1.4373,-0.0879,1.6172,1.2189,1 
-0.1917,-0.541,2.1789,3.5754,1 
0.723,0.7011,1.0802,3.0859,1 
-0.187,0.3761,0.1062,3.2298,1 
-1.0153,1.2733,1.9087,2.6652,1 
0.2211,-0.3274,2.6074,1.7685,1 
-1.4534,0.0148,0.0692,3.5283,1 
0.1561,-0.2567,2.666,3.2584,1 
-1.6062,-0.7909,2.7798,2.4859,1 
1.4845,1.6077,3.6324,0.1089,1 
0.1874,-0.7578,2.6915,3.8106,1 
0.3688,-1.2134,2.2527,2.5439,1 
-1.3055,0.7558,2.318,1.4111,1 
2.5948,-0.1104,2.8759,2.7583,1 
0.8319,-3.1433,2.2313,1.4328,1 
1.0048,1.0816,3.1004,2.9792,1 
0.3864,-0.4833,3.1575,2.9166,1 
1.6335,-1.6209,0.8016,1.6702,1 
-2.2171,-0.3947,2.556,0.8328,1 
-0.8783,1.4171,1.8349,2.5103,1 
1.7029,-1.4097,2.9228,0.2345,1 
-0.5543,1.4399,3.202,2.6767,1 
0.4926,-0.4209,2.2521,0.8516,1 
1.0748,-0.0447,-0.4274,1.5714,1 
-0.6098,-0.3356,0.1171,1.7304,1 
1.1696,-1.6579,2.1501,1.6656,1 
0.364,-2.0129,2.7084,0.4705,1 
-1.227,0.3112,1.4828,2.1991,1 
-0.766,0.0704,2.8722,0.5341,1 
-0.2908,-0.4875,1.8226,1.5354,1 
-0.6419,-0.4544,2.3925,2.1272,1 
-0.0833,0.0773,2.936,3.0121,1 
-2.1223,0.0974,2.2771,1.0616,1 
1.3832,0.1246,0.0524,2.356,1 
-0.3965,0.5094,1.2026,0.792,1 
-0.2669,1.3756,3.3796,2.8875,1 
0.3567,-0.5896,1.7185,2.0517,1 
0.9091,0.4855,2.2042,3.2642,1 
1.64,2.1446,1.7577,0.5249,1 
-1.6006,1.5267,2.3079,1.4931,1 
0.1981,1.6859,1.2844,1.5302,1 
-0.0556,0.2915,2.6144,2.3131,1 
-0.9999,-0.6673,2.0196,0.9121,1 
0.6999,0.0085,2.2278,0.5394,1 
0.3944,-0.3559,3.1688,2.0825,1 
1.0165,0.5771,1.2832,1.7137,1 
0.0977,-1.1979,3.6065,-0.1551,1 
-1.7965,-1.2829,2.5845,1.8631,1 
-1.9182,0.4897,4.1898,1.4724,1 
-1.0196,0.0788,2.2363,1.2119,1 
-1.5734,-0.604,1.4309,2.8567,1 
0.3196,0.769,1.7951,2.51,1 
1.1539,-0.9464,-0.1122,3.0902,1 
-1.0571,1.141,2.801,2.7678,1 
-1.3174,-1.3111,2.7315,3.0309,1 
1.9269,-0.7079,2.6409,1.2326,1 
1.1541,1.4761,2.7533,1.8748,1 
-0.9061,-1.8837,1.1425,0.9931,1 
-0.0405,-0.1867,3.0597,2.4422,1 
-0.4531,0.4775,1.995,2.2447,1 
1.4002,-0.1498,2.3139,2.0553,1 
-1.1569,0.4673,2.459,2.0645,1 
0.3446,1.2563,1.3741,1.7146,1 
-0.7953,-0.6598,0.985,3.2131,1 
0.6928,-1.7663,1.8478,1.6477,1 
-1.5217,-0.1585,3.3649,0.3578,1 
-0.9311,-0.666,3.9372,2.114,1 
0.2203,-1.8631,0.1639,1.4463,1 
-0.2624,-0.9627,1.7331,2.841,1 
0.9432,0.1309,2.1596,3.6878,1 
-1.9303,1.7723,0.5075,3.3365,1 
-0.394,-0.4491,1.2121,3.1353,1 
-1.1265,-1.2117,1.16,0.821,1 
-1.1356,-0.1356,1.2693,0.7874,1 
-0.5928,-2.1402,1.1242,3.2778,1 
-0.4869,1.4341,1.2331,0.7033,1 
-0.7146,-0.3444,2.9222,2.1025,1 
1.0503,-1.3039,1.8536,0.2046,1 
-1.2784,-0.8285,1.7986,2.4556,1 
-0.311,0.2363,3.5017,0.9592,1 
-0.3912,0.0247,3.0061,0.2886,1 
-0.4848,-0.3813,3.3501,1.9778,1 
0.3605,-0.4599,2.3212,2.9951,1 
-0.3961,0.4173,2.7631,2.8547,1 
0.6929,-0.8689,1.476,1.5327,1 
-0.1547,2.2081,2.4342,1.0677,1 
1.4887,-0.3854,3.2211,2.4091,1 
-2.0325,1.0404,1.2542,1.2591,1 
1.3018,1.636,2.5363,1.8673,1 
-3.0476,-0.3298,2.2273,1.4389,1 
-0.2927,-0.1537,1.7404,2.8782,1 
1.7529,-1.1658,2.709,0.6393,1 
0.6476,0.521,2.0375,0.7351,1 
0.0085,0.156,1.7954,0.6099,1 
3.1926,2.0261,1.0278,2.362,1 
-0.3982,-0.6968,2.8017,1.5849,1 
0.0038,-0.3643,1.7944,1.8821,1 
1.2524,0.7926,2.0023,3.4863,1 
-0.2054,-3.0697,2.3072,3.5152,1 
0.8287,1.404,2.1249,2.1213,1 
-0.6381,0.7482,1.7382,4.3847,1 
-1.3931,-0.5645,1.5874,3.6317,1 
3.1128,-0.1654,2.4213,1.6183,0 
5.583,-1.1316,1.3003,2.1908,0 
6.6635,1.293,1.2368,4.0306,0 
3.4798,0.6484,2.135,2.1371,0 
4.4917,-0.2349,1.2641,1.9408,0 
3.8125,0.364,1.7061,1.1115,0 
3.351,0.1508,2.9277,1.0624,0 
3.2408,1.3881,0.2617,2.3879,0 
3.7105,1.6862,2.6128,1.5364,0 
4.8256,0.376,2.2478,2.1587,0 
4.0758,-0.6689,1.4397,2.8895,0 
3.9709,1.1409,0.9102,1.1573,0 
4.5411,-1.0287,2.5097,2.5339,0 
4.564,0.4086,2.7982,0.3641,0 
4.2389,-0.1613,1.7535,2.4144,0 
3.7654,1.4992,3.7063,0.7682,0 
3.6495,-0.3555,0.5484,1.8991,0 
5.8897,-0.3657,4.2625,1.9711,0 
4.966,-0.2088,-1.1247,1.7214,0 
5.3536,0.5517,1.9085,1.4994,0 
4.617,0.4818,1.9544,1.3324,0 
5.127,0.2369,3.2361,0.7906,0 
5.0717,-1.7134,0.522,3.0082,0 
2.9552,-0.6229,1.7342,3.79,0 
4.8834,0.4255,2.3013,0.1332,0 
3.3745,0.05,1.7291,1.6336,0 
4.5069,0.2632,3.5743,2.5072,0 
2.632,0.0584,2.4328,1.0401,0 
3.4708,-1.6735,2.2609,2.9655,0 
6.7364,0.2902,1.4143,2.3105,0 
4.3272,-0.0909,2.3657,2.1481,0 
4.814,0.226,3.1629,1.2077,0 
4.3451,1.1807,1.4009,0.6764,0 
4.9434,1.3987,1.9392,0.5111,0 
2.9931,-1.0606,2.6958,1.4458,0 
4.2708,-0.7524,3.1896,1.669,0 
4.3012,-0.2084,4.1056,3.0731,0 
5.4781,-0.1208,3.3365,1.5378,0 
1.8639,0.059,0.5425,2.0346,0 
3.2467,-0.086,2.4782,0.9607,0 
1.6875,0.2088,1.3267,0.7693,0 
4.2472,-0.9561,2.3454,2.7013,0 
3.45,0.1922,2.5076,2.2653,0 
5.9093,0.4436,3.0331,0.937,0 
5.4906,-0.6704,3.2297,1.1278,0 
4.9096,1.1719,2.248,2.4703,0 
3.7988,-0.0024,0.943,1.5709,0 
4.7089,0.288,1.6076,0.2703,0 
1.9697,-0.3597,2.066,0.7601,0 
3.5569,0.3861,3.6523,3.2608,0 
4.8586,-0.4843,1.1304,-0.0609,0 
4.4765,1.03,2.3685,2.0021,0 
4.1988,0.9868,2.1202,1.9894,0 
4.4695,2.4029,0.3292,1.7062,0 
4.4618,-2.4529,0.7514,1.8063,0 
3.8941,0.9249,1.8056,0.4242,0 
4.4736,-0.2855,2.4026,1.5897,0 
5.4059,-0.4675,3.6431,1.7718,0 
3.104,-0.2814,1.1471,3.7662,0 
2.8605,-0.9251,1.1303,2.415,0 
3.3837,1.937,0.4217,1.6184,0 
4.2884,-0.7802,2.0745,0.9533,0 
3.2335,0.1481,1.7142,1.6123,0 
3.4804,-0.4023,2.3073,1.5875,0 
3.9976,-1.6759,-1.6235,3.8518,0 
3.6349,-0.0726,0.1362,1.4991,0 
2.7752,-1.9157,1.8936,3.1365,0 
4.5138,0.8083,1.2343,1.8201,0 
6.2259,-0.8093,1.2075,3.1256,0 
2.8465,-0.5044,2.0168,2.1272,0 
4.0492,1.1069,2.6916,1.1789,0 
4.7133,1.5987,2.2685,1.8041,0 
3.1388,0.2539,1.8965,2.0801,0 
3.715,-0.3014,1.4576,1.5794,0 
5.5923,-0.7652,1.3038,2.0241,0 
5.8783,0.522,2.893,2.5114,0 
3.8219,0.5567,0.9469,2.332,0 
4.3551,0.2271,1.5423,0.846,0 
4.3368,1.4119,3.3777,3.1531,0 
4.6695,0.0132,1.9526,3.1365,0 
4.4489,-0.3384,2.1509,3.2896,0 
3.5915,-1.1512,1.0529,1.5759,0 
5.2709,-0.3698,1.9639,2.2549,0 
4.3059,-0.009,0.4055,2.0704,0 
3.6522,1.9997,3.0555,2.2989,0 
5.7895,0.7802,1.8501,4.1083,0 
4.056,-0.3786,2.7913,2.542,0 
3.4671,-0.3821,4.0494,3.4301,0 
1.8699,-0.6175,1.7053,0.7698,0 
6.0891,-0.1358,-0.1277,1.2408,0 
0.8423,0.2234,1.8547,2.0553,0 
3.3259,-2.0542,1.9811,1.13,0 
