Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
1.2402,0.3438,1.5196,2.841,1.9179,0.9194,2.0233,2.6022,1.7948,1 
-0.6896,0.8785,1.9172,2.6174,1.0978,1.1054,3.0918,1.8381,1.2967,1 
-0.8164,-1.314,2.3281,1.6295,1.2225,2.8239,2.0392,1.0311,2.3028,1 
-1.4134,0.0689,0.4118,3.5153,0.6088,2.7204,1.2616,0.1453,1.8043,1 
-1.7975,0.2448,1.5646,2.5428,-0.4365,0.7813,2.0128,2.9445,2.1554,1 
0.1512,1.2259,2.2124,2.3355,2.0782,3.1579,2.6567,3.7583,1.7824,1 
-0.1145,-1.1067,2.487,0.9124,2.0368,1.375,0.5663,3.2426,1.9175,1 
-1.006,-1.5116,1.0381,1.2843,0.7134,3.4805,1.93,1.141,1.8196,1 
-0.1344,-0.2287,2.9095,0.2199,2.9912,0.756,0.7419,1.863,2.8362,1 
1.1725,0.8862,2.3979,2.3063,1.5353,2.2978,1.6175,2.8588,1.7155,1 
1.2768,-0.7785,1.9748,1.3829,3.933,3.1494,4.1252,0.7498,0.2359,1 
1.0208,-0.6369,0.8315,1.1727,2.6595,2.3235,1.0946,0.7428,1.3442,1 
0.4592,2.1763,2.9742,3.0289,3.7186,3.0079,0.8552,2.5099,4.2297,1 
0.1948,-1.0418,1.8661,2.4774,1.4978,1.6381,2.6773,2.6254,3.6546,1 
-0.2999,0.4318,1.6212,3.2383,1.5711,1.9352,2.4564,0.4788,2.8005,1 
-0.0808,1.1866,3.3508,3.7431,2.3642,3.4095,2.1166,3.4737,1.2787,1 
0.2658,-2.4821,3.0646,2.7548,1.1038,1.3892,1.537,3.5686,1.5665,1 
-0.195,0.0264,3.2069,3.1605,2.7638,1.9355,1.1654,2.1249,2.1578,1 
-1.3258,-0.5546,1.9117,3.058,0.2041,2.1202,2.8106,0.9955,2.2776,1 
-1.0534,-0.2786,2.8322,1.3131,3.1429,2.9915,0.5784,0.5686,1.633,1 
-2.2386,-0.8182,1.4557,3.4687,2.4444,2.1367,1.7061,1.9404,2.1915,1 
-0.3547,0.0082,2.5137,3.768,2.1244,3.5978,2.0348,4.588,3.9064,1 
1.0397,0.9292,0.5505,3.0018,2.4247,1.0626,2.7644,3.1121,1.6222,1 
-0.8459,0.3141,0.1402,1.6219,0.8271,1.3253,3.4987,1.6247,2.3907,1 
1.6954,0.0219,1.8095,4.088,2.6618,1.328,3.041,0.763,1.6508,1 
-2.3775,0.0914,3.3051,-1.0398,1.7617,3.2913,2.6005,2.2685,3.4078,1 
0.8586,-0.5814,1.2979,0.4954,0.9398,1.8437,2.3943,1.7093,1.2101,1 
1.409,1.2964,1.7231,1.7532,2.249,0.9255,2.7158,3.0663,2.6197,1 
1.649,0.4802,1.909,0.7175,3.355,2.0629,2.1844,1.5656,4.5174,1 
1.2582,-0.2728,2.1405,1.7361,0.444,1.954,2.059,1.2814,2.4605,1 
0.5542,0.1533,1.7195,1.1968,0.6414,1.6552,-0.4277,2.8271,1.5363,1 
0.8869,0.3343,0.9428,2.0799,2.4723,0.4432,3.0339,1.2227,2.7781,1 
0.0114,-0.5784,3.6209,1.999,1.5902,1.6218,2.121,2.7823,1.785,1 
0.2541,-2.2593,0.8451,1.0604,2.3651,2.2099,3.1102,3.4505,2.6618,1 
-0.9348,-0.2452,3.184,0.6843,1.5936,3.227,3.6163,1.7958,1.1724,1 
-1.1532,0.6079,5.2435,1.8542,1.9678,2.0925,2.8696,2.7302,1.9851,1 
-1.3976,0.269,1.4646,1.2357,0.7823,1.5156,2.031,1.3198,2.4918,1 
-0.3145,0.1727,2.2857,-0.0027,0.7815,2.4184,3.6908,1.2843,1.791,1 
1.4204,2.6653,2.6134,1.5106,1.2304,2.4238,1.6865,2.0934,1.8778,1 
-0.6213,-1.2937,2.3346,1.9819,2.087,3.2235,3.6124,1.2183,0.4943,1 
-2.6403,-1.5949,1.9719,0.4121,-0.4854,1.7218,1.2753,1.7914,2.5607,1 
0.488,-1.5116,0.2562,2.5468,1.7216,0.6677,1.1356,2.0538,2.5056,1 
-1.4173,0.0451,1.5618,2.8292,1.9948,2.4474,0.7394,1.9029,0.5727,1 
0.1581,-0.1983,3.9962,0.6822,0.7718,-0.1025,3.1348,3.1777,3.4224,1 
0.6087,-1.1057,1.5045,3.3195,2.1892,1.8793,2.9909,0.3545,1.3239,1 
-0.3229,0.2884,2.6248,2.5077,3.2429,2.2575,1.2805,2.1248,3.9792,1 
0.7595,-0.4378,3.8562,3.5554,2.1469,2.7324,1.3722,2.8314,0.0475,1 
-0.4953,1.4103,0.9917,2.3241,3.3826,0.8186,1.9968,2.195,1.1234,1 
-0.0125,0.4498,2.4307,0.3774,1.6366,0.6166,1.7049,1.3329,3.3083,1 
-2.2936,-0.5628,0.6567,0.8384,1.6636,1.9265,1.6605,2.6077,2.1451,1 
0.8353,-1.365,1.6454,1.5008,3.3252,2.0875,3.2113,3.0052,3.8105,1 
1.6684,-0.3169,0.6364,-0.0663,3.115,2.7303,1.8252,2.1836,3.4993,1 
-0.8806,0.4245,0.7038,1.8508,1.2321,1.1842,1.8945,1.4652,1.8391,1 
-0.3171,-2.0379,3.0946,0.6326,1.4354,1.373,1.4429,0.9884,1.6224,1 
-0.1519,0.2912,3.5731,1.4113,0.91,3.9584,2.3115,1.765,2.4515,1 
0.0259,1.5152,1.0224,0.6219,0.4793,2.1576,1.8748,3.1257,2.3304,1 
-1.4244,0.901,3.4741,2.7613,1.3184,0.5359,1.9803,2.8792,1.7408,1 
-1.5439,0.6042,2.8026,3.5453,0.9592,3.0938,1.1875,2.4282,3.1301,1 
-0.3661,1.2295,0.9722,2.4832,1.3339,3.0367,1.2047,-0.7012,2.435,1 
0.8456,-0.0129,2.2931,1.7632,2.0616,4.2441,2.6844,1.8531,2.9035,1 
1.5764,-0.3024,3.75,2.5098,1.2528,0.415,2.7984,2.1157,2.0125,1 
-0.8388,0.1471,3.7344,2.0756,1.5251,0.2063,0.428,2.1684,0.6662,1 
-0.804,1.0466,3.5378,3.3753,2.1757,1.7673,2.0684,1.233,1.5328,1 
0.8576,-0.972,0.1062,1.4417,2.1308,2.2113,0.2154,0.5076,0.8014,1 
0.3113,-0.5019,3.8993,1.9373,3.1855,1.4585,0.9631,2.0131,2.3321,1 
-0.8551,0.2832,1.0419,1.8618,2.1192,2.7368,1.2499,1.9691,1.083,1 
1.3145,-0.5861,1.8117,0.5254,4.4681,0.6583,2.7313,2.9177,1.2614,1 
0.2136,-1.1323,2.4219,2.6577,0.9622,2.6152,1.1387,1.3331,-0.2899,1 
-0.1103,0.212,2.3631,3.2835,3.529,1.2502,2.093,0.7391,1.8806,1 
-1.2755,0.0925,0.7025,0.3178,1.8481,1.7943,0.8071,3.618,2.9663,1 
1.5209,0.3912,2.9128,1.6105,1.0395,1.7441,2.1809,1.6142,2.6853,1 
0.1453,1.5875,2.7495,1.2281,2.8965,2.6856,2.7142,1.683,1.8609,1 
0.81,0.4306,1.7719,0.9778,0.5598,2.36,0.9897,2.2943,2.2322,1 
0.6051,-1.0631,-0.0729,1.5006,1.926,3.5014,1.5795,1.5866,1.9458,1 
-0.4079,1.5873,2.6644,3.9374,0.8021,2.0943,1.0632,2.0486,0.6939,1 
0.8951,0.0446,2.4427,1.6021,3.1159,1.8638,1.9811,1.9986,1.1803,1 
0.8883,-0.6684,2.0468,2.1048,0.9967,1.7301,0.8664,3.4685,1.3049,1 
-0.7939,-0.8173,1.6536,1.7803,2.6579,2.5656,1.4725,1.105,1.6769,1 
-0.8227,-0.3197,2.8121,1.094,4.4862,1.8558,3.5569,2.5676,2.2412,1 
-0.2371,-0.0943,3.3467,1.5014,1.3353,1.6671,2.4437,2.464,3.183,1 
0.95,-0.0159,1.6729,1.0023,1.2483,-0.4845,0.6085,2.1834,0.0373,1 
0.4928,0.8991,1.1228,0.8202,4.9892,2.2172,0.6004,2.5957,2.6083,1 
-1.5892,-0.2063,1.7762,0.8354,3.2285,2.8497,3.7329,2.8849,3.0782,1 
2.4861,1.8332,1.6732,2.3439,2.5459,1.9931,2.0541,2.3302,1.4128,1 
-0.3452,-2.5422,1.6952,2.2975,1.6624,3.5089,1.3395,2.9062,2.2421,1 
1.8886,0.0907,3.3417,1.0153,0.7361,3.0731,1.1525,2.6986,2.0445,1 
0.013,0.0025,2.8416,3.3622,1.3483,2.4947,3.0669,2.0362,2.4864,1 
0.0741,-1.2118,0.9204,2.0346,1.7747,1.6799,1.888,1.6874,2.8884,1 
-0.6238,0.0389,3.0797,3.187,2.7132,3.7336,2.202,1.4585,1.3009,1 
1.6122,-0.4568,2.4148,2.1733,1.4557,0.8334,2.6312,2.1406,2.3519,1 
0.4037,0.0091,3.651,1.7355,2.8464,0.095,1.8223,1.9723,1.8493,1 
-0.4388,-0.2791,2.5022,1.2343,1.8051,3.2874,2.0039,3.2541,3.1295,1 
-1.6373,-0.3697,2.0201,1.2003,1.7398,3.0422,2.0586,-0.3303,2.246,1 
1.2445,0.7989,3.2119,1.3071,1.5498,3.0951,3.3934,3.1724,3.1052,1 
-1.0356,-0.5173,0.7263,2.5704,1.4989,2.2662,2.9193,-0.8588,0.8633,1 
-0.5569,0.2026,1.7205,0.5099,-0.0629,3.5287,0.2913,2.4896,0.7401,1 
0.7459,0.8716,1.3237,2.7844,1.6789,1.863,1.2791,2.2163,4.021,1 
-0.3452,0.0269,2.7573,1.4967,2.7335,2.642,-0.0209,3.0722,0.317,1 
-0.2486,0.3092,3.242,3.0494,0.7163,2.0306,2.2158,1.2357,1.5736,1 
-0.359,1.1562,1.4506,1.3199,1.1324,1.8505,2.6868,1.054,2.1006,1 
-1.1325,-1.3858,3.3948,3.0893,0.7855,1.7536,1.6034,1.7289,3.4608,1 
-1.3674,-0.7362,1.7467,0.2673,2.14,2.2374,0.5681,1.1422,2.9142,1 
1.1123,0.8159,2.8996,2.2901,3.1499,0.414,3.1796,2.1522,0.4748,1 
2.0672,1.4523,1.4066,1.8365,1.0745,1.7769,0.6485,0.6683,2.1163,1 
-1.0807,-0.9791,2.3832,1.4755,3.9536,1.4975,3.4844,0.38,1.2646,1 
0.7997,-1.0018,3.295,2.6057,1.3473,3.2047,3.7122,1.8257,4.0025,1 
-0.6884,0.3043,1.7874,2.4823,1.3018,3.5281,2.7258,0.6506,2.725,1 
-1.5403,1.4441,0.9892,1.6324,1.9811,2.9078,3.909,2.0546,1.4299,1 
0.123,-2.1237,1.3608,1.7972,3.6302,1.7771,2.6353,1.3783,0.9902,1 
1.3485,-0.1337,2.1376,1.2403,2.8491,1.6105,1.2476,1.0805,2.0697,1 
-0.3901,0.8865,0.2509,0.6774,4.4812,0.7834,2.697,3.125,3.102,1 
-0.4826,2.0347,1.0473,3.05,3.8284,4.8893,2.2417,2.0645,2.9937,1 
0.1605,-0.3343,1.7759,2.5811,2.0642,3.6027,3.6238,3.2985,0.5346,1 
1.8424,-0.2208,1.5631,3.6727,1.3711,1.5053,2.0,0.4212,1.7292,1 
0.9308,-0.4676,2.2534,0.7216,2.6985,1.2234,2.154,1.0007,1.6577,1 
-0.2792,-0.4086,3.063,1.5112,3.0759,3.0593,3.6292,2.3864,1.46,1 
0.6929,-0.4767,2.284,0.4946,2.5867,3.9656,1.7273,3.2687,0.1917,1 
0.8305,0.236,1.6378,3.0601,0.7325,0.5495,1.5274,3.1328,1.5818,1 
1.5555,0.9772,2.8793,1.9219,3.69,3.65,0.7509,2.695,3.4115,1 
-0.6627,0.7275,0.2847,3.344,2.3763,1.3634,1.7436,3.3889,3.7804,1 
-0.8293,-1.5273,1.1341,-0.9111,1.1933,0.401,2.7696,0.2147,1.9158,1 
-0.7215,-0.1049,1.2018,0.2382,3.8959,2.1637,0.8542,1.0407,1.8287,1 
-0.0819,1.3557,1.9991,2.0718,4.3011,2.2959,0.445,1.7389,1.5854,1 
1.0807,-1.5589,1.5788,1.0505,2.6284,2.886,2.3855,1.0716,2.113,1 
-0.7775,0.5852,3.1021,2.7897,0.3646,4.0464,0.939,3.0299,1.2709,1 
-1.1326,1.3116,2.9902,1.8032,0.107,2.713,3.7155,-0.0862,0.8944,1 
0.6644,0.9762,3.0645,1.2143,2.2097,2.9746,1.0337,2.1025,3.7435,1 
-0.1717,-0.0895,3.9004,2.1137,1.7285,2.1959,1.6262,1.9522,1.4779,1 
0.328,0.2762,1.7531,1.9255,1.788,1.1209,1.7457,0.493,2.4097,1 
0.5479,-0.5543,0.6231,1.6777,2.8383,3.1835,1.4147,2.046,1.9831,1 
-0.9553,2.3342,2.5278,0.3957,2.6364,1.6022,2.0208,2.8388,1.0111,1 
-3.2402,0.7558,1.6424,1.4756,1.6849,1.8332,2.0413,3.4376,2.6687,1 
-1.7031,0.103,3.798,1.93,1.9396,2.2255,1.8124,3.2907,4.072,1 
-0.9758,-0.7759,1.0312,1.8026,0.8916,2.2396,1.0782,1.824,2.9407,1 
1.3945,-0.5341,2.9658,3.3201,0.9284,1.0751,0.9828,3.1688,2.2309,1 
0.6515,-0.731,1.0054,2.4277,1.8746,1.956,1.2738,1.9249,2.0556,1 
0.7671,0.2147,2.2423,3.1136,3.078,3.0736,3.9338,3.3514,2.1251,1 
-0.9665,-1.3552,0.0465,1.2954,2.0729,1.4161,1.3592,2.7382,1.3626,1 
0.7118,3.0717,1.6788,2.5067,1.2908,2.2304,2.4048,2.4813,3.2632,1 
-1.2242,-0.0072,1.5876,3.3536,2.4563,2.702,1.9449,1.0668,1.3331,1 
-0.44,-0.7208,1.4665,1.6948,2.5792,2.5711,2.1055,1.1396,3.4357,1 
-0.328,-1.5811,3.7945,2.0306,2.023,0.2311,2.8551,1.6388,1.6259,1 
-1.0451,0.5432,1.7753,2.3755,1.8565,0.6387,2.9273,0.4366,4.2183,1 
0.8019,-0.5654,3.99,1.1244,2.1721,1.79,2.2092,2.0672,1.026,1 
-0.3748,-0.8756,0.8686,1.3321,1.9513,4.6458,1.494,0.7457,1.2401,1 
-1.25,-0.5858,-0.3037,2.1895,1.9115,1.8876,2.2443,2.5321,1.682,1 
-1.5605,-0.4573,2.6483,1.0835,3.1587,3.426,0.7759,2.0359,2.5862,1 
1.541,-0.5805,0.9704,1.1058,2.1626,3.2655,2.1202,0.8483,2.2749,1 
0.49,-1.1676,1.6374,2.1564,1.2123,-0.594,2.334,2.9759,2.1378,1 
0.1472,2.1375,3.2086,1.5675,1.5653,-0.1361,-0.5449,1.4399,2.2563,1 
1.434,0.4278,3.7127,2.8876,0.4075,0.0027,1.7902,3.7059,3.1899,1 
-1.5628,1.2252,1.7795,2.3068,0.5566,3.0751,1.6895,2.4414,1.2975,1 
-1.7308,-2.2653,2.8137,2.4125,1.071,0.2265,3.2111,3.1545,2.0557,1 
-1.0004,1.3414,2.8465,1.5368,1.906,2.0896,0.9365,1.0846,0.0516,1 
-0.9303,-0.2427,0.1839,3.0318,2.0183,1.8465,1.8113,0.7446,0.9035,1 
0.872,-0.3054,0.6625,2.0018,2.8304,1.062,0.8196,3.5325,1.4751,1 
0.1334,0.8635,0.6701,2.696,3.9364,4.6538,1.0291,2.7152,1.2271,1 
0.481,-0.5324,3.0112,2.9262,2.941,3.6761,1.9849,1.2389,1.7242,1 
0.9942,-1.3998,2.2099,0.9081,1.137,2.4487,3.0851,4.1785,2.5596,1 
0.647,0.8595,1.415,2.157,-0.1938,1.1691,0.3497,1.2933,1.2858,1 
-0.3207,1.5878,1.9184,1.9774,4.6684,0.6083,3.1865,4.0344,1.7776,1 
0.72,0.5334,2.696,2.2185,2.4776,2.1026,2.7103,1.8797,2.0422,1 
1.9744,-1.8088,1.1052,1.5565,2.0608,2.0411,2.5683,3.1057,0.9075,1 
0.4884,0.3042,3.155,2.5929,1.3608,-0.3782,1.4812,3.2163,1.7415,1 
0.3887,1.1045,1.8954,2.5833,1.0017,1.4044,3.7506,2.4429,1.9482,1 
0.506,-0.9973,0.7076,0.8378,0.1281,0.0621,1.2816,2.4432,0.3551,1 
2.4403,-0.228,2.544,1.6392,2.414,3.4885,5.8478,1.7942,1.6727,1 
-0.389,0.4644,0.584,2.6361,1.9708,1.6227,0.341,3.3042,2.3702,1 
0.4144,-0.5259,3.4104,-0.6701,1.2434,2.5786,2.3195,0.852,2.7462,1 
0.2948,2.2603,2.0064,1.3172,1.0949,0.3307,3.0464,1.9095,0.8555,1 
1.5066,0.1015,2.0515,0.0778,1.3642,2.3596,2.4685,1.6492,2.3296,1 
1.6703,1.0285,1.7657,2.4415,2.8214,2.6876,4.3131,2.1353,2.6444,1 
1.047,-0.3977,2.8407,2.158,2.2624,-0.2493,0.5553,1.2961,1.8647,1 
0.2965,0.3344,1.6525,3.7002,2.6544,2.0008,0.812,2.0643,1.6212,1 
0.9858,-0.3866,3.2756,2.7368,1.3546,1.7383,2.7472,1.0935,3.3806,1 
0.6619,-0.2647,1.9135,0.863,0.8837,0.9628,1.0259,2.3344,1.7961,1 
-0.7374,-0.3349,1.8505,3.1857,2.0443,3.6938,0.341,2.3923,0.1059,1 
1.6002,0.105,1.7181,2.6896,3.0779,1.6401,3.371,1.1429,1.8261,1 
0.3825,1.4797,4.2995,0.8035,1.5673,1.7198,2.2053,4.0012,0.8609,1 
0.5458,-2.4277,1.5879,2.0204,1.1291,2.2559,0.7007,2.174,3.1156,1 
0.098,1.3723,2.192,2.8493,3.9759,-0.6091,3.1449,1.3102,2.2485,1 
-0.5491,0.2387,1.5016,1.9966,2.8067,2.5979,1.6979,2.8995,0.1859,1 
-1.405,0.5191,1.0692,3.5052,1.9929,1.0652,2.0626,1.936,2.2247,1 
-1.0894,-0.9047,2.0158,2.5639,2.3177,2.0283,1.9361,2.1102,-0.1455,1 
-0.1864,1.1498,1.6491,3.2861,1.994,3.2588,2.0397,1.3779,1.6798,1 
0.7745,0.9185,5.0709,1.1988,1.8791,0.5196,2.6808,1.1424,1.7991,1 
-1.6311,0.7212,1.6135,1.4087,2.1618,0.6382,0.5445,2.2662,2.5965,1 
-0.2181,0.6408,2.3824,3.3796,0.919,1.882,2.8354,0.6775,2.3755,1 
-1.3341,-0.087,1.9735,1.0474,0.8288,1.4802,0.6474,3.3927,0.5408,1 
-0.9509,-0.4288,-0.0479,-0.2128,1.5128,1.1947,2.596,2.0969,2.031,1 
-0.1028,-1.9286,2.4102,3.2891,4.6415,2.6185,0.8789,1.2858,3.6087,1 
1.4896,-0.3242,3.7298,1.1715,0.7936,3.3786,3.9388,0.9806,2.1354,1 
0.298,0.9534,2.4858,3.9371,1.5788,2.1414,2.4639,-0.1467,0.688,1 
-1.4361,0.6923,1.7863,1.4749,3.1345,0.96,3.8205,0.9866,0.5462,1 
-1.5378,-0.6569,1.3927,2.3946,-0.2155,1.3761,1.7988,1.8085,0.9094,1 
0.4564,1.2482,1.492,3.3508,1.8693,2.1742,2.0984,2.5897,3.3037,1 
1.0861,0.4899,0.9607,2.6314,3.1761,1.3358,1.9344,1.1902,1.7469,1 
0.6929,-0.3646,0.6308,4.0463,0.7371,3.1548,0.919,1.6511,1.8114,1 
-0.4693,1.9717,2.0143,3.1059,1.2798,2.9391,1.3592,1.7233,1.3468,1 
-0.4881,-1.0548,3.1665,1.3383,2.7678,3.8569,2.6555,2.2925,1.6508,1 
1.4249,1.8466,0.9459,2.3913,3.1501,2.1464,0.8735,2.824,3.0056,1 
-0.9094,1.9515,0.5152,2.7958,3.5982,0.7395,1.6473,1.6824,0.3736,1 
0.8928,-1.7392,1.0574,2.4648,3.4747,1.4523,1.1962,2.7651,0.8646,1 
-0.6612,-0.8144,2.5065,0.9405,3.0457,2.4824,0.3405,1.1268,-0.2462,1 
0.023,-1.236,0.9465,3.0198,2.8854,2.4065,1.0686,3.6308,2.5304,1 
1.4556,-0.9431,1.6719,3.5292,1.8009,1.4774,1.7681,3.3516,3.3184,1 
-0.6975,-0.8405,1.8819,2.6065,4.1113,-0.3005,2.524,1.8404,5.0445,1 
-0.0828,-0.2886,2.5226,2.7907,3.7187,0.2445,3.0916,0.8765,-0.7635,1 
0.8931,-2.7152,0.7945,1.5094,2.5967,3.5885,3.421,3.0145,4.7967,1 
1.9565,1.3584,1.0797,3.6377,2.9173,1.3652,3.7195,2.2036,2.5043,1 
-0.3808,1.3844,2.1444,2.0975,1.2393,0.6831,0.8276,0.7758,1.3913,1 
-0.1313,1.0857,2.6451,2.1867,1.0346,1.6463,0.9022,2.8023,3.0069,1 
-0.176,0.8656,2.8688,2.6692,1.3999,2.5641,3.1856,1.2597,2.3702,1 
-1.4138,-0.9157,1.3887,3.2925,2.7715,3.1996,1.8493,3.9967,-0.025,1 
0.3678,-0.1576,1.1049,1.6694,1.5212,1.5877,1.4884,2.1104,3.0169,1 
1.0168,0.819,2.7425,4.069,2.9703,2.2758,2.617,0.905,1.9972,1 
1.0466,0.3741,1.659,4.1813,1.0004,2.4717,2.0771,1.3109,1.3864,1 
-0.5588,0.1776,0.705,3.6327,3.6146,1.7163,1.8756,2.7517,1.6173,1 
0.5425,0.9483,2.543,1.9041,2.554,0.4209,0.9951,1.2911,1.8122,1 
0.0412,0.8421,2.0656,0.7263,3.9038,1.1039,2.2438,2.1505,2.2151,1 
-0.8957,0.3592,0.4333,3.2062,1.0454,4.5502,1.4862,2.1707,0.415,1 
-2.0024,-0.8464,2.8063,1.3863,0.212,3.2591,1.7703,2.6798,1.692,1 
0.264,0.751,-0.4102,3.413,1.5668,3.2071,1.0919,1.5162,1.8192,1 
-0.3011,2.2001,1.1962,1.9667,2.0969,1.5231,2.3817,1.2811,1.4444,1 
-0.1928,0.4308,3.0407,2.7314,1.4095,1.3462,1.3784,1.371,1.9798,1 
-0.0583,-1.1845,1.5759,-0.1587,2.0041,1.9762,2.7503,1.2667,3.263,1 
0.3908,-0.419,0.9267,0.9937,0.9334,1.1082,1.72,3.1506,1.7249,1 
-1.1796,-2.5942,1.358,0.4986,0.9568,1.7991,1.493,1.3978,2.7873,1 
0.5795,2.3517,1.1372,0.3461,1.9163,1.8171,2.2707,1.4535,2.4849,1 
0.538,-0.24,0.231,2.4841,0.8313,0.5797,1.4013,2.6103,2.3258,1 
0.0244,0.8692,3.1348,0.9825,3.057,1.3272,1.6228,2.8467,-0.0059,1 
0.2696,1.2158,3.2621,2.1157,2.2657,2.4211,2.0296,2.319,1.8826,1 
0.9545,-0.6386,3.1353,2.3111,1.7242,1.6439,1.8786,2.2538,3.0274,1 
0.8359,-0.8963,1.9385,1.5634,1.7775,3.1648,2.3193,2.9422,2.0309,1 
-0.9433,-1.7626,4.2465,1.8409,2.3008,3.0028,1.0027,2.4285,2.6179,1 
0.9853,1.7351,1.9979,2.5168,3.63,2.8564,2.4054,2.5378,1.7238,1 
0.8173,-1.4695,2.933,2.8073,5.0184,2.9965,2.0049,3.4969,1.0974,1 
-0.2854,0.913,1.8999,2.4521,1.8412,0.9407,2.228,1.4098,1.3791,1 
2.1274,1.6573,2.1024,2.1572,0.5075,3.0288,2.3232,1.978,0.1458,1 
0.3302,0.852,1.8885,2.3046,3.9208,1.4023,2.4942,0.664,2.0943,1 
-0.3287,0.3508,2.164,0.1777,1.541,2.515,4.2219,1.6341,0.4338,1 
0.3608,0.7953,0.919,1.1604,1.2181,2.2831,1.7215,2.663,3.2242,1 
1.1695,0.5125,1.2009,2.4566,2.8763,0.5457,1.6586,1.1944,1.3473,1 
1.2615,0.5658,1.2976,0.6139,2.3552,1.4065,2.7353,1.5529,2.4182,1 
0.717,-0.7065,2.0028,2.8551,1.5814,-0.6594,0.0106,1.2362,0.8231,1 
-0.1503,0.8279,1.7898,3.6989,3.8044,1.8308,2.4966,-0.7388,1.6698,1 
-0.1338,0.6462,1.1966,2.1515,3.2816,1.2642,2.1812,0.6005,0.6367,1 
-0.9507,0.0875,3.582,1.4009,2.1111,1.5876,0.634,0.229,2.4435,1 
-0.0757,0.9205,1.093,2.2403,0.993,0.7666,2.3316,1.8478,0.5668,1 
-0.4288,-0.5376,2.6873,2.3908,2.6894,1.801,0.7597,1.3397,1.6036,1 
-1.6415,-0.4739,2.0167,2.0804,-0.0474,1.3758,1.77,2.3835,2.2068,1 
-1.0981,1.2166,3.2078,1.2403,2.6704,1.6129,2.9291,2.7651,1.4762,1 
1.0048,-1.3673,2.3842,1.5617,2.1784,1.6036,2.3999,0.3211,2.5441,1 
-2.5019,-0.7259,1.0391,1.942,1.3175,3.0188,1.1566,0.5211,2.535,1 
1.2217,-1.4282,2.7638,2.3045,2.2212,2.792,1.2138,2.0411,0.7349,1 
0.8093,0.8172,-0.6445,1.7133,0.0941,0.8719,1.2969,-0.0166,2.6961,1 
0.8456,-0.8686,3.9842,1.7379,2.0581,3.2651,3.1399,2.7505,2.4808,1 
1.3641,-0.6575,0.8558,0.6625,1.7142,2.6219,3.3062,1.9244,3.0572,1 
-1.5055,0.0678,1.5885,4.0834,1.4289,1.6611,2.0384,1.9058,2.3351,1 
-1.7002,2.21,0.7642,2.5782,0.9399,0.6105,1.4077,1.2028,0.3838,1 
0.2917,-1.0239,1.9137,3.2526,1.7898,1.9348,2.8704,2.556,0.5875,1 
2.311,0.6886,3.7205,2.4665,1.9085,1.3712,2.269,3.0044,3.4491,1 
