Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
2.0841,11.8695,-0.4966,0.3637,0.7966,1.3514,1.9372,0.8606,1.5035,1 
1.0903,11.4909,1.4592,0.3698,1.7146,1.2089,1.1011,3.3121,0.7191,1 
1.6512,10.5496,-0.4955,3.3765,2.0148,2.5503,0.9001,1.7723,3.8792,1 
1.9351,10.7724,3.1824,1.557,0.0557,2.0533,-0.064,1.9294,0.4817,1 
0.6841,9.8056,1.8151,3.1789,0.2606,2.1533,1.6374,0.5241,1.6818,1 
2.4647,9.1027,1.2085,2.5324,0.9338,2.6774,1.2493,2.169,1.4857,1 
-0.1176,8.4715,2.7504,1.4422,1.011,2.3425,1.4538,1.2085,1.6537,1 
1.8629,9.7485,1.6351,1.5829,3.127,2.6565,2.4765,0.8722,1.5882,1 
2.3969,10.5424,0.7244,2.3293,2.1592,-0.2179,0.5917,3.1808,1.7036,1 
3.5743,11.4332,2.269,-0.5005,3.0301,3.9951,2.2236,1.6869,0.9013,1 
1.5306,10.2132,2.9163,2.4803,0.0789,2.0437,1.4731,2.1079,3.0242,1 
2.0417,10.8567,3.2855,1.4499,1.971,3.1379,3.3533,0.6717,1.2409,1 
1.3441,9.9618,2.7814,0.7661,1.2079,0.7894,1.6756,2.3361,1.8873,1 
2.7571,11.1691,2.9748,0.9955,3.7341,1.9653,2.9052,3.4428,1.3898,1 
2.4432,11.2559,1.1924,2.5066,-0.5613,1.4286,1.4603,1.6451,2.805,1 
2.2456,9.8731,3.6116,1.3212,2.1929,1.4103,1.7571,4.729,1.5044,1 
1.0882,11.3257,0.9205,2.6862,2.4188,1.1583,2.5352,1.2227,0.9457,1 
2.1566,10.5512,2.1299,0.0935,-0.3092,1.1925,1.97,1.9173,3.3468,1 
2.4789,9.9862,2.0748,1.3818,2.5809,1.1828,1.3423,4.3259,3.1441,1 
2.0394,11.3473,3.9602,2.5807,2.7804,2.7117,1.3045,-0.1224,2.5033,1 
2.9231,10.9771,1.5455,1.4318,2.0822,2.9495,0.8687,2.4165,1.8367,1 
0.1316,8.6757,2.2496,4.0814,1.5521,1.7182,3.1899,1.6973,2.4053,1 
3.3483,10.3957,1.4358,2.7182,0.0566,3.9314,0.9454,2.0085,1.0768,1 
2.0666,8.4411,1.7181,1.3262,3.4917,1.7947,2.8297,1.9034,3.269,1 
2.1558,10.2039,1.9348,3.8564,2.7926,1.9347,1.2736,2.9537,1.3005,1 
1.9868,10.0541,0.4366,1.6829,0.9505,2.3329,1.3258,2.0403,3.3511,1 
2.1765,10.2959,2.4866,4.0469,1.1379,2.3163,1.3096,0.6736,2.8418,1 
2.3942,10.1584,1.2389,1.1826,3.0994,1.5204,0.9543,1.1366,1.3162,1 
2.3257,10.1274,1.8639,1.9926,4.2542,1.7064,1.0766,1.4701,1.9307,1 
1.7778,8.9983,2.0536,1.7409,1.7646,2.2497,3.1996,2.3679,1.9082,1 
2.0908,10.4388,0.3378,1.5307,3.3669,2.6247,1.3099,3.3996,0.8196,1 
2.4891,9.6576,2.851,3.0978,0.7807,2.0501,0.4602,1.6826,1.4595,1 
3.3425,10.1669,1.9563,2.4542,2.9475,1.2965,3.3109,2.9569,1.0795,1 
2.2249,8.6731,2.2403,1.7711,-0.1194,2.3012,1.2031,2.6984,4.678,1 
1.6734,10.5288,-0.6033,0.7747,2.5701,2.8019,2.251,0.5979,3.4369,1 
3.0671,8.8104,2.5936,1.637,1.0297,2.3404,0.3474,2.764,1.7374,1 
1.8507,10.0754,0.88,2.2405,0.3485,2.6237,2.2407,1.8036,1.4578,1 
1.984,8.8543,1.5532,0.9487,1.3196,1.2452,1.5581,1.7065,0.1165,1 
1.908,10.5286,2.5221,2.9558,1.4251,2.227,1.1059,1.3546,1.1917,1 
0.2683,9.2029,1.8441,1.2296,2.5478,2.4838,2.3153,2.8324,4.0746,1 
3.0278,8.82,3.308,2.0726,2.5068,1.8398,2.1684,-0.9376,1.3657,1 
2.852,10.2901,1.6717,2.2343,2.6045,0.096,-0.1721,1.0664,2.1853,1 
2.8307,10.1161,2.0785,3.9284,2.6577,0.9813,0.3635,1.0531,2.9775,1 
2.6466,11.7841,0.8508,1.5553,0.933,3.6061,2.6005,1.8042,4.1853,1 
2.7076,9.8693,2.3076,0.8134,1.2372,0.9932,0.6816,1.6034,-0.1329,1 
3.1563,11.4844,2.7271,3.148,1.0229,2.8046,1.2803,4.0144,1.0568,1 
1.743,11.5851,2.7976,2.1541,2.061,3.7314,2.781,0.5771,2.3525,1 
1.1701,9.5018,3.0772,1.092,1.0731,3.1694,1.4663,2.1808,1.0333,1 
-0.9,11.376,-0.3512,4.2606,2.2845,3.6921,2.7462,2.3716,4.1816,1 
2.5747,10.1997,1.0699,1.6534,2.9589,0.9926,1.9785,3.0171,0.5763,1 
0.8229,9.3547,1.8046,0.6112,1.8195,4.487,1.3726,4.3181,0.2705,1 
3.4972,10.4022,4.4466,1.2847,1.68,2.2643,0.3553,1.9942,1.0478,1 
1.366,7.5076,0.9841,3.0842,0.9626,2.1928,1.7896,1.366,2.2436,1 
3.2889,9.6157,1.2429,2.3798,2.2434,0.9047,2.3193,1.9253,1.7382,1 
2.7893,9.6139,1.707,1.8026,0.8311,2.7483,0.8664,1.7428,1.1323,1 
1.2421,9.1071,2.8487,1.9829,2.9393,3.3689,3.1761,0.6657,1.361,1 
2.8425,9.5629,2.1119,2.1193,0.9698,1.37,1.6235,1.4104,-0.1678,1 
1.6867,10.3834,2.2931,1.7316,1.1288,1.3819,2.742,1.2427,1.6354,1 
2.5979,9.1568,3.0016,-0.194,2.0329,1.9364,1.1307,2.9172,1.2635,1 
0.6293,9.2909,3.4757,1.7531,2.6727,1.9318,2.864,2.7683,2.6091,1 
1.9463,11.1966,3.8366,1.4338,2.0147,2.5625,2.0876,2.8353,2.0273,1 
2.2079,10.4706,3.3164,3.3726,1.8609,0.6694,2.7629,1.5913,0.9119,1 
2.673,12.4335,1.8413,0.0232,2.3649,0.543,2.1458,2.9305,2.1935,1 
2.5842,9.6316,4.2241,1.6502,2.3901,3.34,0.6939,0.9683,0.8923,1 
2.1152,11.6285,2.4299,1.828,1.0257,3.0548,1.4307,2.3863,0.6244,1 
3.547,9.8065,1.7341,1.9224,3.2078,3.3458,3.1017,1.5357,2.8632,1 
0.2658,12.2912,1.9142,2.072,3.2654,2.2272,-1.6882,1.8128,3.0406,1 
2.1096,9.4045,1.8053,2.275,2.3455,0.5652,1.1857,3.4851,2.923,1 
1.4442,10.1791,4.0647,3.4867,1.0109,0.517,1.5257,0.8226,1.502,1 
2.6189,9.4651,2.094,0.4978,1.4281,1.0633,2.2435,2.9338,2.7185,1 
2.043,8.3014,2.6229,2.6266,2.2988,0.6159,2.37,1.3819,2.3035,1 
0.3387,8.68,1.7078,2.1873,1.9712,2.6548,2.4772,3.6478,0.5979,1 
0.3877,9.629,2.1909,1.3545,1.8253,0.5368,3.5358,4.1023,1.9901,1 
1.2268,9.6959,2.4718,2.3381,1.9928,3.3236,2.8048,0.894,2.109,1 
2.3645,9.5873,0.9685,2.3767,2.6097,4.5984,1.2942,1.186,1.6059,1 
3.1798,7.297,2.8019,4.2163,1.2554,0.3384,3.9474,1.8937,2.4407,1 
1.7745,9.3138,1.3433,2.083,2.349,1.0649,1.58,3.9816,0.8306,1 
1.962,9.8754,1.0451,0.8897,0.0225,2.345,0.8187,3.3407,3.5653,1 
2.6127,10.8549,1.5148,3.5265,4.6723,3.55,1.3358,2.3369,1.3658,1 
1.6805,8.7438,1.0426,1.3737,3.2992,1.7213,2.9023,3.5464,2.2585,1 
1.0299,9.9721,1.0548,2.4606,1.0311,2.6539,2.3227,0.9923,1.4803,1 
2.4518,9.5436,2.896,-0.1101,0.9441,1.3931,1.4712,3.825,0.6422,1 
2.8294,9.8064,2.4598,0.6555,1.6358,1.4368,1.686,1.1295,2.5199,1 
2.7606,9.626,2.6068,2.3492,2.9573,1.1724,3.4747,1.4442,3.2131,1 
1.4904,10.7847,2.2182,1.7623,2.2536,1.6128,2.2203,0.5302,1.9147,1 
3.5683,10.362,0.5044,2.6595,1.5206,3.5431,1.1647,2.5258,0.9881,1 
2.1128,11.1682,3.2699,0.8978,2.2117,0.2665,3.1445,2.0567,2.2686,1 
-0.167,9.6049,2.4861,1.2832,1.1427,0.7616,2.0415,2.8262,0.4073,1 
1.9288,9.0096,3.5822,2.4552,2.4371,2.1581,2.3557,1.7291,2.0037,1 
0.4008,9.0115,1.8717,3.1424,2.0262,2.2356,2.1851,3.0202,0.9034,1 
3.1244,10.9414,1.6025,2.6916,1.883,1.6201,2.6086,3.5684,3.0654,1 
2.9996,9.9645,1.0468,1.6446,0.67,2.5338,1.385,2.5564,1.1593,1 
1.7346,9.3846,1.3543,1.67,1.7205,3.7166,1.3698,2.6897,5.8444,1 
1.5327,11.0901,2.9143,2.5011,0.7707,2.3024,1.4994,0.8828,2.1774,1 
0.9518,9.4855,-0.3855,1.5219,1.7399,1.8293,1.9168,1.3296,4.0134,1 
1.9538,9.4311,2.9836,4.3946,1.4895,3.3386,2.0642,1.9145,-0.1381,1 
1.6739,10.3157,2.7152,2.0906,1.6272,1.5295,1.5502,1.3925,2.395,1 
2.7493,9.3257,1.2152,1.9069,1.5959,2.0973,2.7165,2.4988,2.8019,1 
0.6863,10.3891,2.2811,0.8929,1.6829,2.1316,3.9603,1.4646,0.7289,1 
1.9571,9.1443,3.3467,4.8332,2.1252,2.0638,-0.1115,2.5221,1.4668,1 
2.8611,9.6315,2.2416,1.4345,2.3722,2.343,2.259,0.2878,2.748,1 
3.4859,11.6387,1.6211,1.7632,3.5398,0.7044,2.4483,3.1478,1.3583,1 
2.6651,11.7932,0.4629,2.2124,1.207,3.6373,2.4049,3.3756,2.3118,1 
3.8393,10.5673,-0.2009,1.4923,2.0176,1.6648,0.3254,2.8517,-0.276,1 
1.9314,10.6275,2.8879,0.2677,2.6241,0.617,1.6158,2.4916,1.979,1 
2.71,10.429,4.0018,2.1642,2.2585,3.9334,2.9487,0.309,1.2603,1 
2.4563,10.0079,3.0434,3.4073,3.7131,2.1205,0.9451,2.0006,2.2626,1 
3.1015,9.7289,1.3635,1.8207,2.335,0.9816,1.8832,2.6704,0.8951,1 
3.2779,9.824,2.5431,1.3319,-0.0177,1.1907,1.8264,1.4496,2.3087,1 
2.8998,9.423,1.0762,1.9061,1.105,1.5296,3.274,2.8967,1.2762,1 
1.4614,9.6566,2.1563,2.2846,1.4098,2.2531,3.0251,0.1861,1.4987,1 
0.7078,9.027,2.1421,1.1687,0.7272,1.8911,2.0961,1.4401,2.0138,1 
2.5438,9.0496,1.9779,2.1156,3.8323,1.7075,1.8987,2.7226,2.0612,1 
2.7454,8.999,2.7169,2.3221,1.4837,2.6594,2.7937,2.8597,4.5235,1 
1.8992,10.7038,2.5954,3.3043,2.3608,1.0138,1.1758,1.5535,2.2629,1 
2.7214,9.1375,0.7559,3.4867,2.8751,2.5785,2.3532,0.5338,1.8474,1 
1.4718,11.4322,1.5752,1.5666,1.5483,0.862,1.9373,-0.3676,2.0741,1 
2.6553,9.0656,4.7016,3.3187,0.428,2.3928,2.8438,3.286,3.202,1 
1.7281,10.169,2.6774,2.2456,-0.1144,2.746,1.6593,0.1745,2.7925,1 
2.1479,10.7177,0.9614,2.3678,1.9248,1.9177,2.4262,1.059,2.3502,1 
1.4603,9.5405,3.7397,3.7674,2.2968,0.9351,1.8935,2.0776,1.0821,1 
2.7841,11.3574,2.3888,3.4003,0.7436,3.6288,0.1629,1.861,2.1937,1 
2.3457,8.8059,2.5254,0.4409,2.1454,2.3275,2.8809,1.356,1.1186,1 
2.9176,10.1531,2.2223,0.9687,2.9547,1.389,1.384,2.2571,4.5807,1 
2.1464,8.4162,2.9938,1.305,1.8498,0.8571,2.0581,3.4669,2.6831,1 
2.1747,10.8852,3.7203,-0.7327,-0.9891,1.2468,0.8481,2.307,0.2659,1 
2.623,11.0199,0.5587,1.2122,2.5063,-0.3899,1.023,-0.0215,4.0308,1 
1.708,8.3929,2.916,0.3555,4.0658,3.5475,1.7701,0.8844,2.4893,1 
2.4657,11.2503,1.7572,2.2017,2.1999,1.5365,0.1566,3.4537,2.9498,1 
0.6967,9.7187,0.3585,1.7132,4.0366,1.3019,2.6134,2.1236,2.2437,1 
3.2502,8.805,2.3575,2.8323,1.8862,2.2544,1.1216,1.3179,1.7481,1 
4.1552,9.1808,0.5199,2.823,2.7089,2.448,4.9914,2.3201,1.5023,1 
1.3875,10.8365,-0.0374,1.067,0.8511,1.1802,1.3034,2.19,1.4133,1 
2.3132,10.1056,3.7591,1.5732,1.3395,2.6642,3.5398,2.1976,0.5067,1 
1.4983,8.9386,1.0279,1.1659,2.0927,2.0779,2.568,1.5116,2.5561,1 
2.7066,9.4966,2.8735,3.2293,4.5416,0.602,2.4723,1.0489,1.2287,1 
1.0219,10.3392,2.5953,2.2764,2.1876,3.771,1.2824,4.2255,2.6932,1 
3.2659,9.5092,1.5546,2.1794,0.9545,1.5187,1.258,1.8018,1.7147,1 
1.9844,9.3497,1.6457,1.3829,1.0419,1.3027,0.7139,0.4094,2.2301,1 
1.9868,8.8589,1.7141,4.4356,1.8321,0.9933,1.9705,0.6576,0.917,1 
2.087,9.2968,1.8962,2.0261,2.3561,1.982,2.0298,2.4106,3.071,1 
2.0023,11.7814,1.4517,2.4143,2.504,1.8116,1.0602,1.1014,2.0525,1 
3.4647,9.5015,2.813,2.675,2.8145,1.7127,2.2884,2.0737,1.3587,1 
2.5688,10.02,2.9581,1.5693,1.9186,1.6009,0.7975,1.7064,2.4207,1 
3.474,8.3075,1.6729,1.9713,4.7666,1.3695,2.3311,2.0079,3.2908,1 
2.1902,10.9342,1.9929,0.8687,1.99,1.3872,1.0139,1.8948,1.8098,1 
4.5112,9.9968,2.3307,2.5673,1.8492,1.2537,1.5448,0.796,3.6948,1 
1.0802,10.041,1.7646,1.6657,3.2654,2.1682,1.269,1.8125,2.1627,1 
3.0087,9.6839,5.0842,0.7647,2.8384,2.8102,2.3004,1.432,1.4462,1 
0.6185,8.9367,1.8413,3.6486,1.5688,3.8354,1.9005,1.282,2.9445,1 
1.8749,10.5386,2.7322,0.8606,0.8925,2.3661,2.4434,1.454,1.8873,1 
3.3095,9.4359,2.1714,2.4776,2.5729,1.4255,1.8803,3.768,1.5569,1 
1.6002,8.4677,3.4686,-0.5517,2.7648,2.6262,2.3422,2.1098,0.6073,1 
1.7537,9.6654,0.4044,1.5166,3.4496,-0.1813,1.1305,1.6818,2.7542,1 
1.959,10.4395,3.1412,2.1841,2.9863,1.2756,1.8656,3.1057,2.5078,1 
3.6542,9.0016,3.2421,-0.0916,2.33,2.337,1.7047,2.1214,1.5434,1 
2.8925,8.5571,1.7083,2.5874,2.8908,2.4729,1.5034,1.7803,0.0417,1 
0.1324,9.4341,0.12,2.9596,1.3339,2.3675,2.1147,1.9058,0.5067,1 
1.3077,11.2779,1.1921,2.6373,2.3257,2.2578,0.6029,2.121,1.4294,1 
2.5603,11.5617,3.06,1.1496,1.682,1.6312,0.1695,0.5035,1.9446,1 
2.5299,6.6234,1.3918,2.2651,1.3073,0.5795,2.5843,2.4042,2.8136,1 
3.8247,9.5177,3.7172,1.6336,2.6995,1.5261,3.1851,1.4496,2.4317,1 
1.7302,10.4819,2.0404,2.1232,1.857,2.4391,1.818,2.7802,2.2401,1 
2.7298,10.3985,2.0249,3.2721,1.4708,2.0186,2.4452,2.1891,1.0222,1 
2.8011,9.3063,0.7935,1.1569,0.9418,1.4584,2.6442,1.8727,3.2272,1 
1.1575,10.699,3.3461,0.5821,0.4926,1.3677,1.444,2.21,1.3209,1 
1.6745,10.015,1.0387,1.7405,0.9111,1.1179,1.0763,1.4499,1.8375,1 
3.2118,9.9832,2.8896,0.9423,1.8876,0.6863,1.7655,3.2895,3.5172,1 
2.1933,9.6012,2.2233,1.264,1.2749,1.8202,-0.5726,3.0903,0.8267,1 
1.6828,9.926,4.3802,2.795,5.5068,3.1444,2.5514,2.4279,1.9311,1 
1.9185,9.6907,2.4806,1.4625,1.5582,1.7512,0.9078,1.08,3.1648,1 
2.8095,9.4011,1.897,2.4072,1.6678,3.9607,1.9322,2.1062,2.9343,1 
2.6446,10.3134,1.7501,1.4084,1.5463,1.25,-0.2617,2.4807,3.6986,1 
1.3805,9.5634,4.3017,2.1,0.222,1.8628,3.2906,3.3654,2.1644,1 
3.0497,10.711,0.7865,2.5439,2.9063,0.7495,1.5966,0.3832,3.1204,1 
2.8973,11.3524,2.8707,3.3704,1.4505,1.9651,2.4087,2.3399,4.084,1 
4.0702,10.3335,2.28,3.9612,3.3925,2.6681,0.6602,0.5686,1.5433,1 
2.3285,10.3527,3.4416,3.9426,1.2154,2.3638,0.6579,-0.1935,2.4781,1 
-0.5983,9.4867,1.2531,0.5731,2.9931,2.4009,0.8861,1.0375,1.909,1 
1.4572,9.9229,1.3901,2.1416,2.4756,1.8825,1.3967,3.3832,2.2837,1 
0.2213,10.0512,2.5697,1.731,0.7037,2.8594,1.9803,2.7389,3.4073,1 
1.7998,9.285,3.053,0.4832,2.0539,0.7311,1.2304,2.3961,2.5482,1 
2.0758,11.4571,0.7279,1.5601,1.6925,1.3013,2.2502,2.6203,1.5329,1 
2.5304,10.1831,0.9619,2.536,1.0469,0.0824,1.7909,1.6035,2.282,1 
1.7223,8.8136,0.9807,1.1489,3.2355,2.5103,2.597,2.126,2.0495,1 
3.3698,11.1132,3.4131,0.7158,1.6825,1.6304,1.4467,1.6583,1.9409,1 
1.4426,11.5687,0.2484,-0.036,2.0727,1.9357,2.2433,1.857,2.1041,1 
0.9696,9.7482,1.158,1.6454,1.8185,3.259,2.6281,1.0878,4.1039,1 
1.184,10.6478,1.2894,1.4698,1.6175,2.324,4.7423,1.8511,3.0388,1 
1.8173,8.984,1.4638,1.6465,0.7781,1.9749,2.8277,2.9856,2.0522,1 
0.9961,11.0099,1.9343,3.1875,2.0072,3.7972,1.8862,1.7679,0.518,1 
0.2458,8.0322,2.99,4.19,1.3512,1.4447,3.4214,0.9517,1.5615,1 
2.1211,11.1918,2.615,0.5358,1.6958,3.2528,2.6379,2.8095,0.441,1 
3.2021,7.8925,2.2515,3.2388,2.6631,3.5894,0.147,1.3736,2.7674,1 
3.1251,10.3535,5.0122,1.7311,2.4735,3.6226,2.3761,2.7562,1.313,1 
0.1971,10.7713,1.6747,1.5182,1.0525,2.4836,2.5346,1.5416,1.2292,1 
0.498,9.109,2.3129,1.9914,2.4357,0.9502,1.6136,1.6188,3.1002,1 
4.1249,10.0922,-0.0192,1.7678,3.8747,0.5602,1.1279,1.607,1.4562,1 
2.5152,10.5149,2.9105,1.0904,1.1368,2.2837,2.7629,2.1615,2.8138,1 
2.9121,9.5641,0.1817,3.2328,2.284,2.3537,1.9599,3.5839,2.5734,1 
2.9873,11.688,1.4622,2.3631,3.1093,3.6946,2.3928,2.6766,2.8987,1 
2.2778,9.5858,2.1827,2.9106,0.2948,1.6513,2.4461,0.9653,3.2848,1 
1.5723,8.5704,2.8276,2.3473,1.9502,2.3138,2.8816,2.4299,2.7881,1 
4.1763,10.3276,1.4348,3.5473,2.9585,3.1127,2.4109,1.6988,2.1744,1 
0.3039,9.5025,2.062,1.549,0.6769,4.1343,2.3293,3.0247,2.3428,1 
1.9751,9.0685,1.524,1.4944,1.4597,0.448,1.8546,0.4862,2.2372,1 
4.18,11.6311,3.189,2.1242,1.2374,0.3924,1.3758,2.9242,2.4646,1 
2.3647,9.7978,3.9734,0.9707,2.7289,2.2271,2.3869,2.5968,2.2428,1 
2.2479,10.7188,0.8035,0.6802,2.4149,1.3546,2.4753,1.0533,2.7347,1 
1.1116,9.0391,1.8749,2.7085,1.625,2.2437,1.6811,0.746,1.3713,1 
2.011,9.9261,2.8429,1.8603,2.3153,2.6795,1.2034,2.2849,0.2553,1 
2.2193,8.5947,2.1575,3.6498,2.1378,2.0927,1.6108,3.3887,1.4444,1 
3.2707,11.1483,3.1894,2.1918,1.6231,3.1623,2.2107,2.1304,3.7687,1 
2.8616,11.6445,2.1892,1.0023,1.3259,1.3639,2.6754,3.448,4.2307,1 
1.1852,9.938,0.291,-0.1945,2.4056,1.1208,2.0227,3.0299,0.8041,1 
2.6914,9.9651,2.2329,0.6829,2.3292,0.3398,1.4795,0.3576,1.6294,1 
1.3043,9.4638,3.2587,1.7962,1.9398,1.648,0.9665,0.9956,1.9561,1 
0.4737,10.7949,3.3166,3.3157,2.1092,2.3241,2.9521,2.7289,2.2793,1 
1.7081,10.0077,1.9099,1.5852,2.9902,2.0234,1.8863,-0.0777,2.6161,1 
1.9922,10.749,4.6016,1.8731,1.0369,2.3019,2.6135,3.1778,2.4013,1 
1.3003,8.3892,0.9649,1.8228,1.6658,4.0522,2.1762,3.0913,3.0693,1 
2.8442,9.4141,1.2795,2.3156,2.4677,2.0368,4.2435,-0.3985,2.312,1 
3.7901,7.9728,1.9154,0.1841,1.2236,4.2425,2.5431,1.1236,3.4232,1 
3.2094,9.9279,2.5734,2.9318,-0.048,0.8624,3.3151,1.7525,3.5125,1 
3.262,9.6694,3.9819,1.5654,0.206,3.242,3.6859,2.9301,1.3483,1 
2.3956,7.7077,1.7158,2.0927,3.3852,2.5673,2.356,1.6458,1.926,1 
1.2144,9.3783,0.2501,1.7383,0.2442,1.1033,2.1383,2.0101,1.4574,1 
0.5075,10.7389,1.9293,1.5047,1.0069,3.8222,1.767,2.4428,2.9462,1 
2.2515,10.8415,1.3097,2.2467,0.2624,2.9821,3.3985,1.7942,2.3761,1 
