Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
1.55,10.4231,-0.1545,1.7422,2.2438,2.6464,1.5967,1.8069,3.0557,1 
2.7329,8.8503,1.9897,2.202,1.8313,2.245,0.6921,3.152,3.1923,1 
1.278,9.1396,4.9392,2.3885,0.9939,2.1411,2.8194,2.7364,0.7502,1 
4.6506,10.9623,-0.0801,3.5122,4.3405,0.6043,1.2975,1.9848,0.7024,1 
3.6001,9.4554,2.7865,3.5617,2.7249,2.119,0.9936,2.812,3.503,1 
2.1571,9.696,2.7604,1.5114,2.6675,2.8618,0.4947,1.9835,2.2334,1 
1.5342,10.4198,2.2146,1.8754,1.2587,1.3632,0.5822,2.3878,1.4959,1 
1.394,9.3885,0.9,2.9314,1.5915,0.7509,1.9805,2.7559,1.0687,1 
2.6029,9.2832,1.7298,1.096,2.2463,1.4903,1.6848,0.258,1.2651,1 
2.0536,9.9012,3.9063,0.9635,2.0455,3.3577,2.1208,0.5085,1.3817,1 
2.1824,9.5164,1.2631,3.4445,2.6587,2.703,2.7085,1.6767,1.5586,1 
1.9337,7.9332,3.6979,1.5179,4.3985,1.893,0.1576,1.5375,1.232,1 
3.2692,9.1891,3.2404,2.9372,1.5238,2.8227,2.1616,3.805,2.6511,1 
3.3137,9.7584,2.7188,3.1788,1.4804,1.381,0.5698,1.0952,2.2273,1 
2.0112,10.9794,1.8476,1.0077,1.2682,2.3919,2.9173,4.1388,2.0193,1 
0.4646,10.5492,1.6954,1.8876,3.9138,2.4184,2.9439,1.8596,1.6498,1 
4.1622,9.8389,3.6309,0.9337,2.5393,2.4917,1.5172,0.9904,2.335,1 
2.2258,8.6503,0.4341,2.794,1.3274,2.5895,2.552,2.3551,0.4614,1 
3.6662,9.2937,2.302,2.1868,2.6896,0.107,0.892,1.2854,1.8426,1 
2.7954,9.3637,2.8798,0.4431,-0.5656,2.3864,2.4797,2.6447,3.2848,1 
2.8506,11.1838,4.5775,-0.168,0.285,1.4776,0.8834,2.4961,2.4123,1 
3.489,8.6013,3.3566,2.4556,1.2702,1.4815,1.8882,1.4564,2.195,1 
1.657,10.5025,4.2682,0.4456,0.5093,2.2113,3.9865,-0.1909,4.1333,1 
-0.8538,10.1284,2.4562,1.6623,4.17,1.8819,2.6607,0.6736,1.8059,1 
2.8021,9.4256,3.8395,0.9616,2.4455,2.1405,3.3072,3.1691,2.1719,1 
1.9337,10.0188,0.3996,2.7695,0.04,1.7108,2.0967,-0.2882,2.5612,1 
0.0331,9.2486,0.3274,3.1727,1.5394,3.1971,3.3989,3.8804,1.5586,1 
1.7612,11.9523,2.4016,3.3296,3.7825,1.8038,1.6758,2.7629,2.6581,1 
1.7542,9.4341,1.7763,1.652,1.8818,5.4257,0.94,2.308,1.1268,1 
1.6467,8.5676,1.6507,1.911,2.3164,1.5493,1.9345,1.2776,2.1261,1 
1.1273,10.0541,1.7929,1.5431,2.1515,1.7011,0.8419,2.1175,2.7282,1 
1.861,10.4004,1.5644,2.7152,2.9615,0.7571,0.5269,2.8583,2.9093,1 
2.3212,11.2368,2.6773,2.4302,1.3163,0.8268,1.5271,-0.1859,1.2246,1 
1.8075,8.5473,4.6556,2.0261,2.5938,2.2952,1.5346,1.0298,2.2221,1 
1.5314,11.3256,0.962,2.9771,2.675,2.1919,2.5459,0.1359,-0.8227,1 
1.7466,10.3733,3.8407,1.8677,0.7771,2.1191,1.8667,1.8361,1.8594,1 
1.6279,10.1539,1.7055,3.1103,0.9541,2.4447,1.0056,2.2215,1.5602,1 
1.5752,9.4469,1.6069,2.229,1.2441,0.2864,2.8585,2.677,1.252,1 
3.9292,8.6577,1.8124,1.0539,2.5954,2.1286,0.5667,2.5591,3.9918,1 
3.1358,9.6821,1.1067,2.139,2.5376,1.8654,2.2891,0.5102,1.6085,1 
0.5285,11.0256,1.0439,3.656,1.9198,0.7238,1.8237,2.1026,0.2784,1 
2.3181,10.8926,3.8325,3.0109,2.0886,0.431,2.5973,2.3786,2.606,1 
1.7869,11.4846,1.9706,2.0138,1.7584,2.0142,2.6676,3.7152,2.0282,1 
0.9787,9.6614,2.2155,0.7933,1.7166,1.3443,3.6269,3.3923,2.5444,1 
2.164,10.4806,1.8523,1.9992,3.2815,2.1321,1.2667,0.9858,2.1352,1 
2.1168,9.5609,3.1835,3.5058,1.2023,1.2868,0.1136,2.5398,1.4481,1 
2.5706,10.4994,2.2804,0.1591,3.0242,2.4633,0.2339,0.778,1.9162,1 
1.3707,7.1276,1.2783,1.4195,2.2576,1.8073,0.7426,2.0599,2.0028,1 
-0.6336,10.0902,1.6862,2.8517,1.7929,2.0807,1.304,3.1163,1.4198,1 
0.318,10.9573,0.3699,3.1794,4.5178,0.7071,0.474,2.3292,1.5882,1 
1.8478,9.7781,0.7094,2.3618,3.1486,1.1339,1.8372,2.0791,1.8706,1 
1.7216,10.8831,1.0418,2.3464,1.6539,2.9127,2.3356,1.9054,2.1049,1 
3.3689,10.9122,-0.5786,1.8301,1.5652,2.3767,3.7739,1.6329,2.6459,1 
2.7153,9.6639,3.0658,2.4719,2.1835,2.2541,2.0589,0.7764,1.6428,1 
1.8948,10.1679,2.1049,1.6172,2.6816,1.9677,1.8231,1.6837,1.1673,1 
2.3528,10.33,3.2325,-0.6211,3.4873,1.695,2.0159,3.4338,1.668,1 
2.8882,11.0463,1.4749,2.7206,3.1803,1.4506,-0.0344,1.0732,0.7334,1 
3.0859,10.5592,1.7332,0.5681,2.7889,2.2269,1.978,2.1061,0.8023,1 
2.0536,10.323,1.9883,1.3106,2.5812,2.8894,1.5952,2.5786,1.6018,1 
1.3037,10.1685,2.7885,1.7076,1.3608,1.857,2.1982,3.7263,2.6563,1 
2.0856,10.0204,0.3792,1.8328,1.3957,2.1468,0.9995,2.077,2.4131,1 
3.2689,9.7782,2.8206,2.2086,0.5546,2.8028,1.7113,1.9767,1.0786,1 
2.7321,9.9167,1.7314,0.6567,0.3944,0.9699,1.6685,2.8576,2.694,1 
1.9983,10.6984,1.5592,1.83,2.6293,1.0462,-0.1701,2.3792,1.5866,1 
0.8698,10.3882,0.7124,2.4662,2.8471,2.5856,1.2942,1.1541,-0.9341,1 
1.584,10.4786,1.7843,0.6642,2.0391,2.0004,2.7074,1.4083,0.6535,1 
1.198,10.1415,2.4762,2.5712,1.3615,3.915,1.6309,0.6642,2.342,1 
3.314,10.5064,1.9106,3.055,2.872,2.7884,1.8159,1.3112,2.9183,1 
2.847,10.2193,1.9376,-0.3719,2.6106,0.5867,-0.6517,2.1595,3.3181,1 
1.8563,10.3113,3.9083,1.3194,1.7399,2.5266,5.3187,0.8989,-1.5676,1 
2.0116,10.0137,3.5798,2.0404,1.4638,3.1897,3.4149,3.4648,-0.1765,1 
0.747,9.1305,4.3472,0.549,1.3892,2.1518,2.2041,1.8587,2.1963,1 
2.5243,10.596,1.5426,2.8667,3.0512,1.192,1.7256,1.9878,1.9328,1 
3.6001,9.8398,2.9552,1.8286,3.2118,1.5842,1.9241,1.4848,1.7434,1 
2.0952,8.4322,1.6426,2.4201,1.3293,1.3898,1.103,3.5693,2.0577,1 
1.8401,9.5411,2.1178,2.4484,1.2285,2.0472,3.0078,3.6473,1.0486,1 
2.5536,9.9336,1.9188,1.9827,1.9599,5.0461,2.2913,2.8819,3.0811,1 
2.1966,10.1376,1.8863,3.2172,3.7664,1.3088,1.8897,1.5897,2.8795,1 
3.7244,10.4115,1.8973,2.0552,3.7351,0.0514,2.6069,2.9589,1.85,1 
3.6496,10.7813,1.9151,2.5566,1.9826,3.1273,1.3832,2.288,3.4168,1 
2.3816,9.0461,0.0828,-0.5969,2.9812,2.103,1.4472,0.3235,2.1596,1 
1.926,9.2006,3.8584,2.2558,1.3089,1.9527,0.8041,1.5249,2.2998,1 
2.2083,8.9921,1.3581,1.6989,3.8174,2.9898,2.9076,0.9736,2.4094,1 
2.9887,10.1326,2.2174,0.9869,0.7419,0.2682,1.0451,3.6171,3.0882,1 
2.0292,9.0083,1.0271,1.4105,3.0989,2.4183,1.7497,2.4995,0.9354,1 
1.1842,10.3483,2.8428,1.2615,2.3357,2.2041,2.5438,1.6986,1.8645,1 
3.0861,10.1497,2.8246,-0.3849,1.6635,2.4104,1.7368,1.6007,1.4202,1 
1.5457,11.0199,2.0104,3.8374,2.1639,2.8455,1.7135,2.1613,3.5219,1 
3.6846,9.2015,2.539,1.9296,1.8553,0.3148,1.694,2.228,2.0499,1 
2.3849,10.2774,1.4417,2.9605,1.7715,0.7907,1.8049,3.7463,3.0122,1 
3.078,10.6441,2.718,1.9307,3.9445,2.3661,-0.1074,2.428,1.5114,1 
1.1383,9.6677,2.7814,1.7519,3.5663,1.7023,1.2977,1.7348,2.6291,1 
0.5547,10.5159,2.8459,1.3294,-0.1444,1.3473,2.6149,1.6194,2.1527,1 
3.5485,8.7702,4.75,1.4684,3.082,3.4319,2.5839,1.0088,2.2194,1 
4.2723,10.2365,1.3175,1.6189,2.2247,0.939,1.3898,1.9341,2.7332,1 
0.6464,9.2779,2.6608,1.7505,1.1213,1.1293,2.6065,2.8111,0.6826,1 
1.9714,10.9681,2.9541,1.5384,1.7631,1.8607,2.36,1.5374,3.2948,1 
1.3901,7.5119,1.6977,1.9696,2.2751,1.1523,1.3441,3.2178,3.2707,1 
1.3819,10.5486,3.009,1.6146,2.1498,1.583,2.126,3.3705,1.6017,1 
0.5387,10.7048,2.6537,2.5535,1.489,2.1369,0.3861,2.2929,2.8201,1 
3.7071,10.9538,2.0544,1.3665,-0.4972,3.2416,0.6532,1.8249,1.7431,1 
2.1758,9.9515,1.5705,2.4522,4.392,1.7124,2.4008,3.6797,1.9066,1 
1.9462,10.1848,2.5165,1.7668,2.7697,2.6032,2.6552,1.1555,0.6459,1 
2.9837,9.2433,1.1821,0.7997,1.7809,1.4321,3.1797,0.807,0.6476,1 
1.9215,8.9601,0.906,2.0731,1.8477,2.8152,3.184,1.8353,0.9253,1 
2.8031,11.4375,1.1215,0.6733,1.5345,2.2275,3.0966,0.6534,1.5029,1 
0.9347,9.7298,3.2227,1.3327,1.7703,3.3509,3.078,2.2382,2.9886,1 
4.1707,10.5298,1.838,3.6417,0.9549,2.3919,1.1668,1.6234,0.4619,1 
2.6494,9.2702,1.9446,2.7259,2.0326,1.3522,1.2138,1.1793,0.8251,1 
1.5356,9.0708,3.1793,1.8087,1.2561,1.5146,3.7283,1.4613,1.6433,1 
1.0769,8.9463,4.2669,1.8664,2.4542,3.22,1.14,0.576,2.0482,1 
1.7385,10.8974,2.389,2.4379,1.9991,2.6,2.5481,3.5702,1.6974,1 
2.7356,9.0947,0.9168,2.4987,1.9016,0.4805,2.9823,0.3019,3.0055,1 
3.01,10.2497,3.3432,1.5064,3.1051,0.8753,0.5311,3.7481,1.9855,1 
2.7118,9.3947,1.734,2.0919,1.4891,0.8653,0.775,3.0733,2.1778,1 
0.1687,9.5308,4.0964,0.622,2.4858,3.6423,0.8227,-0.3876,3.4446,1 
1.611,9.3638,1.6693,3.7423,3.1206,2.9988,2.2729,0.5483,1.9624,1 
1.7901,10.0291,2.8794,2.4216,0.4054,5.1465,2.5239,2.6779,1.2575,1 
2.8862,10.3938,2.6084,2.5381,1.3424,1.168,2.539,1.5061,2.8896,1 
0.8898,7.7933,2.7706,1.6458,1.0648,1.4667,0.9345,0.7192,1.6118,1 
0.6913,12.9791,1.6179,2.6574,4.8246,2.9031,2.8146,1.0859,1.8325,1 
1.3301,9.5001,2.3512,2.136,2.2116,2.4504,1.5134,3.0242,2.5874,1 
1.5733,9.7871,3.7631,2.7589,1.6556,3.3304,0.8223,0.6052,1.5655,1 
2.5947,11.0963,0.3322,3.0636,0.4334,1.4764,3.431,-0.08,3.1355,1 
1.9421,9.1637,1.9723,1.3516,2.8763,1.3845,1.1272,1.886,1.6535,1 
2.1594,10.1667,1.7832,3.2684,2.8716,0.7729,2.0668,3.5645,1.9452,1 
3.8623,9.4141,2.2261,2.2559,1.9653,2.5663,1.9018,1.8231,3.02,1 
1.7336,10.2703,3.1645,2.4596,1.4161,1.8494,2.1497,2.5596,2.9952,1 
2.3667,8.9859,2.3415,2.0044,2.2724,5.1316,-0.2439,2.3331,3.2625,1 
2.9235,9.4132,1.472,0.9817,2.4977,1.986,1.9319,1.9284,1.2085,1 
0.8629,12.4149,1.3429,2.6428,2.0963,1.5773,1.9425,1.4408,4.1565,1 
1.5052,9.694,2.168,2.3081,0.039,3.6432,2.4739,0.2636,2.2957,1 
1.1226,9.2363,2.9385,1.2191,2.2569,0.4421,2.8101,3.2952,1.6175,1 
2.5948,10.0031,1.5286,2.34,2.4203,2.9521,2.2316,0.7715,1.8524,1 
2.0011,9.3266,0.7562,1.5812,0.5231,1.103,1.4805,1.3745,2.3246,1 
2.3093,12.7265,2.3054,1.7377,0.1426,1.5094,3.6795,1.139,2.3189,1 
2.0839,9.3436,2.5735,2.3091,-0.8566,2.2475,0.7358,2.7642,1.3131,1 
2.9134,11.6014,2.0789,0.7039,0.7413,2.9763,2.3105,3.5387,3.1794,1 
2.6934,11.3109,2.461,3.0026,4.5808,3.9317,2.421,2.5174,0.4401,1 
2.9562,9.4766,0.4344,2.4225,2.1156,-0.2194,1.7763,3.6423,2.0609,1 
2.2422,9.2986,1.9869,1.2148,1.4246,2.0556,2.4215,3.0558,1.4923,1 
1.6827,8.7901,0.5261,1.998,2.7462,2.1949,1.5244,-0.0217,1.8307,1 
1.6593,9.4836,1.393,2.0786,2.0184,2.038,1.7544,0.3662,1.5428,1 
0.8991,9.7454,3.1483,1.9377,1.9787,2.5108,2.235,3.5403,2.6869,1 
2.5373,10.3751,1.2851,1.0126,4.6614,1.7293,3.7146,2.2785,2.6043,1 
-0.8717,9.3437,2.7931,1.2992,1.7994,1.7094,2.6088,2.2072,2.6239,1 
2.5645,7.6439,2.738,3.6909,1.307,1.8442,1.2836,2.2682,2.9076,1 
1.9968,9.8381,3.4933,2.2381,2.2187,2.7081,3.2442,1.9749,0.4321,1 
3.7572,11.203,1.2983,2.1033,2.1733,1.6137,1.9363,0.9319,0.2647,1 
1.7843,9.0027,0.5634,3.2664,2.6351,0.8351,2.5262,2.1937,2.5961,1 
2.4096,9.5197,1.6026,-0.5017,2.0307,2.271,1.3154,1.4597,2.469,1 
3.5485,9.4119,3.191,5.0596,0.3469,3.6555,0.259,3.6031,0.6623,1 
0.9446,10.5585,3.7066,2.821,4.2413,1.3586,1.9469,0.8868,2.0057,1 
0.5327,11.5221,1.5377,2.2779,2.3962,2.5383,1.6695,2.4884,2.6982,1 
2.9027,10.2582,2.9425,0.6626,2.181,1.0294,3.2687,3.6002,2.5252,1 
2.4954,10.2281,1.0134,1.0123,1.652,1.3382,1.0455,0.0505,1.8961,1 
3.7441,10.2576,2.5874,1.7878,3.7615,2.0557,1.8351,0.8189,1.5629,1 
2.242,11.7395,0.8873,3.268,1.8397,0.3434,0.015,2.1898,0.7775,1 
2.0127,10.025,1.0594,3.1053,2.4016,3.9097,0.9655,2.3662,1.7511,1 
1.064,11.3176,2.9253,1.6416,2.6169,1.5072,2.2322,2.3671,1.0787,1 
3.4824,9.1933,2.0603,1.7077,3.1378,2.8427,2.6187,1.8122,1.2994,1 
1.4868,8.5734,3.0329,0.7226,3.5319,0.9296,3.2254,2.0727,1.9892,1 
1.5242,12.9369,1.5623,1.9102,0.5568,2.458,3.1756,2.553,2.2869,1 
2.769,11.4846,2.3291,2.3048,1.8404,1.8625,2.0641,1.4705,3.0129,1 
2.5108,10.7516,0.0012,2.8835,2.2027,0.9644,3.2044,1.2473,1.6285,1 
1.1465,8.5565,2.1706,1.5271,2.5183,2.1148,1.378,2.2418,1.5665,1 
2.189,7.6104,3.87,0.8872,3.1257,4.1177,0.6573,1.5522,-0.081,1 
1.1523,9.209,2.5529,2.8076,2.0358,2.7557,2.3272,1.7654,1.3641,1 
2.3553,10.749,2.0583,3.4064,2.403,4.367,-0.0863,2.158,2.0814,1 
3.9876,10.2579,0.5159,3.1026,1.834,1.8757,2.1648,0.17,2.1279,1 
1.8202,10.7484,1.0077,0.9356,2.6253,2.6041,3.9507,2.897,2.4644,1 
2.9792,8.2211,3.1137,2.7521,2.1202,1.3842,1.4423,0.8717,2.0491,1 
1.7532,12.0561,2.1774,1.6668,0.7876,0.747,2.1384,2.4858,2.0761,1 
3.3127,9.9939,1.3862,0.4047,2.9227,0.9512,0.9306,2.6291,3.9484,1 
1.9066,9.0466,2.664,2.5106,0.9716,3.0394,2.0774,3.612,1.7168,1 
-0.2753,10.8442,1.5204,3.3734,2.6172,2.0184,3.0924,3.6282,3.7274,1 
1.8999,9.6511,1.1808,-0.9716,3.0983,2.4305,1.9847,1.1739,1.4355,1 
0.9164,10.8755,2.8051,2.3478,1.6205,0.9586,1.9363,1.7085,1.9218,1 
3.3474,10.659,0.9108,3.2656,0.3841,0.9061,3.5052,2.9448,2.2766,1 
1.8556,11.2994,1.6224,0.0202,1.929,3.0364,3.0262,1.44,1.6385,1 
1.6583,11.1923,2.5804,2.9711,2.6318,1.5008,0.8572,2.5994,1.6499,1 
1.1871,11.2405,1.0079,1.911,2.4636,2.4382,3.6129,2.5461,2.247,1 
-0.6058,9.3499,2.9475,4.2076,1.6318,4.0346,1.4115,0.3929,1.622,1 
4.1097,8.7969,2.3622,1.8607,2.0493,1.9859,0.9169,3.2672,1.0863,1 
1.1365,9.7105,1.5535,3.3515,0.3577,1.5615,2.5948,-0.1157,3.0943,1 
2.457,9.8206,1.5537,3.2827,3.4462,1.5556,3.4025,1.1986,3.2941,1 
1.653,11.3316,1.9067,2.0948,-0.5046,1.9664,2.5401,3.1964,0.9494,1 
1.013,9.7016,0.4186,1.41,2.8342,1.8827,2.2761,0.7274,2.7491,1 
2.6604,10.4375,4.2752,0.9421,0.6877,1.9418,0.8608,2.8328,1.956,1 
2.1331,10.4778,2.7603,1.907,2.5696,1.2798,0.5128,2.7141,2.8719,1 
1.6994,8.9502,3.2697,2.0696,-0.2947,3.8926,2.7552,2.8955,2.4461,1 
1.2889,9.7749,1.6638,0.9671,1.9726,0.6226,2.8252,1.8155,3.2877,1 
2.4298,8.1207,1.0527,3.2906,2.1523,1.303,1.6601,3.0885,3.7973,1 
1.4128,8.0417,2.6317,3.2986,1.2065,2.7046,0.4614,3.0203,2.2934,1 
1.9405,10.2985,2.2879,3.7053,3.1494,2.1796,1.1872,2.2233,1.2748,1 
1.655,9.4008,4.3069,0.8398,0.8746,2.9822,2.1195,1.6482,2.3695,1 
0.9406,9.8377,1.189,1.547,0.7708,1.4229,2.0899,2.9144,1.2313,1 
1.9801,9.9258,2.8562,0.4659,1.0498,1.4825,3.625,0.8118,1.1791,1 
0.8798,8.5084,3.095,2.1092,1.0313,1.0752,3.2173,1.6425,1.9575,1 
1.0879,9.2438,0.3936,3.4857,1.157,1.9217,1.1642,1.1235,1.8586,1 
2.1208,11.7826,2.3402,3.1019,2.0461,1.1039,2.2653,0.4764,1.4808,1 
0.0148,9.7226,1.2948,3.4565,2.6025,0.1947,0.5559,1.3179,1.0252,1 
2.6497,10.828,2.2946,2.5204,3.0915,1.8137,2.3932,1.2953,1.3925,1 
2.3217,9.3341,1.5306,2.0625,2.3653,3.2659,1.5867,2.0908,1.192,1 
1.2469,9.5454,0.8656,0.8748,3.5644,1.5461,2.2099,0.6559,3.7306,1 
3.6074,10.7881,2.5579,2.557,2.109,1.7731,2.7478,1.0359,0.9199,1 
3.9888,10.2526,2.8459,2.0116,2.3532,1.3098,2.9621,1.3218,1.8616,1 
2.2667,10.621,2.2161,2.8133,1.361,2.9216,2.9356,-0.0672,1.0036,1 
2.1001,9.2054,1.3874,2.8765,0.9014,2.4373,2.1937,2.1686,2.8328,1 
2.5657,9.9179,1.3024,2.3385,1.9567,2.5938,2.6189,3.0677,1.8113,1 
1.4014,11.7936,2.4876,2.7906,2.2739,1.6783,1.6654,5.0241,1.9634,1 
-0.8922,11.0096,2.714,2.4713,2.5727,3.123,1.1397,2.4641,1.261,1 
2.944,9.8066,2.9173,2.6409,3.9895,4.3937,1.6947,1.946,2.1127,1 
1.3219,9.7087,2.0271,2.7519,1.3561,3.2872,2.6715,0.4344,2.4215,1 
3.0263,8.9619,3.3818,1.3431,-0.4867,1.9706,2.8581,2.1589,-0.3978,1 
1.6194,10.0156,2.7405,3.2696,2.2041,2.9036,1.8659,3.9027,2.3701,1 
0.3931,10.2817,2.5937,2.5784,4.591,0.8018,2.3855,2.5183,1.0721,1 
1.8504,9.6731,2.5701,1.0617,2.4027,2.6719,4.364,0.8089,2.742,1 
3.849,9.4961,0.5217,0.401,3.6167,3.1073,2.9974,1.7209,4.836,1 
0.7397,9.5892,2.6319,2.0155,1.6527,1.7346,0.9602,1.1483,1.7752,1 
1.5208,10.2626,2.0161,2.7801,1.8815,1.7129,3.1383,1.3167,0.4579,1 
2.6972,10.1879,1.953,1.8022,1.7485,3.6912,2.8223,3.0555,0.6253,1 
1.2274,10.5252,3.7327,1.5514,2.1409,1.4682,2.4944,1.5213,3.0816,1 
3.64,10.5651,1.1887,1.8239,2.4974,0.7095,3.271,0.3557,0.3444,1 
3.2787,8.6412,1.8693,2.2044,2.4988,2.1567,3.5503,1.6858,1.09,1 
0.9145,11.2417,1.819,1.612,0.9483,1.959,2.0954,1.9519,2.0561,1 
2.5158,10.368,0.6083,2.3248,3.0468,1.3074,2.255,1.5367,2.4126,1 
2.4184,9.2927,1.7768,1.9251,2.7542,1.8427,4.2773,1.5509,2.3298,1 
1.5286,10.706,2.0406,2.6007,2.3743,1.2908,1.0317,-0.2232,-0.0796,1 
2.8264,10.4216,3.499,1.4627,1.8018,1.9521,0.1773,2.6891,1.0303,1 
2.4792,9.3068,0.7221,4.0338,1.8365,2.3125,2.316,1.4672,4.1387,1 
0.6274,9.2842,1.9705,1.8753,3.5499,0.5597,2.1959,2.5983,2.7285,1 
1.0896,11.0678,0.9631,0.9255,2.6721,1.2358,2.3935,3.7641,3.3863,1 
1.6732,8.5833,3.0304,1.8225,1.9504,2.9669,1.2495,0.7438,2.5035,1 
3.9445,10.8688,3.8107,3.233,2.2969,3.3935,0.8972,0.9065,3.428,1 
3.8524,11.0639,4.529,2.7192,2.6283,1.6381,1.7837,1.8913,3.3698,1 
1.4176,9.6502,2.1834,2.6068,1.1627,2.9315,-0.0073,4.025,1.2804,1 
0.2253,9.0867,1.8591,2.1082,2.3696,1.5477,0.5712,1.6485,-0.5159,1 
1.9479,9.7282,2.9178,4.0456,1.542,2.4469,3.2588,3.2288,0.4639,1 
3.24,9.2267,2.8535,2.0984,2.0756,1.1361,4.2478,2.893,1.781,1 
1.1636,10.0854,0.1759,2.301,2.6257,2.7785,1.622,0.1636,1.5001,1 
0.9601,8.7681,3.1923,2.2535,0.2662,1.842,3.1412,0.8707,1.6395,1 
0.1138,9.2783,0.7035,3.5265,3.9875,1.654,2.5853,1.9275,1.9089,1 
2.0704,9.1279,2.1689,2.173,1.4441,1.8881,1.5348,1.5038,3.0341,1 
