Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
-0.3047,0.5983,3.3498,3.5938,2.0552,1.009,3.4422,2.2619,1.2481,1 
-0.3583,-0.875,1.2219,2.4075,3.1512,0.0088,2.4631,0.6027,2.7028,1 
-0.7755,-0.9736,1.8111,1.3678,3.5707,1.7436,3.0096,1.5469,2.6989,1 
0.6368,-0.1371,1.3569,2.5603,2.0596,3.3808,0.7899,3.1781,1.0953,1 
0.5745,0.1717,3.6668,2.6856,1.7973,2.3832,-0.3366,2.5431,0.8927,1 
0.3137,1.1318,1.0985,1.2461,3.97,2.527,3.779,1.0944,1.7341,1 
-0.1385,-1.2573,0.5389,0.6608,1.6534,2.0192,2.926,2.6633,2.1763,1 
0.7186,0.6477,3.102,2.8675,2.6966,1.4232,1.6357,0.907,1.8481,1 
-1.1001,1.8608,3.1377,2.8315,3.5839,2.8933,1.865,1.3646,2.6886,1 
0.5474,0.5471,1.8511,1.2502,1.7084,0.209,4.1503,1.5665,3.0144,1 
-1.2329,1.0717,2.9094,2.1113,1.0961,1.8614,1.4613,2.8117,1.5364,1 
-1.2798,-1.012,2.524,2.9609,2.66,1.2109,1.8531,2.4555,1.4842,1 
1.1343,-1.1758,1.55,1.4775,2.1967,1.3796,0.8971,3.4462,2.0816,1 
-1.7625,0.4438,1.9026,2.5067,1.6249,3.3624,1.3908,2.5196,0.6078,1 
0.5131,0.669,1.0204,2.8891,0.1613,1.6402,1.836,1.7243,2.2446,1 
0.6079,1.6607,1.1168,2.887,0.7256,0.9551,0.0702,2.7301,2.212,1 
-0.4243,0.9196,2.2543,3.8746,2.7082,3.4236,1.095,3.4552,2.8901,1 
-0.2792,0.3949,2.6866,2.3067,2.3104,3.6071,2.233,0.5278,2.2644,1 
-0.1826,-1.4802,2.6745,3.8526,2.5426,1.6244,1.3451,-0.1204,0.9635,1 
0.8181,-0.1747,-0.2369,2.6373,4.2895,2.2167,2.6337,1.9979,0.7576,1 
-0.0423,1.8059,0.9268,1.8557,3.6558,2.2589,1.1247,3.0573,1.1953,1 
0.9991,-1.1446,2.032,2.7463,3.1577,1.1938,0.8212,3.6237,3.5746,1 
-1.3277,-0.4668,1.2901,-1.0096,1.8772,1.8097,1.9552,2.0642,1.8962,1 
-0.921,-0.4354,2.1002,2.1234,2.3846,0.7447,1.5175,1.4049,3.5522,1 
1.6349,-0.9461,1.7075,2.0222,2.9576,2.1818,0.4734,2.3741,2.5393,1 
0.2413,0.567,2.634,1.6337,1.6198,0.2923,1.3018,1.8977,2.5644,1 
-0.1621,0.1467,2.3271,2.4605,0.7673,0.7943,2.5672,1.8017,1.8983,1 
0.6253,0.2507,-0.4054,1.9237,2.2994,3.2275,2.5002,2.4451,0.6335,1 
-0.9135,-0.3294,1.5477,1.5457,1.2151,3.7014,-0.0168,2.1598,3.4096,1 
-1.1162,1.1401,1.0788,2.5507,1.32,2.3931,1.6085,2.4249,1.1483,1 
0.3864,0.5296,2.9937,1.7769,2.4119,2.409,3.6421,1.5345,3.5346,1 
0.6486,0.8119,3.1437,1.64,1.853,1.8075,1.0048,3.2188,0.3158,1 
0.4577,-0.3952,0.9092,2.5865,1.4999,5.2282,1.1413,2.9372,1.8693,1 
-1.1613,1.0802,1.2508,3.4756,2.0655,1.8154,1.7758,0.3901,3.6407,1 
0.0156,-2.4023,1.688,4.194,1.5726,1.3488,1.2893,1.9923,0.6284,1 
-0.3756,0.9192,3.5356,4.1623,1.0285,2.3437,1.4823,1.5534,2.5931,1 
-0.8685,-0.6103,0.5238,3.5655,2.2108,3.6068,1.1453,1.7725,2.9965,1 
1.1697,1.3533,1.5317,2.8528,2.2377,1.8633,2.9754,2.0751,1.7427,1 
-0.7479,0.1354,2.8775,2.5516,0.6968,2.5283,4.0086,0.7639,0.6057,1 
0.5862,0.2913,1.4223,1.9744,1.0155,1.5992,1.8858,2.749,0.7661,1 
-0.2055,-0.6404,1.8923,1.9752,2.7947,2.84,0.6879,1.3116,4.1109,1 
0.8867,1.78,2.3913,2.5369,2.8563,2.1474,3.632,1.2754,4.5389,1 
-1.0812,-1.063,0.9868,3.2081,1.1259,2.0335,1.4823,3.9312,3.3163,1 
0.3878,1.0343,3.1815,1.615,3.9638,3.1274,2.9868,2.2,1.281,1 
-0.2239,0.5551,1.7883,1.3112,2.268,3.3055,1.2899,1.406,1.8692,1 
1.0804,-0.7351,2.701,3.2179,1.5431,1.4552,0.951,2.0263,2.0159,1 
1.738,0.1384,2.2028,2.297,2.3028,2.1403,2.8463,2.6414,2.6554,1 
-0.354,1.2079,1.3051,1.2693,1.1366,0.9141,1.7386,1.9437,0.9875,1 
-0.3466,0.6867,2.5187,1.9664,2.7372,3.4358,4.0819,2.1507,2.4691,1 
0.4601,0.9583,2.1741,-0.886,2.7395,2.644,1.515,0.3965,0.5637,1 
-1.0169,-1.0694,1.2055,1.7252,1.198,1.5234,2.5318,2.3355,2.5189,1 
-1.2595,-0.762,2.2517,0.3735,1.7156,2.3939,2.0341,1.2995,3.5824,1 
1.1109,-0.1305,2.436,1.9177,1.6739,0.6335,3.292,1.2662,2.057,1 
-1.1535,2.3972,-0.0472,-0.4299,3.7601,0.1894,2.2755,1.7316,2.6719,1 
-0.3925,0.2817,2.0565,2.0932,3.626,1.6973,3.4218,2.1776,0.8914,1 
-0.8316,-0.5179,1.8565,3.0421,1.4633,2.256,2.686,2.338,1.6067,1 
1.0525,-0.3569,3.0498,1.8168,4.4935,1.2005,-1.0331,3.0142,1.3884,1 
1.5513,-0.48,0.1077,2.1787,1.5061,3.5886,2.8089,2.1188,4.231,1 
0.2556,1.098,2.1527,0.5759,2.0291,2.395,0.253,3.0603,1.4758,1 
-1.824,-0.444,0.6239,2.1994,2.3271,2.423,1.4476,0.7641,2.4163,1 
0.7367,-0.9337,0.7233,2.9131,0.8264,0.8996,2.102,1.4699,3.9135,1 
1.0777,-0.9327,1.8288,2.39,3.8445,4.4253,4.2636,2.2765,2.7185,1 
-0.665,0.9621,1.3201,1.6537,2.7443,1.6658,1.8125,1.8648,2.1007,1 
-1.8955,-0.1893,1.1592,1.7684,2.7313,2.8738,1.7137,4.0377,2.1112,1 
-0.0108,-0.3441,1.9887,0.7581,0.7477,-0.4512,2.8692,3.0186,1.4316,1 
1.4373,-0.2241,2.6658,0.5572,1.8839,3.2465,0.9226,0.8295,3.0624,1 
0.9569,-0.209,3.1338,2.059,2.3192,0.3521,2.9311,1.2615,0.8498,1 
0.1107,0.2714,-0.5675,2.2246,1.5338,0.0604,2.7775,1.892,2.1254,1 
-0.0771,-0.8811,1.5119,1.4667,1.7618,1.8276,3.1751,2.3333,2.4772,1 
1.4818,0.3188,2.0685,2.3632,0.6038,2.9725,1.801,1.9708,2.9443,1 
0.1795,-1.0023,2.5156,0.9158,1.8065,2.6558,0.6573,1.8538,1.8466,1 
-1.2041,0.4464,2.6926,1.7454,2.3497,3.5966,3.1371,2.7969,0.9551,1 
0.4284,-0.1502,2.2445,2.964,2.9748,2.2438,3.7362,3.0621,2.18,1 
1.5072,1.1861,0.6288,2.1994,0.9709,1.5421,2.3538,1.1449,2.6842,1 
-1.0723,0.3773,1.9067,3.5458,2.0654,2.2852,2.1185,-0.1992,2.1849,1 
-1.3366,-1.5379,3.0508,1.8665,1.9794,1.2134,3.122,1.919,3.3595,1 
-0.2398,0.0529,2.949,1.5508,4.5331,2.541,3.0733,0.7707,2.1097,1 
-0.4256,-0.1788,0.5823,1.5687,1.4837,0.4215,2.2576,1.265,0.1297,1 
0.1097,-0.8181,2.5207,1.4191,2.4792,2.1804,2.9829,3.222,1.4675,1 
0.2227,0.5083,0.6655,1.5119,2.0465,1.8161,2.4565,1.8183,3.0313,1 
0.3417,-1.0353,1.6802,1.9467,3.0027,1.1087,1.4123,3.5234,0.3667,1 
0.6165,-0.3218,3.1406,2.3087,1.9376,2.0669,0.3707,1.7561,1.8627,1 
-0.3883,0.6299,2.8971,2.5819,1.6478,3.9695,0.5003,2.8643,3.0521,1 
0.2686,0.0967,3.2249,3.3918,3.3764,2.6941,2.8669,3.0707,3.065,1 
-1.1743,-0.0038,0.6521,0.8808,2.8056,3.6734,1.5483,2.8149,2.8772,1 
0.3005,-0.8376,3.7276,3.0421,0.4271,2.837,2.416,2.2858,2.1141,1 
-0.8309,-0.4508,3.7546,2.8039,1.9625,1.2855,2.1482,0.4571,1.4008,1 
0.5748,-0.4825,1.2158,0.4731,1.5202,3.8563,0.922,1.645,0.7158,1 
0.004,-0.5444,2.057,1.1395,0.6487,2.0455,1.9875,2.4987,2.3063,1 
-0.7655,-0.9861,1.8629,4.0226,2.9005,1.6041,0.7916,-0.6443,1.1009,1 
0.324,0.8308,2.1977,1.9501,4.7776,1.5294,3.0515,4.0497,2.7303,1 
2.2676,-0.2284,2.0444,1.3001,1.1569,0.9767,3.7107,1.383,1.5115,1 
-0.5915,-0.6608,2.5118,2.846,2.5411,1.0915,3.3629,3.3137,1.9273,1 
-1.2193,-0.076,1.4129,0.9526,3.4339,1.4881,2.0343,2.0646,2.2023,1 
0.0066,-0.3235,3.1023,2.8733,1.25,0.5758,1.5851,0.1189,2.7309,1 
-1.0924,0.9778,0.5975,2.2528,3.0962,1.5492,1.5954,2.5789,2.8443,1 
-0.1775,-1.1258,1.1011,2.6954,0.9438,3.5849,2.0147,3.322,3.2566,1 
-2.0876,2.1472,2.3049,1.5428,1.4629,2.4186,1.1572,2.2044,1.0288,1 
1.1199,0.2842,2.0022,2.3933,0.8373,2.6094,2.1077,2.8311,2.3708,1 
-0.7655,1.399,1.901,1.3665,2.1713,1.1331,0.5745,2.4069,1.7439,1 
-0.0578,0.4085,3.9231,3.4435,4.0899,2.0821,2.0163,2.2449,2.0595,1 
-1.111,-0.4824,1.147,1.6445,3.4291,2.2248,4.2116,0.7257,1.8692,1 
1.3779,0.0491,1.2809,2.1661,1.9852,1.4942,1.2211,0.8483,1.3114,1 
0.2185,-0.1689,3.1454,0.8869,4.0185,3.5388,3.2905,0.979,0.9462,1 
1.8002,-1.6054,4.486,2.8924,3.8244,3.088,1.0241,2.4544,1.3379,1 
0.3914,-0.6423,2.9131,2.1118,2.005,1.6763,1.2672,1.4305,2.1025,1 
-0.9146,0.226,2.0947,2.3298,2.1313,2.0483,0.2446,2.3995,1.3098,1 
-0.8342,1.4741,1.7983,2.5321,1.5996,2.6254,0.4597,3.0815,0.0419,1 
0.6444,2.3478,2.8541,1.2006,1.6932,3.1068,0.9571,1.6515,0.5501,1 
1.3885,-2.1866,0.863,1.8701,0.9848,0.8962,1.3804,2.4681,3.9333,1 
1.1114,-0.1904,1.9432,0.6415,1.1106,2.1933,2.6006,0.3472,1.3125,1 
0.6594,0.3025,0.7514,2.3727,2.4059,2.135,2.4087,1.7491,1.3136,1 
-1.0679,0.6829,1.3758,2.2197,1.9001,0.8327,0.7401,3.453,1.0099,1 
-0.8851,-0.2066,1.3931,2.3447,1.4771,3.8675,1.1739,3.2049,3.3749,1 
1.9014,-0.8521,1.4607,2.3275,2.5139,1.46,1.7139,0.9465,1.9531,1 
-1.1782,0.8438,2.7983,1.27,1.1034,4.1963,2.8051,3.2335,0.9872,1 
0.12,0.2078,1.1117,1.7529,2.8464,0.1582,0.976,2.5544,1.9334,1 
0.2263,-0.3291,0.5203,1.2107,2.2211,2.9586,2.1102,1.6176,1.4941,1 
0.2925,0.2548,1.4153,-0.617,3.2533,1.8032,2.376,0.5262,2.3028,1 
-1.5499,-0.983,3.2443,1.5508,3.381,2.3405,0.9871,1.7738,2.0145,1 
0.1862,0.7161,1.3561,1.5242,2.8932,1.0507,1.9611,1.2121,2.6271,1 
0.5444,-2.1205,3.335,0.9564,1.1797,2.3981,2.5403,1.574,2.4265,1 
-0.8801,-1.3189,1.8982,2.5846,1.5142,2.4065,1.2107,2.8198,3.6644,1 
-0.6741,0.6821,2.1475,2.0706,1.0034,2.0952,2.5303,2.2492,1.6255,1 
0.4326,-1.1477,1.7521,2.3534,1.073,0.7033,3.0402,2.7122,1.9016,1 
0.5454,-0.5603,1.1746,1.9309,1.1635,0.9469,2.1604,4.5481,1.8333,1 
0.1302,0.8307,1.472,2.4312,1.8996,0.7617,3.5934,2.7772,1.9501,1 
-0.1113,-0.4697,2.026,1.8051,0.7773,1.3421,1.3968,1.843,2.4356,1 
0.8597,-2.2822,0.3972,1.5003,1.2982,2.1177,2.3442,1.299,2.0712,1 
-1.5757,-0.2992,1.2762,0.1093,2.6134,2.7025,1.8966,2.1674,1.4178,1 
0.3684,0.208,2.498,1.4392,2.2202,0.6135,2.0719,1.7299,0.9678,1 
0.6289,0.9126,2.0133,2.151,1.9468,2.1373,1.3721,1.2493,1.5412,1 
-0.3458,1.9028,1.229,1.424,1.4345,2.5777,0.7651,5.3103,1.6823,1 
0.7169,0.6973,2.8513,0.4645,1.9856,2.1283,1.5908,0.6395,0.9104,1 
0.8165,-1.8761,1.645,3.77,3.0523,0.0531,2.752,1.3083,3.1491,1 
0.3736,0.187,2.5919,1.9118,2.5536,2.4578,2.4721,1.0872,0.5694,1 
0.78,-0.7363,3.2807,2.4878,1.1265,-0.2701,2.2548,3.5779,-0.4246,1 
0.0649,3.4259,3.0636,1.5061,2.6755,2.788,2.0521,2.0448,0.3367,1 
-1.8266,2.6296,1.8207,2.4002,0.987,2.0847,0.4391,2.628,1.5068,1 
-0.7882,1.2768,2.8964,3.2725,4.4372,1.4139,3.0627,3.3287,3.4219,1 
-1.0977,0.9921,0.9587,1.6705,1.9174,1.9422,0.9616,1.5497,-0.2091,1 
0.8679,1.8258,1.9679,0.9064,1.2826,1.5449,2.5662,2.8451,0.9281,1 
-1.5218,-0.5007,2.9592,2.8364,4.1306,0.5273,3.2677,0.7833,1.6944,1 
0.1026,-0.0006,2.0994,2.2028,1.7242,1.1551,0.557,1.4086,2.5819,1 
0.1528,-2.0207,3.8074,1.7266,3.3791,1.6004,-0.2254,-0.2025,2.7069,1 
-0.2732,0.1132,2.1948,1.8497,3.6458,1.1888,3.6363,2.3752,0.0886,1 
-1.4049,0.3625,2.0494,2.4609,3.0498,2.1929,2.368,0.6101,1.0322,1 
-0.0851,0.7285,3.2842,2.7721,2.8575,0.9504,1.5236,2.3547,1.64,1 
-0.5698,-0.6528,2.4959,2.4227,1.5131,1.0864,1.2545,1.4807,1.6328,1 
1.0253,-0.4107,5.6939,2.2528,0.8253,2.3968,1.9797,2.0109,3.7913,1 
-0.1067,-2.6606,0.9138,1.8022,1.8917,1.6602,0.6869,0.094,3.0208,1 
0.9648,-0.6201,1.6861,1.0097,2.7608,0.6718,2.2137,0.6522,0.2292,1 
1.4656,-1.2852,2.2768,0.6118,1.7845,2.4062,1.4771,3.3554,1.2494,1 
0.3007,1.7748,1.3621,1.5031,2.8035,1.1003,3.3427,1.9202,2.3108,1 
-0.5703,-0.3565,1.1094,2.2029,1.1495,1.0324,1.7506,3.4715,0.9597,1 
0.3747,0.0339,2.5925,-0.6312,3.7847,2.9535,2.5993,0.252,0.77,1 
-0.9366,2.0171,2.9219,1.031,2.485,2.0338,1.5701,0.4943,0.1116,1 
-0.4441,0.8623,1.8282,2.033,2.9498,2.1339,2.7855,2.1287,1.2754,1 
-1.2369,1.564,2.7443,2.2965,2.2583,0.2369,3.3514,2.7051,1.7758,1 
1.1194,0.0324,2.444,2.9996,0.9189,1.1859,1.7853,1.8736,0.744,1 
-0.9148,-0.9312,0.7068,0.7959,2.8005,0.0585,2.5008,1.5612,2.0103,1 
2.1662,0.4919,0.795,1.9697,1.3169,3.9293,2.0982,0.8602,2.3108,1 
0.375,0.2197,1.4014,0.376,2.5182,0.6629,0.5324,3.8857,2.6291,1 
-0.3815,1.7572,3.5999,2.1246,0.4325,4.2439,2.8585,2.2332,3.0316,1 
1.3296,1.7678,-0.0682,2.1134,2.8456,3.2468,2.4772,2.9627,0.5648,1 
-0.7797,0.0654,1.5593,0.635,1.8938,2.4362,1.5483,1.3342,1.433,1 
0.2142,1.7423,2.2598,2.6647,1.1749,0.6163,2.1467,1.8,-0.0348,1 
-0.1027,-0.6883,1.2475,1.2821,4.2266,1.8228,2.5823,0.147,1.5427,1 
0.0016,-0.6299,2.0464,1.2076,2.8401,1.5917,2.4244,3.5195,2.6486,1 
-0.1737,-0.7597,2.5606,1.2661,4.6048,1.9612,1.5816,2.8044,2.1459,1 
1.0629,1.2342,3.0271,2.6871,3.904,1.345,0.0636,1.5207,3.2746,1 
-1.97,-0.4061,1.3361,1.08,0.9336,4.0703,2.6676,0.6289,1.7016,1 
1.8242,0.1866,0.9623,1.7132,2.3389,1.567,2.0794,0.8158,3.0777,1 
0.1897,-0.9432,1.0374,-0.3435,-0.3809,2.32,2.9568,2.5329,-0.3503,1 
-1.2317,-0.3458,3.5258,0.0101,1.758,1.3831,3.1797,0.5502,1.4907,1 
0.7984,0.488,2.0604,3.6512,0.4655,2.4062,0.9068,3.5734,2.9939,1 
-0.6031,-1.2781,1.3206,2.5767,3.3116,1.3563,1.1404,2.685,1.8543,1 
-0.2625,0.722,2.393,1.4936,2.2071,2.1051,1.9481,2.7023,2.4704,1 
0.8408,0.3881,2.5103,1.4765,1.9013,0.7027,2.1201,1.8145,1.7995,1 
0.0296,-0.4316,2.647,0.7921,3.2498,0.9255,1.5886,1.7235,3.7652,1 
-0.2127,-1.6394,1.625,3.6311,1.5891,1.6084,2.6852,0.7947,2.7074,1 
-1.0608,0.326,3.151,2.8932,2.7914,1.0389,1.5367,1.8631,4.4398,1 
0.6847,-0.0513,3.2395,2.8986,2.5083,2.2203,1.5216,3.7248,1.1344,1 
-1.0767,1.184,1.2324,2.2841,2.1293,3.2487,1.5716,1.4287,4.7191,1 
-0.213,0.1645,1.8619,1.4845,2.1304,2.0239,0.4364,1.9114,1.876,1 
-0.1798,0.5845,2.2512,3.4453,2.8713,2.0645,0.4879,1.619,1.7761,1 
-0.2201,-0.0695,2.4659,3.2041,1.8521,1.3414,0.5622,1.5052,1.2345,1 
1.2914,0.7618,2.1801,1.5651,1.5247,2.6998,1.6232,1.9704,0.4164,1 
0.0593,0.1508,1.8467,2.0991,0.8172,2.4672,1.7115,0.9016,-1.649,1 
-0.1821,2.2307,1.1613,3.6223,0.6624,2.4842,2.3215,1.1048,3.0873,1 
-0.5109,0.4015,2.3264,1.748,0.4695,3.694,2.2611,2.048,2.2611,1 
1.7169,-0.5255,3.3584,2.4939,0.5934,2.1658,2.0771,1.5201,0.9312,1 
-0.6391,-0.3556,1.8056,3.0457,1.5426,2.7953,1.3489,1.8837,2.947,1 
1.271,1.288,2.8133,4.0416,2.4178,1.6725,1.7714,2.1664,3.3466,1 
-0.2795,0.0974,2.8391,0.8507,2.3735,1.833,3.6335,3.1707,1.5696,1 
-1.5065,0.2397,2.1279,3.5563,1.4736,2.7053,2.3377,1.1164,0.4368,1 
-0.9142,0.0897,2.4867,2.0128,0.9737,2.7542,-1.3572,2.8787,2.2181,1 
-1.3806,0.484,-0.1712,1.5329,2.5565,1.4793,1.3596,1.7688,1.2616,1 
1.6561,-1.3255,1.8135,0.1404,2.8786,2.3942,2.7907,0.8528,3.6661,1 
-1.0018,0.3833,2.9762,1.8165,4.1515,3.728,1.7611,2.4616,2.9359,1 
-1.0556,-1.0187,2.4956,2.1672,2.4528,2.3852,1.9366,3.0627,2.6959,1 
-0.8797,-0.6689,1.9304,-0.3906,0.7602,2.617,2.2,2.5573,2.5571,1 
-1.0201,1.9244,3.1016,2.9594,1.7868,2.3838,4.5327,1.4319,2.0173,1 
1.309,0.1085,2.1798,1.7846,1.1662,2.8519,2.8679,1.477,2.2569,1 
0.5093,-1.1039,1.5749,1.3029,2.7934,1.1993,-0.276,0.2535,2.2747,1 
-0.9801,1.4905,1.4954,1.3886,2.9718,3.5812,2.4716,1.7358,2.6367,1 
-0.4648,0.6631,1.5966,1.5587,3.8238,3.3207,0.7045,1.2443,3.3616,1 
0.9184,0.3051,2.5906,4.8607,1.0416,1.3491,2.0861,3.0444,2.6338,1 
-0.6825,-0.0168,1.5615,0.8768,0.3333,2.944,2.1047,2.9637,2.4528,1 
-1.0187,-1.3938,3.0018,2.7431,1.0096,3.0715,1.8822,1.0646,1.1576,1 
-1.0614,0.5587,2.3145,1.3894,3.3037,0.1471,1.1255,3.0415,1.348,1 
-0.6411,1.0913,0.4791,1.5172,3.6269,0.533,0.9939,2.4936,0.803,1 
-0.3707,-1.2829,1.6093,2.1625,1.7302,1.1675,3.994,2.2234,1.3759,1 
-0.4497,-0.0436,3.5147,1.2967,3.5472,1.2817,0.8728,1.9847,0.0572,1 
0.4092,-0.0036,1.4571,1.9512,3.0041,2.6551,0.5906,3.9362,1.4579,1 
1.3118,-1.6929,2.1657,1.3592,0.2994,-0.0126,1.4478,1.1669,1.8834,1 
1.1553,1.4942,1.7817,4.1455,1.5322,3.2748,2.464,0.9557,1.6044,1 
0.6378,1.5276,1.2367,1.2235,3.0414,1.4313,2.1649,1.9954,0.7803,1 
1.9521,0.2022,3.1928,2.2416,2.3749,2.4109,0.405,1.2099,2.0052,1 
0.9029,-1.1804,2.9414,2.1514,2.7188,3.0561,2.6159,2.9869,0.5356,1 
-0.4494,0.3097,1.4565,3.61,3.371,3.5593,2.2043,2.3199,0.9223,1 
-0.8139,0.8784,0.6467,2.2909,2.0908,0.8342,3.6352,2.6751,2.0427,1 
-0.3307,-0.2748,2.5745,-0.0922,2.6976,3.7419,2.8686,2.3683,0.9473,1 
-0.4507,-1.9831,3.1463,0.7844,2.0194,2.7589,2.6509,2.62,2.8142,1 
1.9295,-0.174,2.0421,1.8761,1.0944,0.6309,1.8293,0.6823,1.0063,1 
1.306,-1.1341,0.7318,3.1261,1.4878,2.3585,2.2341,2.4209,1.0789,1 
1.1442,-0.2962,1.4319,2.0295,2.9746,2.0974,2.1219,2.819,4.2842,1 
1.6688,-0.0903,1.7307,1.3226,1.3931,0.7299,0.7322,3.8105,2.2626,1 
0.312,0.0204,1.875,2.4736,-1.3023,2.2724,1.901,3.2583,1.9693,1 
0.6257,1.2268,3.6281,1.6188,2.2946,4.2393,1.7793,2.2865,1.8002,1 
0.896,-2.7895,1.482,2.6792,3.2051,2.8189,2.8184,2.7587,0.8413,1 
-1.377,-0.7845,3.2259,2.264,1.6079,0.9677,1.5671,4.5002,0.6754,1 
-0.9836,0.1144,1.5371,1.1143,3.3732,1.2235,2.695,1.0446,0.5566,1 
0.1523,-1.036,1.5588,3.1845,-0.4472,1.8229,1.1319,1.1937,0.4097,1 
-1.0183,0.4581,2.6377,1.712,0.5304,2.2759,-0.1254,1.5454,2.4942,1 
1.5844,-0.1536,1.4197,2.2324,3.2749,2.263,3.1665,-0.0725,2.5562,1 
0.4358,1.0491,0.6436,0.6594,1.1892,0.6237,3.4461,2.0474,0.7091,1 
0.1128,-1.6103,1.2789,1.1629,2.3171,1.8929,1.4901,1.9661,0.6875,1 
1.6198,0.1982,2.8463,3.2352,0.2126,1.7167,1.4416,1.5413,3.3995,1 
1.2834,2.4761,2.2644,1.7321,2.5856,2.319,1.2846,1.6285,1.021,1 
-0.8593,1.5227,2.0897,2.0333,0.8517,1.5815,1.7578,3.9513,4.8769,1 
-0.2195,1.9938,1.9255,2.1208,1.6416,1.1353,2.2304,1.858,0.6607,1 
0.6229,0.6158,-0.0785,2.2223,1.6046,2.5651,0.8121,3.1913,1.4644,1 
0.7489,-0.9667,2.8946,1.8606,2.7984,2.874,0.5071,3.6232,1.0817,1 
1.9003,-0.7176,1.6717,1.5822,-0.6467,2.1189,2.8663,3.0815,1.5141,1 
-0.7677,-1.0154,2.064,1.1828,2.8012,2.1209,2.8702,2.3189,3.0922,1 
0.3104,1.3724,1.8399,3.5251,0.7582,2.0303,1.3942,1.416,1.9761,1 
2.4443,-1.2293,0.5759,1.04,1.2816,1.4204,3.0485,2.5203,2.5914,1 
0.4102,0.9318,0.9917,1.7283,2.4359,3.0116,2.8328,1.1356,2.1466,1 
0.6948,-0.1487,0.9099,2.7378,1.2701,2.2764,1.3805,2.7364,3.7912,1 
-0.8072,-1.1173,2.7775,3.8981,2.553,2.8554,1.5979,1.6338,2.1596,1 
1.1065,-0.9823,1.9468,2.0135,1.1594,2.7143,1.8085,0.8112,3.4827,1 
0.4174,-0.5508,1.6906,2.5545,0.3455,0.6754,-0.0143,1.9574,2.9213,1 
-0.0717,-0.045,1.0374,0.4409,0.3845,2.8261,0.879,2.6548,3.0987,1 
-0.6955,-0.7119,1.2217,2.3156,1.1107,2.3674,2.914,-0.5043,2.2373,1 
-0.6165,-0.2516,0.8075,4.1264,2.9732,3.9946,1.0732,2.3587,3.44,1 
0.9631,-0.6972,2.2153,1.1709,2.2552,1.7486,1.8658,0.4769,1.6897,1 
0.7151,0.4311,1.1013,1.5405,2.6949,3.8073,2.1696,2.1545,1.9396,1 
-0.5413,0.5128,2.1982,1.8768,1.9502,3.5362,2.9096,0.7236,1.125,1 
0.9833,-0.0685,1.9033,1.8854,3.6841,1.6856,4.8812,1.4893,3.5183,1 
