Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
1.118,-0.85,-0.7722,2.0705,2.4242,2.7196,3.0737,3.0908,3.5856,1 
-1.6329,-0.4698,2.0293,1.4672,2.0167,0.0991,0.1705,3.6616,1.1872,1 
0.2419,-1.1144,3.1858,0.9402,2.4109,0.5002,1.7203,1.1235,2.0922,1 
-0.0641,0.6676,2.1824,2.5814,2.5679,2.4599,2.74,2.8361,0.1525,1 
1.7207,0.1118,-0.2045,2.1145,1.142,2.1668,2.1425,1.1058,1.8525,1 
-0.8148,-1.1079,2.0897,-0.0918,1.4942,1.124,1.2617,0.7866,3.5305,1 
-1.6842,-0.4818,1.9774,1.0403,2.3525,1.5555,2.6115,2.7341,0.5705,1 
0.4865,-0.8555,1.3267,0.9771,0.903,2.6897,3.4309,1.1789,3.3033,1 
-0.3024,1.1133,0.815,0.9804,0.7612,3.633,1.4433,2.6185,1.817,1 
1.589,1.0235,0.2921,0.4991,1.1532,2.0811,1.7751,0.2385,0.832,1 
-1.524,-0.1074,3.4779,3.3618,3.3472,3.0143,1.4877,2.404,2.996,1 
-1.0878,1.2239,2.0782,1.9337,0.8441,1.7228,1.2344,2.3382,1.4644,1 
0.6645,0.9279,2.0255,3.2443,1.8537,3.0264,0.8311,1.2483,0.6753,1 
1.7832,1.2421,2.1155,2.8855,2.6638,1.6539,2.714,1.2592,2.2393,1 
1.3946,1.6399,3.1103,2.3888,1.1989,2.6761,0.7452,2.8439,0.9095,1 
1.0935,-0.6847,2.602,2.1918,2.1001,2.5063,2.8269,1.9415,1.1251,1 
-0.4939,2.0955,3.0428,1.9076,1.4092,1.6865,1.6257,1.5535,1.3487,1 
-1.1089,-1.2847,0.3581,0.8168,0.6278,0.4806,1.6847,2.6393,2.2479,1 
-0.2221,-0.5584,1.6623,1.9421,2.6291,2.8297,1.8409,0.8458,0.8484,1 
-0.1782,-1.7096,2.8656,2.214,3.0886,0.1241,1.6007,4.7455,0.4719,1 
* 
-0.3747,10.3196,1.2729,3.5751,3.6895,1.8957,2.0211,2.0632,1.9847,1 
-0.6266,8.6566,2.7353,2.9627,3.1816,0.6603,0.9225,0.9745,1.7427,1 
1.8168,10.9129,2.3129,2.322,1.3849,1.7673,1.1571,1.2025,0.855,1 
0.156,10.3421,3.1338,1.5279,1.4597,2.2917,1.1856,3.678,3.0897,1 
-0.7568,10.2247,3.0356,2.2956,3.3374,2.603,3.1982,4.0814,3.3132,1 
-0.8117,9.8842,2.1664,1.2792,1.1218,2.0507,0.726,1.6504,1.8268,1 
-0.237,10.1954,2.3695,1.7467,2.1436,-0.2963,1.639,2.8098,3.2726,1 
-0.7685,9.7853,2.2007,1.5694,0.8785,-0.585,1.1192,1.6539,1.5396,1 
0.4648,8.7937,1.5868,2.5398,3.6189,2.8599,1.9476,1.565,2.1564,1 
-0.1582,9.3497,1.8138,1.0709,2.3417,4.3086,1.3581,2.2492,1.7723,1 
0.6665,10.4816,1.8629,2.0531,1.2043,0.9042,2.9528,2.923,2.3792,1 
-0.8383,9.2534,0.5063,0.7708,3.0719,2.0855,0.1083,1.3603,2.5902,1 
0.0845,10.615,2.7613,3.4723,2.096,2.0432,1.4108,1.8404,0.6245,1 
0.209,10.1781,2.5834,0.6689,2.7846,2.7902,2.4831,2.5261,2.7544,1 
-1.2251,11.2819,2.2585,1.5195,5.1849,1.9454,1.6485,1.1104,2.143,1 
1.108,8.9413,1.7696,2.0552,3.6531,0.4741,0.0449,2.7636,3.1607,1 
0.0919,10.0837,1.2586,3.4872,2.0571,2.9061,1.0439,0.1736,2.4781,1 
0.1803,7.9567,1.832,1.9035,1.9879,2.5079,1.5095,3.2762,-0.5644,1 
-0.5233,9.5484,1.6109,3.6279,0.6935,1.996,2.8301,2.6046,1.1206,1 
-0.0618,10.2591,0.8239,0.7111,4.0134,-0.4958,2.1333,0.6149,1.0901,1 
-0.6215,9.463,2.4915,2.8198,3.4703,0.2122,1.982,3.2321,2.6021,1 
0.8792,9.6867,2.1173,-0.1355,1.369,1.622,0.7619,1.6246,1.8338,1 
-1.3795,8.3862,2.0205,1.9857,3.3221,0.8537,1.5116,4.1491,2.106,1 
-1.1675,10.2491,2.7527,2.3393,3.1587,3.1263,2.1719,3.1027,4.0011,1 
0.6344,10.0179,1.6098,3.4744,1.9725,2.0894,3.1056,-1.8991,2.9369,1 
0.8778,10.1742,2.2159,1.6992,1.8294,1.0811,2.7252,2.0461,2.368,1 
1.9015,9.5872,3.1144,1.521,0.5994,2.2525,1.7965,3.7995,2.7996,1 
0.6354,10.0619,2.0756,0.9825,0.9873,2.0971,1.977,1.2947,3.7867,1 
1.0471,10.4547,2.1546,0.0527,-0.1694,1.3627,0.809,1.0523,0.5372,1 
1.4887,10.5551,2.476,1.1948,2.005,2.9995,2.5458,1.5336,2.6321,1 
-0.7652,10.559,1.8281,0.3745,1.5857,0.57,2.4993,3.1203,1.4223,1 
0.2464,8.8821,2.3969,2.9471,2.383,0.7815,1.6634,1.4994,3.4233,1 
-1.5518,10.6578,2.8601,4.7362,0.639,1.5815,1.9223,3.0859,3.3123,1 
0.5155,7.9819,1.2925,1.9321,1.2227,0.7191,2.6515,2.2321,2.4163,1 
1.3256,10.0236,2.4771,3.2787,1.8915,1.9647,1.2113,0.48,1.202,1 
-1.5347,7.6758,2.0548,3.3464,1.044,2.9811,2.7521,3.0302,4.144,1 
-1.2016,11.0548,2.0271,2.7539,1.6721,4.0362,2.5116,2.8436,1.9338,1 
-1.0364,9.7305,2.1566,2.9243,1.3081,2.5758,1.4511,3.7292,1.5447,1 
0.2613,9.8182,1.7055,3.3802,1.4931,1.4054,1.6465,0.2925,3.2539,1 
-1.4146,12.1066,2.2053,2.9163,2.6739,4.6487,2.5403,2.4796,2.3432,1 
0.4683,8.912,2.656,2.3066,1.3969,1.6523,0.6446,2.8366,1.5052,1 
-0.8099,9.849,2.4441,3.1142,0.4509,1.2235,3.8651,1.8568,1.9783,1 
-1.0038,9.4166,2.8936,2.9646,1.1029,2.4332,3.1164,3.0644,1.2065,1 
-0.8482,9.9034,0.5542,0.6067,2.1432,3.102,1.0596,2.6778,2.1167,1 
0.2723,11.0694,0.4096,2.0639,3.7414,2.741,0.1829,0.9101,0.3424,1 
1.5218,8.8196,2.5929,2.1725,1.0507,1.6445,1.0309,1.8925,2.6078,1 
0.1317,9.7016,4.7916,1.941,2.1117,2.008,1.7205,2.0409,2.5627,1 
-0.8068,10.3776,2.6657,0.8249,1.8585,1.9488,2.0121,2.4936,1.6795,1 
1.6536,11.0814,1.9162,2.239,3.1983,1.9488,1.5113,0.9628,2.5987,1 
-0.0065,9.4554,0.6936,3.0407,2.1553,2.5693,2.3121,3.6543,0.4187,1 
1.1156,11.935,3.1359,1.2412,1.9371,2.8321,2.9693,1.4231,-0.0527,1 
0.3165,10.0882,3.9557,2.3374,3.3483,3.057,0.1131,2.1021,1.3409,1 
-1.2201,9.7498,0.7054,2.7881,1.7685,0.9319,1.7227,2.4753,2.8804,1 
-1.3641,9.9399,1.439,2.5472,2.1024,-0.0044,4.2721,1.2944,3.2276,1 
1.7938,9.671,3.1641,0.7822,2.3753,1.3496,0.4902,1.627,3.7593,1 
1.1587,9.826,1.339,1.4172,1.5713,0.9988,3.0227,1.1018,2.781,1 
-1.5696,10.7556,1.95,1.9772,2.3316,2.6561,2.3937,0.1721,0.7118,1 
-0.9339,9.6522,0.8414,2.9406,4.3156,0.3802,2.7751,2.8768,3.6595,1 
-0.5549,9.2067,1.8497,2.0919,0.7059,2.5207,3.3745,2.2889,4.0565,1 
-0.7621,10.8799,2.5116,1.544,1.7197,3.1762,2.8618,1.529,1.4273,1 
1.973,10.3591,2.1346,2.648,3.1107,3.9575,1.9079,3.8042,2.2189,1 
-0.5499,8.3467,4.8191,0.4141,1.8208,2.5974,2.06,0.0248,1.8083,1 
0.334,9.8604,2.9021,3.0511,1.4219,1.9669,1.1328,1.1937,1.7209,1 
0.0632,10.0808,2.602,1.5159,3.1348,1.0533,3.008,1.6186,0.6456,1 
-0.3591,10.1624,3.8702,2.508,1.8999,2.4175,3.5783,2.845,3.5224,1 
1.8071,9.9063,2.1732,3.7546,2.9486,1.1334,1.684,-0.6696,2.7267,1 
0.2581,10.2187,1.7754,1.7261,0.5708,3.2452,2.3466,0.1142,1.2811,1 
1.1642,11.6199,1.1081,2.502,-0.0459,2.1952,2.1483,1.7799,2.6845,1 
-0.2153,9.0929,3.3445,2.1361,2.2565,0.4103,1.6336,0.8919,0.404,1 
0.5877,9.2757,1.4743,2.2281,1.2926,2.1568,1.9614,1.3143,0.9049,1 
0.1767,8.7709,1.9413,1.8502,1.4973,2.4878,3.355,2.8668,2.6958,1 
0.398,10.0813,2.2051,2.769,1.026,1.6837,0.602,2.4455,3.3253,1 
0.1001,10.5432,0.5933,1.3211,0.553,-0.2639,0.7235,3.6354,2.4094,1 
1.9044,11.1611,1.242,1.8129,2.4825,2.6207,0.9678,2.6051,3.2915,1 
-1.2671,11.0695,0.6967,2.3488,2.7414,0.8937,1.3582,1.8213,4.5324,1 
0.6805,7.9452,0.6163,2.9095,0.2974,1.2505,1.0685,1.0093,3.0378,1 
0.3971,9.9617,2.7922,0.57,3.057,2.285,2.6789,3.0612,2.1596,1 
0.8293,9.9268,1.4721,1.8503,3.0903,2.3322,2.0408,2.9199,1.4055,1 
1.6256,10.7,1.6332,1.8914,1.5809,1.2337,5.5921,2.4138,2.2935,1 
-0.9372,9.7613,1.8891,1.9613,2.0187,1.7398,0.8181,1.1392,1.941,1 
1.2735,8.1861,2.4356,1.9546,2.1546,1.5008,1.9851,0.5844,1.6999,1 
-2.2893,8.9457,3.7223,1.3668,2.0498,3.0538,1.6449,1.0169,0.3002,1 
-0.3433,10.8498,2.7646,2.6787,0.8032,1.3189,3.118,0.9457,3.0435,1 
1.106,9.5922,3.221,2.396,1.3555,1.0082,2.8495,1.8695,2.3128,1 
-0.9792,10.387,2.0295,2.9943,0.7834,1.7229,1.0373,2.1564,2.5713,1 
-0.9137,9.3472,3.094,1.7465,1.808,3.0599,2.8369,1.0843,1.1291,1 
0.068,10.2402,5.0033,2.2355,0.9501,1.1362,1.2759,-0.1455,2.5203,1 
-0.4055,10.5021,1.8795,2.3356,0.5793,0.7907,2.1012,1.9266,2.7999,1 
-0.077,10.1615,1.203,1.1281,1.0587,2.3973,2.8183,2.9401,1.4589,1 
0.5822,10.3407,1.4652,2.5838,1.6651,1.8668,0.9126,3.7308,1.9492,1 
-0.8445,9.1529,1.3588,2.9432,1.4195,0.9093,1.3969,0.4662,1.27,1 
-1.3679,9.433,2.6649,2.9539,3.5832,1.9515,3.1324,1.1652,3.0101,1 
0.0669,9.1389,1.095,3.5546,4.3626,-0.057,2.589,2.6285,2.3935,1 
0.3702,10.4472,2.2745,2.4928,2.8517,3.1874,1.7707,1.3196,1.1696,1 
-1.4291,11.4383,4.1067,3.3453,1.4315,1.3846,0.5236,2.5585,2.2266,1 
0.3883,11.1997,2.3691,1.1956,4.4365,1.4363,2.6012,1.5849,1.4365,1 
0.0047,12.1238,2.3319,0.5162,2.3527,2.7807,2.1652,3.539,2.9479,1 
-0.6135,9.6307,3.3105,3.1328,3.1694,3.9382,0.4847,3.6292,0.7035,1 
0.2458,9.0563,1.3903,1.1768,0.5018,2.1974,2.7592,1.5235,2.4521,1 
0.2866,9.999,2.5003,1.6631,0.4458,2.7081,1.6931,0.8681,1.0786,1 
* 
5.1936,4.8089,-0.6155,2.6485,4.4487,1.5524,1.9589,2.3555,1.5949,0 
6.0376,6.5117,3.7029,2.1213,1.694,2.0965,1.3105,1.225,2.1696,0 
7.0717,5.2451,2.3671,1.5433,2.8383,3.599,2.1737,4.2695,1.5269,0 
3.5124,6.8044,1.8797,1.6682,-0.4127,3.0759,2.403,3.0166,3.7505,0 
4.1827,5.3138,2.415,2.2426,2.0375,2.9818,0.9407,2.5893,0.3717,0 
6.9204,5.0102,3.5962,2.4267,-0.4168,4.2044,4.7445,2.431,1.2041,0 
4.9415,3.5909,3.5442,0.8087,2.6758,2.0101,2.5512,2.487,2.3051,0 
3.9397,4.7482,4.411,2.2808,1.1682,2.4208,1.7837,3.8693,3.155,0 
3.8265,4.8458,1.4399,2.3664,3.2586,4.235,0.9272,1.0462,3.695,0 
6.3742,4.9553,2.7625,1.5733,2.8269,-0.3382,1.668,2.0883,2.8529,0 
3.0251,6.7197,-0.1054,2.5288,2.2676,3.0567,0.8008,0.7027,2.8741,0 
4.2932,3.75,2.0549,1.434,2.0761,1.5075,2.625,1.2793,1.5896,0 
5.4434,2.7612,1.0913,2.579,2.0336,2.2641,1.5062,1.7057,2.027,0 
4.6291,6.3799,2.1876,2.351,2.3687,3.8467,0.6503,1.3699,1.6094,0 
3.361,3.706,3.1158,1.7697,1.6977,4.2972,2.1783,2.1906,3.3235,0 
4.7592,4.9987,1.0789,0.4142,1.9889,2.2643,2.7662,1.8032,2.095,0 
3.4371,5.3599,0.2957,1.5134,2.8093,2.378,2.5743,3.0472,2.567,0 
4.2892,5.004,2.447,1.5978,0.221,3.2991,0.8445,1.8135,0.6405,0 
5.9088,6.695,5.1901,0.5218,0.6326,1.5818,3.2167,2.1001,2.6856,0 
4.1487,5.5949,3.323,0.8284,2.8121,3.5612,1.4519,3.1357,2.8609,0 
3.8286,5.911,2.1727,2.2633,2.1576,3.5182,1.8148,2.0728,1.9407,0 
5.2114,5.0779,2.5053,1.7366,1.8373,1.958,0.677,2.9499,2.7176,0 
4.6138,4.9417,2.3899,2.3923,-0.1863,1.4408,1.9944,2.2059,4.1315,0 
5.4828,6.1889,3.1184,3.3399,3.9755,1.8461,2.256,1.2587,1.3921,0 
5.9017,3.1915,-1.3083,1.3686,1.4171,1.4896,4.2869,1.9717,1.8246,0 
3.4793,4.7981,3.0562,3.5975,0.3115,2.5972,3.6538,1.2633,3.0949,0 
7.5825,5.5903,1.6362,2.1169,3.1915,1.8905,3.3076,3.2105,1.1015,0 
6.0031,6.5876,3.7796,3.9746,1.9437,1.0841,1.278,0.7345,2.7628,0 
6.0642,4.8701,1.3722,0.7436,2.0726,3.184,1.401,2.5302,0.5428,0 
5.5404,6.1612,1.5387,3.7924,1.8748,2.3269,1.3134,3.0321,3.4001,0 
4.5278,4.0179,1.0607,1.8341,1.4486,3.8557,1.0694,-0.2025,0.5237,0 
5.2254,3.2394,3.2729,1.5376,1.5241,1.6326,2.4915,3.2474,1.4529,0 
6.9429,4.8676,1.4712,4.0572,1.1896,1.2811,2.2222,2.7447,2.4365,0 
5.1407,5.7765,3.4389,3.6611,2.7331,2.2322,1.0266,0.5364,2.4595,0 
4.8248,5.5291,1.4192,3.0555,1.1397,3.334,2.3544,2.2968,1.418,0 
4.9505,4.038,2.4497,0.8013,2.4553,2.0636,2.9878,2.5807,-0.9113,0 
4.4919,3.2351,1.553,1.2316,2.8713,1.9567,0.7505,2.5456,2.1029,0 
4.4562,4.8065,2.4001,0.6246,2.6834,1.774,2.5018,1.5131,1.1602,0 
5.8153,5.198,2.8364,1.4596,2.2006,1.1903,0.2644,1.8182,2.462,0 
4.1683,5.2205,3.2655,2.1733,1.8934,1.1671,0.4268,1.5849,0.4297,0 
5.6383,6.2219,1.7664,0.9436,3.3077,0.6942,1.7435,2.7787,1.6363,0 
6.2039,3.9152,0.9737,3.6352,1.3009,2.8445,2.8121,2.1671,2.2549,0 
4.8941,5.222,1.7727,1.1443,3.1979,4.4391,2.3898,0.4152,1.3808,0 
3.107,6.3981,0.6678,1.9769,2.4615,1.7421,2.8142,1.3696,1.8662,0 
4.7895,4.9022,1.7578,1.6318,3.9521,3.0926,2.2942,3.8876,2.875,0 
4.8563,5.3102,0.7253,1.8963,1.8481,1.2689,2.1551,2.6041,1.1838,0 
5.8233,5.9491,2.0115,2.4911,2.5004,2.1241,2.8619,0.4995,2.2036,0 
5.3739,5.6165,1.1251,2.5504,2.5899,1.9775,2.8139,2.9334,0.3207,0 
6.4402,3.7886,3.2785,1.8574,2.0563,2.5791,0.9607,2.8738,1.8939,0 
5.9281,4.3558,2.3076,2.6353,1.9202,1.9349,3.5778,0.7351,2.2932,0 
4.401,3.0495,2.5937,3.0354,2.0261,3.5573,1.1127,2.1255,0.7602,0 
6.1522,5.4171,2.1708,3.683,3.2437,2.7991,2.4166,2.0199,1.0435,0 
5.0703,4.5281,0.5315,1.768,2.8044,2.453,1.9361,0.8527,0.3759,0 
5.9113,3.9036,2.7043,1.2286,0.7669,3.8133,1.0931,1.0822,1.2324,0 
3.0316,5.6117,2.5377,1.4537,1.6974,1.1192,2.322,3.1935,2.5682,0 
4.2828,5.0696,1.8253,0.1722,3.1792,2.5668,1.5598,2.2562,2.0528,0 
5.1035,5.9179,3.126,1.9343,2.2808,1.6416,3.4565,3.1232,4.8495,0 
6.1587,5.3007,3.3089,1.2849,1.4061,1.2605,1.5974,1.6693,2.3291,0 
4.6344,5.1705,2.5593,3.2861,3.1014,1.4354,1.0192,1.662,2.5927,0 
4.3162,5.836,4.8114,0.9774,1.5388,1.762,1.1467,1.5615,2.7671,0 
5.6813,4.7893,1.7338,2.327,2.4665,1.6908,1.554,1.6209,3.3422,0 
6.0252,2.3253,1.8734,1.5903,3.5807,1.9498,0.6491,2.9897,1.8437,0 
6.5732,4.1507,2.0227,2.5212,0.9036,1.9581,2.843,0.5067,1.6725,0 
4.8516,6.2196,3.0639,1.3219,2.8106,-0.3984,3.7723,0.8935,2.7901,0 
5.5488,4.4371,0.1934,1.0013,0.8874,1.9659,2.7743,1.5569,2.6306,0 
6.7441,4.917,2.0566,2.8756,2.9137,1.1711,2.9049,2.5171,-0.4467,0 
2.7556,6.2291,2.1128,1.3507,2.9198,3.8126,0.6723,3.0036,2.638,0 
3.0861,6.3598,3.057,1.9868,2.8948,2.8593,0.7778,3.2807,4.1687,0 
4.7274,4.225,1.4873,2.5207,1.7804,0.844,2.5398,1.2874,3.2998,0 
4.4809,3.6859,2.9908,3.3627,0.3451,2.3955,1.3439,1.5799,2.6706,0 
5.1351,4.7079,1.8178,1.8843,2.2011,2.2503,1.2168,2.4901,0.4395,0 
5.1891,4.3894,2.0643,0.709,2.3045,2.1827,3.2426,1.1041,1.242,0 
2.9405,3.9731,2.226,2.614,2.3102,2.9715,1.7491,2.4866,2.2811,0 
7.1686,4.3762,3.0645,1.7199,1.6548,3.5392,2.6558,2.6351,1.7582,0 
3.3475,6.5387,2.5218,1.6832,1.2687,1.3018,2.3127,1.6293,0.6479,0 
4.3558,6.0044,0.5987,1.4391,1.0022,1.7185,1.9638,0.4042,1.1468,0 
5.9075,5.6255,1.8778,1.743,2.3947,1.5772,0.7723,2.8646,1.613,0 
6.0539,5.6541,4.0402,2.8087,0.2545,1.8283,1.87,0.7053,1.3742,0 
4.0826,3.8977,1.7932,1.2826,0.6837,3.2741,1.8352,3.7537,-0.142,0 
4.3157,6.6767,2.7976,2.2758,0.4753,2.2404,1.6365,1.5755,2.1793,0 
4.3948,5.2845,0.7099,1.9236,2.4081,2.0899,1.7769,2.5473,1.7806,0 
2.4992,4.4097,-0.0465,1.7866,-0.3421,2.7078,0.9037,2.6784,4.0517,0 
4.3865,5.6438,2.1058,2.6036,3.0546,1.8277,3.2633,0.9644,2.9441,0 
3.6513,6.5084,2.6933,1.2079,1.6908,1.219,0.7644,2.0485,4.1049,0 
6.0526,5.0771,3.4882,0.4562,2.3159,2.0099,2.2763,1.4236,2.4118,0 
4.6642,6.3599,0.8831,0.0295,0.7087,3.02,1.7213,2.1953,2.3138,0 
4.409,6.4282,0.6573,0.4536,2.4451,3.45,0.7795,1.4865,1.2382,0 
5.0438,4.6747,-0.059,1.8822,2.0384,1.4178,2.6919,3.4286,1.2279,0 
8.0681,4.02,1.38,1.7981,0.8674,2.4397,0.8703,1.6585,0.9454,0 
4.2891,3.8999,3.8186,3.877,3.8272,1.5288,3.5884,2.7899,3.4593,0 
4.3316,4.8911,0.2922,3.3322,1.3883,2.2843,1.6476,1.8573,0.7141,0 
