Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Class
4.2769,-0.6808,3.032,2.0817,2.6369,0.6295,2.2897,1.4462,3.2334,1 
6.0634,0.2392,1.9913,0.9599,3.2746,3.0194,1.6999,2.8217,3.2941,1 
3.8994,0.2165,1.1539,0.6633,4.486,0.967,1.3134,2.3369,2.3845,1 
4.8944,0.842,2.6431,1.7747,1.1269,2.8294,-0.1682,1.8405,1.3743,1 
3.0237,0.0126,3.4733,3.6575,4.2776,0.852,1.5236,1.5474,1.7,1 
5.27,-0.0587,0.5619,1.7116,0.1836,3.1108,1.4562,3.4349,1.7823,1 
5.4026,-1.6145,2.7395,2.339,2.2303,3.2855,1.1819,2.0539,2.1086,1 
3.7172,-0.6532,0.6862,2.5072,0.772,3.8247,5.2789,2.2181,-0.5115,1 
3.7128,-0.1335,2.0677,1.5041,2.5315,2.2877,1.0465,-0.1909,1.9229,1 
3.5722,0.3533,4.1934,1.513,1.6455,2.9609,2.5046,3.2261,3.7883,1 
4.475,0.0708,2.2377,0.8923,1.2832,1.2908,0.5393,1.0536,1.6293,1 
4.2035,1.1042,1.241,2.6048,0.7325,1.5751,1.6637,1.2574,2.1187,1 
5.4139,0.0279,3.9867,3.5252,1.1645,2.9688,1.6372,1.1091,3.7062,1 
4.8217,1.2791,2.3346,2.0202,3.6607,0.113,2.7221,2.1685,2.448,1 
5.0699,0.4246,2.0701,2.7015,1.6946,1.283,1.416,1.3233,0.3606,1 
5.0887,-0.0138,1.2777,2.6229,2.0572,2.3849,1.7404,2.108,3.2767,1 
5.4954,-1.0398,1.162,-0.0768,0.5706,3.5548,1.9518,1.2444,1.9892,1 
4.8856,1.2919,0.4944,2.3156,3.4256,2.0437,-0.5724,1.3823,2.2909,1 
5.2101,-1.3994,1.5784,1.426,2.4962,1.2889,1.135,2.3652,2.4095,1 
5.0851,-1.4469,1.1181,1.3234,4.7303,2.0206,1.2434,1.9073,0.6295,1 
4.2017,-0.1258,1.4427,1.7917,2.5079,1.672,0.58,1.2419,2.1514,1 
3.5957,0.2166,1.4686,1.2899,1.6918,1.7835,0.9774,2.7035,0.9513,1 
5.5978,-0.8131,3.1352,1.7386,3.6161,2.4231,1.6013,2.3386,2.111,1 
2.5127,1.5564,1.2297,4.0409,1.8127,1.7975,0.9923,2.3341,2.2542,1 
4.7948,-1.4286,0.733,2.5761,1.2856,3.5745,0.8337,0.489,2.3277,1 
6.0468,0.6632,3.2064,0.515,0.8916,1.7554,1.3938,-0.0962,-0.2089,1 
6.3589,2.4205,2.9741,1.6772,0.4918,2.9966,0.6612,1.0596,3.148,1 
5.1974,0.4182,2.7804,2.8303,0.4041,2.2705,1.5436,3.406,2.1057,1 
3.9545,0.5282,1.0375,2.197,2.9948,2.4209,2.8563,1.6441,2.8287,1 
3.3182,-0.148,3.2537,0.3431,2.0724,2.6922,1.4959,1.5996,1.1806,1 
2.9963,1.4008,1.2251,2.369,4.6885,2.8984,2.7876,1.3838,2.5165,1 
4.4091,0.2103,0.8678,0.9754,2.5698,2.8429,1.1197,1.4901,3.2472,1 
4.2515,-2.713,3.1877,1.8803,2.1813,3.7275,1.5145,3.1081,1.1018,1 
5.1446,-0.343,-0.7817,1.601,1.7668,1.0246,2.4146,1.9529,3.0448,1 
5.0619,-1.6859,1.4829,1.3341,3.846,1.1669,3.5425,2.4478,2.7917,1 
5.3244,0.7258,1.8506,2.0753,-0.388,1.961,2.0644,2.3523,3.8014,1 
4.7686,0.8807,1.298,1.1729,3.1735,1.8443,1.1847,1.8677,1.5853,1 
5.1861,-0.9645,3.5907,3.0986,4.6153,2.6733,2.5369,2.3605,1.1002,1 
4.5111,0.9,1.3735,0.1799,1.4344,3.2186,1.0743,2.2979,1.7983,1 
5.3905,-0.3168,4.1932,3.4051,1.9605,2.0928,3.0735,1.4749,1.5517,1 
4.2799,-1.4579,3.5358,2.4833,1.838,0.9836,2.4514,2.5868,0.7226,1 
4.1248,-0.0476,1.9671,2.9429,2.8465,1.8077,2.0482,1.7648,1.5183,1 
4.4965,-2.4992,2.274,3.1385,2.7522,1.1607,0.8479,1.2344,0.8927,1 
5.1216,-0.7152,2.6855,1.8418,1.8858,1.3262,3.8477,2.41,2.9868,1 
6.0175,0.7159,2.9876,2.0504,1.5934,2.1891,2.0908,1.2195,1.6673,1 
4.9241,-1.9794,1.5721,0.6839,2.0111,-0.1077,2.5761,2.9414,3.08,1 
4.3085,1.4379,1.6056,2.4524,1.9948,1.2601,1.6205,3.3518,0.9356,1 
5.8033,-0.079,1.5527,1.9742,2.3266,3.0975,0.7666,1.3768,1.7962,1 
6.6791,-0.603,-0.6479,0.62,0.5082,2.4651,3.3432,1.335,1.9065,1 
5.8211,-1.0535,2.6624,1.3339,1.946,2.7502,2.3626,1.9363,2.4433,1 
5.8418,-1.6161,1.8279,0.8545,2.0016,2.2208,-0.2456,2.374,0.7809,1 
4.359,-0.6447,2.6182,1.6269,3.9052,1.8713,3.2726,3.0567,0.2016,1 
4.1324,-0.1047,2.3808,2.9946,1.3167,1.5746,3.5598,3.6308,1.2752,1 
3.6213,0.2262,2.9081,0.6772,2.8538,0.8316,1.5345,2.7392,0.5795,1 
5.5212,-0.4158,2.0583,1.0973,0.5354,0.2503,2.1222,2.9499,1.5565,1 
4.7823,0.1216,1.2434,1.8526,1.8939,2.0104,1.9076,2.2109,0.888,1 
6.5955,1.4824,1.7603,1.5664,2.6849,0.389,2.1546,2.865,3.3124,1 
6.3101,0.8073,1.5231,3.0227,2.8789,2.5929,1.5885,3.4817,3.2876,1 
3.936,1.5028,2.5278,2.5759,1.3026,2.1303,2.8573,3.3523,3.3588,1 
4.5699,0.7053,1.2856,2.6522,1.3573,0.6919,1.1575,2.8488,1.4637,1 
4.5126,1.1278,2.6187,1.0791,3.1298,2.4209,0.8239,2.1691,1.4972,1 
5.3228,0.1667,0.5715,0.6927,2.5392,-0.5555,3.3741,2.4725,1.7092,1 
4.8113,0.5708,2.6349,2.7961,2.275,3.3128,2.0984,3.437,2.9168,1 
4.3074,-1.9985,0.9201,-0.2323,2.5281,4.8729,3.5703,1.8684,1.7227,1 
5.08,0.9808,0.5171,2.299,1.5223,1.9474,1.7425,3.3025,2.1668,1 
4.2038,0.4282,1.3032,1.0849,0.1144,3.0786,2.0071,0.4179,1.4792,1 
4.6357,2.6572,2.3517,1.2959,2.7357,2.9657,1.1613,2.9538,1.2463,1 
5.1824,1.6097,2.4232,3.7327,2.4892,3.7822,3.013,0.4362,2.0882,1 
5.8416,0.6075,1.9896,1.742,2.1184,0.824,2.5422,2.0365,1.4181,1 
5.9066,-0.8267,2.119,0.358,3.5551,0.4032,3.2495,3.0352,2.7914,1 
5.3571,0.4897,2.8571,1.8728,2.1869,0.0864,1.4959,3.3511,1.5091,1 
6.2092,-0.4753,2.1993,2.6508,0.5949,2.1039,2.5372,2.5445,1.2366,1 
5.1747,0.8157,2.0516,1.0956,2.0956,3.463,2.0989,3.4607,0.2966,1 
4.2007,2.7732,3.179,1.4418,1.6299,0.4213,3.3781,2.4875,2.2911,1 
6.0426,0.318,2.2383,3.2587,3.6883,2.4785,1.6276,4.0088,2.7726,1 
4.9787,-0.254,0.6855,3.4869,-0.7245,1.8671,1.5709,3.1413,0.6013,1 
5.3811,1.2992,1.7942,1.8389,2.3737,0.4203,0.3749,2.291,2.4114,1 
6.2507,-0.2009,1.5696,1.5684,2.0334,2.0221,1.64,3.1593,2.5321,1 
5.1355,-0.5045,1.4777,2.7049,3.07,0.9307,2.0066,0.3423,2.2439,1 
5.0711,0.8626,1.9834,0.9211,3.2981,1.3968,3.6108,1.008,2.097,1 
* 
2.8545,3.0692,0.2256,0.559,1.6674,1.3959,1.4079,1.936,1.9505,1 
0.6769,-0.0745,2.405,2.7665,1.7591,1.7643,1.5138,2.2071,4.0517,1 
0.9668,2.819,0.5298,2.8072,0.1319,0.8406,0.6125,3.1384,2.6079,1 
2.8542,1.4132,1.9191,1.8469,1.639,2.0353,4.5077,1.7413,0.957,1 
4.1165,1.6024,0.1744,2.3723,1.1744,2.538,0.6857,2.4979,3.1204,1 
1.6059,3.1366,1.5575,2.2224,1.9083,1.2264,2.4717,3.0713,1.6793,1 
1.5799,2.2219,0.6899,3.2371,0.4016,3.276,1.9826,1.7774,0.5855,1 
3.4949,1.1534,3.4857,1.1627,2.9545,0.6956,1.3744,0.7812,2.6561,1 
2.5378,0.6564,1.5515,0.7518,2.7907,1.9145,2.5846,1.06,0.2489,1 
2.7308,0.7841,0.9873,3.1156,1.6659,2.7322,2.0975,0.4603,1.6514,1 
1.3339,3.2763,2.2255,2.6857,0.8367,0.7191,2.9863,1.2488,2.7291,1 
1.6382,1.3767,1.0561,0.2376,3.091,1.3,1.7055,1.2693,1.3494,1 
3.3519,1.8897,2.2647,2.3896,2.4456,1.8491,2.6433,1.8345,1.4681,1 
2.5897,1.7951,1.1835,3.3638,0.4313,3.1516,2.0001,1.7012,1.1134,1 
1.2883,3.2298,2.8675,1.6403,1.0602,0.106,2.755,2.3024,2.6138,1 
0.9434,2.2593,0.7428,2.3862,2.7901,3.6568,0.7633,2.8966,2.6909,1 
2.7208,3.682,2.8192,1.5526,1.163,1.3705,3.055,1.4658,1.8329,1 
2.0375,1.633,3.0242,2.0886,1.2327,1.318,3.774,2.4421,2.2678,1 
0.9804,1.6996,4.2602,3.2116,3.01,3.5412,1.3919,2.8327,0.8089,1 
3.2126,1.8401,1.7595,1.7335,2.135,3.1349,1.8634,2.9659,3.1787,1 
2.7669,1.1794,2.1806,-0.5786,0.853,2.1863,3.502,0.347,2.0228,1 
0.8086,2.098,3.7733,1.4523,1.864,3.6666,1.4379,1.8238,1.5392,1 
3.8519,2.152,3.6446,2.5,2.6115,1.9314,3.9123,1.7002,0.4808,1 
0.6785,2.7975,2.0805,0.6724,2.4281,1.4744,2.8205,2.2874,4.4738,1 
1.1426,1.1964,1.4469,0.3506,0.8725,-0.0545,1.6872,0.8304,2.3714,1 
1.9269,2.8469,1.4349,2.5593,3.2807,5.2085,2.0869,3.387,2.8768,1 
2.0437,1.023,2.1922,2.379,2.4097,0.4851,4.4895,2.2893,3.6024,1 
1.0616,2.5646,2.1791,2.4213,1.657,1.424,0.4089,1.8166,1.6333,1 
1.3624,0.8539,1.8327,1.9124,1.214,1.925,1.5574,0.7172,0.4249,1 
3.2264,0.6801,2.699,2.1102,1.5758,1.716,1.6863,3.421,0.5406,1 
2.2707,-0.4016,2.9173,2.9255,3.4782,1.8846,3.1674,1.2571,0.1763,1 
1.3771,1.7799,1.2764,2.2103,1.628,0.1337,1.7008,0.2941,1.3593,1 
1.1466,0.3265,2.1467,3.4569,0.4605,1.4277,3.3088,1.1518,2.7396,1 
1.7642,2.5438,1.0054,-0.378,2.9494,0.8983,0.9262,0.7607,3.1572,1 
2.4024,3.6807,1.7977,1.4786,2.5931,0.7597,1.095,2.0031,1.5141,1 
2.5043,1.4043,0.8519,3.0621,3.8375,2.1642,1.1789,2.8859,-0.0261,1 
1.8429,1.7593,3.6193,0.9638,1.3984,2.0793,2.1456,2.3518,2.3456,1 
0.6944,1.7712,0.9073,2.8799,3.6285,1.1585,2.1175,2.2614,4.242,1 
1.0067,1.1618,2.2606,1.4976,3.0122,2.1197,1.5824,1.9051,1.4125,1 
0.8719,2.1507,2.6479,2.6661,2.1576,2.0228,-1.0563,1.8865,0.7138,1 
2.2928,0.8163,3.4895,2.7795,1.3482,2.2595,1.7763,1.1708,1.0039,1 
1.5427,2.2901,2.1581,3.5641,0.6211,2.221,2.4912,1.8405,1.3643,1 
2.0569,0.0447,2.9056,2.7079,2.6059,2.2766,2.2154,3.0768,2.4497,1 
2.5543,1.7077,1.423,2.2295,0.4688,3.6057,1.5602,0.937,4.1327,1 
2.951,0.9651,5.729,4.2379,0.6098,0.815,0.8507,1.3182,3.2433,1 
3.0339,1.4386,1.8341,1.1941,2.6846,3.8189,1.0323,1.4759,1.4704,1 
3.5412,1.7911,1.8038,2.4193,2.4002,1.2046,1.8875,3.1563,0.4385,1 
3.3348,0.7461,1.6327,3.6796,3.8269,4.0135,1.5718,1.4865,1.6856,1 
0.822,3.4193,2.1958,1.74,1.1261,2.2853,2.3354,1.37,-0.2495,1 
0.8381,1.2749,3.9808,0.038,2.8021,0.4252,3.2539,1.7399,1.3581,1 
1.4746,1.4978,2.8877,3.2065,2.8281,-0.1881,2.3579,2.6388,-0.3918,1 
0.394,2.2984,1.8354,1.955,3.9039,2.0173,1.7223,1.8022,0.7496,1 
2.1957,2.145,1.1584,2.9806,1.8737,3.0181,3.1643,1.4521,1.8193,1 
2.4411,1.2759,3.3539,0.9523,1.7934,3.335,2.4355,2.4318,0.2192,1 
1.6707,1.6989,3.0243,0.8956,1.0717,1.1415,1.7963,3.1509,1.7431,1 
3.3326,2.5759,1.5346,0.6639,2.8673,2.5371,2.4683,2.7662,1.5815,1 
3.326,1.2274,3.5087,0.7154,1.7263,-0.8279,3.0949,3.075,0.8154,1 
1.7385,1.014,1.9021,1.7916,0.4384,2.4124,1.5577,3.0093,0.9613,1 
0.8257,2.1227,1.5311,2.3068,1.4041,1.4872,2.4917,1.9134,1.8406,1 
1.9478,1.7839,1.837,2.1135,2.6671,0.7873,1.9879,2.2336,3.2285,1 
1.5464,3.6476,1.6246,0.8407,1.5175,4.675,3.2856,1.3807,0.2441,1 
2.0008,3.6715,1.549,0.9273,1.3222,2.6836,0.1303,3.4199,1.498,1 
1.16,2.2938,2.5881,1.8579,2.035,0.5315,3.6809,3.3875,0.3347,1 
2.6004,0.9959,1.2699,2.3124,2.0404,2.7636,2.7861,2.4532,3.3839,1 
1.6673,1.1074,2.2559,2.0861,3.5228,2.1248,2.2502,1.6884,2.434,1 
2.7068,1.775,2.941,2.4802,3.7699,0.3509,2.8216,2.5958,1.1951,1 
1.4331,2.307,2.7951,2.9977,1.0287,1.0051,2.8053,2.45,2.2946,1 
2.1137,0.221,2.2653,0.7649,1.2998,1.3409,0.9505,1.5723,1.415,1 
2.7122,1.1723,2.6793,0.8267,4.0428,3.1058,2.45,1.6477,2.1478,1 
2.924,2.1249,0.1526,0.8856,-0.7178,2.0261,2.0011,2.1256,2.2578,1 
1.6008,1.9477,1.2329,2.2772,2.7726,1.7776,-1.403,1.7262,1.7558,1 
1.2693,1.6078,2.6278,1.9829,2.0276,0.8994,1.1795,2.0824,1.6049,1 
2.3021,0.3766,1.2318,2.2305,1.5404,0.1593,2.9214,0.2908,2.1288,1 
1.4573,3.6028,0.9533,3.5162,1.0548,2.8786,3.4472,1.5244,4.0111,1 
2.6649,3.2803,1.8404,3.677,2.9917,0.6455,3.1002,1.7164,1.5285,1 
0.9106,3.3158,0.8198,1.9929,0.935,2.7976,3.2714,3.5244,1.9666,1 
2.1772,2.8711,0.6722,2.6917,1.4994,3.0107,3.0501,2.3621,1.0605,1 
3.668,3.4841,1.8999,0.4966,2.2284,1.1863,1.4459,1.8605,2.6592,1 
2.3898,1.8167,4.4769,3.1452,2.8851,1.9192,0.4088,1.6014,1.1569,1 
0.356,1.3642,1.471,2.0009,1.5107,2.2832,2.0525,0.8594,0.6881,1 
1.4843,1.0369,5.4165,2.8123,2.7997,2.8794,2.1602,1.8879,3.702,1 
2.4828,2.424,1.3076,2.7031,1.325,0.8442,3.5657,1.5537,2.1068,1 
2.0864,2.3615,2.3817,1.1902,0.5968,2.6554,2.1677,2.1117,1.5351,1 
0.428,1.4794,4.0058,0.778,2.315,1.0003,3.7394,1.6531,1.4812,1 
1.0479,1.799,0.9525,2.2182,2.472,3.3328,2.987,0.2919,1.0053,1 
2.2516,1.5411,3.1702,2.0759,3.0029,1.5814,2.3106,3.6451,2.185,1 
0.767,1.0242,0.3597,1.3934,2.2653,1.7508,2.1752,1.3293,1.776,1 
2.6308,1.2142,2.6203,1.6889,3.691,2.1461,0.1223,1.531,3.4205,1 
1.4044,1.1083,2.831,1.9787,1.3845,1.7469,2.3932,2.1237,0.989,1 
3.3634,2.3966,1.7461,1.1544,2.5295,2.9908,1.8559,2.4051,0.4418,1 
0.9611,1.5454,0.9394,0.6491,1.9995,3.4737,3.0869,1.8656,1.3891,1 
2.7614,1.8104,3.5434,2.9857,-1.035,0.32,0.6963,1.4583,2.6263,1 
1.7799,1.5388,0.7586,3.8668,1.6327,1.7788,2.3394,0.4113,2.6328,1 
3.6319,1.0529,1.1161,1.6756,2.6634,2.8814,1.8959,0.9274,2.4524,1 
2.6999,3.0065,1.0199,1.461,2.9155,0.7217,0.8336,1.3976,3.495,1 
1.3192,2.425,3.3143,1.8596,1.2434,3.6576,3.4668,0.4745,1.4808,1 
2.4548,0.6036,1.9493,1.8262,1.3003,2.5018,4.1857,0.8694,1.3296,1 
2.2263,1.81,1.8004,1.8799,1.3557,2.5796,1.2497,1.6225,1.371,1 
1.772,0.0745,1.6527,2.3928,1.8739,1.2283,2.4762,-0.0474,2.8604,1 
2.2744,1.0761,1.23,1.1135,0.9003,2.2067,2.1462,2.5676,2.309,1 
* 
7.152,3.3059,2.9242,2.6404,0.9453,3.7978,0.9872,2.8236,1.7053,1 
7.4075,0.6063,3.1042,1.0677,1.0568,2.4366,2.795,2.7195,2.0877,1 
6.6773,2.0518,0.1652,2.3275,2.4762,2.1684,1.1376,2.9074,2.4229,1 
5.7876,0.3458,2.3214,1.5373,0.9192,1.6862,0.9821,2.4994,1.9701,1 
8.0471,0.8291,0.0875,2.2715,2.3221,0.869,2.1579,1.0796,1.2541,1 
7.7958,3.9664,2.8233,0.9425,2.551,2.2741,2.3673,2.1959,1.8865,1 
5.9111,1.0605,2.2758,2.4276,2.4167,2.3018,0.0833,1.8199,3.2696,1 
5.4243,2.5577,4.389,2.063,2.2952,2.9418,1.9725,3.0209,-0.2461,1 
7.5928,4.1917,4.0071,3.4291,3.0894,1.2129,1.9241,3.1538,2.3887,1 
8.8773,3.3911,2.2343,1.8572,1.9426,2.5484,2.5712,1.6449,0.2461,1 
8.5268,1.8811,1.494,1.8273,1.7068,-0.1381,2.988,2.8205,2.5811,1 
9.7775,1.0154,2.4032,2.9329,2.0346,2.3624,1.5745,2.7353,1.4505,1 
7.8886,4.2657,3.4463,1.9599,1.1675,1.4678,3.7599,2.214,2.8107,1 
7.4628,1.528,2.3737,3.0815,4.3135,1.1926,0.9944,0.886,3.3489,1 
9.0981,0.5467,1.9805,1.9355,2.8334,1.1721,0.3211,0.8497,4.1823,1 
8.8983,2.3847,2.1532,1.6317,2.1589,2.49,2.6014,2.4938,0.9818,1 
7.7909,3.0896,1.2632,2.4923,2.5417,2.5048,3.5568,1.9489,1.9788,1 
7.8161,2.2507,1.4734,2.2171,1.8231,2.4933,1.4296,2.4606,2.0385,1 
7.032,2.2551,1.0214,3.6764,1.2903,4.9521,1.6947,4.8292,1.8206,1 
8.5714,1.9886,2.2508,-0.2515,1.5627,0.8638,2.0453,1.6748,0.3928,1 
8.2379,2.5276,2.4545,1.7602,3.7425,2.1437,0.5314,1.7561,1.4889,1 
9.2812,2.3747,1.2924,1.9766,2.2097,0.582,2.7415,1.0661,2.3669,1 
7.7775,1.5688,1.6197,2.8102,0.9717,0.5916,1.6418,1.5615,0.1082,1 
7.7162,1.0467,2.0236,2.9763,0.9806,2.3398,3.2188,1.7341,0.3495,1 
8.2131,3.6049,3.1829,3.8484,1.6234,0.7918,2.2632,2.3606,2.2133,1 
7.8734,1.364,2.7759,1.9349,2.1073,0.9523,3.857,2.3204,0.9049,1 
6.6132,1.6461,1.7144,4.0593,2.2328,0.3878,2.0719,2.6663,2.3321,1 
7.6635,2.4978,0.2059,2.346,3.3603,4.3329,1.2898,3.1569,3.7898,1 
6.3329,0.7057,0.6577,1.4604,2.4957,0.8461,2.5086,1.387,0.866,1 
9.23,2.2908,1.7253,2.3281,0.7164,1.9234,3.011,0.282,1.4762,1 
7.7597,2.3877,-0.4288,1.8164,0.3936,0.3492,2.4913,0.6615,1.7039,1 
8.6137,2.0909,1.7877,1.7056,1.874,0.9612,3.0446,0.7906,3.5285,1 
7.0743,2.6935,2.6164,2.1304,1.9666,2.5857,3.1761,3.0153,0.5876,1 
7.5284,1.3394,1.8484,1.9471,1.7866,2.1855,3.1059,0.7862,3.0218,1 
8.2707,2.7786,2.8453,2.9057,2.7543,2.0245,0.4971,2.9891,2.6637,1 
8.6615,2.4283,3.1061,2.3762,2.6173,2.4176,3.0368,3.2572,0.88,1 
9.3553,1.7544,2.5284,1.9579,1.5817,1.9995,2.0491,2.9613,1.9963,1 
6.6453,3.0973,2.1222,2.1488,1.7745,1.6868,3.9986,2.8196,2.1345,1 
5.8928,0.9078,3.3941,2.5462,0.0943,1.8126,2.8491,1.9431,1.5818,1 
8.1027,2.6868,3.1381,2.8237,2.4113,3.4454,1.4197,3.5761,1.2011,1 
8.2364,1.5033,1.4557,1.3409,2.2067,3.7198,1.4101,2.616,3.3674,1 
7.5424,2.4237,0.0437,3.8729,2.6861,3.5066,2.2824,0.4841,3.604,1 
9.225,0.8768,3.5479,0.6527,0.6422,3.9478,3.0446,2.2358,2.8682,1 
7.9903,1.2706,1.5848,0.7218,0.8389,3.3421,1.9988,0.8062,3.2689,1 
6.698,2.2333,3.3794,1.1632,3.1222,1.0649,2.3292,2.5443,4.0614,1 
9.0097,1.7127,0.6332,1.1795,1.4077,1.4511,3.3424,2.0639,1.7858,1 
8.1109,2.5342,1.7067,2.7377,2.93,3.0071,3.8754,2.3906,0.5385,1 
8.2342,0.8947,0.7751,1.1697,1.1662,2.8458,1.0256,3.0752,1.8349,1 
9.4657,1.9752,2.5858,1.5261,3.3245,2.4225,1.7668,1.0682,1.6082,1 
9.4648,2.5448,2.3634,0.3178,2.7589,2.8236,3.2245,1.7524,1.6161,1 
8.4996,1.9422,0.2336,1.7566,1.4344,3.9551,3.0912,2.9389,1.4604,1 
8.2546,1.5763,2.9187,1.4863,0.6848,1.2348,1.5644,2.557,1.9321,1 
8.8597,2.4785,1.7329,3.6056,2.7524,1.1901,1.7768,1.1728,2.4938,1 
6.9898,3.9788,1.3499,3.1435,1.2503,2.4944,2.4573,2.7114,1.0257,1 
7.5657,1.5837,1.4865,0.9784,3.3829,2.9749,2.2429,1.277,0.6193,1 
5.1321,4.1765,1.8228,2.3499,2.4292,3.2182,1.5046,1.2965,4.3565,1 
8.4021,1.6355,1.6501,0.4323,3.5807,2.1403,0.6415,4.123,2.4868,1 
8.9836,1.4331,0.8981,1.2492,1.2121,1.4017,0.3245,1.2498,1.5996,1 
8.6639,2.3715,2.0827,1.4957,1.7341,1.4147,1.6014,0.0034,1.8352,1 
7.2971,1.4758,2.7984,1.6211,2.2319,-0.4896,3.9272,2.8342,1.6898,1 
8.2093,3.1593,0.1077,2.3329,2.3539,0.9948,2.584,1.5858,1.5042,1 
9.2386,0.0033,2.5228,1.4113,2.2795,1.9649,0.3516,1.2238,2.799,1 
6.9865,2.7141,1.6572,2.6276,3.0164,0.5555,2.5286,1.7706,3.0839,1 
7.9738,2.7126,1.8972,2.2735,1.7316,2.4703,1.4605,2.5544,2.0629,1 
9.7953,1.1709,2.0881,3.8808,3.2685,1.1105,3.0488,4.824,1.6002,1 
6.7267,0.8785,3.1626,0.3669,2.147,2.4249,1.4232,2.1403,1.4648,1 
8.5217,1.95,2.1027,0.3699,2.2719,2.549,3.765,2.2028,0.8818,1 
6.9756,2.5265,1.9801,3.8262,1.3042,3.3235,1.5169,1.7316,2.5978,1 
7.8733,0.5485,1.4178,1.5282,2.4286,0.9052,2.4271,1.4294,0.9852,1 
8.4991,1.0462,0.6827,2.0443,2.2491,-0.0785,1.3736,0.3945,1.5327,1 
6.4126,1.3543,0.6572,1.7718,0.3549,1.641,1.6344,1.7441,2.8495,1 
8.6308,1.4679,2.7689,4.0069,1.1102,3.0719,1.1129,0.6689,0.8778,1 
7.6954,1.1676,0.3723,3.4845,2.7965,2.4423,0.798,4.4817,2.4377,1 
8.7298,3.2049,1.5746,1.4622,1.1231,3.591,4.185,1.4025,1.1431,1 
9.1037,2.6064,0.8044,1.6263,1.6268,2.6389,2.0539,2.5488,1.4638,1 
8.7513,3.2639,2.3469,1.5178,2.1108,1.1387,2.3662,1.2513,2.3731,1 
7.8459,2.7492,2.8007,-0.3966,1.2562,3.0352,2.274,2.4446,2.77,1 
7.2664,1.3904,2.4991,3.3766,1.1932,3.1253,2.4979,2.3072,1.7102,1 
8.0083,2.4338,1.8381,0.3963,1.5658,3.7265,0.6951,2.3938,1.2947,1 
7.4038,2.9957,3.0073,2.9918,2.367,1.4158,1.878,1.7517,1.4203,1 
8.0446,2.4069,0.9592,1.2603,3.0069,3.5261,2.735,1.9464,3.0784,1 
9.4079,0.6952,1.4434,3.5282,2.493,3.2387,2.6219,0.7967,1.0589,1 
8.1368,1.209,2.227,2.1556,0.8585,2.3929,2.0864,2.976,1.3742,1 
7.5921,1.4631,0.7742,1.9634,2.4316,1.3453,1.6119,0.9779,2.003,1 
7.3904,2.5018,2.544,2.4398,2.9151,1.2545,1.0425,2.4474,2.2783,1 
7.1965,1.4314,2.3401,2.5387,0.8389,2.1282,1.492,3.1425,3.0653,1 
8.1613,4.2023,3.1561,2.4145,3.1573,2.6544,2.2289,2.1113,2.0845,1 
9.6712,3.2395,1.8531,-0.0087,3.4968,1.6652,1.7025,2.4481,2.5893,1 
8.8201,1.0047,1.6322,1.0642,1.9735,4.2752,1.9274,3.8174,1.3084,1 
8.5077,1.8812,1.6052,-0.1002,0.8811,4.6995,1.7651,2.1876,2.2129,1 
7.9727,2.3922,1.2263,1.3814,2.6118,1.2828,1.3987,1.4463,-0.0818,1 
7.2231,1.7364,1.8944,1.0111,1.4409,1.9168,1.2188,0.6954,2.8344,1 
