Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
0.8156,-0.3402,0.9134,2.1289,2.5008,1.7536,0.6655,2.6894,1 
1.1721,-1.1225,0.8158,1.9722,1.2838,1.3487,1.3082,2.0479,1 
1.1615,-0.2866,1.2661,2.517,0.4259,2.9781,0.9969,1.7036,1 
0.2304,1.1745,1.8701,1.4621,1.8898,2.0623,0.4893,2.164,1 
2.4844,-0.205,1.7716,2.2616,3.0239,1.4931,3.3418,2.2173,1 
0.6359,0.5377,1.1459,4.5904,0.4189,2.105,2.7893,1.0617,1 
0.9722,-0.8515,1.2087,3.3194,1.5611,-0.7674,2.0497,3.6483,1 
0.9876,-0.4182,-0.2712,3.6685,1.6908,0.8683,0.8524,1.4304,1 
0.4851,0.5468,3.0538,2.8705,2.3843,-0.4179,3.4598,1.3111,1 
1.794,-1.8256,3.4325,-0.1077,1.0718,2.8907,1.7178,2.383,1 
0.5408,-0.262,3.6932,3.9893,2.2784,0.3275,3.2978,1.7886,1 
1.3983,-2.4956,3.5162,-0.3323,0.6733,2.0158,-0.312,0.8494,1 
-0.3056,1.9352,0.3578,0.7941,2.0839,1.3538,0.5323,2.6314,1 
-1.0023,0.5186,2.5317,2.9074,0.9406,0.5692,-0.5162,1.4423,1 
-0.208,-1.3457,2.2662,2.5023,1.9392,0.6518,-0.6621,2.9111,1 
-0.0733,-0.5535,1.2582,2.4068,1.1027,2.8394,3.1738,0.1908,1 
0.193,0.4261,2.2413,2.3626,1.5627,3.3534,2.4796,2.0314,1 
-0.4852,1.0512,1.4981,0.3738,2.9131,2.8701,1.6671,3.2651,1 
1.2749,0.9932,1.8119,1.9883,-0.8033,0.7067,2.0287,1.5906,1 
-1.094,-0.326,1.6825,1.1618,2.725,3.5416,1.5387,2.712,1 
0.2749,-0.2823,2.5654,1.8728,3.2889,0.9293,1.6223,2.4669,1 
-0.9689,-1.6523,1.7981,1.3211,4.0689,2.3704,0.7927,2.3585,1 
-0.6298,-0.5022,2.8463,2.2329,1.7417,1.3943,1.3677,1.9799,1 
-0.9448,-0.6304,0.569,3.0819,2.4174,1.4694,2.2529,3.1836,1 
-0.2706,1.7644,2.0405,1.0721,3.5046,3.2445,2.1134,1.2776,1 
0.0835,-1.6862,1.3579,2.5805,1.8849,2.222,1.7688,4.0891,1 
1.3678,1.1088,1.6406,2.232,2.6597,1.9186,1.2908,3.3606,1 
1.6695,0.2292,2.0121,2.6311,1.7996,1.6964,1.9034,2.1995,1 
0.7078,1.4168,2.466,2.4872,1.635,1.1859,0.333,1.7917,1 
2.2194,0.707,1.5786,2.3645,1.2737,0.2534,2.1228,1.7818,1 
0.9086,0.9668,0.5246,0.4983,1.348,2.0463,1.4355,2.5649,1 
-0.0927,-0.2031,1.2478,3.6642,1.4366,3.2161,2.9854,2.2845,1 
1.788,-1.7492,2.6781,2.2917,2.024,2.4966,1.2456,2.1947,1 
-0.9024,0.1211,0.3673,2.0159,3.374,2.0191,0.1956,2.4919,1 
1.3983,0.8771,2.9858,0.5933,2.3886,1.8823,2.654,1.4784,1 
0.3857,-0.3625,0.5312,1.2844,3.824,1.0159,0.3786,2.7338,1 
0.4656,0.3517,1.3937,1.6499,2.0458,-0.072,2.8933,1.9617,1 
1.2567,-0.3266,1.3037,1.5242,1.6699,0.2694,2.0829,4.1012,1 
-0.7126,1.5179,1.192,2.2082,0.2923,0.9256,0.7402,1.3557,1 
-0.0343,-0.9833,1.4924,1.1414,0.7499,1.3392,1.1695,0.9179,1 
-0.407,-0.7745,1.0774,2.54,3.1402,1.1685,-0.0268,1.9534,1 
0.3136,-0.575,2.7716,2.1391,0.8413,2.363,0.8382,1.8585,1 
0.1542,0.0193,1.5729,2.8412,3.297,2.7128,3.2738,1.9927,1 
1.166,0.8112,2.1798,2.0529,3.2172,2.5453,1.7617,3.5734,1 
-0.398,-1.7895,3.1087,1.9462,2.2817,1.7558,0.8935,3.0602,1 
-0.9335,-0.2478,3.0584,1.7658,1.5792,2.1161,2.7192,1.937,1 
1.1219,-1.8386,2.6665,1.83,2.587,0.7512,3.2607,2.122,1 
0.7265,0.5125,0.9167,3.1844,1.5541,0.8875,1.6648,1.2385,1 
-0.2781,-1.023,4.0629,2.3795,1.3388,2.0818,1.1631,1.4606,1 
0.2897,0.3697,2.5802,3.4988,3.6682,1.9861,2.8799,2.9078,1 
0.3942,0.9341,2.0346,3.0573,2.2435,2.2283,3.1356,0.4014,1 
-0.1262,0.7021,2.2226,0.9579,2.2933,2.955,2.2547,0.502,1 
-1.0859,-0.5389,0.7602,1.3197,2.7142,2.5747,1.6744,1.8026,1 
0.9064,1.4958,1.4071,2.2967,1.6863,1.3751,1.7602,2.5407,1 
0.4443,-0.6873,1.1175,1.6943,2.1557,1.304,1.4363,1.9003,1 
2.0209,-1.7119,2.3655,1.2321,1.5423,1.4606,2.3709,2.0042,1 
-0.6954,-0.7125,2.4012,1.7099,2.5278,0.4468,0.6604,1.087,1 
0.872,0.6856,3.4117,1.0271,1.5075,1.3207,1.2769,2.5424,1 
0.8269,0.1802,1.8017,2.8347,2.1605,2.4905,2.5293,1.2,1 
0.7065,-1.4055,1.6942,1.7305,2.6313,3.2501,1.0675,2.3458,1 
-1.9373,0.0472,3.0416,0.497,1.8272,0.9583,3.7263,1.4607,1 
-0.1,0.1077,3.0191,0.9452,2.1037,2.017,2.3628,4.6877,1 
0.7865,2.4135,2.0583,0.6483,2.359,2.2557,3.1665,0.2529,1 
-0.1184,0.1734,2.9496,1.0963,3.3076,3.002,1.3395,2.5679,1 
-0.1133,-0.0967,2.5005,2.1652,0.894,1.3667,3.433,0.7059,1 
1.831,-1.5631,-1.4051,1.8468,0.3577,2.5617,1.4762,1.9691,1 
1.8347,0.5219,2.761,2.6719,-0.5252,3.0814,2.0573,-0.1578,1 
1.4681,-1.0844,2.8483,1.4403,3.132,3.2031,2.9709,1.5897,1 
0.165,0.0406,0.7507,2.3787,2.7104,1.6542,3.6117,2.3631,1 
0.0511,-0.4859,2.5608,2.4178,2.6019,1.0023,0.1472,1.724,1 
-0.9753,0.2335,2.1609,3.8848,1.1787,2.3365,2.0221,3.4615,1 
-1.4344,-1.5319,2.3797,1.5426,3.1306,1.5826,1.4824,0.9125,1 
0.2721,1.5832,1.2994,4.8463,0.9416,1.9461,2.5862,2.4086,1 
-0.5124,0.2088,2.0819,1.2557,3.3493,2.6784,4.2105,3.2492,1 
0.3652,0.1129,1.4395,2.4811,2.0693,1.7129,3.3495,2.3824,1 
0.4578,-1.2821,1.6477,3.691,1.9356,1.8009,0.4712,2.5658,1 
-0.034,0.5201,0.6572,1.6993,0.9786,0.4966,1.9945,2.7097,1 
0.9028,-0.4656,2.1971,2.7909,2.6667,1.4128,0.7158,2.0191,1 
0.0931,0.3832,2.9432,3.1622,1.2672,1.5234,1.8968,1.1061,1 
-0.2408,0.664,2.5578,0.0256,2.2997,1.7424,2.3397,3.172,1 
-1.1074,-0.5356,2.1274,2.5379,1.1032,2.0228,1.4958,2.2747,1 
-1.4655,-0.1537,1.0336,0.3496,1.0438,1.3255,0.9495,2.7246,1 
-0.1942,-0.5116,1.1864,0.8245,0.5956,2.336,1.4273,3.9339,1 
-2.1999,-0.9969,1.123,1.686,3.112,3.0418,0.4116,1.9743,1 
-0.9585,-0.2111,3.0059,1.3043,2.4558,0.7989,3.9945,2.5381,1 
-0.2829,-1.6038,4.2396,1.4908,2.4975,2.4653,1.0701,2.1084,1 
-0.2976,0.3783,1.2653,3.6814,2.3953,2.5216,1.0812,1.7922,1 
0.1622,-0.6298,1.4215,2.1257,0.1485,2.8731,3.0788,2.6166,1 
0.3328,-0.7204,1.6671,3.3947,1.937,0.9902,0.7852,2.3441,1 
-0.6096,-0.7623,2.5131,1.2667,1.6138,2.6289,2.2118,1.6979,1 
0.506,-1.3414,1.7834,1.2991,2.4577,0.6011,3.1533,2.7151,1 
-1.6099,-1.1784,2.9704,2.4568,1.1134,1.88,2.3386,1.4966,1 
0.7231,1.5168,1.4251,2.9341,2.5447,2.1283,1.9208,-0.1418,1 
-0.476,-0.2379,1.9117,0.5964,2.1112,1.7983,1.3155,2.8025,1 
-1.7156,0.6731,2.0557,0.6845,3.5702,1.2158,0.9324,2.6392,1 
0.0657,1.4847,2.3884,0.814,0.814,3.1805,1.747,2.6833,1 
0.7716,-1.3958,0.6042,1.8895,2.9084,0.511,3.2683,3.0758,1 
-0.5789,-1.4818,1.6819,-0.3327,2.8467,2.4832,1.8462,3.4014,1 
0.2716,0.168,0.8054,2.7485,2.3382,0.9458,2.3134,2.2309,1 
-0.882,-0.5257,2.1844,0.8082,3.3268,2.6223,1.4172,0.1275,1 
-0.0955,-1.138,1.3896,2.4613,2.6616,3.2902,1.9299,1.6534,1 
-0.7041,-0.0662,2.0942,2.0198,1.1458,2.5114,0.9568,1.6615,1 
-0.1716,0.4066,1.5522,2.7566,2.3177,1.2917,1.7265,0.9071,1 
-0.1194,1.7227,3.0395,3.9528,2.1878,0.6919,3.0488,2.7064,1 
0.9577,0.8544,3.4339,0.7899,2.4503,0.1531,2.6282,2.8517,1 
0.2063,1.5542,2.1761,2.4338,1.8077,0.7113,3.3097,2.2753,1 
1.169,-0.8277,0.6165,-0.2079,1.9594,1.4841,4.2908,1.9667,1 
1.2963,-0.0537,0.6764,1.003,1.871,2.9356,2.4516,2.0898,1 
-0.6976,-0.5351,2.1387,3.3788,2.5288,0.6988,1.7623,1.5033,1 
1.4851,1.9212,2.7434,1.5224,0.4517,3.3192,3.0007,2.8466,1 
-1.7533,-0.7583,2.4208,3.6071,2.2523,2.2546,1.227,2.1211,1 
-0.1485,0.0597,2.1177,1.0182,1.756,2.2703,2.4549,4.4344,1 
0.2111,0.3826,1.3016,3.2765,2.3469,1.2095,1.9512,1.7641,1 
-0.0876,1.4079,1.7171,1.7821,1.5942,1.7107,2.4179,2.5157,1 
-0.2416,-0.3364,1.4994,1.1778,1.3917,2.8198,2.4369,1.6018,1 
-0.2658,1.0254,2.2171,1.1639,1.2438,3.6381,1.7614,2.7791,1 
-0.7079,-0.607,2.7572,3.2401,0.7178,0.9811,2.6272,2.8832,1 
1.0365,1.623,2.1302,2.2886,1.3868,2.4834,2.7804,1.3627,1 
-1.569,-0.7648,0.0924,3.379,0.4399,2.1656,0.669,2.4169,1 
0.374,-0.7224,0.8527,3.6671,0.8568,3.4401,1.5767,2.4304,1 
0.5419,-1.1745,1.9721,2.9911,2.5976,1.3416,0.8347,0.7978,1 
0.3212,-0.1756,2.7787,1.0908,2.0083,1.5533,2.2696,4.3901,1 
0.125,0.623,1.4287,2.9978,2.7794,1.2499,2.9724,1.5685,1 
0.5124,0.9798,1.1544,1.6817,1.6605,1.7757,1.5684,3.0378,1 
-0.175,-1.1298,3.6463,2.7245,1.886,-0.6416,1.8644,1.9673,1 
0.9368,0.1315,1.6539,2.0298,-0.0024,3.4144,1.2401,2.3228,1 
0.3103,1.2129,2.4204,1.7245,1.7715,4.1808,3.0703,3.1404,1 
2.0283,0.2669,1.0757,3.7037,2.392,4.0244,4.1502,2.1089,1 
-0.1378,0.3727,3.0807,1.54,1.9444,0.5136,1.0675,1.6571,1 
0.753,0.6617,2.2098,1.5433,2.7584,4.4152,1.2901,2.797,1 
0.1314,0.1102,-0.1263,0.8007,2.5176,3.0135,1.5311,3.9466,1 
-1.2783,-0.6515,3.4524,2.3914,1.5555,2.8745,0.501,3.0279,1 
0.7722,-0.2915,3.1512,4.2655,-0.3453,3.189,2.8031,2.1763,1 
-1.7324,-0.2729,1.5019,2.5131,1.7161,3.0384,3.0808,1.6077,1 
0.5762,0.6427,2.732,3.1941,2.5428,2.5056,0.9716,3.1978,1 
-0.6432,-0.2219,1.0527,2.4153,2.8986,2.0174,1.8317,3.1036,1 
0.0276,-0.3702,0.4882,3.2383,1.9604,3.1851,1.5545,1.2115,1 
0.1113,-0.1094,0.1129,3.6416,1.6011,2.1499,1.3087,0.5443,1 
0.7653,-0.3998,1.6483,0.9955,3.5684,2.5441,3.5819,2.0646,1 
-1.2073,-0.701,0.6637,1.9281,2.8784,0.6433,2.2717,0.429,1 
-0.4454,-1.3826,2.9921,1.0697,3.3577,4.2417,2.2826,1.0937,1 
-1.0415,-1.0068,2.5173,2.7785,1.1754,-0.7534,1.8642,2.0363,1 
2.2228,-0.1919,3.4604,0.7826,2.6067,1.8841,2.706,0.5335,1 
-0.5329,0.4943,1.8245,3.8459,4.332,1.887,1.1453,1.3514,1 
0.2543,0.6282,3.0524,1.2235,1.5801,3.3109,1.7164,1.0368,1 
-1.4652,1.2,2.6524,0.7906,2.0353,1.617,2.3094,0.4587,1 
0.409,0.998,2.5055,2.1417,1.6422,1.3032,2.0323,1.0776,1 
0.0893,0.1833,3.0644,2.7726,1.9378,0.6882,2.0735,1.2912,1 
-1.313,0.0791,2.1801,2.0274,2.2652,2.6029,-0.3479,2.5417,1 
-1.0845,0.1397,2.9453,0.468,3.3132,0.4311,1.1702,2.9168,1 
0.4602,0.0838,2.2459,1.9804,0.073,2.9286,3.0782,0.889,1 
0.9165,0.9348,0.9622,2.7437,0.9635,2.2558,3.3012,1.6598,1 
0.1518,-1.4523,2.7391,3.0676,2.9807,1.4018,2.4979,1.4965,1 
0.56,-1.2894,1.7259,2.4984,2.6951,1.7162,1.1016,3.5312,1 
1.0508,-2.1328,1.5649,0.967,0.6181,0.7553,1.3173,2.9348,1 
-0.4833,-0.2971,1.3172,1.4938,3.3306,0.5347,2.3711,2.3232,1 
-0.2621,0.7176,3.3279,1.3572,1.5718,1.3132,1.3156,2.3694,1 
-0.3277,0.6538,2.0278,0.9102,1.4596,2.3185,2.2125,1.4688,1 
-1.5085,-1.161,3.664,2.4899,2.1776,3.3096,1.2272,1.4322,1 
-0.9836,-0.535,2.0474,1.7899,1.8568,2.1621,1.431,4.022,1 
-1.0795,0.339,2.8613,3.7097,2.5636,1.9624,1.9764,2.1785,1 
0.6245,-0.0072,1.0991,0.7139,2.8219,2.0546,0.2664,1.5991,1 
-0.6305,-1.1119,2.3974,1.6897,2.1429,1.9717,2.7562,2.6897,1 
-0.3418,1.729,2.0647,2.664,0.7048,2.248,2.8328,2.8149,1 
0.0556,-0.8698,4.0602,2.3185,2.4486,1.5264,1.5877,2.8988,1 
0.2046,0.347,2.1283,0.8404,1.5193,2.3411,0.3251,1.4956,1 
-0.5579,1.6762,2.9827,1.3785,-0.1276,2.4227,-0.6052,2.8252,1 
1.3119,-0.6005,0.0825,0.5789,1.1135,2.247,3.3252,1.3827,1 
-1.3787,-0.2005,1.9602,0.4811,1.695,1.6137,1.7053,0.1507,1 
-1.5939,1.524,2.4658,2.2821,2.427,1.7417,2.7717,1.0697,1 
-1.1809,0.5896,3.9631,1.8295,2.4817,2.8128,2.8572,1.1616,1 
1.1832,-0.0337,0.9049,2.0847,2.5905,-0.1939,1.4661,0.7778,1 
-0.1136,0.1045,2.2184,2.7079,1.6173,3.4026,2.1267,1.9271,1 
-0.2479,-1.0342,1.8017,2.3657,-0.3148,2.9314,3.7038,2.4505,1 
0.3818,-0.4668,1.2969,2.1208,2.4053,3.5553,1.4126,3.2629,1 
0.2207,-0.681,3.2278,2.606,1.1824,3.0106,3.0477,2.0238,1 
0.3029,1.6019,2.7426,0.9159,1.9014,1.0795,0.0217,0.817,1 
-0.2568,0.8615,3.3223,0.4214,2.5304,1.7275,2.8878,0.9007,1 
1.3342,-0.6387,2.3033,2.3838,0.9089,1.7516,1.1572,3.048,1 
-0.1819,0.4447,1.579,1.263,3.157,2.7121,2.1688,1.1836,1 
1.2418,-2.3109,2.0212,1.97,2.6787,2.8278,1.7068,0.6984,1 
0.6721,-0.4843,2.1386,2.968,1.0102,1.3069,2.1781,0.4274,1 
-0.6936,-1.3529,2.1744,2.2346,3.7084,3.2408,1.8117,2.9507,1 
-0.0891,0.0128,2.5432,0.2196,2.6155,0.5366,1.3764,2.9495,1 
0.903,0.9922,1.4853,1.7219,2.0944,0.2718,1.3056,3.7198,1 
-0.0106,0.5848,2.2129,0.3828,2.621,2.4075,1.9248,-0.3726,1 
0.3293,-0.6561,1.4566,-0.1245,-1.0441,1.7427,2.8484,1.2573,1 
-0.296,-0.2486,1.4166,2.5402,1.3568,1.0103,0.259,1.9982,1 
-0.2882,-0.3086,1.6542,0.6832,1.8279,0.8688,0.8972,2.1863,1 
-0.2413,2.5311,0.8205,1.1908,1.8784,2.5655,0.3008,3.3691,1 
0.3583,0.9904,2.0284,1.6576,1.0752,2.0812,1.7943,2.1121,1 
2.2283,-0.0963,1.1468,2.0387,2.5549,2.2358,2.67,3.0211,1 
0.233,-1.0621,2.1599,4.7527,2.0257,1.8235,1.045,2.1049,1 
-0.4538,-1.4569,0.7474,4.34,2.7615,2.2506,3.0339,-0.262,1 
-1.0806,-0.3064,2.9184,1.6619,2.3048,2.2763,0.2226,2.7787,1 
-0.4103,1.5475,2.582,-0.1319,1.681,1.0421,2.1683,1.8972,1 
-0.2099,-0.3805,0.366,1.5333,3.2502,2.4326,1.9641,2.3347,1 
0.2636,0.9737,0.3022,1.1982,1.8469,1.8128,2.9417,3.6984,1 
-1.6028,0.8463,1.0837,1.4514,2.2667,1.6589,4.0819,2.268,1 
0.3959,-1.2364,1.1973,2.218,2.6937,2.3004,1.6563,1.6087,1 
0.1107,0.9667,1.668,1.8441,0.8049,2.7028,2.1671,1.952,1 
-0.5391,-0.6641,1.9142,3.0851,2.2169,0.9137,1.0074,2.9773,1 
0.1728,0.3557,2.1445,2.8195,2.6468,3.0288,2.8965,2.388,1 
-0.0862,-0.5405,3.4927,-0.3804,2.6745,2.2665,3.7188,2.1713,1 
1.2868,-1.2226,2.8202,1.9,1.5801,1.0599,2.7872,1.3855,1 
1.0044,-0.787,4.5936,1.1422,4.1003,2.4777,1.7882,0.8886,1 
