Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
5.7001,-0.681,2.5031,1.1853,1.2407,1.8003,1.7342,1.4487,1 
5.3188,0.8606,1.7622,2.68,1.4391,3.0443,1.61,1.8721,1 
5.1184,-1.5259,1.1709,3.5831,4.1596,0.7323,1.9853,1.9548,1 
6.3921,-0.0449,1.7478,1.8758,0.2336,1.993,0.8623,1.7145,1 
5.3784,-0.3894,1.2891,2.4238,2.0229,3.9155,1.3913,1.7999,1 
6.1427,-0.4771,3.3864,0.6745,1.5009,2.2488,4.2145,3.2079,1 
5.4012,-1.8705,3.1901,2.3155,1.8335,5.0414,2.0128,3.0411,1 
4.7492,-0.6998,2.0485,3.2452,2.507,0.2398,3.3552,4.5898,1 
3.5229,-1.1355,3.7224,2.8573,1.626,4.1191,2.7868,1.4356,1 
3.6909,-2.0312,0.6689,1.2993,3.6192,0.6867,0.85,1.247,1 
2.4588,-1.8271,1.3397,1.056,2.0636,2.869,1.1487,1.9535,1 
4.7404,-1.4995,1.295,3.4823,1.545,2.9257,1.9499,1.5388,1 
4.1467,1.1342,2.8096,2.7599,2.3105,2.7021,2.5574,0.4139,1 
5.1754,0.0149,2.3075,3.5404,2.328,1.6212,0.9586,2.8287,1 
4.0759,-0.3823,2.8427,1.5801,1.334,3.1138,3.0773,3.4871,1 
5.044,-0.0157,1.0017,2.861,1.6377,0.8013,0.9738,3.0466,1 
4.2052,-0.727,2.4705,2.2381,1.9964,0.9932,1.2723,1.6371,1 
4.1004,1.1371,3.0127,2.3476,2.7357,2.5737,2.6219,2.8048,1 
4.6998,-0.152,2.4861,1.8258,1.0779,4.0054,2.1974,2.0454,1 
5.8244,-0.1595,3.0133,2.6489,1.569,1.9619,1.6827,1.5049,1 
6.153,-0.8475,2.2093,2.2674,2.3419,2.0213,3.6648,1.8662,1 
6.1424,-2.3234,2.75,3.0564,3.0225,1.2018,2.2457,2.5567,1 
3.2904,-1.0612,2.2854,2.3437,1.8909,0.6622,1.3297,2.8026,1 
4.532,-0.9693,2.6802,1.6274,2.4399,1.3123,1.4897,2.8305,1 
5.7521,-0.3069,2.3576,2.0267,2.283,0.1496,0.685,1.814,1 
3.7146,1.8581,1.4398,2.0854,2.4171,3.4917,0.6582,3.1971,1 
4.7969,0.9088,1.4657,1.1524,0.0358,1.9258,3.5208,1.3961,1 
3.3319,1.7727,3.229,3.7916,1.5915,1.5175,1.5543,1.6149,1 
5.7509,0.2103,2.5432,1.1225,0.725,1.6952,3.6068,1.829,1 
3.5024,0.0621,4.3055,3.5093,4.0627,2.2606,1.8389,1.7495,1 
5.7888,0.449,0.8392,2.9002,2.4209,1.6192,2.3272,2.135,1 
2.4352,2.3966,3.3627,1.7284,2.074,1.451,1.5836,2.8751,1 
2.0536,1.5703,0.7308,1.0284,1.936,3.4402,1.711,2.8062,1 
2.1003,1.635,2.7684,2.2939,2.8042,3.9885,2.8003,3.6033,1 
0.4228,1.9983,2.2392,1.7039,2.2428,2.2256,2.2094,2.5451,1 
1.2204,1.8665,2.9349,2.6814,2.5333,1.1173,2.7193,0.6755,1 
3.6054,1.584,2.5362,3.6129,3.3808,2.0869,1.6361,2.7146,1 
3.1105,3.373,1.7006,1.7795,4.961,3.9955,1.8352,2.6783,1 
3.248,2.8344,1.1494,1.6186,1.6279,0.3384,1.8404,1.0948,1 
2.4627,2.8551,0.5095,2.8557,1.2418,2.3068,2.5343,3.3761,1 
1.7853,1.5003,2.3581,0.0853,1.5393,2.4788,2.2614,1.3117,1 
3.2459,3.6652,1.4687,0.6954,0.7976,1.1431,0.9438,2.5123,1 
1.0914,4.0933,2.0685,2.6092,2.2654,2.6322,3.7201,2.5227,1 
2.9332,2.2856,2.3544,4.1642,3.0997,1.0934,2.2221,1.4403,1 
1.5612,0.1306,2.2643,2.0793,3.5928,1.0115,0.9867,0.2015,1 
1.5481,3.8433,3.8912,1.4754,2.2113,1.6558,1.0055,3.4638,1 
3.7442,1.7252,2.9415,1.8537,0.3914,1.9236,4.0794,3.6241,1 
1.2559,2.1742,0.4571,3.8994,3.3737,1.8969,-0.1551,2.4907,1 
3.396,1.5261,1.9412,1.1057,3.1289,1.1785,2.4161,3.2444,1 
2.8679,1.1991,3.0495,1.0131,2.6654,3.0396,1.993,2.4971,1 
1.5236,2.4197,2.5408,3.3428,1.6683,1.6564,4.0804,2.9338,1 
2.4443,1.1786,0.7257,1.6661,1.8713,0.5656,2.853,1.6259,1 
-0.0752,0.5388,1.4641,1.6685,4.1859,1.8521,-0.0429,2.7698,1 
2.686,2.1585,1.2955,3.1339,2.5834,2.3533,2.1091,0.5547,1 
2.1257,3.3515,2.7708,1.4539,2.3079,0.4308,2.7511,1.5884,1 
2.1785,0.9288,2.0472,3.3656,1.5196,1.2636,1.2639,2.8415,1 
0.9876,2.1708,3.496,1.502,0.1967,0.4538,2.1736,2.189,1 
2.574,3.4393,2.8035,3.1202,2.0884,1.3561,2.4222,2.4144,1 
3.3163,1.3928,2.9418,2.033,1.816,3.3816,1.4866,1.8257,1 
1.5397,2.3681,1.8859,1.6089,0.2204,1.6419,2.1581,1.54,1 
3.3383,3.076,1.5581,-0.2719,3.8816,2.2834,1.4994,3.0114,1 
1.1959,1.5792,0.4001,2.1404,1.3055,2.2945,2.6258,2.8885,1 
2.9043,1.2662,1.8182,2.2806,1.3908,0.3885,1.958,2.5036,1 
2.4211,2.7354,2.2585,2.5213,1.8018,0.3184,1.9197,1.6395,1 
1.914,2.4463,1.9447,1.2486,4.0757,1.4526,3.5301,2.1788,1 
0.5028,0.8606,3.6424,3.3843,2.2345,0.8994,2.0534,0.642,1 
2.6137,2.2988,0.5167,3.6899,2.2529,2.356,1.8099,2.0873,1 
2.5152,2.8414,1.0126,1.0214,2.2325,1.1361,1.4364,1.0192,1 
1.6164,1.0256,3.4522,1.6868,2.3934,3.4645,3.1672,2.299,1 
0.9403,0.9917,1.173,4.496,1.6121,0.462,2.4928,2.4355,1 
1.379,1.9523,2.22,1.9343,1.2575,1.2567,1.1663,3.2172,1 
1.612,2.7563,2.6925,2.4021,3.8593,1.9662,0.1924,2.1151,1 
0.3054,2.8083,1.0529,1.5274,0.796,0.831,1.5626,2.113,1 
1.9257,0.8271,1.8659,5.1376,0.6289,3.1087,2.6944,0.7639,1 
2.4638,2.5666,3.1148,2.5189,1.2847,2.526,3.3887,2.5043,1 
3.3088,1.1208,2.991,0.733,2.7657,2.3803,4.109,2.8736,1 
1.4549,-0.5177,1.0,1.3321,1.6187,0.2897,2.6204,2.8476,1 
1.0194,2.931,2.9562,1.5428,3.0825,1.6579,2.7729,1.7418,1 
2.9811,0.61,2.4719,3.2301,1.5495,2.1907,2.325,0.7925,1 
0.9695,1.9503,1.4003,1.0286,1.555,2.5302,1.327,3.5864,1 
3.0346,2.8308,0.7882,1.308,1.0391,0.9143,1.2111,-0.0204,1 
1.2866,1.0771,2.364,2.0975,2.3715,3.3331,1.238,2.6362,1 
1.8882,0.8797,2.3053,1.1622,1.8719,3.1317,1.697,1.6092,1 
1.9808,1.6307,2.1085,1.8545,0.0819,2.7624,4.2022,1.0368,1 
2.7906,0.3106,2.4645,3.5009,1.5799,3.3562,2.0681,3.317,1 
3.0248,1.93,2.5839,2.3742,3.7775,3.3814,3.571,2.614,1 
3.4598,2.5507,3.101,2.7471,3.4099,1.1459,3.462,2.9295,1 
2.8829,1.3016,1.7837,2.396,1.7397,1.6501,1.0558,2.4776,1 
0.8096,2.2549,3.073,2.9764,2.7962,1.8806,0.2231,-0.1445,1 
3.9136,0.2067,1.3729,1.9612,1.37,0.6684,3.6722,-0.8209,1 
2.1719,0.6836,0.9535,3.8846,2.4888,-0.2706,2.3673,2.7865,1 
2.1439,3.8966,3.0412,3.4379,2.173,1.3588,2.2512,1.8433,1 
4.3547,3.4146,0.9438,3.0837,3.5635,2.38,3.4802,3.2685,1 
1.2082,2.5114,1.226,3.2499,1.5677,2.2066,2.0552,0.4626,1 
1.6593,0.5385,1.7132,1.3167,0.1695,2.0263,0.5362,2.9201,1 
2.563,1.1298,0.6018,2.6924,2.1676,2.6982,0.9932,0.3879,1 
1.0589,1.7402,0.8202,2.0387,2.4596,2.6297,1.1863,1.9729,1 
2.5842,2.3021,0.5824,4.0512,1.1468,2.9653,1.556,2.5723,1 
2.7968,2.3292,2.687,2.7051,2.7167,0.582,3.2658,2.5128,1 
3.7976,0.2665,2.0157,0.8341,2.2908,1.7576,2.6605,1.0227,1 
1.6117,2.5715,3.5117,3.4262,2.2635,1.4811,-0.4814,2.7057,1 
2.403,2.7948,0.465,1.8477,1.4688,2.9543,0.6659,2.9927,1 
2.0924,1.1055,1.9348,3.8136,3.3854,2.8171,1.3706,0.1686,1 
1.7399,1.875,4.0476,5.5098,2.4748,2.1771,2.4593,1.9423,1 
1.9911,1.7719,1.4827,1.9873,-0.3217,4.4647,3.1164,3.4276,1 
1.4236,3.298,0.9371,2.1517,1.9658,3.0723,2.3216,2.7348,1 
1.0643,0.6457,1.1415,1.9813,1.8568,-0.0867,2.161,2.6953,1 
1.4075,1.6193,2.3742,2.4739,1.9609,3.1373,2.4521,1.7128,1 
2.0296,2.0913,4.8558,0.4815,1.8206,0.5113,1.784,1.4292,1 
0.6545,3.6631,2.0822,1.3448,1.5131,2.6041,1.8367,1.4523,1 
2.6193,4.3163,1.369,1.5011,1.8786,2.4741,2.6331,1.4448,1 
1.0922,2.728,3.0683,2.1506,0.6387,2.5069,0.1088,2.0301,1 
1.4071,3.573,4.113,3.2452,2.885,0.1772,2.1888,2.9446,1 
3.7436,2.8579,2.8722,3.7272,1.3707,0.554,3.763,0.9849,1 
0.8823,3.0967,1.076,2.1577,2.7176,1.8439,2.3604,2.0141,1 
0.8576,1.5399,0.4616,2.0491,3.2821,1.2275,1.8724,2.5811,1 
1.3796,4.2015,2.5504,3.0803,0.8772,1.0131,3.7634,2.0736,1 
0.6988,-0.1449,2.48,1.4865,0.3801,-0.1562,3.2654,-0.0646,1 
2.1211,1.7038,1.8237,0.7575,1.1799,1.8722,1.0516,3.8681,1 
1.809,2.6811,4.8904,1.9833,3.7866,2.1167,0.6931,0.0689,1 
1.198,2.8787,2.4642,1.3258,0.8925,2.0936,2.5469,1.5364,1 
1.0285,2.6437,2.2834,1.7737,2.7566,2.5697,-0.0551,3.1228,1 
3.3398,1.2579,2.0417,1.0355,1.4072,2.5701,4.9697,2.4992,1 
2.5662,1.9076,4.2791,1.8786,1.9165,0.5866,2.7325,3.4201,1 
1.2781,3.2587,1.4258,2.6073,0.2541,1.8295,-0.5087,1.77,1 
0.9802,0.7821,-0.1162,1.5769,1.745,1.208,2.5755,3.2955,1 
0.8482,2.7535,3.2617,1.6412,3.3654,4.0979,2.9827,0.5571,1 
2.398,2.6529,0.5947,0.9984,2.9438,1.7737,3.0626,1.7565,1 
2.3156,1.5176,3.3812,1.8173,3.4701,2.6193,2.8299,2.9158,1 
1.5906,3.9117,3.0552,3.0957,0.34,1.8358,1.5051,2.2893,1 
2.7519,2.5153,1.9405,2.8504,2.4307,0.6128,-0.8495,2.4901,1 
8.8827,2.7307,3.0737,2.874,2.332,3.0333,1.0157,1.8823,1 
7.8783,2.5602,2.106,2.2204,2.6708,3.5732,2.1775,1.1237,1 
8.9998,2.0116,2.9366,2.7518,0.9379,1.6537,0.3413,1.4697,1 
7.1628,2.7645,2.2589,2.9598,0.7519,2.4072,1.4865,1.0556,1 
7.7831,1.7581,1.1987,3.7134,3.9404,3.7091,2.5925,1.6213,1 
8.0196,2.7363,1.7538,3.6471,2.07,2.7007,2.925,1.62,1 
8.8604,2.1377,2.8957,3.6237,2.0666,1.6525,0.7031,2.7655,1 
6.8888,1.2843,0.6574,2.1966,1.681,4.5603,0.5451,3.5788,1 
7.5379,4.0133,0.6022,2.4686,1.4141,2.9308,0.6415,0.426,1 
7.6175,2.073,0.4055,2.73,2.4419,2.0216,2.0427,3.3987,1 
8.8129,1.9754,2.0291,2.0085,1.6916,1.9034,2.6717,2.191,1 
7.9373,2.0042,-0.0054,1.7276,2.1398,1.1794,0.7139,2.1508,1 
8.1443,2.4055,3.8257,0.8881,1.066,2.7372,3.2939,1.1643,1 
9.6411,2.5613,3.0345,1.4196,0.9163,-0.1018,1.5232,2.3085,1 
7.9799,2.222,2.1744,-0.35,0.7865,1.3911,1.7708,1.7838,1 
8.3353,1.3255,1.433,0.8115,1.7047,1.8591,3.0857,0.9307,1 
9.6246,1.7877,1.9304,2.016,2.8054,0.1906,1.3624,2.7401,1 
6.6564,3.2509,1.2985,2.3952,2.8801,1.0324,2.3845,1.0725,1 
8.1697,2.3459,1.4238,2.2568,2.5885,1.3823,1.5073,3.0308,1 
8.1771,1.7996,3.4304,3.2435,1.8208,2.4496,4.038,1.3146,1 
7.3853,2.0561,2.7776,3.5864,2.2124,2.4582,2.1894,1.9465,1 
9.0104,0.5871,2.2277,2.8856,3.0671,2.1555,2.2864,0.7793,1 
8.9033,1.3714,2.903,0.8822,3.1239,2.7865,2.3424,3.7888,1 
7.8702,3.6716,1.0865,1.7218,1.9112,1.2332,0.431,1.2749,1 
7.2704,2.1993,2.1493,0.9359,0.7586,1.6283,1.2502,2.7051,1 
7.2115,1.1209,0.8246,2.4637,3.9146,1.9439,1.4223,1.247,1 
7.4662,1.7539,2.0867,-0.1042,0.9515,1.0069,1.8509,1.8712,1 
8.1368,1.6304,2.8266,2.763,2.3418,1.3831,-0.262,3.0265,1 
8.022,-0.8499,2.4281,2.8029,2.0384,4.0432,-0.111,1.8578,1 
9.5097,1.9842,1.597,2.5832,3.1689,1.7523,0.1836,1.3526,1 
7.5134,1.1536,2.3496,1.9641,2.8919,2.0714,3.2076,2.2155,1 
8.0548,3.9115,0.5549,3.1939,3.808,0.6797,3.1998,2.7164,1 
7.0364,0.8615,1.0002,1.2277,3.0917,0.7851,1.3918,0.0348,1 
6.9879,2.9749,2.854,2.7257,2.0836,2.2256,4.7878,0.832,1 
7.9299,3.252,1.529,3.731,0.8386,1.1794,2.3592,0.8909,1 
8.2277,2.4785,3.2162,2.6131,1.9843,1.677,2.7333,0.8138,1 
8.0554,2.4638,1.3851,1.4282,3.4415,1.3924,1.2829,3.7124,1 
9.5109,0.4168,0.8147,2.844,1.1217,0.908,1.7372,-0.6626,1 
7.91,2.0457,2.6952,0.2105,4.15,3.7851,1.2394,1.8172,1 
7.7158,2.8821,1.9952,3.6099,1.1554,2.9737,2.5318,2.7103,1 
7.5745,2.3939,1.7413,0.3109,1.544,0.8703,2.6342,3.3744,1 
7.0516,1.3741,1.3647,2.2544,0.2116,2.1078,1.1103,1.411,1 
7.4132,2.6705,1.2112,2.2692,0.8914,1.8543,2.0371,2.0377,1 
9.7134,1.2245,2.3376,0.7998,1.1281,0.1021,2.2143,3.0808,1 
8.0935,1.2601,1.8419,2.9052,3.526,1.8442,2.1999,2.144,1 
8.4751,1.2318,0.5909,1.5409,-0.6352,1.5707,1.3365,4.4674,1 
8.7329,2.7389,3.9959,3.2386,0.7885,0.7926,1.8094,1.7109,1 
8.4641,3.8224,2.6717,1.9357,2.7982,1.6861,0.249,2.0582,1 
9.3008,3.3198,1.9876,1.2181,3.5061,1.1716,2.48,2.6998,1 
6.791,1.6646,3.7146,1.2014,1.2119,3.6933,1.2777,2.6383,1 
8.9025,1.4332,0.8434,2.1943,2.5411,1.7191,1.9029,2.1219,1 
8.2352,2.7525,3.1152,2.4194,2.6528,1.5113,1.218,2.3297,1 
7.2938,2.9943,1.9755,2.3452,-0.8476,3.2948,-0.4163,2.8215,1 
7.5064,0.5496,2.394,1.3865,2.1875,2.7338,0.8455,1.3602,1 
8.8547,0.2121,2.5834,1.603,2.2766,1.8117,4.2522,1.7837,1 
7.2421,2.9122,1.3357,0.5028,0.8412,3.0975,3.5728,1.2031,1 
9.976,1.5597,2.8893,0.6353,1.0039,2.8504,2.6626,2.074,1 
7.6836,1.9315,0.2455,1.7627,1.3552,0.9082,-0.1214,0.7801,1 
8.6528,-0.1164,1.6877,3.9743,2.9675,1.3008,3.1428,1.5155,1 
7.7932,0.193,2.4554,2.4762,1.786,2.3307,2.0833,1.2054,1 
6.8737,1.4681,1.9063,3.0014,2.1415,1.2259,1.6383,2.0713,1 
7.8848,0.6031,0.7311,0.4799,1.4597,3.5713,2.3812,1.7835,1 
7.7219,3.9681,3.9032,2.3373,2.5771,2.0116,2.4763,-0.1459,1 
7.5939,4.395,1.213,3.6902,1.0215,2.34,3.2044,2.3608,1 
8.5565,3.2204,1.2941,2.0518,1.3747,1.2796,3.1499,0.6869,1 
9.0404,1.8924,4.3749,1.7799,2.2466,2.7454,1.4526,0.9783,1 
8.3063,1.931,1.5515,1.7031,1.7591,3.446,1.099,2.4998,1 
7.9063,2.7446,1.7896,0.5319,2.5329,2.0553,1.0776,2.7388,1 
8.7819,3.7772,2.0757,3.736,2.8772,1.0985,2.2348,-0.4374,1 
7.8367,0.9288,2.8571,2.2388,1.2301,1.7065,2.9451,1.2852,1 
7.8791,2.9459,3.1138,3.0948,3.2406,1.9841,0.6092,2.4568,1 
6.4831,2.3696,0.7126,0.9434,1.5284,1.1682,3.1975,1.7385,1 
9.9755,1.8192,2.506,0.6927,3.513,3.0873,3.1443,2.1103,1 
8.3589,0.1548,0.9317,1.3307,1.5035,1.9485,2.3096,2.1731,1 
8.0168,2.0053,4.2365,0.6963,1.007,2.7555,2.5328,1.4733,1 
9.5792,1.7931,1.7027,2.4361,3.2781,4.2725,0.1374,2.3413,1 
7.7121,2.4964,2.7656,1.5567,1.7485,2.5805,3.9427,1.3977,1 
7.8017,2.9086,1.0153,1.7431,3.6752,1.2987,3.051,2.4062,1 
6.8387,3.6048,1.3172,2.3564,3.1861,0.5225,2.9528,2.2552,1 
8.2214,1.6924,2.1436,2.739,-0.7317,0.7907,2.5752,1.522,1 
8.6071,2.386,0.9806,4.5914,1.0284,3.7633,1.0828,2.5903,1 
5.8584,1.5909,2.7809,3.2431,-0.4562,1.2322,3.2146,2.1062,1 
8.4313,3.0669,2.434,2.7053,1.6768,1.1879,2.8035,0.5874,1 
8.0441,1.9428,1.5156,2.2982,2.5531,1.8496,1.8618,2.4782,1 
7.5903,2.8291,2.3143,2.4737,1.6756,1.0669,4.1499,3.2856,1 
7.0512,3.5638,1.4558,0.8635,3.4789,0.8973,1.5599,1.6021,1 
6.593,1.8521,2.4477,1.4022,2.4365,0.4763,-0.1536,1.7809,1 
7.4788,4.4929,1.3425,1.6535,2.0392,2.7858,2.7374,2.9876,1 
7.5181,4.0732,1.5258,0.946,1.7951,3.7386,0.2908,0.4922,1 
10.2128,3.098,1.8041,3.5651,3.7697,0.9603,2.5288,0.9797,1 
7.8477,1.1265,2.5506,1.3817,1.7179,0.5842,1.8931,2.6183,1 
9.3402,0.6288,1.7314,3.166,1.6722,2.3479,1.7799,2.7368,1 
8.3282,2.8349,1.5992,1.2532,2.8966,1.0479,1.6197,3.9183,1 
7.2114,1.4616,2.1311,1.9855,3.9483,2.1593,2.2889,2.3383,1 
7.4623,1.5236,1.447,1.4785,2.179,1.3392,2.3679,2.8917,1 
7.3403,1.5959,2.0888,1.0086,0.5193,0.6298,2.5384,2.9954,1 
7.676,3.7812,2.4639,1.3086,1.781,2.3107,0.6482,2.1371,1 
7.1896,2.5524,1.8683,1.3998,1.2504,2.7887,1.4612,1.1038,1 
8.1698,1.3842,1.5828,4.0014,2.0758,1.8687,0.1581,3.3417,1 
8.657,0.9109,1.0913,0.896,0.8711,0.6198,1.333,1.7481,1 
3.7421,3.1468,3.5008,2.2037,2.4701,2.5759,1.6062,1.5233,0 
2.0286,5.2714,2.0078,1.612,0.53,1.4428,0.0825,1.126,0 
5.9046,3.5176,-0.2886,3.1989,1.4723,1.3613,2.057,2.2759,0 
4.2828,3.8757,1.9632,2.08,1.6545,1.7674,2.2101,2.3283,0 
3.6787,3.9518,1.8566,3.4026,1.4775,1.9122,1.77,0.7316,0 
4.3984,3.7745,1.3882,3.4264,3.8234,3.2669,1.422,2.9097,0 
4.6477,3.3995,3.8244,3.3652,1.4661,2.067,1.8656,2.5159,0 
6.0585,3.0853,2.9782,2.5844,0.1303,2.1289,1.2922,1.4483,0 
4.8722,4.4424,2.3514,2.5678,2.5037,1.3276,0.4066,1.3008,0 
4.5535,5.706,0.8114,0.4008,0.7258,3.3292,2.5444,2.6252,0 
4.369,1.3108,2.8052,1.6926,2.3288,1.6069,1.9108,1.6384,0 
6.3213,4.6643,2.6564,1.7938,2.5779,1.2891,1.5673,2.1618,0 
5.3309,5.454,1.9875,3.6705,0.3822,1.5795,3.9316,0.7027,0 
4.9778,3.8856,2.0653,2.0933,2.8115,1.6894,2.6757,2.8959,0 
4.7274,4.2901,1.6748,2.7345,0.944,3.4469,2.8208,1.7913,0 
5.0414,5.5212,2.9376,3.1594,4.1387,3.6205,1.699,1.855,0 
4.0524,3.2269,1.5549,0.0062,1.0448,1.4995,2.365,2.2117,0 
4.2901,4.8187,2.5829,2.5842,2.7517,3.5912,1.7281,1.6475,0 
4.1472,4.7578,2.6757,2.3751,3.4682,2.5966,2.7601,2.1118,0 
5.345,4.6732,1.8903,2.5732,0.7351,2.1212,2.2119,2.5467,0 
4.6477,2.9672,3.0936,1.5706,2.658,2.4712,2.6525,2.0717,0 
5.4912,3.6978,1.0219,1.902,2.86,1.4362,2.2778,2.1793,0 
4.0838,4.0447,1.1195,3.1986,3.0553,4.0145,1.5498,1.0182,0 
7.3627,5.0598,2.0267,1.2867,2.0594,2.0116,4.6784,3.042,0 
6.08,2.4461,3.0251,0.9253,0.9085,2.4749,3.1691,2.9321,0 
4.758,3.6529,2.0735,1.3572,1.3243,1.6177,2.3575,2.4214,0 
5.6027,2.8662,2.8745,2.5941,1.0808,1.8743,2.3286,0.6161,0 
