Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
1.4407,1.0421,1.9639,1.446,2.876,3.1508,3.2326,0.7018,1 
0.9189,-0.1343,0.4926,1.9129,1.4497,0.8099,1.0894,1.9013,1 
-1.0652,0.8834,1.3124,0.4567,2.0328,1.6837,0.8926,1.8569,1 
-0.0276,-2.6158,1.8869,1.9057,0.9786,2.1983,2.4976,2.6689,1 
0.3234,0.7589,2.9911,0.4901,1.7592,0.6998,2.6818,1.952,1 
-0.9908,0.9328,1.1444,0.5608,2.2176,2.7583,0.4392,0.9965,1 
-0.3954,1.001,1.1825,2.2138,2.8257,3.5471,1.7499,3.3116,1 
-1.5747,0.7294,2.6548,1.2945,1.7703,2.5891,1.01,2.6134,1 
0.8725,0.9978,1.3522,3.9694,2.0742,3.1596,3.3964,3.2454,1 
-1.5348,-0.8717,0.5224,1.9912,0.731,2.3754,3.4856,1.1429,1 
1.2396,-0.8253,2.3546,1.4138,2.6539,1.4868,2.1004,3.1666,1 
0.1249,-1.7435,2.1883,3.1279,1.7417,-0.7065,2.3236,2.1033,1 
1.3277,0.9679,1.8906,2.2919,2.5989,2.8347,3.2659,2.2984,1 
-0.5182,0.3401,2.8556,2.7821,1.5257,3.7741,2.6178,1.6852,1 
1.6789,-0.3131,1.2149,2.1082,1.9516,-0.1281,2.7216,1.7552,1 
0.2063,-1.6771,2.4408,1.7692,2.4984,1.8086,1.6702,1.4717,1 
0.1927,-0.4034,2.9402,1.1617,-0.2322,2.5827,2.5103,5.2024,1 
-0.1292,0.6803,1.1801,1.9796,3.3652,2.6678,2.8602,2.2498,1 
-2.9062,-0.4569,1.1955,0.6854,1.8854,2.3105,1.7834,1.9957,1 
1.3693,1.7106,0.0626,1.4353,0.3577,0.7455,2.7486,2.0756,1 
-0.0165,-0.9629,1.5608,3.2387,1.3393,1.3042,2.0473,2.9616,1 
-0.9271,-0.5762,3.6103,3.7419,1.4978,0.8217,3.5947,1.4305,1 
-0.1065,0.7225,4.3044,1.4518,1.6726,1.465,2.8297,2.1848,1 
-0.1478,1.6678,2.1795,1.4158,3.7627,2.5431,0.9669,1.8619,1 
0.6422,-0.06,0.5827,1.6694,2.2063,4.7902,2.8376,1.1041,1 
0.7304,-1.2596,0.4401,1.8874,2.8113,4.8059,2.0426,2.4365,1 
0.0239,2.0883,1.5786,1.7727,1.4272,0.0157,2.6865,4.6019,1 
0.6969,-0.12,2.4936,2.4165,1.9962,1.9851,3.2939,4.5294,1 
-0.8218,0.7614,2.7439,1.2355,1.6389,2.2971,3.8524,1.7995,1 
-1.1418,-0.153,0.3431,2.521,2.7426,1.0442,2.3253,2.0714,1 
0.3115,1.922,0.6238,3.2828,2.832,0.9354,1.1198,0.5831,1 
-1.1412,0.0938,2.9582,0.7718,3.7576,1.8643,1.9004,1.2761,1 
-0.3056,1.9694,1.5646,3.1888,3.0176,2.5197,-0.0746,2.3497,1 
0.6795,0.5422,3.8572,2.0177,1.5933,2.9341,2.4768,1.3998,1 
0.9892,0.4703,3.0753,2.4161,1.9213,3.7359,2.9454,-0.017,1 
0.0698,2.2166,3.5155,0.0287,0.5701,3.6221,2.0997,1.875,1 
-0.6862,-0.4156,3.4957,2.2986,0.2628,2.3062,2.315,-0.1735,1 
-1.789,-0.1163,1.1656,2.3606,1.9922,2.3066,0.5676,1.4874,1 
1.6263,1.499,3.4338,1.8354,0.0685,2.9784,0.7681,2.9485,1 
-0.7283,-0.2675,2.4072,0.8225,1.0648,0.1232,2.4476,2.3998,1 
1.3938,0.3381,1.9606,2.7824,1.8348,2.4691,1.6027,2.3174,1 
0.3289,0.8614,3.7821,1.3775,1.9062,-0.0332,2.4583,2.1925,1 
0.9339,1.2001,2.4346,0.4307,2.8022,1.3552,2.7727,2.2339,1 
0.8407,-0.0422,3.6918,2.1402,0.8984,2.945,1.8769,1.6416,1 
0.6799,-0.6255,3.1604,1.3168,2.4837,1.4729,2.1025,2.5753,1 
0.4251,-0.805,1.6651,1.0057,1.257,1.8911,2.2026,1.9739,1 
-0.6226,0.2844,2.0805,1.9099,1.3816,0.6796,1.2314,1.1834,1 
-1.2623,-0.2413,2.4178,2.0671,3.3459,1.4947,0.9818,2.2662,1 
-1.1537,-0.5429,2.6767,3.4297,3.348,2.7024,2.5328,0.1727,1 
1.3963,0.4041,1.73,-0.2826,1.8066,1.7676,3.0239,3.8852,1 
0.2825,0.1981,2.8178,1.931,1.1077,2.1068,2.1102,0.6108,1 
-2.4468,0.9302,1.616,1.8252,1.9424,2.0207,1.6904,1.2453,1 
-0.6612,1.8653,2.3894,2.0635,0.9814,1.9659,1.5357,2.4013,1 
1.3045,-0.9986,0.3755,1.3863,2.3015,3.3867,2.5524,2.0046,1 
-1.0814,-0.1701,2.5119,2.2159,4.5001,1.7964,1.4991,4.3798,1 
-0.5195,0.8844,2.0113,1.3859,0.9644,3.9252,1.7665,1.6962,1 
-1.2766,-1.978,1.4196,2.2386,4.1734,0.7602,1.925,2.0329,1 
0.7916,-0.075,0.9967,2.55,1.346,1.0005,0.8474,3.2272,1 
0.7573,-0.6114,0.9612,1.8437,3.5585,3.3528,1.8795,3.7721,1 
-0.9075,-0.3504,2.6664,2.3878,2.4768,1.8795,1.3064,0.9787,1 
-1.1633,-1.5173,4.0462,1.8228,0.9211,2.1872,2.2948,2.2897,1 
0.7057,1.2092,1.7785,2.5224,2.8806,1.5563,2.3512,1.85,1 
0.3097,-0.3808,1.4846,0.7528,3.4134,2.5134,3.0694,2.467,1 
-0.4229,-0.6969,2.9014,2.5523,-0.0081,0.7185,3.5331,3.6686,1 
-0.6374,1.157,3.4136,0.4106,3.0012,2.444,1.6468,2.7235,1 
-1.3819,-0.0112,0.4682,2.0321,2.7345,0.5222,-0.2983,2.7781,1 
0.7777,0.4737,3.4947,1.132,0.4805,1.1804,2.0299,2.1641,1 
-0.4861,1.5731,1.6602,0.3227,1.1006,1.968,2.1893,1.4564,1 
0.5846,-0.0499,3.1634,1.6147,1.1515,2.7397,4.0041,2.2489,1 
1.4517,-1.0213,1.4626,-0.4018,1.1624,2.165,3.8981,2.9528,1 
-0.4999,-0.4624,-1.033,2.4102,1.9911,1.4408,1.3775,3.0949,1 
0.4628,0.1141,3.3051,3.1711,2.2845,3.5306,1.5577,1.7237,1 
0.8216,-0.4476,1.9693,1.9505,2.2295,2.904,2.1831,1.7874,1 
2.2089,-0.2515,1.7478,3.5277,1.3261,0.5166,2.6627,3.3727,1 
-0.2375,-0.907,1.5055,3.1343,3.1681,-0.0937,2.4193,3.1875,1 
-0.7059,1.1923,2.2661,3.288,1.0806,0.4236,1.3607,2.7842,1 
-0.3833,0.1923,1.4217,1.0346,3.9774,2.0258,3.0123,0.7126,1 
1.0563,-1.9498,1.9618,1.2994,2.5871,2.0206,2.5383,4.4647,1 
0.64,1.0242,4.3273,2.1827,4.3675,2.2612,0.2988,2.3011,1 
-0.0781,0.6474,0.6929,2.095,0.678,1.92,3.3701,0.1714,1 
0.2373,0.524,3.8317,0.4587,0.8314,1.5818,1.532,3.1001,1 
-0.0741,0.6428,0.8726,2.6619,2.8751,2.097,1.0394,3.1404,1 
0.353,0.3983,2.2596,2.6453,2.7782,3.5238,2.3095,2.0286,1 
0.5664,0.7952,2.5198,-0.3458,1.506,3.1283,2.0132,1.2279,1 
2.2469,-1.6763,1.8937,0.3731,2.1863,2.801,1.38,3.1182,1 
-0.0254,1.0641,1.9792,0.1724,1.9289,0.4994,2.0159,1.3242,1 
-0.6108,0.4624,0.7506,1.7578,2.0444,2.5234,3.3024,2.0112,1 
1.5452,-1.2415,0.1115,1.3048,0.9529,1.7345,2.0839,1.5175,1 
0.4528,0.194,2.4082,0.9511,2.373,1.0769,2.1471,1.7315,1 
0.5106,2.3252,0.018,1.1276,1.5904,2.3228,2.4757,2.5159,1 
0.464,-0.1482,1.1469,0.3,2.6912,2.0882,2.4643,2.807,1 
-0.4534,-1.8454,2.9272,1.6439,2.3113,1.1296,3.4658,1.4317,1 
0.6172,1.0141,0.5864,2.1714,3.9648,3.9981,3.6221,1.5792,1 
2.277,0.8896,-0.0698,2.6927,1.7925,1.6553,4.0595,3.4122,1 
-1.1511,0.0524,2.5753,2.9598,0.9987,2.4768,0.0255,1.7141,1 
-0.7356,-1.3359,1.5303,2.1516,1.8976,1.2159,2.5968,1.5989,1 
-0.3721,0.2527,3.2383,1.1437,2.1415,4.1681,1.3176,0.5781,1 
-1.0723,-0.6998,0.5048,0.9701,2.2207,2.1611,3.3887,0.5423,1 
-1.0509,1.4422,2.4866,2.7889,-1.0046,1.0668,2.2275,1.4774,1 
0.6594,0.1748,2.1061,3.1188,1.6679,0.4651,1.8531,-0.2795,1 
0.2366,-1.3206,1.467,3.0575,2.6676,2.7512,-0.1773,1.8464,1 
0.0281,-0.4419,2.2781,1.4752,2.2901,2.4497,1.9347,1.9814,1 
0.1679,1.1341,2.6234,2.3762,2.8132,3.3078,2.0524,2.363,1 
-0.2466,-1.0773,1.9966,2.0947,3.3292,1.7784,0.4085,-0.0908,1 
1.2317,1.574,2.7783,0.9202,2.9818,0.1732,1.7938,3.4595,1 
-1.0518,-0.1341,2.4799,2.8938,1.3597,2.2048,2.9675,-0.1644,1 
-0.8044,-0.7501,4.5825,1.6193,1.4387,1.9676,1.5176,1.1383,1 
-0.6394,0.2904,2.2759,1.2123,0.212,1.4775,3.7486,2.5276,1 
0.3983,0.8506,2.7174,1.0497,1.2968,1.3633,1.1316,1.1965,1 
0.72,-0.91,2.1652,1.5754,3.6984,0.7206,1.3128,1.5713,1 
2.234,0.5536,1.9271,1.7397,3.0736,1.2402,1.6842,3.5762,1 
-1.6556,-1.0239,1.1983,0.9787,2.135,2.7977,2.0611,1.857,1 
-0.7287,0.9673,1.9949,1.2759,1.5673,2.6988,1.5535,2.9767,1 
0.1047,-1.7106,3.4622,1.9683,1.9659,3.0615,1.3118,0.2863,1 
-0.5647,0.9259,0.7548,2.7031,2.6301,1.2199,-0.244,2.5458,1 
-0.5234,1.6624,1.531,3.2666,3.2706,1.8307,2.7685,3.7401,1 
0.2915,0.6505,2.0591,2.7232,1.4401,2.9499,2.2354,3.3046,1 
1.1736,-1.2355,1.1895,2.9508,2.6617,1.4157,2.8905,2.6444,1 
0.752,1.0465,2.3965,1.6696,1.1192,2.4405,1.6402,2.8502,1 
0.1275,0.2392,1.9316,2.3631,1.1206,3.286,2.5984,1.7227,1 
-0.1792,-0.6238,2.08,1.4816,2.7905,1.3796,2.6336,3.5459,1 
-0.3955,0.5273,0.2462,1.5588,2.7833,2.4131,2.8524,0.447,1 
0.4105,-1.3384,3.0674,1.7416,0.0258,2.0806,2.2207,0.8968,1 
1.0454,1.0842,1.1013,2.6937,1.3492,1.298,3.1946,3.3432,1 
-0.8703,1.7298,0.9929,1.7271,3.2034,3.21,3.1619,1.6633,1 
-1.1988,1.9817,1.1331,3.3915,-0.2814,3.0927,2.0521,1.5299,1 
-1.7106,0.9099,2.7655,1.5766,1.0671,2.0407,3.4196,2.2184,1 
1.1921,-1.0583,0.2366,2.0202,3.2403,2.3756,1.2523,2.9816,1 
1.5591,-1.5812,2.6552,1.6649,2.2275,2.0185,-0.1839,2.5064,1 
-0.0147,1.3432,1.7009,3.8491,2.5121,2.5006,3.7323,1.8343,1 
-0.9743,-0.2352,2.6707,1.2641,2.4837,2.3115,0.0659,3.0452,1 
0.2806,0.1114,1.1479,2.7582,1.0196,0.6926,3.2789,2.7153,1 
-1.5676,0.9858,2.8413,2.7972,2.3331,1.7725,2.806,0.5804,1 
-0.102,0.6835,2.773,1.5734,2.2471,1.0823,1.8061,3.3702,1 
0.0909,-0.6665,1.0018,0.4469,3.0823,2.1099,2.1019,0.9655,1 
-1.3437,0.0206,2.7064,1.5344,3.9617,-0.1047,0.6948,2.4555,1 
0.6865,2.4355,2.8465,0.3503,2.6919,2.5861,0.9205,1.8217,1 
0.5719,-0.0376,2.5227,2.5016,3.6489,0.8361,1.62,1.4929,1 
1.0428,-0.3728,2.0988,3.9934,0.974,0.5661,1.173,1.4794,1 
-2.1274,0.567,1.8208,2.8258,2.2635,2.5335,2.8622,3.4316,1 
1.7164,-0.8575,2.1905,1.3259,0.9775,2.4897,-0.4539,1.9709,1 
1.0466,-0.2722,1.061,1.3092,2.5007,1.6012,2.6662,2.0234,1 
0.0564,2.7996,3.5772,2.2887,3.0797,1.7978,3.2328,0.2977,1 
0.211,0.5888,1.2146,2.1267,0.7422,1.774,2.4629,0.7032,1 
-0.9741,-0.3512,4.1985,1.45,0.5812,0.9172,1.5641,1.5441,1 
-0.203,-1.3153,1.2502,1.3367,1.2977,1.1973,2.1635,1.4213,1 
-0.171,0.8003,0.7031,0.8495,1.1095,1.8858,0.9106,1.9372,1 
-1.3506,1.1298,5.165,1.151,0.5646,0.2456,2.5881,3.4695,1 
0.1071,-0.5437,1.9486,3.532,-0.5099,1.8302,3.3884,3.1342,1 
0.6531,0.1518,1.0061,1.937,2.2002,2.0153,1.8795,2.4418,1 
1.4379,0.4306,0.8143,4.0187,0.6977,1.7581,1.9784,1.5593,1 
-0.0656,-0.1747,1.6357,3.7031,1.6571,2.0518,2.6989,0.987,1 
-0.4302,0.1853,0.3598,3.1327,3.2796,0.9224,2.5297,1.5085,1 
0.0524,0.9856,1.6345,2.0981,3.1622,1.5192,1.1072,1.4271,1 
0.8831,-1.79,1.4109,2.9137,2.9701,0.801,1.8701,2.2162,1 
1.9957,-0.9959,1.1473,2.4209,1.7552,2.7598,1.0748,2.4685,1 
-0.0455,0.3134,3.6637,0.6798,1.7719,3.6124,4.4923,4.4662,1 
0.1366,-0.4873,2.7966,1.077,0.8939,1.4138,0.1792,0.5101,1 
-0.2829,-0.7477,1.2299,1.9991,1.8568,3.9005,0.6792,2.7915,1 
0.1687,1.5717,3.2708,2.9979,1.8509,1.7293,0.6634,1.29,1 
0.1647,-0.5175,2.5394,2.4313,3.2695,1.532,2.541,1.4646,1 
-1.3183,1.0341,1.2064,2.8888,-0.642,1.8582,1.1172,5.0303,1 
0.6989,-0.284,2.4465,0.9519,2.4439,3.4051,3.6503,2.5173,1 
1.8935,-0.5375,2.5826,1.8968,1.7223,1.3542,3.0582,1.6506,1 
2.4879,1.4781,2.6247,4.0035,1.3167,3.3769,2.4581,1.0464,1 
-0.3028,2.0789,1.6329,2.9477,0.6844,1.8096,1.6601,1.2839,1 
-1.0205,-0.3297,1.2343,1.22,2.6805,2.4933,1.0743,3.3645,1 
1.2863,-0.7739,1.0009,1.3267,2.2952,1.3063,1.1539,3.6592,1 
-0.8714,-0.4702,1.5821,1.2059,2.2108,1.0896,0.2689,2.4427,1 
-1.6407,0.3707,2.6275,1.3551,3.0541,1.0664,3.5297,1.9557,1 
-0.2346,-1.1203,2.913,2.022,2.5215,3.1992,1.2373,3.1584,1 
0.1612,0.5371,1.1766,4.0126,0.7123,3.1319,1.4106,1.1799,1 
-1.907,-0.7882,1.6433,1.9339,2.7405,1.9522,-0.6265,1.6362,1 
0.2327,0.3604,1.9569,2.5782,2.8008,1.3848,0.5958,3.3622,1 
-1.1114,-2.3474,3.1053,2.3347,3.8116,2.2622,2.4094,1.0884,1 
-0.3741,0.286,3.2483,1.6599,1.2963,1.5147,3.4103,1.7975,1 
-0.179,-0.7533,1.9965,1.1476,2.3536,0.7432,1.2385,1.4697,1 
2.0793,1.4346,3.5613,3.1564,3.5977,1.8993,3.5509,3.4833,1 
1.1853,-0.539,2.995,2.1556,1.6944,1.6871,4.2176,1.9342,1 
-1.5438,-1.0804,0.3754,2.648,2.3129,2.5882,0.0045,1.0966,1 
0.6482,-0.7679,1.2268,2.4906,1.4428,2.0917,1.0161,0.8963,1 
0.1892,2.1236,3.3752,2.5702,2.6252,4.1013,3.4357,0.9458,1 
-0.2817,-0.0586,1.6431,2.5097,0.0739,3.5684,1.1544,1.4792,1 
-0.1846,-0.9756,0.9259,1.6567,2.3762,3.3102,1.8527,2.8093,1 
-0.8839,0.1823,3.0163,3.1664,1.2976,1.9649,1.9487,1.4326,1 
-1.5803,-1.0685,2.0783,1.3309,1.4632,2.8956,3.2458,3.3025,1 
-0.5618,-1.0588,2.2113,1.845,2.0418,-0.1605,2.0338,1.7623,1 
-1.5741,-0.1525,0.2405,2.9214,2.4377,1.9912,1.4748,1.3435,1 
-1.5,1.1258,2.2509,1.9402,2.2688,2.2821,0.6104,1.8778,1 
1.0134,-0.956,1.0294,2.4009,3.3044,3.728,1.7301,2.7979,1 
1.4865,0.5967,2.1683,2.4043,2.2208,1.4334,1.6694,1.5357,1 
