Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
0.3236,0.549,2.6121,2.1029,3.6193,2.0027,1.5847,-0.2895,1 
0.2674,1.3858,3.4172,3.9365,3.2972,1.8522,3.1413,2.7352,1 
-0.1831,-1.0004,2.6247,0.6723,2.1257,2.2027,1.8311,1.0944,1 
-0.8362,-1.522,1.9228,4.2192,2.7246,2.159,2.412,3.2465,1 
-0.0738,0.5231,1.3149,1.3522,3.4737,1.9895,2.7332,2.4733,1 
0.7002,0.2881,3.0806,0.685,2.8673,0.5027,1.7173,2.2157,1 
0.7185,0.9312,3.7778,3.1989,2.0221,1.2082,1.2318,2.4477,1 
0.325,-0.7441,1.2415,2.0797,1.7875,1.6712,1.6078,3.1279,1 
-0.2256,0.9885,2.098,3.3772,1.6065,1.3241,0.4137,1.9724,1 
-0.6485,1.0942,2.7865,2.3554,1.2142,2.1785,2.3781,3.5785,1 
0.849,0.6603,1.3777,2.098,2.6304,3.9282,1.7401,1.4224,1 
-1.168,0.2984,1.1039,0.0514,1.9242,0.6804,1.1063,1.2323,1 
-0.0756,-0.0205,1.5499,2.6338,1.9383,1.7925,2.3858,2.6983,1 
1.3866,-2.0413,1.7376,2.4204,2.6541,0.3349,1.2459,0.9292,1 
0.1748,0.1818,3.1615,2.9513,1.9377,2.2168,1.2736,2.9405,1 
0.5375,-0.8407,0.7283,2.9196,0.9301,2.9539,2.9401,3.9202,1 
0.717,-0.4115,1.6199,0.5191,2.4297,1.5207,3.1217,1.7386,1 
-2.1742,0.1787,1.1457,2.6531,2.9155,1.9592,1.2709,4.3909,1 
-0.646,0.449,2.1283,0.788,1.5413,3.1661,3.4141,2.1558,1 
0.0855,0.3164,1.6696,2.4312,2.4753,0.9609,1.5297,1.3562,1 
0.1298,-2.3331,2.534,3.1959,1.6538,2.6302,0.9765,-0.3049,1 
-0.1418,-0.1788,1.1722,0.9162,2.3479,1.2002,0.9916,0.925,1 
1.1973,-1.207,1.5834,1.1759,2.25,-0.2398,0.4325,0.9727,1 
-0.4534,-0.2073,3.0088,0.8833,1.4369,2.5077,0.283,1.2795,1 
-1.0087,-0.1273,2.858,-0.2512,2.0938,2.0256,2.2685,1.5306,1 
-0.7432,-1.3,3.945,3.8742,1.1317,3.917,4.5556,3.4857,1 
-1.2388,1.4601,0.5494,1.3918,0.5239,1.7736,1.0564,-0.0967,1 
-1.2527,-1.2278,3.6104,3.8437,2.416,1.2441,1.9233,1.4723,1 
-0.2969,0.5924,1.0446,2.8727,0.1431,3.0027,1.3195,1.5344,1 
0.3252,-1.6162,2.1004,1.104,3.1505,0.3132,2.9347,1.1161,1 
-0.6713,-0.4412,2.7736,0.4658,2.3232,1.0459,2.0773,1.6635,1 
0.9216,-1.0091,2.3502,0.1295,2.2724,2.1781,4.2243,1.7037,1 
-0.216,-1.5365,2.6247,2.8456,1.7051,1.0204,3.9329,-0.3697,1 
0.9262,-0.1093,1.7637,1.9855,4.0839,2.6336,3.1767,1.5815,1 
-0.3153,-0.0296,1.246,2.0744,1.2508,2.7983,1.1381,2.4736,1 
-0.8203,0.0399,1.9699,4.0125,3.3477,1.2646,-0.3146,1.2853,1 
-1.6647,3.4776,1.8724,1.4305,1.6406,2.949,2.9475,2.1973,1 
0.5922,2.6238,1.2379,3.5641,0.3376,0.7465,2.2131,3.2664,1 
0.9577,-1.7069,2.8637,2.708,0.4752,1.0782,1.3445,2.0871,1 
-1.2399,-0.3224,3.4847,0.9161,2.3621,1.5022,1.9585,2.5711,1 
0.1454,-0.1585,2.8832,-0.6149,1.7494,1.2123,2.0372,1.5857,1 
-1.6462,0.0014,1.0749,1.9625,3.573,2.1244,2.0017,2.2263,1 
1.1722,0.1167,1.3278,3.0111,1.9362,1.1589,1.9031,0.9992,1 
1.5854,-1.1051,3.45,1.7461,1.6465,2.6854,2.2742,1.6958,1 
0.5172,0.2068,0.3623,5.3089,2.1622,1.4732,2.1643,2.016,1 
-0.31,0.4564,0.9594,1.9655,1.3754,2.9325,0.2588,2.0056,1 
0.8883,-0.4257,0.5588,1.7209,2.4013,2.3646,2.9705,-0.115,1 
0.2822,0.5455,2.0448,3.2625,1.0509,2.229,1.1443,1.6932,1 
0.718,-1.0878,2.4085,1.9132,0.828,2.0813,1.7359,2.7827,1 
0.7888,-0.7144,3.9018,1.4278,0.7043,3.1583,0.4423,0.0708,1 
0.6413,1.1147,2.4029,2.6791,1.2397,1.3599,2.0572,2.5086,1 
0.0613,-1.3622,1.1182,1.4715,1.71,1.3667,2.5865,3.8007,1 
0.025,0.3162,2.1587,3.9993,0.1519,2.8049,1.3236,0.9071,1 
-0.0462,-0.08,3.8822,1.8797,1.3212,3.8237,1.4367,2.8972,1 
-0.7699,-0.8473,1.9169,1.9834,1.41,1.3699,2.4695,1.2186,1 
0.1868,-1.1862,2.9402,1.7438,0.6825,3.1951,1.6837,2.6547,1 
-0.6658,0.7388,1.7959,-0.4083,1.365,2.7701,2.1951,3.4436,1 
0.971,-0.1816,3.4339,2.7026,1.988,2.5003,1.8721,2.7022,1 
-0.759,-0.734,2.3242,3.5737,2.6845,3.3833,1.4722,0.4139,1 
-1.6917,0.3096,1.651,1.6934,1.6277,1.7579,0.7985,0.4232,1 
0.3129,1.9808,1.7862,1.5791,1.7415,3.549,1.4588,1.5334,1 
1.0918,-0.5272,2.4916,0.6882,2.4526,3.4149,2.1419,1.9027,1 
-0.902,-0.8748,3.4328,2.8585,1.815,1.8282,1.5384,1.3564,1 
-0.4487,-0.239,0.3903,0.7592,1.4783,1.127,1.8342,1.5847,1 
-0.9318,0.1411,2.5806,3.0374,2.0476,3.406,1.6529,1.4626,1 
-0.2562,1.3263,1.7741,2.3965,1.2782,1.7837,2.3658,1.7616,1 
0.319,2.212,1.4848,0.3554,1.4587,-0.3551,4.2749,3.3155,1 
0.8147,1.178,2.6864,2.3905,2.8573,2.2673,1.7993,1.616,1 
0.0984,-1.0006,-0.0547,1.0173,2.0861,1.3698,2.0061,1.3249,1 
0.6311,0.3283,2.4764,2.8589,0.9047,0.0272,1.4345,3.1273,1 
-0.3545,-1.1864,3.0062,0.0502,2.0108,1.5657,2.4837,1.6937,1 
0.9552,0.1844,1.4808,2.1504,2.7666,1.482,0.8255,2.4168,1 
-0.6075,0.2104,2.8354,2.5755,2.4469,-0.1746,1.5175,1.7456,1 
-0.74,-2.5981,2.4108,0.9327,1.316,2.3146,2.6305,2.4093,1 
-0.9466,0.3885,1.3169,2.2426,1.6016,4.2373,0.5047,3.4535,1 
0.0431,-0.2103,2.1893,3.8166,2.6849,2.8378,2.4624,1.2692,1 
0.1079,-0.1673,1.3141,0.7085,4.1339,3.1728,2.9846,1.4329,1 
2.5049,-0.002,2.5029,0.6422,2.0771,1.1924,2.7428,3.2376,1 
-1.1772,-0.9406,1.1526,1.5076,1.5453,2.3752,-0.4175,3.2091,1 
0.1874,0.7689,1.9225,1.807,1.8727,0.2086,2.0622,4.5672,1 
0.1404,0.3055,0.0887,1.4329,2.6286,2.4627,1.5912,2.647,1 
-0.134,0.1412,4.2787,1.8913,2.5959,1.7975,-0.1156,1.7579,1 
-0.0289,0.5656,1.7942,0.7382,2.3168,1.969,0.8216,1.04,1 
0.849,0.118,3.6774,1.051,0.3811,1.3286,1.3168,0.762,1 
-0.8215,-0.1874,3.3677,0.514,2.0857,1.4888,3.1033,3.8824,1 
-0.5343,0.2062,2.3193,0.9508,0.8517,1.6637,2.9189,0.3547,1 
0.3616,0.3839,1.9232,1.7667,2.5835,2.6764,2.9861,1.2756,1 
-1.0793,0.4276,2.2081,1.1002,1.2267,1.3661,2.148,3.1364,1 
-0.372,-0.0336,3.1798,4.5805,3.7411,1.0467,2.0012,1.8831,1 
0.6181,-1.5004,1.8441,4.7945,1.6994,3.2257,1.0046,2.0369,1 
2.1417,-0.254,2.119,1.9343,1.985,2.6289,3.8257,1.1782,1 
1.6291,-1.1261,3.1269,3.3527,1.2777,2.1942,1.1585,1.8688,1 
-0.0897,-1.4968,2.2974,0.9795,0.8471,2.1445,0.8205,0.261,1 
-0.4969,0.6118,0.4912,0.3679,1.3745,2.3365,1.0115,0.1679,1 
-0.8996,1.1273,3.2134,3.5404,0.757,2.5028,-0.3283,1.1977,1 
0.0773,-1.0143,3.3757,2.2619,2.6356,2.1238,2.3807,2.5696,1 
0.2662,1.7233,0.9507,0.5827,0.7183,1.482,2.9789,1.6003,1 
0.6017,-0.095,2.0256,1.93,0.18,0.4974,2.7807,3.5074,1 
1.8886,0.5233,1.2563,3.0328,1.3676,1.9009,1.8976,2.097,1 
0.8908,0.2263,2.4054,2.198,1.8812,1.0763,1.1008,1.604,1 
-1.1765,1.3462,1.9925,2.7496,1.2195,2.6432,0.5206,1.3473,1 
0.2381,-1.2206,1.7193,1.2478,1.802,1.5028,3.9154,2.2102,1 
-1.0814,-0.1453,1.7364,2.3933,3.6679,-0.0903,2.0616,1.5874,1 
0.5885,0.3765,1.3432,1.3695,1.4995,2.694,1.9879,2.4273,1 
0.0652,0.0854,1.1264,3.0604,2.5801,1.7452,0.7333,2.1531,1 
0.4925,-0.5699,0.507,2.0633,2.9444,2.4996,2.3018,0.7654,1 
-0.1351,0.0553,1.3858,3.7506,2.1999,1.7688,1.305,1.5807,1 
0.6236,-0.2015,2.2872,1.3688,1.6981,3.7427,1.7584,0.8023,1 
-2.1732,0.4742,3.4971,0.0853,2.1626,0.7618,2.2664,4.2702,1 
-0.0606,1.7391,3.1815,2.3906,2.6422,2.3259,1.0965,1.2208,1 
0.3407,-0.8469,2.1078,3.784,1.4644,1.9348,1.9736,2.0379,1 
0.1041,0.3628,2.7227,1.1089,1.4185,1.9723,2.2191,2.5629,1 
1.4256,-0.6648,3.9859,3.6611,1.1999,1.8434,0.2927,3.5624,1 
-0.013,1.1926,2.8149,-0.0497,3.2155,3.9688,1.7179,0.1823,1 
0.5068,0.4301,2.6253,3.0793,1.1166,2.3759,2.2914,3.1341,1 
