Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Class
-0.0096,-1.1239,1.4065,1.2956,3.4005,2.32,1.4338,2.4418,1 
-0.6425,0.0376,1.3031,1.7175,3.0546,0.1333,2.6578,2.2647,1 
2.3187,-1.1779,0.6822,1.3976,0.9525,0.858,2.9376,2.6246,1 
0.2013,0.277,2.6492,0.8685,2.1365,0.7522,3.0178,1.639,1 
-0.3628,1.1056,3.4673,2.3186,0.7484,2.4279,1.0705,1.1582,1 
-1.1463,0.6114,3.0999,2.5721,2.2875,0.814,0.6096,1.0714,1 
0.0229,1.443,2.1634,3.3236,1.9446,0.6607,1.8681,2.5313,1 
2.4433,0.0995,1.3675,2.0675,0.2312,2.7465,2.9615,1.7804,1 
0.9941,-0.1379,2.435,1.9738,1.738,3.7768,0.7516,2.0893,1 
0.7434,-0.058,3.4041,2.9056,1.9482,2.0866,2.369,2.7578,1 
-0.0689,-1.3273,1.966,1.3812,2.5132,3.1008,0.9399,2.743,1 
0.842,0.7087,0.1801,1.3349,2.5514,1.4451,3.8653,3.2399,1 
-0.6884,0.3826,1.5796,2.249,1.057,2.5017,3.4607,1.8767,1 
-0.9787,-0.2181,3.1526,3.2757,2.1133,1.1319,2.458,2.0668,1 
-0.9399,0.9178,3.2441,1.0323,3.9659,3.4335,2.5857,1.3295,1 
2.1493,1.1125,-0.5888,2.2959,2.1473,3.0094,1.1193,3.3631,1 
0.7179,-2.523,1.4539,3.0681,1.6927,1.2114,2.4066,3.3484,1 
0.4896,0.541,1.3866,1.7503,2.6119,4.0267,2.0537,2.9635,1 
0.8531,0.6277,2.1112,3.6405,2.0023,2.8829,3.7985,3.1357,1 
1.0346,1.157,2.0609,0.9292,1.8179,3.1135,4.6841,3.6027,1 
1.5876,1.6994,1.4026,2.4752,0.8941,2.2351,2.205,0.5209,1 
-0.0464,0.6983,1.8415,0.8813,0.9792,1.0762,2.1901,2.0424,1 
-0.1402,0.9045,0.6427,2.3473,1.2837,1.8877,2.2563,2.2655,1 
2.6193,2.2503,1.3304,2.3576,4.3821,0.5676,1.9428,2.859,1 
0.6008,-1.6987,1.6264,4.0528,1.4225,3.2018,1.5041,1.208,1 
1.1385,1.6305,1.3398,1.0176,1.9919,2.1044,1.8038,2.2548,1 
0.7899,-1.6784,1.1709,1.4516,3.1895,0.6385,2.3208,2.593,1 
1.4534,-0.0193,2.8331,4.2389,3.4734,1.8781,1.7758,-0.2377,1 
1.4068,0.4456,0.8488,1.769,1.994,2.04,1.9165,2.4901,1 
2.0955,-0.6411,2.079,0.3325,1.2308,3.2446,1.4209,1.2161,1 
-0.4803,0.8156,0.0153,1.3463,1.7666,1.7401,1.7323,1.6688,1 
2.4485,0.7789,0.7205,1.193,0.5258,2.218,3.2242,4.1148,1 
-1.1703,-0.5059,2.721,2.5825,0.6097,2.0077,3.504,1.5715,1 
0.4603,-0.9588,2.3602,0.5323,1.844,2.2293,1.8766,0.9494,1 
0.9695,1.8243,2.3469,1.8148,0.8885,3.7661,0.9739,1.7946,1 
-1.5893,-0.0977,2.6961,2.7327,1.1435,0.8209,1.5045,0.4849,1 
-0.2925,-1.3701,1.5737,1.8338,1.6144,2.5763,1.8706,1.4381,1 
-0.5609,-0.7643,0.2526,0.8583,1.3518,3.0216,1.7914,1.8566,1 
0.9976,0.1996,0.8147,1.982,1.4139,2.6309,1.0566,2.6778,1 
0.0185,-0.9295,-0.0888,2.1099,1.2357,1.3939,1.3676,3.8191,1 
0.1434,-1.1853,1.1316,3.4809,3.0581,4.142,2.4407,2.7025,1 
0.2981,0.6379,0.7704,1.9467,3.3907,3.8478,1.8083,0.8928,1 
0.9698,-0.6376,2.4784,1.1245,2.5118,-0.3008,2.1932,1.9512,1 
-1.2611,-0.9357,3.714,1.9398,2.1445,1.8399,2.6688,2.6463,1 
0.8931,-0.7512,1.8663,0.1012,3.0746,3.0045,0.1424,-0.2538,1 
-0.7765,-1.3953,0.8964,2.5472,1.2029,0.9697,0.8439,2.6389,1 
-2.2561,-0.1403,2.7275,3.2362,1.5183,3.0461,3.0203,2.8343,1 
-0.0643,-0.0694,3.0278,2.6397,1.6104,2.1177,1.9746,2.5027,1 
0.547,0.1666,3.8734,0.9199,1.8111,2.6177,2.1501,-0.4133,1 
-1.7802,1.1263,2.6248,1.3879,1.285,0.8384,0.9674,1.4855,1 
-1.7433,0.0378,0.8642,2.4944,2.5489,2.7074,1.4263,0.1977,1 
-1.0439,0.7375,1.4913,2.5226,3.1407,3.7176,1.3798,2.6327,1 
0.3313,0.6515,4.6352,1.4355,1.729,2.2919,1.3639,1.8484,1 
2.3233,0.4475,0.5889,1.4945,1.602,2.8398,1.7634,2.2602,1 
-0.0529,-1.9441,2.2973,2.8483,2.447,1.8724,1.313,1.1667,1 
0.892,0.3958,2.0458,1.8303,1.8184,0.4965,2.2832,3.4747,1 
1.1561,8.8124,2.929,2.2715,0.9019,0.8228,1.7032,0.3575,1 
1.1082,10.9449,2.4394,1.1193,2.4206,1.4723,2.8381,2.043,1 
0.0925,12.8852,2.4886,1.7147,1.9489,1.1119,3.8386,1.7505,1 
-0.1929,10.7921,1.3053,3.3205,3.8968,2.1248,2.9214,1.3147,1 
0.4413,9.1369,2.5005,2.0657,2.6515,0.2053,1.7894,0.9193,1 
1.0781,10.9863,0.6795,0.7278,0.9037,2.1202,2.5954,0.1595,1 
2.0325,9.1181,1.2247,2.6132,2.1596,1.552,2.6246,1.5082,1 
0.8708,9.7145,1.8757,2.6141,0.3642,1.3752,0.8281,1.5072,1 
0.5519,9.6974,1.4831,1.4132,1.9519,1.091,2.0399,0.0858,1 
0.234,10.8705,2.1345,1.5995,1.863,0.7048,2.1977,2.7655,1 
-0.572,10.5433,2.2674,1.6709,2.0268,4.6307,2.4518,1.8136,1 
-0.4763,8.7831,1.8112,2.8431,2.0174,2.3898,2.8685,4.2014,1 
-0.0387,11.9956,3.2136,3.1154,3.4029,0.9585,2.7224,3.216,1 
-0.3377,11.3021,2.0923,0.7547,1.9449,4.5018,2.857,2.007,1 
0.5608,9.9606,1.0768,2.086,1.3233,1.7843,2.6113,3.7644,1 
-0.6918,10.3667,2.0106,2.4605,3.2799,1.3544,0.5483,1.823,1 
-1.9877,10.7073,0.8413,2.229,2.2248,3.4577,1.7006,1.5622,1 
1.0149,10.7273,1.7858,3.0857,1.6497,2.0128,2.2881,3.237,1 
-0.0883,10.4576,1.7803,0.9438,2.1114,3.0916,1.274,2.0812,1 
0.9224,10.4406,2.4997,2.2513,3.6476,0.6837,1.2134,1.3376,1 
-0.4211,9.9567,1.7519,1.2357,3.2561,3.1517,1.5526,2.8104,1 
-2.224,10.4295,2.4791,1.1307,1.4416,2.8796,2.1423,1.125,1 
0.3663,8.3653,2.6201,0.2774,1.6003,1.9835,1.2755,1.5447,1 
0.0149,9.3773,2.1264,2.8775,2.1382,1.4357,2.3206,-0.0562,1 
-0.8052,8.8737,1.7774,1.334,2.3567,2.7165,4.6242,1.5698,1 
0.0221,8.8464,1.4172,1.9588,0.135,0.3217,2.0407,1.4717,1 
0.5826,10.1361,2.8701,3.3047,2.3331,0.9023,3.6508,2.561,1 
-0.5016,12.0287,3.3154,2.1224,2.81,2.7776,2.8568,3.1244,1 
0.165,9.6563,1.1079,2.3299,2.4867,2.8301,3.6237,0.3499,1 
0.5898,11.8511,2.0841,2.8879,1.1438,-0.1396,3.7011,2.2879,1 
-0.3697,8.3073,2.7449,1.3827,3.753,0.6664,1.0318,1.9552,1 
1.7111,8.8885,2.7591,3.7676,1.968,1.0639,0.9243,1.4212,1 
1.2667,9.0797,2.92,1.9215,1.4229,1.7118,1.2313,0.8869,1 
-0.4052,11.0876,2.6792,2.4048,1.4451,2.8703,3.3266,3.5047,1 
-0.4915,9.7482,2.8894,1.6585,0.3904,3.038,1.9003,2.0084,1 
-0.3422,9.8915,1.0433,1.1849,2.5204,1.769,2.8995,2.0492,1 
-0.472,10.136,2.7304,2.0628,1.5316,-0.2341,2.6675,3.7621,1 
-0.9139,9.7095,2.3287,2.2271,2.2674,1.4688,1.1596,2.5614,1 
0.3578,10.0034,0.7649,2.1493,1.9721,1.7315,0.5913,-0.6333,1 
0.8279,8.7087,3.0955,-0.0946,2.5498,0.8108,1.0654,1.1194,1 
-0.5343,10.2484,2.885,1.5362,1.0193,2.6441,1.7895,4.6759,1 
0.5057,11.7533,1.0231,2.5554,2.1376,2.3897,2.6496,1.1144,1 
-0.0008,11.5036,0.6351,2.1936,0.2742,2.1921,1.6454,1.4059,1 
-0.2451,10.0076,2.3267,3.3164,3.199,1.2374,1.6027,2.8623,1 
0.0089,10.1283,1.716,1.1429,1.5464,2.4089,0.8646,1.6452,1 
0.1505,8.6765,4.8478,1.6171,1.5466,3.2369,2.2298,0.9991,1 
-0.013,9.7303,3.1188,2.3861,1.9509,1.9188,3.1418,0.4262,1 
0.4795,10.4203,1.6606,3.1412,3.9863,2.5571,0.3006,1.5265,1 
-0.5233,10.7612,1.061,1.9403,3.7785,1.4396,2.7311,0.6964,1 
-0.1916,10.9287,2.6935,2.3208,1.4119,2.4644,1.2571,2.6035,1 
0.2668,8.916,2.6679,2.0438,1.2101,0.8347,2.3475,0.9662,1 
-2.1101,8.7703,1.5276,2.6429,2.067,1.348,3.6223,1.326,1 
0.1303,10.5192,-0.1541,2.281,2.6686,3.5341,2.2632,1.9206,1 
-0.4509,7.9738,2.6128,2.5656,1.7651,1.7749,2.5806,2.098,1 
-1.9329,8.3654,2.4484,1.5109,5.4425,3.3792,2.2583,2.2767,1 
-0.6621,8.2096,0.6154,2.0939,-0.6953,1.7951,1.7219,3.2459,1 
0.9848,10.9675,3.1156,2.5194,2.1565,2.0337,2.6524,1.7277,1 
0.9767,8.2868,2.187,1.2601,2.3439,2.7509,2.0891,2.0887,1 
0.9466,10.1258,1.9856,2.1492,2.6272,0.1884,0.4682,2.1292,1 
-0.5544,10.281,1.5571,3.3379,2.8066,1.2166,1.8756,3.5674,1 
-1.0686,10.0074,2.0203,2.4564,0.953,3.0426,4.2575,1.7176,1 
-0.4912,11.9216,1.681,1.3911,0.5657,2.7558,2.6887,2.7878,1 
0.4927,10.8158,2.6916,1.3501,2.6893,2.615,1.502,1.4566,1 
0.597,10.1967,-0.2187,0.9013,0.4098,1.8987,3.5553,2.3145,1 
0.2948,8.8474,0.9881,4.0255,1.9166,1.0768,1.2873,1.3354,1 
-0.3342,11.2366,2.9069,2.0008,1.323,1.874,1.8457,1.224,1 
1.5902,9.0945,1.0222,3.3608,2.3854,1.8419,2.8075,2.7438,1 
0.353,10.2403,2.8037,2.1211,0.7293,2.6049,2.5638,0.9358,1 
0.5128,11.8441,1.4774,2.899,3.0719,2.5874,1.0069,-1.1491,1 
0.8049,10.4926,1.4422,1.9617,1.8699,2.9462,2.0174,2.3761,1 
2.9415,10.3986,0.1573,0.9675,1.7143,-1.4592,3.4329,1.761,1 
-0.8874,10.7798,2.5896,1.4871,2.1014,2.519,0.7572,0.3695,1 
0.2351,9.6186,2.7477,1.9247,2.3014,1.7415,1.3939,2.5726,1 
-0.7411,10.6774,2.4797,1.3146,2.725,3.5007,1.2892,2.3954,1 
-0.4502,9.7912,1.5729,3.0633,2.0863,2.4639,1.1444,2.4578,1 
-1.0143,11.1773,3.139,2.7217,2.2595,-0.3224,3.9653,1.1507,1 
-0.8664,10.9437,2.6461,2.7165,3.5289,2.3152,3.099,0.9835,1 
-1.305,7.7922,1.4807,4.2842,0.7067,2.7073,3.4154,2.4826,1 
-1.3057,9.4517,1.7739,3.5353,2.0315,0.6811,0.8168,1.4051,1 
1.6087,11.844,1.6405,1.3097,2.0304,2.2148,2.4898,2.1501,1 
-0.7595,10.3834,2.398,2.5177,2.0846,0.112,1.5041,0.5932,1 
-0.4935,8.308,2.1556,1.9071,0.6337,2.243,1.942,0.3339,1 
-0.2368,10.2999,1.816,2.5858,1.7322,1.828,1.9853,0.3145,1 
0.391,8.4953,2.0999,2.1088,1.3859,0.572,2.0032,1.6855,1 
-0.6757,8.9082,1.8766,3.4538,3.3025,0.9863,1.4951,1.6189,1 
0.1772,11.1204,1.993,0.8068,3.9389,1.0775,2.7859,1.9516,1 
0.3592,10.2506,0.7533,2.3016,2.4803,2.4436,3.2848,1.7908,1 
-1.1636,9.4244,2.8029,2.5944,2.3291,1.2072,1.4992,4.1368,1 
1.0219,9.9041,1.9316,3.189,0.9521,4.2171,0.667,0.3604,1 
0.99,11.3798,1.8916,1.215,0.9959,1.1891,0.7637,-0.3461,1 
0.843,9.3487,2.2766,1.331,2.5728,3.6055,1.1542,0.9679,1 
-2.5037,8.5856,0.6443,0.9469,0.7912,1.3736,0.8435,1.7831,1 
1.3151,8.6249,1.6951,2.404,1.3747,1.4992,0.8864,2.9425,1 
0.7122,10.8221,1.3928,3.4263,2.2095,2.6185,0.1037,1.2083,1 
0.9089,10.0196,3.04,2.583,2.1952,0.3633,3.3518,2.6601,1 
-0.4336,12.3867,1.8374,-0.4302,2.6996,2.7024,2.2903,0.6245,1 
-0.6545,9.417,0.9552,0.7852,1.8395,0.0745,2.0448,3.459,1 
0.6252,11.0269,1.0503,4.297,1.3882,3.5859,2.788,1.1205,1 
-0.9796,11.4938,1.8132,1.4214,0.957,2.8654,1.6028,1.7105,1 
-0.4992,9.7652,-0.1587,2.4883,3.4857,1.7875,2.6501,1.6132,1 
3.6092,5.7248,4.3962,3.3487,1.9774,1.1875,1.2371,1.2236,0 
6.0146,4.4811,0.9835,1.9044,3.7906,3.4664,3.159,2.3219,0 
4.1677,5.5292,1.424,1.6675,1.5749,1.6746,2.5283,2.081,0 
3.8141,4.9759,1.4607,2.653,1.2495,2.9801,1.4503,1.9969,0 
3.0497,3.8384,2.5098,1.6974,1.472,2.6435,1.5087,1.7307,0 
5.3723,4.9786,2.8064,4.5709,2.214,1.8174,0.6202,2.185,0 
6.7135,4.5682,2.2727,2.9487,0.4947,1.1212,2.4261,0.4282,0 
3.4309,4.4065,2.7623,2.4324,4.4044,1.261,0.5863,2.2199,0 
2.8826,5.6019,2.6374,1.285,2.4439,2.0525,0.5057,1.8272,0 
4.5071,5.0948,2.6501,1.4209,3.429,2.245,1.6721,3.0313,0 
5.2654,5.2167,1.3162,2.652,3.9161,0.9797,1.4561,1.0975,0 
5.3282,3.8491,3.014,2.1595,1.9103,1.5129,2.9642,0.7906,0 
3.7108,4.6846,1.3988,2.0032,1.7297,2.6344,1.8395,0.4821,0 
4.8004,5.8994,2.3142,3.0146,1.7979,2.4179,0.4254,2.9036,0 
4.5297,5.302,3.9605,1.1008,3.0574,0.1455,3.2267,2.304,0 
5.8471,5.0128,2.1179,2.7119,3.1396,3.1966,1.4584,2.8671,0 
5.3542,5.6509,2.9415,2.9073,2.5237,1.8075,2.1846,1.2637,0 
4.4137,4.0191,2.3865,1.5265,1.3842,0.3238,1.6817,1.6096,0 
5.7028,4.7953,1.3589,2.5165,1.7172,0.7087,1.2601,2.3929,0 
3.26,6.0947,1.5488,2.3761,2.0387,3.6448,1.478,1.2596,0 
4.5396,3.9928,1.484,1.4929,0.0567,2.9104,0.0866,1.63,0 
6.1355,3.8703,2.7005,2.5314,2.3202,2.4174,3.65,2.1347,0 
5.9438,5.8176,0.8771,2.0673,1.1776,2.2258,2.2485,2.5925,0 
4.8652,5.5162,3.2939,1.3868,1.7355,4.3018,1.3007,2.6957,0 
6.608,5.4662,1.9708,3.0969,2.7712,2.4475,2.1352,2.88,0 
5.3168,5.0045,2.0241,1.798,2.0037,1.5791,1.8995,1.7828,0 
5.929,4.882,1.7352,2.4981,2.7886,2.463,0.5395,2.2539,0 
4.9094,6.5666,1.0122,2.5434,2.5109,1.8248,2.6796,4.7971,0 
6.1178,4.7717,1.9356,3.1298,1.2442,2.0805,0.4767,0.3682,0 
5.1715,4.6858,0.4244,2.055,0.9185,1.8733,1.6453,1.9924,0 
6.6238,4.2241,0.8076,0.749,1.23,2.0068,1.7538,1.9424,0 
4.3836,4.4629,2.7472,1.6404,1.2763,1.9405,2.023,2.7784,0 
3.7144,4.8481,1.8846,2.4144,2.7251,3.4704,0.999,0.9078,0 
6.2145,3.7969,1.5075,2.8715,2.6117,2.2744,1.8335,-0.2702,0 
5.2924,4.9093,1.4885,3.9259,2.0008,3.6986,2.3155,3.2759,0 
5.521,6.1239,1.5193,1.574,1.7867,1.323,0.9463,2.8983,0 
3.5321,4.0903,2.7779,4.0454,1.6484,1.7089,1.8502,1.9691,0 
4.7093,5.3859,-0.418,4.7136,1.6124,2.0353,2.3945,1.4356,0 
6.9073,4.6554,2.1291,0.467,0.2481,2.9536,0.5501,2.9457,0 
4.3869,4.5575,1.5449,2.7625,1.3452,2.239,2.2961,3.3863,0 
3.8308,4.4754,1.4641,2.4497,2.7101,2.3871,2.4503,3.3797,0 
3.9799,4.5986,2.1662,1.9121,3.4054,2.1717,1.6995,1.9151,0 
5.8324,3.9423,1.1023,1.255,2.3601,0.5902,1.7376,2.372,0 
4.8742,5.2685,1.8946,3.488,1.221,3.2097,0.1716,3.5055,0 
5.1103,4.1146,-0.3927,2.6222,2.809,2.0377,1.8378,1.2772,0 
4.6741,7.2419,2.6143,2.9216,2.2854,0.5639,1.5796,1.6265,0 
5.0824,4.5279,3.673,0.6861,1.7767,1.4643,1.4144,0.4743,0 
4.1045,2.8535,2.5063,2.2063,0.4553,1.086,0.6417,3.0988,0 
4.8002,4.8474,2.9655,2.2152,2.0279,2.9701,2.9782,2.4124,0 
4.2844,5.3085,3.0169,1.2569,3.3584,0.6484,1.8407,3.0603,0 
3.2962,5.6836,3.1495,2.1307,0.76,1.7812,1.1212,2.0358,0 
5.7599,6.1226,1.7992,1.973,2.7785,0.4612,1.8018,3.1713,0 
3.4517,7.354,2.0317,3.0895,2.2103,0.4639,2.2655,1.029,0 
4.7655,5.9551,-0.3404,1.3393,2.7869,0.9662,-0.1445,0.9093,0 
5.0063,3.7415,2.0711,2.6571,0.8009,1.039,-0.5262,1.8972,0 
5.8366,3.489,2.8953,3.032,2.9335,1.785,0.6679,0.4145,0 
6.933,5.2067,3.2783,3.258,2.5227,2.1157,1.4778,1.9531,0 
3.3415,5.3824,2.8352,1.4442,2.053,3.1642,3.2206,1.0111,0 
5.1289,4.6039,3.1406,2.2589,0.9137,2.6604,2.9252,2.4388,0 
5.7736,5.9262,2.3985,1.2076,0.9658,0.496,1.8516,0.5491,0 
5.1403,6.2687,0.4252,-0.1735,2.0141,3.201,1.4795,2.4253,0 
5.3423,3.723,2.4294,3.0088,2.2135,3.6866,1.756,1.9427,0 
5.3635,5.1241,0.5265,2.8891,2.3708,0.6274,2.1069,1.9201,0 
3.0464,5.3414,3.3227,3.8819,1.4439,0.6462,3.8907,1.5478,0 
5.0265,4.2113,1.5097,-0.0447,2.4708,3.3398,1.3828,1.88,0 
5.5225,7.3392,2.4409,1.7974,4.3322,1.8257,0.2247,1.6533,0 
4.3498,5.4593,2.8827,2.2766,-0.0515,1.5221,2.3263,-0.4608,0 
5.2844,6.2054,2.1645,0.2094,3.1785,3.0534,1.3516,3.317,0 
5.3099,3.8159,1.6901,1.0504,1.1892,2.2012,1.9482,0.7255,0 
3.6025,5.8793,1.1222,1.4726,2.4916,2.1738,3.5084,4.8548,0 
6.4085,4.8932,1.8115,2.7218,1.211,2.5535,1.9919,3.0488,0 
5.6275,5.5234,0.352,1.4424,2.9326,1.263,0.6714,-0.3008,0 
4.295,5.0757,2.0332,3.9394,2.7555,1.8138,2.1209,3.3534,0 
5.596,5.8421,3.8278,2.435,1.2322,1.2058,3.0185,1.2635,0 
2.9905,4.7524,2.7965,0.888,-0.5141,3.561,2.006,2.2899,0 
5.4294,6.9306,1.9105,1.5994,3.0926,2.7068,2.083,0.9422,0 
3.9097,4.6766,2.2207,1.5707,-0.9984,3.1763,1.8777,1.6207,0 
5.3567,6.4141,2.691,-1.0077,2.2742,0.0358,4.5098,1.0305,0 
3.6111,4.4122,2.0824,1.9436,2.2838,1.8781,2.8327,1.6163,0 
4.9172,4.5353,1.8253,0.5515,2.6162,1.5174,1.7231,1.6481,0 
5.2006,3.5234,1.409,2.5716,1.8638,1.8584,1.3333,0.7042,0 
3.9143,6.1936,1.1022,2.6074,2.8547,2.1745,2.2681,0.8271,0 
5.351,5.8779,1.2031,0.0959,2.3481,1.3925,1.187,3.1574,0 
3.6244,7.285,1.0278,1.443,1.3174,0.7257,0.3916,1.8926,0 
5.9703,5.0169,2.9175,-1.3779,1.8589,3.4836,2.0105,3.6702,0 
4.2663,2.9808,3.8668,3.7323,1.6412,2.1677,1.9264,2.9253,0 
3.6648,4.5435,-0.2479,1.002,-1.1066,2.6064,3.2901,2.7031,0 
6.3692,4.2092,2.3789,1.2672,3.2388,2.2576,1.0586,2.1599,0 
5.1051,5.3294,2.6015,2.0091,3.4226,3.5689,2.0519,1.7603,0 
5.6622,4.921,3.2271,3.7311,1.3234,1.9418,2.18,1.3987,0 
4.2943,6.7636,2.4852,1.4351,1.5166,2.0172,1.5135,2.0484,0 
4.58,6.3662,1.7097,4.0193,3.5714,0.6548,1.6793,5.0808,0 
2.1283,5.0708,1.6089,3.9279,2.4636,1.7815,1.9677,2.5773,0 
2.9317,4.3886,2.6951,1.2821,2.2656,1.7881,3.0985,3.5264,0 
4.882,3.7528,2.8862,1.9652,3.0943,0.0787,1.1251,2.5299,0 
3.6645,5.5207,0.3354,1.5424,1.9623,1.2269,-0.7578,3.1329,0 
5.0894,5.5704,0.2883,2.7159,0.2286,1.7548,1.3299,2.7743,0 
5.6467,2.9985,0.8228,2.4632,2.0211,1.7445,3.6558,2.5406,0 
3.9345,3.109,1.7553,0.0919,4.3482,2.234,3.5974,0.3856,0 
6.2858,3.1492,2.3032,2.8689,2.0622,3.823,0.9439,2.9293,0 
6.7886,0.4365,2.0965,0.1365,1.7226,1.6452,1.9173,1.373,1 
4.9562,-0.4772,0.6861,2.8846,2.8813,3.7096,2.05,1.5953,1 
4.4546,-1.5465,2.9824,0.8989,0.815,1.7944,3.4861,2.2367,1 
3.9762,-0.713,2.6252,1.8395,1.2312,1.77,2.7451,3.9761,1 
3.7559,-0.6264,1.1962,-0.4191,1.0762,0.9761,3.124,1.8681,1 
3.3767,0.6467,1.6437,0.2569,1.4034,1.4114,1.1261,2.0297,1 
2.7517,-0.2678,3.0132,2.8528,3.1082,3.1194,3.4875,0.8817,1 
5.8458,-1.8609,1.3971,0.0855,3.0481,3.3337,1.8026,3.7746,1 
4.3253,0.1506,2.1529,0.9358,2.4379,3.939,0.9751,2.8993,1 
4.8455,1.7696,2.4838,2.6762,2.6432,2.2491,0.6042,3.3917,1 
3.6293,0.2386,2.6141,1.1621,2.1451,3.1679,1.9759,1.1113,1 
2.0843,-0.9718,1.4089,1.4836,1.04,2.3773,1.4253,1.8905,1 
5.6791,-0.8554,1.6998,4.1581,2.8743,0.7065,1.9203,2.5645,1 
6.2335,0.149,1.4694,1.2695,2.6451,2.3131,1.4834,1.8109,1 
4.5838,0.7247,1.31,2.4864,2.8515,2.4862,1.1658,3.345,1 
4.3218,0.4264,1.2467,0.2559,2.2258,2.287,1.9226,2.2761,1 
4.3516,-0.7375,1.8319,3.9093,2.8148,1.48,2.5587,1.5216,1 
4.5427,0.8593,1.4747,0.3244,1.0935,2.0884,2.128,3.2416,1 
4.284,0.7315,2.426,1.851,2.8358,2.4921,1.1377,3.0717,1 
3.7791,0.0596,2.0024,2.4246,1.2746,1.9651,1.8594,2.9971,1 
4.2041,0.0727,1.7388,0.702,4.6761,1.9288,0.5133,3.4086,1 
3.9294,0.3709,2.8628,1.3516,1.5691,1.4597,1.8706,0.3775,1 
3.7644,-0.1408,3.039,2.6317,3.7294,2.6941,1.4889,1.8772,1 
2.9696,-0.9608,0.9796,2.2706,2.6478,1.4396,1.4115,0.4534,1 
4.8722,0.2482,2.4458,1.2173,3.9885,3.1951,1.9048,1.4728,1 
