Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Class
1.1401,9.8415,1.0748,3.5931,3.3835,1.8016,2.7514,1 
0.9263,11.0899,0.6104,3.3615,0.523,2.664,0.9494,1 
2.6489,9.3127,4.2075,3.1381,1.2007,0.974,1.987,1 
1.4387,10.3121,1.3627,2.129,3.3829,2.4961,0.0781,1 
0.9689,8.7294,1.6385,1.9359,2.2098,2.6521,3.14,1 
1.106,8.4458,4.254,0.9513,2.035,1.5234,2.4904,1 
4.2364,8.9031,3.1518,2.4157,2.1399,2.3336,2.4237,1 
2.1,10.3644,1.3948,0.9579,0.9435,2.4779,0.7765,1 
2.5689,9.0469,0.8285,2.5014,2.3029,0.741,3.2793,1 
2.1303,10.7037,0.8369,1.7992,1.617,2.6775,1.7707,1 
0.5414,9.0341,2.7458,2.5037,1.0045,2.8324,3.4399,1 
2.259,11.204,2.6559,1.0254,0.5604,2.7855,2.0409,1 
0.9936,8.7468,1.3858,2.812,2.8424,2.4249,4.6829,1 
2.4439,8.4298,2.1999,2.3034,3.1347,2.1344,1.9129,1 
1.7819,11.1074,2.374,0.6182,2.708,2.269,3.0885,1 
2.5405,8.3514,2.9479,3.088,1.4404,1.894,2.1536,1 
2.1765,8.8593,-0.1156,1.6522,1.6047,2.5471,1.7698,1 
2.2063,10.8249,3.3738,2.482,2.3236,2.869,3.1164,1 
1.4145,9.2356,0.7669,1.5965,0.9538,2.4927,2.1419,1 
2.2989,9.2175,2.3349,3.3604,1.5344,1.7837,1.9707,1 
1.7181,10.8286,2.5417,2.6232,2.5694,1.57,0.9591,1 
0.2984,10.8665,3.2288,2.6249,1.7131,2.6535,2.3844,1 
2.3867,11.3662,4.4338,2.2943,2.2078,3.3013,1.8855,1 
3.5371,9.0142,1.819,3.0399,1.4384,2.9748,2.6752,1 
0.328,8.2094,1.6718,1.9396,2.6965,2.0223,0.3943,1 
2.1573,10.5304,3.1537,2.6664,1.3152,2.3306,2.9808,1 
2.0335,10.0497,1.468,0.5298,1.3301,0.3849,-0.4683,1 
1.6928,9.1447,2.2064,2.4895,2.8304,3.3189,0.3126,1 
1.5736,11.9316,1.8027,1.0705,1.3331,1.4784,3.3416,1 
2.1786,9.1343,1.002,2.2682,0.9947,3.3672,3.7668,1 
2.7608,11.0903,2.0917,2.3388,2.979,1.4651,2.3681,1 
2.8018,9.3842,2.3972,3.0446,1.4908,1.2635,2.7064,1 
4.0496,8.44,1.3049,2.9746,4.4693,1.7016,0.6368,1 
3.2034,10.4688,1.8404,1.8792,1.2347,2.3307,2.0301,1 
1.7409,9.7736,1.8384,0.1455,1.9899,1.8249,3.5494,1 
-0.4124,10.0887,3.689,1.9535,2.7673,3.2706,1.828,1 
2.1634,11.369,3.1936,2.3949,3.3295,2.38,2.1619,1 
2.0041,10.2707,1.8971,2.1506,2.6063,1.2741,1.3106,1 
0.9681,10.4662,0.4409,3.4863,2.4058,1.9475,1.4498,1 
3.037,9.2966,1.1497,1.1805,0.6563,1.6694,0.5211,1 
2.165,11.4063,0.5003,1.0048,2.0943,0.5488,3.6701,1 
1.166,9.6908,1.9538,0.7969,2.0207,3.1059,3.3377,1 
4.1387,9.6671,1.6792,0.4355,2.51,2.0279,2.0424,1 
5.0467,10.1928,2.1048,1.4042,3.7653,1.2341,1.0343,1 
3.8251,11.0771,2.8192,1.2115,2.1295,2.4478,2.8608,1 
0.6496,10.4292,3.5713,1.5951,2.3415,1.1094,1.7918,1 
3.114,10.5352,3.95,2.3129,1.3854,3.769,1.8664,1 
1.167,9.0316,1.5471,2.1498,3.0647,1.4963,2.1896,1 
3.3926,10.5479,2.6241,0.3169,1.3692,1.8902,1.4873,1 
-1.874,8.3805,3.164,3.1016,3.8052,2.5795,1.2458,1 
2.2184,9.7453,0.0437,1.1648,3.1252,1.9528,1.1205,1 
0.1442,9.67,2.6593,2.4983,4.1885,2.5095,0.3414,1 
0.145,9.969,3.8729,2.0536,0.9098,3.7412,3.4734,1 
3.0298,12.3328,2.0343,1.5658,3.1663,2.5716,3.741,1 
0.9519,10.3592,2.249,3.8737,3.9382,2.0834,1.562,1 
3.5074,9.6333,2.5208,2.6417,2.8499,2.8968,1.8428,1 
3.2815,11.3703,3.2061,2.2991,0.7448,1.9116,4.6077,1 
0.2001,9.9224,0.4394,2.3484,2.3694,4.3123,2.9582,1 
1.1206,11.4176,1.2613,2.9714,-0.1001,2.5823,2.5558,1 
0.6875,8.8528,2.0813,1.6606,-0.1008,1.9988,2.0187,1 
2.1599,9.2822,2.7801,2.9422,1.0276,2.4135,5.135,1 
1.7624,10.4193,3.2276,2.2181,0.6678,3.7522,2.9763,1 
-0.0336,9.5534,2.0576,1.8734,2.1566,2.6285,2.5434,1 
2.6894,10.1803,1.5593,2.1073,1.7738,3.3109,1.7766,1 
1.6529,10.1567,2.3054,2.8465,1.1071,1.6229,1.9468,1 
1.8672,11.6927,1.7311,2.5279,1.99,1.3919,3.2112,1 
0.5842,9.5598,1.7793,3.568,1.7873,0.9572,2.0532,1 
-0.359,8.8922,2.157,1.0632,2.1611,3.2855,3.0491,1 
2.28,9.2625,-0.8308,-0.1061,2.3999,1.5874,3.7027,1 
1.9995,11.0911,0.6466,2.4717,2.2453,2.248,2.2116,1 
-0.0758,8.9153,3.3072,2.8469,1.8897,2.6516,2.25,1 
0.3624,8.3742,1.3083,1.8794,0.3822,0.567,0.2408,1 
3.0516,9.7765,0.4291,2.477,3.4651,2.4619,2.7284,1 
1.5689,10.2296,1.6731,2.5677,-1.0191,2.6904,2.9938,1 
2.6165,9.9984,1.8209,2.9804,1.9345,2.9161,4.0303,1 
2.5004,10.8537,3.1653,2.9,2.9311,3.1435,1.8836,1 
0.7149,8.3821,1.0132,2.8888,1.0668,2.8227,1.726,1 
2.4797,10.8365,0.4521,2.7514,2.7559,3.136,1.6991,1 
2.9707,11.2539,1.2399,0.0584,1.6031,2.9723,1.6019,1 
1.8495,10.0527,1.3138,2.9161,3.5258,3.6111,1.6105,1 
3.0086,10.3986,1.5501,1.0392,2.2814,2.977,4.5015,1 
0.8501,11.1248,2.5028,1.8395,3.4229,2.6531,2.4738,1 
2.9227,9.9784,1.8944,2.6743,4.1431,1.1583,3.3959,1 
2.9968,10.475,-0.4843,1.1092,2.5541,1.5929,1.4381,1 
2.1616,8.718,2.883,3.3222,1.0017,2.3522,2.5425,1 
2.3582,10.8163,3.405,1.932,2.686,1.1493,1.6846,1 
1.0523,10.5409,1.7022,2.4071,2.7715,4.0122,2.5013,1 
1.6032,9.954,1.4822,1.3522,-0.7188,0.9813,3.6827,1 
1.1975,10.0341,1.864,1.0946,3.3709,0.5118,1.7529,1 
1.9543,9.3771,2.8912,3.2068,2.1796,1.3315,3.7982,1 
0.9558,9.7321,2.1159,0.4387,1.613,1.0705,-0.1805,1 
2.5102,10.1671,0.0657,2.2422,0.4861,1.6344,2.5783,1 
0.4992,8.941,1.342,1.7539,2.1795,1.3739,1.2257,1 
2.0925,9.3139,2.3205,2.32,0.253,3.7624,-0.0467,1 
3.1681,9.5586,2.2895,1.1121,1.4195,0.6475,2.5887,1 
1.8795,10.4219,2.2342,1.8957,1.7073,2.3208,1.6377,1 
0.8419,8.6109,3.3021,1.1727,3.2016,2.245,1.9999,1 
1.6708,11.4295,2.5882,2.3665,0.8692,4.1545,2.038,1 
0.7004,10.6308,1.3808,1.1309,0.2002,2.8042,2.9115,1 
0.5287,10.62,2.5347,2.6795,4.5144,1.3653,2.3959,1 
0.7899,9.0451,2.2758,3.9042,1.4894,2.556,3.1642,1 
1.3888,10.1702,1.7286,2.3411,0.1575,-0.0074,3.1392,1 
2.6514,9.6778,2.8061,2.3338,1.205,3.0466,3.2581,1 
1.7493,9.9456,0.7991,2.2928,2.2994,3.0096,1.3878,1 
1.9768,10.2753,3.3483,2.4488,1.0543,0.578,1.9771,1 
2.8607,8.6272,1.2646,1.764,1.3529,2.6876,2.0217,1 
2.427,11.4559,2.1525,0.6369,3.1451,1.3544,2.0192,1 
2.3105,10.5231,2.5505,3.8012,2.7451,2.7494,1.7696,1 
1.8735,10.1937,1.9116,2.8919,2.3118,0.0751,2.8585,1 
1.7931,9.9309,0.2695,2.9601,2.866,2.5553,2.5809,1 
1.9448,8.9851,1.0881,1.8984,1.2549,0.7135,1.3612,1 
2.9796,8.793,0.7462,2.294,4.1393,2.5525,2.6292,1 
1.9457,9.0669,3.2222,1.6703,2.8019,2.9888,2.1826,1 
1.5966,9.7063,1.1343,2.9918,0.8377,1.5181,1.9741,1 
1.473,10.8711,3.8421,2.3269,2.5267,1.2333,2.9557,1 
1.8406,9.1553,1.1037,1.6467,0.1767,3.0724,1.3822,1 
3.8218,9.7176,2.4672,1.7269,1.8454,0.9814,1.8318,1 
1.4142,9.6702,1.3372,2.5182,1.1172,3.3277,2.2945,1 
3.4772,10.6407,1.842,2.5579,1.6738,1.3478,4.1537,1 
0.7809,8.624,1.8004,2.0863,2.3036,2.3052,0.5513,1 
0.7948,10.0621,2.5003,3.5063,2.695,0.6605,0.9208,1 
2.0654,8.8035,4.0625,2.6513,1.9789,0.9068,2.3859,1 
1.0204,9.7634,1.9786,3.0752,1.4415,1.9655,0.5517,1 
3.1667,12.2963,2.1278,0.8988,1.5465,1.5438,2.6557,1 
1.223,8.456,3.4479,1.8221,1.4734,2.1104,1.5022,1 
1.355,8.4553,0.8932,2.0982,1.8539,3.0051,1.958,1 
2.9846,10.2902,1.4397,1.845,1.0532,0.923,2.7771,1 
1.9095,9.914,1.6888,0.805,2.7067,2.7576,2.9609,1 
2.1876,10.164,2.5114,1.806,1.8173,2.2382,2.4317,1 
1.6186,11.2302,2.7427,0.7598,1.2897,2.1202,3.2133,1 
2.2016,9.7801,1.5451,1.6638,1.2694,4.1417,2.8364,1 
2.183,9.9116,2.0155,0.8469,2.7688,2.814,0.708,1 
2.3918,11.2235,2.64,0.8602,3.5915,2.852,0.419,1 
2.8362,10.5078,1.8825,2.2238,0.9815,1.2963,0.8498,1 
0.8314,9.7754,2.6982,1.7157,1.5379,0.4045,0.77,1 
0.5747,10.294,2.2081,1.2953,0.5284,0.994,1.8537,1 
1.0743,9.633,1.0485,1.7631,2.2632,2.3859,2.3914,1 
2.6278,11.4525,2.1783,1.6161,3.0719,2.6823,1.6387,1 
2.8611,9.8134,3.3402,2.8618,2.4762,0.9959,0.6729,1 
2.467,8.8295,2.5112,1.6967,0.4424,0.6874,2.3189,1 
-0.7561,9.1535,1.5046,1.844,1.9369,0.8813,2.5574,1 
1.2551,9.4793,2.2366,3.7456,2.6431,1.9969,1.8633,1 
1.5888,9.8776,2.8494,2.7678,2.5945,2.342,2.7526,1 
2.2808,9.3345,1.2776,1.9911,1.0218,0.4466,2.2228,1 
1.1354,10.6726,1.9148,2.9992,1.0748,1.1308,1.8342,1 
1.6161,10.6181,2.646,3.3328,1.2277,1.945,3.0439,1 
3.2376,9.3303,2.2394,0.7908,3.7942,2.8309,1.7645,1 
3.3684,10.7403,3.0333,3.6325,1.6119,1.1013,1.7169,1 
2.7145,8.4709,1.3266,0.962,2.1459,1.7873,1.4782,1 
1.039,9.0313,2.0726,4.0154,1.7171,1.5077,2.0307,1 
1.3812,9.565,2.6062,2.4004,2.0986,4.116,1.7201,1 
1.7355,8.9733,2.6571,1.6919,1.052,0.113,1.9631,1 
2.8764,9.8479,4.4713,2.1226,1.3071,0.533,1.571,1 
2.2032,11.0771,2.5355,1.1454,0.63,0.602,2.4392,1 
0.6312,9.6753,2.115,2.2743,2.4251,2.5706,1.9422,1 
1.1747,9.9719,2.5491,1.3473,1.6076,1.1927,1.6421,1 
1.2939,8.7797,1.7555,2.2878,3.4712,0.5179,0.2594,1 
1.4172,10.0351,2.6109,3.4862,2.2269,2.7463,2.1951,1 
4.1869,11.76,1.7991,3.6532,2.5789,2.3479,0.923,1 
3.1869,9.9878,3.0572,4.564,2.3607,1.6017,2.4117,1 
2.1878,9.7274,2.4603,3.3677,2.5462,0.8745,-0.444,1 
3.853,8.1362,3.9882,1.9825,3.4422,2.0153,2.0933,1 
2.4139,9.0212,3.1052,3.1688,2.9124,1.6185,1.9868,1 
2.3813,10.2863,2.5676,2.146,0.7075,2.5589,1.79,1 
2.5494,10.2321,2.5767,1.0811,0.801,1.3755,3.3197,1 
3.5299,11.2381,1.2522,1.2064,1.5853,1.9624,3.4544,1 
0.9951,8.7333,0.6505,0.8336,1.994,2.5077,0.3813,1 
0.8157,10.1181,0.7644,3.2314,1.0948,3.93,2.1954,1 
0.7835,9.9896,2.7235,2.7827,0.2561,1.8233,0.6959,1 
1.8299,10.0118,0.5612,2.3787,1.5636,2.7072,1.3952,1 
3.1689,11.3005,2.3536,1.0435,1.3478,3.0671,3.2663,1 
1.0781,10.1204,3.322,4.807,1.9632,1.7715,2.0573,1 
2.0494,9.1892,1.9516,1.9748,3.4696,1.6489,1.9782,1 
3.034,9.2429,1.6021,0.759,1.5764,2.1113,3.3961,1 
1.6029,11.3305,3.0575,1.9207,1.5225,3.2599,2.3701,1 
2.214,9.6929,1.8303,1.5616,3.0639,2.2714,2.5147,1 
1.5749,11.2594,2.883,1.8278,2.0566,3.3981,2.6847,1 
0.8821,11.0952,2.7779,3.4311,4.5201,2.6109,2.2249,1 
1.907,9.8099,2.2137,2.162,2.4353,1.8913,2.7888,1 
0.6974,10.5679,-1.0367,2.625,0.0935,2.2733,1.1182,1 
2.9271,11.9378,3.1815,1.7233,2.3893,3.4032,-0.8048,1 
1.4816,9.5798,2.9259,3.1969,2.1133,1.6556,0.0296,1 
4.8977,10.4182,2.7417,3.5216,2.3041,2.1384,2.1703,1 
2.72,10.4761,0.8623,2.8427,2.5595,2.0256,2.2652,1 
2.8081,10.4427,2.185,3.1917,2.5478,0.1846,0.6262,1 
0.4503,9.783,3.6445,0.9866,2.1265,2.1359,0.7774,1 
4.3675,9.0166,0.6189,0.7476,1.2618,2.1786,3.2706,1 
1.5391,11.5693,3.0332,2.6322,3.4974,2.6185,1.9648,1 
2.8734,11.1954,3.3612,3.8947,1.9255,1.6771,3.0318,1 
3.1363,8.8117,1.5589,3.8897,2.3753,2.3457,3.2803,1 
3.0382,10.0888,3.6513,1.3709,2.5749,3.1035,1.1455,1 
2.5879,10.7372,3.9583,2.8604,0.8314,3.1261,1.8153,1 
1.1409,9.9277,2.1093,4.2378,1.3491,3.6507,2.622,1 
2.0987,11.1386,1.5757,2.1102,2.5512,2.7466,2.5819,1 
1.7266,8.0677,0.5378,2.3036,1.8105,3.3021,2.1886,1 
0.6753,10.1636,3.6276,2.8677,1.232,2.9709,2.3572,1 
0.9135,11.63,1.0631,0.4499,3.6679,1.3888,1.4706,1 
2.4849,9.8099,1.9943,2.1617,1.8215,1.8869,2.8599,1 
4.0403,11.534,3.085,2.5468,1.1493,2.1812,2.5465,1 
3.2958,9.9287,1.7341,1.2993,2.6473,1.2931,1.8984,1 
1.1247,10.9941,3.0419,1.7751,1.9618,1.094,2.8414,1 
2.6358,10.9774,3.0563,3.015,2.4093,1.9586,3.0586,1 
1.4034,9.7507,1.5642,1.4364,1.498,3.2549,1.527,1 
0.0388,10.1454,1.0646,2.9584,2.2206,1.2964,2.6917,1 
2.4951,9.0399,4.5495,1.6014,2.3688,2.3328,0.4406,1 
2.7399,10.5751,0.6656,1.7399,1.4278,2.3664,2.3326,1 
2.9157,10.4717,2.3364,1.1134,1.7394,1.2171,-0.0543,1 
2.2967,10.1198,2.4943,1.7797,1.2411,0.886,1.1521,1 
1.975,9.4708,2.9019,2.5148,0.9877,1.3425,2.1069,1 
1.8565,10.4943,1.4175,1.943,2.0003,0.747,1.5234,1 
1.935,8.5292,2.3528,1.4075,1.5544,-0.0778,0.9353,1 
2.3801,10.5689,3.4976,4.5182,1.405,2.3744,2.2002,1 
3.1472,10.2607,4.1771,0.5042,0.845,0.8336,1.6206,1 
2.1083,8.5739,0.1795,4.5441,2.9255,2.0478,-0.1643,1 
2.2295,9.2882,1.4899,3.3922,2.7744,1.3907,3.6081,1 
1.4516,9.2868,3.2152,2.5628,2.6001,1.4978,5.1051,1 
2.4326,8.3838,2.34,0.3133,3.3963,0.9915,2.5942,1 
0.3549,10.2657,2.0782,1.0173,2.6915,1.706,-0.0642,1 
0.4018,9.1111,1.8651,2.9246,1.7829,2.2807,4.4645,1 
2.468,10.5183,2.955,2.1277,4.9166,1.8399,2.3012,1 
1.7733,10.7569,1.2969,0.535,0.4348,3.1049,2.5229,1 
2.195,10.058,1.5861,0.2273,1.9034,2.9294,2.3574,1 
2.0214,10.2982,3.0654,0.9408,-0.7987,2.9845,1.2785,1 
0.0318,7.7603,2.3873,2.6625,2.4879,2.6931,2.7885,1 
1.0416,9.8795,1.4654,-0.1041,2.9986,0.1034,2.1004,1 
3.0582,9.74,1.163,2.5663,1.4391,-0.3866,2.0897,1 
2.6897,11.135,2.9911,3.7053,0.7996,1.498,0.823,1 
2.1458,9.7086,0.9842,1.8157,3.037,1.6641,1.5954,1 
1.5756,11.9258,2.7588,2.9797,3.1493,1.6275,2.545,1 
3.2677,9.9195,3.5793,0.9126,1.6718,1.6036,0.9516,1 
2.0503,8.645,2.0298,0.4565,2.4271,0.2295,0.6427,1 
1.0925,8.5819,0.1838,1.9237,1.2465,1.9072,2.0462,1 
2.5865,10.5547,1.6161,3.5547,2.2861,2.6624,2.6966,1 
3.5559,9.6872,1.1522,0.4806,1.0323,4.2251,1.1876,1 
1.1647,10.9949,2.0737,1.7002,2.6842,2.9535,2.3124,1 
4.4275,9.8698,1.0474,2.5167,3.2709,0.3636,2.5989,1 
2.2877,10.7561,2.4673,1.9462,1.9128,2.2046,1.4751,1 
1.6487,10.7781,1.8828,1.6081,1.5359,2.1153,0.9014,1 
2.311,8.8005,0.397,3.6702,1.9437,1.8554,1.8116,1 
1.7818,8.7589,1.827,2.6126,0.982,0.9719,2.5065,1 
3.4488,9.4669,1.7288,3.3127,2.6115,2.0123,1.6098,1 
1.9696,10.9335,1.6683,-0.5169,3.6687,1.7726,2.0893,1 
2.9064,10.7114,2.0678,3.9901,0.8905,3.3273,3.1886,1 
1.7961,9.7938,3.1786,2.5692,1.6448,1.5576,1.3513,1 
2.5514,9.5472,1.384,2.674,3.0376,1.5038,1.5924,1 
4.2133,10.8936,2.117,0.8545,1.9557,1.964,3.8328,1 
1.7355,9.5526,0.6156,0.6318,2.1163,0.6991,2.9123,1 
1.5249,8.3024,1.4459,1.6113,2.8662,1.3571,2.63,1 
1.6157,11.0474,2.0905,1.6879,3.3724,3.3297,3.8825,1 
2.3863,9.7291,-0.0483,0.1838,1.6233,3.2598,-0.13,1 
1.2077,11.4931,1.5209,1.3556,1.303,2.0054,2.2398,1 
1.8548,11.9081,2.9174,1.879,0.1008,0.8293,2.1581,1 
2.6794,11.5637,4.3904,2.4716,1.0565,-0.0114,1.509,1 
3.0154,8.5115,1.9459,1.7211,3.1572,1.7422,2.9065,1 
3.0269,8.793,2.226,1.8542,0.2908,2.8461,2.2126,1 
1.5653,10.0592,2.2701,2.3306,2.2302,1.4367,2.3449,1 
1.0531,9.5774,1.7356,1.3778,0.881,2.5737,2.7789,1 
0.6083,10.9853,0.8087,0.4559,2.9807,2.7755,2.3108,1 
1.5605,11.1537,1.9447,1.6584,1.8592,1.3312,1.899,1 
1.4573,9.9402,2.1395,3.0808,2.0092,2.5961,2.7824,1 
3.2126,9.3411,1.5833,1.8739,2.3431,5.0564,1.5605,1 
1.5512,10.8209,2.9405,1.9601,2.757,3.852,1.2122,1 
2.4063,10.8239,3.7796,1.0672,3.2808,2.9872,2.9425,1 
1.6689,10.2512,1.984,1.3015,2.2402,2.8532,2.551,1 
1.4609,11.3786,2.3887,0.8232,0.2806,1.2605,2.2296,1 
1.1071,9.8837,2.5058,1.2743,1.2909,4.1443,2.6024,1 
0.7539,8.3695,2.1496,0.8097,2.3042,1.51,3.3815,1 
2.4315,8.9924,1.6914,1.2392,1.7092,1.1867,1.8905,1 
2.6221,10.3822,1.4766,2.2581,2.7303,2.0732,1.6255,1 
0.9718,9.7558,2.7605,1.5652,2.9402,2.5679,2.47,1 
2.5619,10.3053,2.3289,3.0485,0.871,4.7855,1.3193,1 
2.151,9.8359,2.3967,1.5317,1.4277,1.9725,1.6864,1 
4.576,10.8035,2.8926,1.8699,2.9547,1.3602,1.9993,1 
1.9829,10.8443,2.6797,1.1092,3.8004,2.6815,1.6033,1 
1.2074,8.9565,2.655,1.9042,1.8499,2.022,3.6541,1 
2.65,11.3081,1.0653,2.0009,1.5354,2.4734,-1.2151,1 
1.842,10.6715,0.2832,1.7028,1.8706,1.6492,1.3149,1 
1.799,10.9588,2.4974,2.1945,1.5933,2.2892,1.9276,1 
3.0628,9.428,2.2909,2.206,2.4247,2.6749,1.3033,1 
1.7538,7.5629,4.2057,1.7823,3.4923,0.793,2.2323,1 
1.3245,9.6918,2.1681,0.9674,1.2081,3.2593,1.4305,1 
2.5284,8.4784,1.434,1.2178,0.2921,2.4923,0.0521,1 
2.4389,9.3813,0.4662,0.0441,2.7611,1.3088,1.7402,1 
2.5081,10.5568,0.4487,2.681,0.9622,2.1899,1.9716,1 
1.5543,10.159,2.2272,1.2789,1.579,2.3598,1.8814,1 
1.1792,8.4157,2.6463,2.3614,1.1133,2.9871,1.7517,1 
2.0591,9.1579,2.6378,1.9342,1.7041,3.6656,1.5869,1 
0.055,11.3599,0.2828,1.3156,2.9264,1.6994,2.5515,1 
2.0413,10.7685,0.2634,0.9592,3.3591,3.2836,2.2693,1 
0.28,10.3283,1.4566,1.2065,2.2095,1.7999,1.9961,1 
1.3673,9.1926,2.084,2.1781,1.6025,2.6166,2.7333,1 
1.716,11.1884,2.8038,1.9374,1.4571,2.8418,2.268,1 
2.2936,8.5321,1.0062,2.2204,0.3242,2.4573,1.2806,1 
1.8028,10.6977,2.3672,1.928,1.687,1.2093,0.7551,1 
1.3698,8.6579,3.599,1.8907,4.0964,2.4068,1.1495,1 
3.6158,10.0337,3.2247,2.6949,1.0246,1.9951,1.8043,1 
2.4079,12.0142,3.2532,1.7276,1.8181,1.8051,3.7832,1 
3.5755,9.3679,1.4112,2.6494,1.5598,3.0589,3.9289,1 
2.6766,10.8114,1.1417,0.9601,1.8277,0.6425,3.111,1 
2.3256,8.6013,0.4344,1.4156,1.3977,2.472,3.6235,1 
3.0804,11.0442,2.0259,0.7409,3.6795,2.2286,1.9947,1 
0.952,10.2614,1.9991,0.9761,2.4871,3.1095,1.4912,1 
0.7306,8.8258,2.2935,3.1935,2.0689,0.9381,2.4335,1 
2.0884,10.3871,2.578,0.5902,1.3041,2.5236,1.4381,1 
1.032,10.0238,1.4401,3.5853,0.5699,-0.1254,1.9852,1 
3.6937,9.5091,3.5032,1.9327,3.065,0.2218,2.83,1 
0.8325,8.8864,1.7055,2.0757,2.2069,1.8128,2.5104,1 
2.7156,9.3381,1.5234,3.5041,-1.0055,2.6628,2.4561,1 
1.4473,11.7371,1.797,1.5672,1.5598,2.0674,1.4997,1 
1.4851,11.2058,2.4181,2.8339,1.9514,1.0816,3.6671,1 
2.6133,11.6906,2.222,1.4233,2.2391,2.2524,1.4754,1 
4.042,10.0747,2.6002,3.0374,2.194,1.3418,2.6494,1 
2.6668,11.0381,3.6947,2.0727,1.4295,3.9066,0.4842,1 
1.9525,9.4726,2.3365,2.8285,-0.0302,2.1817,0.3181,1 
1.5494,12.8593,1.0598,2.9738,1.9466,3.8637,1.1831,1 
2.0113,9.8374,2.3756,2.3162,3.2411,2.3491,1.8908,1 
0.8927,11.6891,3.097,1.28,1.423,2.7176,2.4483,1 
1.3507,10.9454,2.4677,2.1959,0.829,2.5023,2.5196,1 
0.0075,11.2655,1.9901,1.461,3.4974,3.2025,1.9485,1 
3.0915,9.2875,1.435,1.7902,4.6424,1.998,-0.2052,1 
1.6427,10.6716,2.227,2.6089,1.2985,2.8679,0.5749,1 
0.7528,9.7011,2.6492,2.1992,3.4564,3.6093,2.4862,1 
2.6441,11.1084,3.4842,1.2452,0.9794,3.7118,3.2814,1 
3.0463,10.5458,0.8774,3.523,3.982,0.3877,0.9551,1 
0.8416,10.2801,0.7693,1.0203,3.2385,1.7696,2.9507,1 
3.3846,10.7897,0.9422,2.3056,4.2119,1.4876,3.1986,1 
-0.4935,8.9772,2.2608,1.7096,1.4733,1.9567,0.4297,1 
3.1279,7.4152,1.0192,2.7751,2.6502,2.3656,1.2577,1 
1.1085,9.9631,2.3862,2.8129,2.1607,2.5196,1.3537,1 
2.6015,11.3727,2.5746,2.0095,0.7738,0.3648,1.7256,1 
2.8145,10.3052,0.5849,1.7667,2.2717,1.91,2.2335,1 
1.8122,10.7197,1.7378,2.64,1.6631,2.4093,0.8569,1 
0.576,11.4544,2.8991,1.7907,2.5584,3.285,0.6376,1 
2.8428,8.8588,1.6773,3.0555,2.5103,4.1185,2.0019,1 
1.8523,8.1455,1.9462,2.8102,1.6615,-0.2493,2.5592,1 
0.3754,10.2777,2.4612,2.1407,1.8552,1.2976,3.429,1 
1.0784,8.9332,2.8562,1.3236,2.9819,2.2241,2.7006,1 
2.314,9.5329,2.8877,1.6406,0.3703,3.8704,1.7949,1 
1.3293,9.6979,0.9954,1.5278,1.8573,1.0543,3.0775,1 
-0.0192,8.2868,1.6908,2.3747,3.4023,1.1232,1.848,1 
2.6806,8.3247,-0.1803,1.4781,1.938,2.8279,1.2197,1 
0.978,12.3867,3.2457,3.4442,2.1884,2.6658,1.4373,1 
