Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Class
0.4771,0.0218,0.8889,2.4198,2.9538,1.4383,1.5284,1 
0.2073,-0.0106,0.9764,1.655,1.165,2.6999,3.602,1 
0.1131,0.1961,1.2205,2.4784,1.2022,2.7962,2.7234,1 
0.5181,-0.5095,2.9704,3.3944,1.9015,0.5546,4.1519,1 
-0.4571,-0.2089,1.588,2.0085,2.9312,2.0512,1.9355,1 
1.8341,-1.272,1.8719,0.8638,3.4011,0.7729,2.435,1 
2.2591,0.7821,0.2271,0.8221,1.9596,1.624,1.2404,1 
0.6715,0.325,1.7113,1.8655,3.1474,-0.2527,2.1906,1 
-1.0864,0.0052,2.5757,2.3449,1.7742,2.4468,2.464,1 
-1.5618,-1.0953,1.4177,3.9123,1.4423,1.7769,1.3174,1 
-0.0063,0.8567,2.5754,3.0809,3.9484,1.947,1.4931,1 
-1.0722,-0.4963,2.6291,4.0313,0.5006,1.3869,2.021,1 
-0.3759,0.8634,1.7737,3.0829,1.5471,0.7073,1.9048,1 
-0.5895,0.146,1.9225,2.8352,2.4927,2.0388,1.6003,1 
-1.0011,-0.5566,3.7837,1.25,3.0556,0.7748,2.7785,1 
-0.881,-0.6223,1.6409,1.4842,1.6325,0.6205,2.0384,1 
-0.026,-1.8502,1.0347,2.4817,2.8767,2.4049,2.9211,1 
-0.6597,-0.7119,1.6858,2.8944,1.7759,2.9529,1.6452,1 
0.0788,1.3804,0.1518,1.3159,2.7478,2.5873,3.7821,1 
0.9758,0.5145,1.8742,0.9051,0.361,2.582,1.0728,1 
-0.0533,-0.0336,1.9048,1.5741,1.3082,2.692,2.6721,1 
-1.0122,-0.0744,-0.2123,2.7128,2.9247,0.0627,2.2528,1 
0.5759,-0.756,1.7579,2.128,2.3557,2.011,1.604,1 
2.2683,0.527,1.4937,3.0827,1.702,0.8131,3.798,1 
0.297,-0.2083,1.4621,1.3887,3.2028,2.0559,3.0823,1 
-0.7399,0.4958,0.7243,2.7067,0.8123,1.5619,1.4067,1 
0.9085,0.1307,3.4393,-0.1906,2.6239,1.2325,2.575,1 
* 
1.6122,11.0281,2.5151,0.829,3.6435,1.5486,3.5695,1 
-1.0732,10.6293,1.4603,1.5277,2.7787,0.0391,2.7859,1 
-0.0699,9.0178,1.7563,1.3616,1.2233,2.2227,3.674,1 
-0.3294,8.2671,0.8968,1.139,1.9389,2.2237,1.0439,1 
-0.5143,10.0507,2.6236,1.5802,3.2504,1.8669,3.5247,1 
0.6968,9.8626,2.2628,2.5434,2.0657,1.5495,2.6588,1 
0.5481,11.526,2.3634,2.0862,2.1329,1.4037,1.9529,1 
-1.0777,9.3403,2.2659,3.2556,2.133,1.0514,1.4208,1 
-0.0094,12.3709,2.6273,3.6213,0.732,1.9071,0.9691,1 
-1.3896,9.181,3.1925,0.2194,2.9517,-0.1882,0.5172,1 
0.6561,9.5894,1.7404,1.966,3.4961,0.3208,0.9372,1 
1.2476,10.277,2.0238,2.9532,4.4028,1.3564,1.1664,1 
0.359,8.7372,2.2852,3.2623,2.6113,0.4841,3.0419,1 
0.4937,11.3195,1.4628,1.2698,0.9058,1.7355,1.6174,1 
0.7382,10.6715,1.4396,2.0437,1.6573,1.9107,0.5964,1 
0.819,9.3349,2.9801,1.443,1.5527,2.3014,1.2192,1 
0.3763,8.2314,3.8211,2.083,3.3558,1.7317,0.9991,1 
-0.4413,8.9582,0.021,3.5192,0.6443,0.8712,2.4344,1 
1.4459,10.0699,1.5275,3.3826,2.2872,0.2772,2.6465,1 
-0.3857,10.5585,3.4675,1.5629,2.6079,2.4675,1.7557,1 
0.2951,10.2293,1.9707,1.23,0.9618,1.768,1.9626,1 
0.1993,10.4097,2.5236,1.103,2.6351,2.171,2.3877,1 
-0.6032,8.4241,2.0293,3.2906,2.554,2.4279,2.1543,1 
-0.7667,9.4269,1.3274,2.4075,2.1887,3.7693,2.3252,1 
0.286,8.9178,0.6299,2.2122,2.749,2.1339,4.9343,1 
-2.2802,9.425,0.6902,1.7792,1.9209,0.9857,3.3106,1 
0.0493,12.3842,2.8291,1.8017,1.9503,1.1626,0.3009,1 
0.723,10.7479,1.6649,0.3559,2.2471,0.5802,2.6298,1 
-0.9471,9.6692,0.6183,3.081,3.491,3.2891,3.6216,1 
1.6976,8.8835,2.2614,3.1819,1.4442,1.5183,1.5672,1 
0.8278,9.5834,1.5822,1.6791,3.0963,1.0393,1.7623,1 
-0.7688,9.148,2.1809,0.6908,2.3656,0.6919,1.4868,1 
-0.3495,9.2289,0.6684,1.7776,2.3064,2.3787,3.4186,1 
0.2721,9.893,1.4318,3.1233,3.5741,0.2337,0.2768,1 
1.4784,7.8277,1.3084,1.8835,1.1846,2.0934,1.434,1 
-0.2948,10.058,1.3929,0.888,0.6027,2.0672,1.0733,1 
-0.5583,10.9759,0.6727,2.4717,3.0618,3.5499,2.4726,1 
1.8944,9.7753,3.8344,1.7987,1.7921,1.8126,3.3316,1 
-0.0548,9.286,2.3278,1.0824,1.02,0.4058,2.0994,1 
-0.3429,9.7605,2.0741,3.0904,1.5456,2.9948,3.3637,1 
1.0375,9.3784,3.9282,3.4338,2.8641,2.5591,2.9392,1 
-1.2005,9.4499,0.8423,0.9745,2.1225,2.8315,1.6372,1 
1.3236,10.5444,1.197,0.6359,1.2118,1.5353,2.16,1 
1.5997,12.0537,2.3453,4.0177,1.4487,2.6138,2.518,1 
-0.2954,11.5089,3.2589,2.6726,0.2285,2.8603,1.3422,1 
-1.2805,9.9625,0.3885,2.0199,1.9962,2.3703,2.0099,1 
0.185,9.0303,0.77,3.1092,-0.5753,1.5011,3.6694,1 
0.7091,11.7342,1.8878,3.7609,-0.1063,0.5116,1.8642,1 
-1.7179,11.4415,1.2783,0.9019,1.57,1.0641,1.1913,1 
0.8306,9.5822,3.6945,2.8922,0.5663,2.2137,2.8946,1 
-1.2808,11.8475,0.631,2.7702,0.8301,2.7279,0.0109,1 
-0.5221,11.1584,4.7169,1.5345,2.2533,0.6864,2.7092,1 
0.3602,10.3335,1.2951,0.6297,2.3739,1.8699,1.2935,1 
-0.7786,9.1193,3.4405,1.4312,3.7176,1.9798,2.2303,1 
1.8495,9.795,1.4129,1.2557,1.6962,2.2641,2.3527,1 
-1.2912,9.5422,2.3603,3.4977,1.8649,4.0785,2.2413,1 
-1.2493,11.5698,3.4834,2.4764,3.6606,-0.0822,1.5453,1 
1.1816,10.6293,2.7712,1.1512,2.5033,2.8977,1.3424,1 
-0.8938,11.0507,3.4851,3.797,1.6937,2.7625,1.1268,1 
-0.4851,10.0081,0.1631,0.6622,2.09,1.9928,2.6936,1 
0.4216,9.0959,4.1017,1.6241,-0.511,2.2955,1.1802,1 
0.2815,7.7707,2.5508,-0.07,2.6631,2.1673,2.5099,1 
-1.4384,9.0123,2.0451,1.2613,1.1315,1.1715,1.6806,1 
1.604,9.4799,1.9015,1.9984,1.0391,3.5314,3.4722,1 
1.5891,10.1099,0.4571,1.3426,4.2475,3.0342,3.4349,1 
-0.0731,10.5493,1.2542,2.5671,2.3069,1.6042,2.5028,1 
-1.4872,8.5745,-0.6098,1.5314,2.4226,2.1823,1.3215,1 
1.4631,10.4274,2.3461,1.948,-0.2174,2.7669,1.822,1 
0.7275,9.8206,1.8045,1.8938,2.9501,3.7567,1.816,1 
-0.7933,9.0105,1.7302,3.1232,0.0388,1.3796,1.1069,1 
-0.4929,10.887,1.7855,3.1285,2.7265,1.8212,1.732,1 
0.7035,10.3158,3.3992,3.2598,1.9173,2.0162,0.0484,1 
-1.5697,8.933,0.5836,-0.6149,1.5865,0.4349,2.8395,1 
0.3374,10.7874,2.5233,2.6503,2.1546,2.4156,2.143,1 
0.3144,11.0512,3.227,1.813,2.8474,1.7546,2.4178,1 
0.6158,8.4684,1.7098,0.4909,0.7559,2.9203,1.1668,1 
-0.0829,9.4053,3.128,1.1191,0.8059,1.676,2.4158,1 
-1.0099,9.8951,0.8693,0.0594,1.9227,0.2885,2.8874,1 
0.8063,10.2075,3.5809,1.9015,2.4453,1.6532,1.2055,1 
-0.6231,9.8411,2.7759,1.3946,1.6071,1.2419,2.3315,1 
0.7519,11.0159,1.7802,0.7497,1.1178,2.5945,-0.5216,1 
-0.3255,10.8012,1.1358,2.0085,3.5804,0.8753,2.2003,1 
0.6021,11.3824,2.2582,1.9566,-0.1751,1.4918,2.3279,1 
-0.3241,12.8688,2.181,0.7444,3.2099,3.4951,3.2371,1 
-0.4535,10.5985,0.4455,0.7808,0.7908,1.5729,2.9848,1 
0.3971,12.2455,2.4632,1.585,2.2478,1.8629,2.0753,1 
2.6573,11.631,2.9364,1.8904,3.3562,3.0983,1.0032,1 
1.4094,9.9367,2.3967,1.7305,3.1875,2.8363,1.4184,1 
-0.4836,10.426,3.442,4.0833,3.9323,2.4562,1.2538,1 
0.6384,9.5736,1.0644,2.352,1.3607,1.9758,2.3328,1 
1.0268,10.4651,2.9119,3.0204,2.8173,2.8272,1.678,1 
0.9865,8.6422,2.7141,2.5242,1.1405,1.8591,2.9365,1 
-0.9023,11.7381,0.7959,0.7619,1.4002,0.4196,2.3415,1 
-1.4338,9.1274,2.9801,1.5937,1.9464,0.9585,2.5685,1 
-0.7979,10.5016,1.5225,0.754,2.1236,1.1576,3.0514,1 
0.3834,9.9607,1.5611,1.6559,2.1846,2.6963,0.361,1 
0.4207,8.7707,2.4068,0.3842,1.7636,2.5017,1.9705,1 
-0.2454,7.8673,-0.8599,4.5929,2.4853,2.3651,0.7132,1 
1.8481,9.4079,2.8362,3.9256,2.5162,1.5661,1.1562,1 
-0.6689,9.7379,0.7031,1.966,0.6778,1.7511,0.5623,1 
* 
5.3286,4.2038,3.4031,0.4522,3.1667,3.1477,2.1301,0 
5.4314,4.1317,2.0272,0.4813,1.1844,1.7764,-0.6311,0 
5.0469,4.6231,1.8372,1.2551,3.0693,1.2653,0.5324,0 
6.794,3.3386,1.941,2.243,3.5781,3.5663,0.7565,0 
5.5376,4.1562,2.1047,1.5182,1.3514,1.2337,3.5652,0 
4.2616,5.2121,2.157,1.3149,2.563,1.5663,2.742,0 
4.9674,5.9815,2.911,1.9807,2.6871,3.1602,3.1329,0 
4.6679,4.3239,1.8521,0.9221,2.4389,1.6968,2.422,0 
5.1104,4.183,2.1168,3.9355,2.0868,1.8119,2.7745,0 
5.7804,2.7492,1.5901,1.5423,-0.3187,2.5525,1.5978,0 
3.4525,5.4766,1.7481,1.7267,0.8417,1.3158,3.2544,0 
4.5538,5.0638,0.4726,3.0487,2.8507,3.6347,1.7488,0 
5.7007,3.887,3.1124,3.2782,2.9904,3.1512,2.2468,0 
4.5154,3.1441,1.9961,0.8403,3.9319,2.6451,0.8366,0 
3.567,4.4762,1.8035,1.8747,2.6984,2.8945,1.8552,0 
5.2432,4.191,2.061,1.7168,2.6337,0.146,1.5296,0 
5.3916,4.5264,2.8486,2.2281,1.6199,2.7581,3.0076,0 
6.8934,6.0237,2.873,2.2965,2.636,1.866,-0.8557,0 
4.7478,4.2906,3.161,1.8424,3.3489,-0.3393,1.9786,0 
6.9314,4.3142,2.9667,1.1327,2.6667,3.5429,-0.0067,0 
3.6849,4.214,3.1171,2.1592,2.4683,2.2955,2.4251,0 
5.6941,3.9779,0.8264,1.8516,1.7451,0.5661,1.8392,0 
4.7013,5.6005,3.1406,0.2586,0.8852,2.464,0.8382,0 
5.2137,3.6573,2.7353,2.845,2.5875,2.2976,2.9321,0 
6.5899,5.0365,2.9833,2.6712,2.04,2.1803,1.4454,0 
6.0745,6.0862,1.0464,1.2012,3.4031,3.6821,1.5292,0 
5.6478,4.117,1.7515,1.6353,2.5357,1.4055,1.9767,0 
4.9103,5.8319,2.3012,1.9936,2.6902,2.4055,1.3952,0 
3.6254,5.5098,1.8451,3.5758,3.0811,1.5737,1.5471,0 
6.6118,4.9204,1.8047,0.5245,1.2708,3.4127,3.7261,0 
6.0634,4.577,2.5557,1.4652,4.1387,3.0751,1.837,0 
5.5814,5.1882,2.4913,2.1697,0.9237,3.0508,0.5202,0 
4.4327,5.0789,3.3958,2.4764,1.2194,1.3337,2.6159,0 
5.8436,4.9358,1.0167,2.9482,2.7369,0.1687,2.9981,0 
4.8498,7.151,0.5749,1.6337,2.6022,3.3654,1.9792,0 
5.5897,5.0808,1.1178,2.8269,3.3019,2.8991,2.5023,0 
5.1145,5.7393,1.3159,3.094,2.1156,1.702,2.5043,0 
4.6703,4.9822,2.9341,1.1096,2.9063,3.0427,2.067,0 
3.4365,6.1066,1.7684,2.2982,2.7464,1.5001,3.1245,0 
4.1965,4.9307,1.1639,1.2921,1.0118,3.1873,1.9333,0 
4.2407,6.387,0.3466,2.3177,2.8994,2.1657,1.6341,0 
4.9341,5.5254,2.0537,1.9516,1.3459,1.5879,3.0571,0 
6.0499,4.0135,3.7966,-0.3226,2.0608,1.6673,2.3148,0 
6.9767,4.4898,-0.8246,1.8087,1.7509,2.9462,1.8445,0 
5.7862,5.7903,1.4573,1.8809,1.5514,3.1569,-0.3927,0 
3.9111,3.218,1.7207,2.6626,1.3221,1.8789,3.017,0 
6.6642,3.3546,1.6096,0.8201,3.3799,3.5034,2.2659,0 
5.0902,4.1687,2.972,1.3798,0.3516,3.1917,2.4557,0 
4.1344,5.4182,2.8606,2.3597,2.0593,1.2878,0.9222,0 
5.5931,4.7673,2.2242,1.7365,2.8108,1.803,1.851,0 
3.95,3.9061,2.3287,1.6761,4.1662,5.8933,2.556,0 
5.3778,4.1626,4.0421,-0.5553,3.0575,1.7641,0.2261,0 
5.5277,4.3463,2.8828,3.3781,2.7014,-0.1126,1.2686,0 
5.0419,6.6809,2.6013,3.1429,1.2735,2.7025,2.2365,0 
5.4301,3.9642,1.3454,1.3413,1.2056,2.0091,1.9867,0 
5.4204,6.4494,1.2857,1.4229,1.7356,4.6899,1.1289,0 
5.4632,4.5359,1.8861,2.9469,2.1568,2.4724,0.6147,0 
3.5658,5.5904,1.0949,1.4894,2.69,3.9309,1.361,0 
5.7637,4.3203,0.4627,0.3151,3.112,2.211,1.5651,0 
5.8474,5.4731,-0.4953,1.9716,2.8684,2.475,2.7896,0 
5.1243,3.7961,0.9691,2.7268,1.4604,0.9142,2.203,0 
4.6214,6.6729,0.7884,2.5181,0.9881,3.3094,2.1103,0 
4.1834,4.6865,2.4723,0.7198,1.0559,2.9269,1.694,0 
5.4818,6.4138,0.7254,1.2876,0.3398,1.3174,1.798,0 
4.2023,5.2112,3.4475,0.1272,3.4796,2.299,1.19,0 
4.8865,4.4465,2.082,2.8551,1.3818,-0.4162,3.2197,0 
4.6186,6.7455,2.0747,0.3609,3.078,2.204,0.2008,0 
4.1377,4.1349,1.9908,2.1993,1.0204,2.4184,2.5367,0 
4.6903,4.4425,0.4466,3.3726,2.871,0.9031,1.9945,0 
5.9604,4.9627,2.5029,3.6026,1.6384,2.445,3.2229,0 
5.2196,4.0007,1.4613,2.9533,2.1584,1.5401,3.1944,0 
1.5191,5.4617,2.6042,0.8249,1.2191,1.0273,1.291,0 
4.1796,4.3392,2.3848,1.3981,2.7519,3.4232,1.4338,0 
5.9643,5.3774,2.5272,2.1629,2.3138,1.4363,3.4542,0 
5.0804,4.8901,2.5755,2.0507,2.5146,-0.0925,0.3287,0 
4.5817,4.7554,0.8044,-1.2929,1.7486,2.1045,0.1637,0 
4.6468,4.2886,1.9263,3.9754,2.2221,0.5365,1.2481,0 
5.436,6.5697,1.873,4.1994,1.6995,1.3351,-0.8254,0 
6.2853,5.0776,2.3357,2.3397,3.6283,0.9221,3.8091,0 
5.75,4.3518,2.1492,1.9212,1.0416,2.9052,2.4121,0 
6.3572,4.9366,1.4738,1.8414,1.7569,3.1624,1.1195,0 
6.0078,3.2733,2.3412,1.7601,1.8315,1.821,1.7035,0 
5.53,4.6414,3.101,1.2055,1.4421,1.1154,0.7728,0 
6.5671,5.656,1.6794,3.1822,1.011,1.3884,1.2385,0 
4.7764,4.3415,2.204,1.4037,4.3512,2.4487,3.2543,0 
3.4158,5.7585,1.2002,3.2395,1.5926,3.1512,2.1171,0 
5.0155,5.3995,0.6482,-0.2224,0.3274,2.5032,1.3807,0 
4.777,6.4658,2.0528,2.205,1.1573,1.076,2.2355,0 
4.5327,6.4808,2.9393,1.3797,1.4243,3.5989,1.7033,0 
4.8043,4.8206,2.3564,-0.1928,1.5209,1.3664,1.9811,0 
4.7235,4.6694,2.7469,1.2649,2.1441,0.2166,1.7742,0 
5.3298,7.1449,0.9492,0.4998,0.9335,1.0561,3.0726,0 
2.6541,4.7673,1.3976,1.7874,1.6777,3.5423,2.2909,0 
5.7045,4.497,2.5831,1.2993,3.0833,1.7892,2.0338,0 
4.5716,5.1657,2.1186,3.0496,1.2163,3.0498,1.601,0 
5.5395,5.0645,1.1738,2.2519,1.9173,2.7822,2.598,0 
5.3706,5.3667,2.413,2.7317,3.188,2.0383,3.3319,0 
6.9172,6.4671,2.444,3.2326,2.1784,2.3933,1.4901,0 
4.3517,2.6785,2.8632,0.7789,2.8671,1.908,2.2352,0 
3.8313,4.8745,3.6963,2.2833,-0.159,5.0449,1.8688,0 
* 
4.7254,0.2402,2.4885,-0.1768,0.9687,-0.4273,2.1883,1 
6.3571,-0.7684,2.4247,1.4038,2.2616,2.6346,1.7778,1 
3.0354,0.0406,2.0632,2.0271,3.2278,0.6681,1.7835,1 
3.2881,0.7543,2.4941,2.1871,1.1525,3.2255,2.9176,1 
5.3642,-0.9848,2.4982,3.0301,2.4288,-0.0893,1.9045,1 
3.2886,-1.1704,2.3208,3.9184,1.1172,2.0288,2.5262,1 
4.4731,1.6355,0.4199,1.299,2.7567,2.0679,0.3414,1 
5.4122,0.9278,1.7896,1.2172,2.2168,1.5752,3.1454,1 
4.875,-0.071,3.429,2.6417,2.2568,1.5342,1.5271,1 
7.134,-1.1792,0.7271,1.4495,3.893,2.8299,2.8972,1 
4.0627,0.2973,0.8526,2.1249,2.6451,2.7246,2.3785,1 
4.076,0.0132,2.0031,0.5593,1.8465,2.1379,1.6886,1 
6.433,-0.3629,1.934,2.3147,2.3061,2.8446,2.7618,1 
3.5066,0.7114,3.2969,2.5304,0.6304,1.5424,1.2053,1 
4.443,-0.6224,3.6234,1.8163,2.3891,3.0152,1.3829,1 
6.5332,-0.4249,1.8613,2.547,1.7902,2.2052,3.2201,1 
4.6943,-0.6707,-0.0277,0.2741,0.9617,3.2578,1.8652,1 
4.7456,-0.3503,1.5219,2.8323,1.4309,1.3257,2.5016,1 
5.6395,-0.1041,2.3475,0.5566,1.1673,2.7344,2.2896,1 
3.8373,-1.1723,2.7765,2.876,0.9228,1.7563,3.0199,1 
5.146,1.0689,2.3461,3.0223,2.0305,0.8358,2.0131,1 
4.9589,0.2087,3.0632,2.0295,2.9125,0.8976,0.3201,1 
5.1486,0.8492,3.0718,0.6336,2.8886,1.7117,2.2908,1 
4.6914,1.0407,2.5657,2.4406,1.6307,2.3616,3.5127,1 
5.7422,0.5624,0.752,1.065,-0.5042,1.9527,2.8047,1 
4.8892,-0.7589,2.1655,3.0735,1.5561,2.1944,-0.041,1 
6.0131,-2.228,1.3467,2.264,1.1373,2.5499,1.5035,1 
4.5192,-1.4789,1.4522,2.1231,1.7588,1.4209,1.1473,1 
5.2553,1.3218,1.2485,3.861,3.6723,2.1887,2.3403,1 
5.3247,-2.6434,2.4282,2.4419,1.3547,2.1541,-0.6545,1 
5.6391,-0.1123,2.8984,1.8892,1.0729,4.0415,2.7526,1 
6.3283,-0.8066,1.9159,1.9567,-0.2625,0.6915,3.4152,1 
5.5947,1.1018,2.3177,3.0266,1.4958,3.311,1.0982,1 
4.1565,1.2034,1.1031,2.0735,4.6605,1.3113,0.9029,1 
4.8333,0.2964,4.0175,2.0861,1.7907,2.7903,2.5928,1 
4.918,1.1428,1.9389,1.6125,1.3724,3.4551,0.9148,1 
5.748,0.0796,2.6157,1.4957,3.414,1.968,3.0046,1 
4.3438,-0.1992,2.1754,2.6283,2.3918,2.2235,2.2533,1 
4.6642,-1.2796,2.3049,2.2042,2.6445,1.4643,2.4069,1 
5.9717,-1.2574,0.9749,1.2898,3.892,1.8739,1.4868,1 
5.0575,-1.6471,2.1396,2.4894,1.2756,3.0029,1.2251,1 
6.2623,0.2609,0.4303,0.5625,1.8088,2.2835,1.8657,1 
5.8853,-0.7901,1.8721,3.0961,2.7945,1.2291,1.7885,1 
3.8191,0.548,0.3211,2.54,1.6397,1.4094,2.6316,1 
4.5032,-0.0078,1.8833,2.6008,3.1964,1.0003,2.697,1 
7.2966,0.2978,0.8296,3.5071,2.6263,1.2515,2.4008,1 
4.6546,-0.9124,1.731,1.8285,3.5652,0.9922,0.9085,1 
6.7075,-0.5329,1.8441,3.4641,3.1641,2.3984,2.2305,1 
4.3663,-0.4199,-0.236,2.671,1.6169,3.8567,1.6632,1 
4.212,-0.9009,1.3993,1.7158,3.7519,1.2022,1.8838,1 
3.4374,-1.1074,2.0751,2.0015,1.2076,1.3598,3.6105,1 
4.6195,0.5006,2.1443,1.9325,2.3005,-0.5769,2.6469,1 
3.0632,-0.8332,0.2604,3.6037,1.6977,3.5495,2.0383,1 
4.253,1.1277,1.0427,3.6834,1.566,2.2174,2.0929,1 
4.2028,1.1439,1.4554,0.6686,1.8338,2.0975,1.3972,1 
4.7819,0.0892,1.1839,3.8241,2.5298,1.1215,2.3593,1 
4.5308,1.4706,3.125,1.2096,1.9797,0.2341,2.1411,1 
3.9765,0.0787,2.7643,1.9314,5.3934,2.2031,2.0445,1 
4.7569,-0.2753,3.0448,2.6498,2.717,1.783,-0.4199,1 
5.0943,0.8899,3.1851,2.3779,1.1171,0.025,1.7789,1 
6.3887,-2.0069,1.5624,2.7696,2.759,0.8197,2.2832,1 
3.3457,-0.1431,2.5777,0.5382,1.0574,2.4125,-0.9644,1 
4.7417,0.6694,0.3541,1.6145,3.1184,1.8975,1.4523,1 
6.1645,0.6224,1.0184,2.8727,1.3015,2.318,1.498,1 
4.7828,-1.4227,1.8771,-0.5262,2.4258,2.2729,2.1426,1 
5.3359,0.23,1.8,2.9548,1.9384,0.0586,2.8744,1 
