Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Class
1.3613,10.8379,0.447,2.0559,1.7167,0.9193,2.8837,1 
2.741,8.7096,1.3155,1.8496,3.8288,2.305,2.6127,1 
2.7738,10.8429,3.7727,2.1528,1.9925,1.1172,1.4243,1 
2.0981,10.0378,1.3728,1.2228,1.7258,1.8511,1.4102,1 
0.8511,11.0375,0.9572,1.8115,0.7663,1.1675,3.6711,1 
2.7058,9.5138,2.4131,3.5416,0.2631,0.7384,2.6383,1 
2.606,9.9676,3.6485,3.0957,1.2113,2.0686,3.3354,1 
3.3471,9.6003,1.5589,2.3988,1.2023,1.5795,1.9037,1 
2.1233,10.3142,3.1147,2.1068,0.2275,1.4523,2.0451,1 
2.5033,10.0149,1.6318,3.6092,3.2859,0.9705,3.0959,1 
1.8656,9.7168,3.1742,1.0205,3.7827,2.2548,0.4645,1 
1.4787,9.3806,2.536,2.0095,2.7099,2.9964,3.0218,1 
2.417,10.2278,3.5828,2.0199,1.0915,2.5367,1.5183,1 
4.1608,10.2496,1.7006,4.2867,2.9626,3.1704,1.8702,1 
2.9654,12.1748,2.3121,2.5502,1.7756,1.5172,1.6069,1 
3.8289,10.1246,1.8242,2.9914,0.6247,1.0671,2.0134,1 
2.2336,10.7735,1.5245,2.048,2.2203,2.3136,2.0724,1 
2.2315,10.7229,2.343,2.9097,2.6907,2.1315,0.7108,1 
3.0063,8.5199,2.2062,1.4536,2.4097,2.5068,2.4002,1 
0.5577,10.9324,0.6263,2.1356,0.7539,3.192,1.8603,1 
1.9107,10.4516,2.1004,0.7666,1.5342,1.4762,0.836,1 
1.4368,9.5423,1.8566,1.5295,0.8146,3.63,2.2259,1 
1.6282,10.5984,2.1425,1.3732,1.6063,1.0548,1.6867,1 
2.9153,9.3363,1.1366,2.2085,3.6098,2.5686,2.895,1 
2.6474,9.9598,1.661,1.9829,0.3218,0.8593,0.8501,1 
2.9405,8.7127,2.0884,2.1783,1.7968,1.4066,0.7463,1 
1.7609,10.4938,1.9069,1.1855,1.9339,3.7176,2.5093,1 
2.3987,11.4275,1.9447,1.2938,3.1911,3.273,3.0177,1 
1.3057,11.4442,4.4297,3.5053,3.0042,1.6891,2.624,1 
2.6063,10.5241,2.024,1.011,1.3312,0.5104,1.735,1 
2.9292,10.4772,1.6574,3.1126,1.6183,2.9128,3.1451,1 
0.4422,10.5027,0.9128,4.1601,2.8428,1.0451,2.6191,1 
2.3353,10.7168,1.9655,3.2158,0.8685,2.3924,1.5746,1 
1.3511,9.4002,2.6017,0.5892,2.067,0.73,2.7086,1 
2.014,11.4161,0.2112,2.4363,1.7845,2.7439,2.3799,1 
1.7393,11.7844,3.4738,1.1682,2.7511,1.1108,2.1277,1 
1.4809,9.3346,1.6172,1.2567,2.0325,3.1532,1.3164,1 
1.0749,12.3249,3.763,3.1575,3.2993,1.1086,2.232,1 
1.475,11.7143,0.4915,0.8749,2.0434,3.8854,4.2126,1 
0.1461,11.0284,3.335,3.7735,2.2293,1.5899,2.5072,1 
0.4702,10.0489,1.6454,2.7106,0.9966,1.5054,1.9066,1 
1.5577,11.7033,1.3015,1.3491,2.4935,3.2685,3.2962,1 
1.0344,9.9114,2.1825,0.1843,1.6603,1.4975,1.6108,1 
3.7513,8.4889,3.4934,1.5801,0.2209,1.8551,0.6831,1 
3.8165,11.8754,2.1512,2.1047,2.0529,-0.9283,2.8568,1 
2.3256,12.4018,2.1865,2.2017,3.6893,2.332,4.3021,1 
1.5459,9.6928,0.4079,3.4236,1.2883,1.2667,2.2408,1 
1.5195,11.8048,2.3414,2.0099,2.9239,1.0637,1.4174,1 
3.2916,9.631,3.2803,1.2906,1.345,3.0595,1.1414,1 
0.1241,9.3325,2.5332,2.1913,3.5054,2.7025,2.6161,1 
2.0787,8.2479,1.6454,-0.0268,2.7455,1.8161,3.0074,1 
0.733,11.4648,3.8494,1.4215,1.9206,0.9723,2.5845,1 
3.6382,9.5047,3.1369,2.2617,2.1232,3.6617,1.0026,1 
2.6718,9.5423,2.3454,2.8083,2.9555,2.1055,3.4172,1 
1.5186,9.206,1.354,2.8552,1.9156,2.5202,2.2381,1 
2.2337,10.268,1.1626,-0.0822,2.0328,1.4394,2.8802,1 
1.8007,11.202,2.8851,1.8331,2.1464,3.7717,1.2326,1 
2.2357,9.9635,2.6679,4.2531,1.8487,1.6027,3.0949,1 
1.8615,10.4008,1.7583,0.7206,1.4963,1.1588,2.5767,1 
2.6405,8.5231,1.815,1.4455,1.4182,2.4048,1.3444,1 
1.6297,9.224,1.3271,3.0413,2.5796,1.2695,1.3739,1 
2.0617,8.5121,1.162,2.6741,1.2313,3.9737,1.3327,1 
1.1446,10.4997,2.6889,0.5571,1.4784,1.8216,1.3655,1 
1.9293,8.5194,0.4826,3.3642,0.8147,2.6455,1.6446,1 
1.1765,8.8858,1.3234,3.3439,2.5329,2.4595,0.6341,1 
2.9388,12.4947,2.0477,1.7232,2.3774,2.607,1.2602,1 
1.1562,10.0981,-0.1944,2.3746,2.566,1.4429,2.0947,1 
2.1724,9.6382,1.3374,3.2828,1.6114,1.9189,0.0267,1 
1.7751,11.1658,2.2481,0.9969,1.2096,5.3635,0.6537,1 
0.5782,10.7152,2.4943,0.9396,1.9801,2.8648,2.2477,1 
2.5175,12.0128,1.3363,0.9469,2.0866,1.6335,3.4278,1 
0.6229,9.0737,0.3592,2.4349,1.1427,3.929,1.0397,1 
2.0612,13.026,2.9324,3.4554,0.9899,1.3221,0.941,1 
2.3368,10.0831,0.5863,2.2373,4.2023,2.5777,2.1221,1 
1.6544,9.2177,0.4243,0.4433,3.3657,2.7209,1.8762,1 
2.0799,6.8067,1.3924,2.6738,3.409,2.7485,1.3437,1 
-0.0497,10.2846,2.4984,2.0677,1.558,2.5936,4.3445,1 
0.8083,9.5829,3.4416,1.1973,1.6172,2.2841,0.334,1 
1.2461,12.063,1.8891,3.5182,2.2792,0.0584,2.2998,1 
1.4747,9.4154,2.0913,1.3145,3.1195,1.2116,2.998,1 
2.984,11.1128,3.6687,2.2949,2.5335,3.4818,0.5424,1 
0.9483,9.3533,-0.3608,1.3307,3.201,0.9112,0.537,1 
2.9832,10.4395,1.4024,1.5279,2.2131,2.9583,0.4922,1 
3.0755,8.72,3.3288,1.7418,1.8307,2.6477,1.452,1 
1.4722,8.6416,2.4235,2.2497,3.1352,1.9051,1.912,1 
3.2838,9.9259,0.5342,2.172,3.5683,0.9226,3.2576,1 
1.251,9.5808,1.3313,3.4421,3.0383,0.6056,1.9008,1 
-0.0696,10.0522,1.2826,2.4719,0.8144,0.5737,0.7784,1 
1.4662,9.2922,1.1511,2.9279,3.0127,1.5414,1.3109,1 
2.547,8.0857,1.1908,0.9601,3.6872,2.6354,2.0308,1 
1.9095,8.6919,2.7942,-0.2392,0.6921,2.7915,2.7918,1 
1.6582,9.7018,0.9804,3.2696,4.0616,0.1539,0.929,1 
2.9714,8.81,1.716,0.6725,2.5997,3.242,1.4228,1 
1.5629,11.3799,3.8916,2.6933,1.8445,2.5782,0.8669,1 
3.2238,10.7814,1.24,0.496,2.1624,2.7575,2.8089,1 
3.5485,10.469,0.5037,2.0564,3.0174,1.5086,3.0502,1 
2.1937,8.2816,2.7031,1.3787,2.9559,0.7266,2.1513,1 
1.5058,8.2799,2.5029,1.3675,2.8494,1.3848,2.9147,1 
2.742,9.5392,2.1896,2.6446,3.0865,1.6789,0.6357,1 
1.0689,10.434,0.9411,3.1659,1.8467,0.3633,3.8858,1 
4.1372,9.8155,1.3421,0.817,3.7787,2.4226,0.3639,1 
2.946,9.2298,2.8252,2.262,1.7522,1.101,2.8983,1 
1.527,8.8744,0.5666,3.9383,3.6069,2.2165,1.4348,1 
1.228,9.5939,3.3434,2.0307,1.3203,1.6686,1.5548,1 
1.7934,10.4205,1.7003,1.693,3.2714,1.1602,1.4861,1 
2.7712,9.0422,1.9971,0.0472,0.9073,3.0899,1.7635,1 
3.5622,9.276,2.4417,1.9985,2.3885,0.7115,2.2,1 
2.1069,8.5901,0.5366,1.4162,2.8446,0.4174,1.328,1 
1.6588,9.9655,2.3334,3.1862,2.3772,0.9144,1.0871,1 
1.4349,9.2761,0.425,1.2517,0.991,1.0713,-0.3945,1 
4.2737,9.6612,1.2005,2.1821,2.3389,2.6832,1.1204,1 
1.9369,9.4093,2.6497,2.3708,0.9348,3.6392,0.6338,1 
2.0138,10.4878,1.9167,3.791,2.1969,1.992,0.6935,1 
3.9319,7.6322,3.1819,2.9875,1.5524,0.9869,0.9124,1 
3.661,10.9314,2.0469,3.0565,2.7974,0.3021,3.1048,1 
1.4343,9.5699,0.5776,3.5251,2.9606,3.393,2.4971,1 
3.03,9.8328,1.9626,4.0126,2.7652,1.3329,2.0107,1 
0.9786,11.6801,5.877,2.5795,3.6475,1.1865,3.0191,1 
1.3184,9.5268,1.9054,2.6231,1.4114,0.6546,2.2465,1 
0.7161,9.123,3.0214,2.1653,2.1083,3.2582,0.0848,1 
1.9927,11.9256,1.585,0.9773,2.0469,0.2427,2.566,1 
1.0638,10.6059,2.1947,1.893,0.4396,4.0352,2.2989,1 
3.6779,10.3923,1.239,0.8696,0.9014,1.6998,3.0209,1 
2.1887,10.5921,2.3138,2.285,-0.4103,2.3951,1.5334,1 
0.9201,10.1126,2.6869,2.4037,1.8422,3.5567,2.5529,1 
1.7093,10.2366,4.9218,1.5945,-0.8558,2.9591,2.1923,1 
-0.5315,10.9389,1.5319,2.0468,3.8246,2.3558,2.5357,1 
2.5338,11.0586,2.6681,2.8164,0.8487,2.5836,2.4653,1 
1.7955,9.4573,2.0782,1.8205,0.833,1.7402,2.8558,1 
2.7242,9.8983,3.0577,1.8537,2.4125,3.0872,2.0567,1 
0.8736,12.0402,2.161,3.1009,3.6007,2.7385,2.6177,1 
2.6191,9.1695,0.7554,5.6845,2.2703,2.7503,1.7638,1 
2.0602,10.563,2.5919,2.9406,2.9358,1.8587,1.8299,1 
1.6311,10.9586,0.9834,1.1365,1.6525,1.8277,1.1482,1 
1.8256,9.128,1.1889,2.3769,2.6698,1.9326,3.8327,1 
0.961,9.4741,2.5786,1.9771,2.0083,3.6814,1.1403,1 
1.9499,10.3438,3.2824,1.8181,1.2572,1.4161,2.4053,1 
2.3033,10.0453,3.8829,1.6115,2.0582,0.9223,1.5279,1 
3.8617,9.9428,1.6871,2.6092,1.1002,3.0542,1.7736,1 
0.2338,10.9096,1.9905,2.6952,1.9494,2.4127,2.7103,1 
2.3034,9.2636,3.69,2.2721,2.2194,2.6581,2.5403,1 
1.8859,9.3694,0.9147,1.4508,3.17,0.807,1.6421,1 
1.2051,10.5663,1.846,2.9669,2.4144,-0.6214,1.3309,1 
1.8996,10.241,1.8631,1.2894,2.1672,0.9467,1.3214,1 
2.1426,9.058,1.5991,2.9434,1.1402,1.9377,1.8018,1 
1.331,9.0996,3.1365,1.2021,1.5758,3.2496,1.2767,1 
1.4547,10.3063,1.3646,-0.1779,1.6893,1.6054,3.9211,1 
1.9808,11.0293,0.9325,1.3379,2.4802,2.3801,1.2506,1 
1.7793,9.903,0.3346,2.1337,2.1591,1.1797,0.9371,1 
3.1391,10.439,3.3441,1.8409,3.935,4.3058,2.2993,1 
1.8776,11.0709,1.3322,1.9481,3.9459,3.4855,0.3555,1 
2.7136,10.747,2.7451,2.5494,3.9029,0.4444,2.106,1 
1.5112,10.1249,2.0577,4.091,2.2922,1.5715,0.9715,1 
1.7912,7.7812,2.4255,2.4859,0.5563,2.1411,1.9371,1 
3.4984,9.0889,2.0208,3.6597,2.5559,0.7815,2.34,1 
1.539,9.5496,1.0016,1.237,1.5853,1.392,2.3582,1 
2.1197,10.8132,1.3748,1.7481,1.881,1.5278,2.2428,1 
2.236,8.9123,2.7352,2.9519,1.1239,2.6804,1.4373,1 
1.3687,10.7952,2.1136,0.3253,2.7068,3.8356,3.3145,1 
2.8088,9.8958,3.8152,1.1775,2.8783,1.2048,1.0714,1 
1.2159,9.6142,1.3468,1.8391,1.9861,1.7687,1.8216,1 
3.8901,9.6971,1.7044,0.6378,3.5084,2.7372,2.8123,1 
1.9148,10.2433,3.9345,2.934,1.2849,2.4663,2.1262,1 
0.1804,8.1557,1.8099,0.9321,1.7395,1.9229,1.9364,1 
1.8437,9.4991,1.1794,3.4364,1.8269,2.9992,3.1811,1 
1.4095,10.5751,1.7066,1.091,1.4761,2.8386,1.6727,1 
2.9242,10.2909,2.3262,3.3353,2.2936,4.1716,1.9017,1 
2.3904,10.8245,0.9744,2.3558,2.7169,1.1294,2.5623,1 
1.0707,10.0982,4.3245,1.871,0.7742,2.4534,3.9549,1 
2.1476,10.6181,-0.3066,1.8607,1.7149,0.6755,2.4583,1 
1.4867,9.8133,2.538,1.3261,1.2646,2.394,2.2276,1 
1.9752,9.8702,3.2979,2.2893,-0.7903,2.8094,1.8079,1 
2.2442,9.6564,2.6617,2.9474,0.5986,2.0802,0.3982,1 
3.1778,8.4228,4.1933,2.6245,3.5214,-0.0169,1.0639,1 
2.8731,10.5646,-0.2442,3.1354,1.6722,2.2761,1.5357,1 
1.4982,10.4075,3.1737,2.1571,3.0845,0.6978,1.4895,1 
0.401,7.3972,1.8612,0.8366,2.8136,1.3886,2.6215,1 
2.9695,8.9552,1.8193,0.4525,1.0066,1.5671,2.9366,1 
1.8318,10.7688,1.7572,2.0237,0.8733,2.2479,1.971,1 
0.3245,9.4315,2.0127,1.2407,0.4922,0.1204,1.1282,1 
2.4503,9.5578,3.0125,2.0663,2.9704,3.5254,2.48,1 
1.9645,10.4721,2.8036,2.22,0.4844,2.0061,2.0789,1 
0.562,9.5924,1.6516,3.1192,2.9256,2.7156,0.8199,1 
0.3735,8.7929,1.8622,2.6963,2.4168,2.4632,2.5529,1 
1.8439,9.8415,3.4829,0.3916,1.796,0.042,3.7107,1 
1.5776,8.4909,1.7737,2.6169,2.2175,1.8617,1.8121,1 
4.525,12.1636,1.6073,0.9491,3.0631,0.5081,2.2634,1 
2.5195,9.0197,2.3027,1.6493,3.5991,1.6627,2.3355,1 
1.9835,9.1275,3.0828,1.7419,1.3815,3.4006,3.4201,1 
0.4273,9.7166,2.5844,1.8815,0.5333,1.3713,1.1209,1 
3.5159,10.9009,0.2833,0.5726,1.1233,3.2499,-0.0578,1 
2.3011,10.3905,1.459,3.5453,2.0608,-0.2122,1.7193,1 
1.56,10.7168,3.3657,0.6858,2.0857,1.552,2.6875,1 
2.0461,10.73,0.2721,3.6974,1.865,2.9292,2.8695,1 
3.0168,10.1718,1.3549,2.0235,0.478,3.1748,2.2018,1 
0.8836,8.8111,1.2662,2.2414,2.733,2.7222,0.2165,1 
2.3783,10.4054,2.1517,2.4887,2.3172,3.4686,2.3223,1 
-0.0995,12.1206,3.885,0.4684,2.3886,2.6691,2.2937,1 
1.5481,11.6231,3.2932,2.579,3.0987,2.2863,2.4521,1 
2.3528,9.0875,3.8704,1.6836,2.2673,3.5532,2.1891,1 
2.7925,10.7571,1.7723,0.5924,2.0945,2.6277,2.072,1 
1.8972,12.0475,3.0098,2.2589,2.0921,0.9992,0.8954,1 
1.5575,9.1238,-0.5756,2.8246,1.6772,1.7497,2.9943,1 
1.8881,10.4825,2.3244,1.2554,2.0334,1.9285,2.1683,1 
0.885,9.5926,3.3845,2.9792,3.0469,1.4171,2.6172,1 
2.5564,9.9011,2.2477,2.0359,3.0319,2.158,1.6832,1 
2.8722,10.4053,2.3517,2.2377,0.9328,2.905,1.2764,1 
0.7176,9.3319,3.581,0.9582,2.4324,1.8136,0.2171,1 
2.5175,9.768,1.2483,2.1554,1.9703,1.8191,0.2925,1 
3.2343,10.5752,0.9458,1.8957,2.2939,1.9926,1.4421,1 
3.1131,9.2438,0.5699,2.5068,4.016,1.253,2.9457,1 
2.9843,8.518,1.4631,2.0759,2.088,1.5339,0.1471,1 
1.7829,10.5727,1.431,1.9708,2.5619,1.4605,2.5828,1 
2.2369,8.7822,3.6695,2.2046,1.7761,1.2483,2.1122,1 
1.56,9.739,1.7592,4.5167,3.1969,0.1471,2.3009,1 
0.8481,8.8944,1.3261,4.0255,0.9532,1.6421,2.0329,1 
3.0475,9.0909,1.6922,1.9072,2.5444,2.6701,1.535,1 
1.7451,12.1817,2.5014,3.6649,1.1827,2.9962,1.8132,1 
2.6498,10.3886,2.2784,1.7004,3.0539,3.1433,1.2158,1 
3.0053,9.5339,1.2585,1.6397,0.9412,1.6401,3.1108,1 
2.1385,10.4744,1.8032,1.1665,0.8498,0.7356,0.3112,1 
1.4723,10.2953,2.0216,1.5405,3.0767,2.1166,2.4139,1 
2.9571,11.0293,0.7764,1.4213,2.4807,0.4398,2.6978,1 
0.4599,8.9715,2.101,3.1088,0.792,0.2494,1.7552,1 
0.0009,9.5334,2.0217,2.3046,1.6814,3.4898,1.5722,1 
1.6775,10.0563,3.0383,1.0208,1.0546,2.2248,0.09,1 
1.5275,10.3169,1.647,1.2483,0.5965,0.7068,3.6375,1 
1.6954,9.8585,1.6253,0.2609,1.2517,0.4579,0.5934,1 
1.7708,8.6451,1.5019,3.4085,3.2021,0.2875,1.4337,1 
3.2868,9.9502,1.2598,2.0971,1.6935,2.5667,0.943,1 
2.1028,10.841,2.4532,2.9446,0.8888,1.6905,2.4869,1 
2.6506,11.1967,2.6147,-0.3282,1.9082,3.0505,4.0891,1 
1.9954,10.1302,1.7465,1.0231,1.0981,1.7442,3.0827,1 
2.5928,10.8947,1.9124,3.1216,2.2655,3.0512,2.4484,1 
2.0361,8.4893,0.6188,1.278,1.1768,3.2044,1.8227,1 
1.0616,10.5667,2.0512,1.4828,3.4231,1.6806,3.8302,1 
0.3245,9.6809,1.2039,3.3132,0.91,1.518,2.2628,1 
3.193,9.1928,0.4976,1.7042,0.8616,1.8058,1.365,1 
1.256,8.7521,1.7056,3.1433,3.2972,1.4462,3.3077,1 
2.9092,10.2975,0.5594,0.4791,4.2376,3.4751,2.3728,1 
2.8022,8.8614,2.7988,1.1014,1.889,0.9621,2.4725,1 
2.4087,11.6125,2.5957,0.6669,2.2314,-0.0178,1.4841,1 
3.1677,9.9264,0.7167,3.6187,0.7155,1.2228,1.5774,1 
-0.2899,11.6818,2.472,2.7434,2.225,2.0313,2.8174,1 
1.6922,10.2368,2.2968,1.2054,0.4715,2.377,0.9391,1 
2.5855,9.9915,0.8725,-0.1227,2.815,2.1216,1.3414,1 
2.7516,10.5005,1.0949,0.7329,0.5659,2.8671,2.3517,1 
1.1237,9.4852,0.5703,4.8974,0.2769,2.6831,1.3462,1 
1.3893,9.155,0.9784,0.9239,1.3386,5.6926,3.1574,1 
3.3357,9.2966,1.8862,1.546,3.2465,-1.1194,-0.0275,1 
1.328,10.8953,1.1301,2.7766,0.9691,1.3719,1.7578,1 
1.9136,10.3348,1.3785,1.6976,3.4862,3.1163,1.8699,1 
3.3216,8.7347,3.353,1.3604,1.8633,2.594,2.5215,1 
2.2825,10.4193,2.6496,1.6171,0.9824,1.7792,3.1835,1 
3.9346,10.7447,0.8875,1.8697,0.867,1.962,-0.3849,1 
3.1561,10.7837,1.6425,0.9348,2.1203,1.7236,3.4821,1 
3.0803,9.4984,2.2598,-0.0299,1.7399,0.3976,3.2178,1 
3.1543,10.0267,2.7841,1.0502,1.2847,2.0304,2.2955,1 
2.273,7.6941,1.0147,2.1801,3.3248,2.3133,0.3939,1 
2.0755,10.5709,1.3389,1.1304,2.9188,3.4284,0.9123,1 
1.6222,8.2749,3.7323,1.1782,1.3281,0.6851,2.4339,1 
1.2552,10.2483,1.291,1.4082,0.3104,3.0962,1.4847,1 
2.5008,10.2568,2.6941,1.0575,2.1251,2.1373,3.3942,1 
1.9682,11.0873,2.644,3.2347,2.9775,2.8581,2.4403,1 
3.2324,11.2365,2.7452,1.4292,3.7671,2.3382,1.1006,1 
2.3994,9.941,1.4117,0.9578,1.9391,1.926,2.7273,1 
2.4941,9.3592,1.6111,0.8194,4.1093,2.0838,1.8078,1 
1.6475,9.3151,3.3841,2.2689,2.4283,2.4561,2.4876,1 
0.286,11.5107,2.4236,0.7265,4.0849,1.454,2.1168,1 
0.3186,9.4074,0.4665,3.9165,2.5641,5.3449,3.6804,1 
1.9633,11.8059,1.1673,0.9456,1.703,2.2714,0.4678,1 
1.3228,8.7839,1.9199,1.1266,1.9432,1.8142,1.0646,1 
0.3796,11.363,2.2234,1.604,3.8034,1.3106,1.9962,1 
2.9065,11.5075,2.8446,2.2847,2.4185,1.7629,2.6674,1 
2.4965,10.1629,2.8335,2.5618,2.6522,4.0036,0.7831,1 
-0.9942,9.6946,2.2136,1.0383,1.3746,3.0543,0.6108,1 
1.8293,11.8052,2.744,0.5931,1.7852,2.4549,1.5106,1 
1.1414,9.7075,1.8286,1.6472,1.9988,2.6572,2.0268,1 
2.0505,11.8551,0.561,1.7711,-0.2183,3.27,2.5193,1 
1.9722,10.8085,3.4484,2.4632,3.5664,0.5614,2.9351,1 
1.2669,9.6376,0.1859,2.4777,2.2476,2.1366,-0.4599,1 
1.1846,10.7117,0.4175,0.9204,1.0889,2.4384,1.6773,1 
1.3333,10.0678,2.907,3.0453,2.567,3.2326,3.8663,1 
0.9746,11.7186,1.1996,2.3768,1.488,2.2901,2.6752,1 
-0.0871,8.2853,2.265,0.5289,3.0761,2.4906,3.769,1 
2.1047,10.6697,3.6633,2.4881,0.1216,2.3971,1.944,1 
1.2719,10.1671,1.7031,1.1165,2.2052,3.2654,2.0653,1 
3.4143,9.9502,1.5426,1.4558,0.8179,0.4999,3.4961,1 
2.5455,8.6851,3.21,2.8204,2.2363,2.6754,2.0172,1 
1.5257,9.2056,0.6982,2.9525,2.5742,3.0654,1.0372,1 
0.6219,9.5882,2.2478,1.7946,2.3363,0.838,1.7478,1 
1.6509,10.753,2.4083,1.9247,2.5155,2.5132,1.5328,1 
2.4796,10.342,1.9838,3.0731,0.6235,1.7715,2.2719,1 
1.9666,10.0412,3.1184,2.304,3.6593,-0.1737,2.6703,1 
0.3608,10.0396,2.2027,1.8041,1.5028,3.6867,1.8973,1 
0.8923,9.9674,1.7193,3.1908,0.9083,1.6985,3.6654,1 
1.3067,10.2608,0.7885,0.1443,2.1819,3.7858,3.3593,1 
2.5989,9.1145,1.6277,0.4435,-0.12,2.2879,2.5844,1 
1.7493,11.015,3.7848,4.143,0.6921,1.613,1.4536,1 
